episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
17,1000,390.0,9.62,31,,846,0,4,27,487,0.5785,989.4,0.1071,5,step_limit,0,17000,247.2
18,1000,340.0,-2.803,29,,990,0,3,19,715,0.6155,846.4,0.1712,17,step_limit,0,18000,266.5
19,1000,330.0,9.641,28,,966,0,3,24,406,0.5885,771.8,0.0935,8,step_limit,0,19000,285.8
20,1000,340.0,-8.697,29,,945,0,3,15,833,0.6278,912.7,0.197,14,step_limit,0,20000,305.4
21,1000,340.0,-8.409,29,,995,0,3,27,940,0.6412,991.4,0.2282,29,step_limit,0,21000,325.3
22,1000,310.0,-5.474,26,,675,0,3,17,835,0.6208,824.2,0.1871,13,step_limit,0,22000,344.9
23,1000,320.0,4.311,30,,958,0,2,15,573,0.5755,893.1,0.1315,5,step_limit,0,23000,364.8
24,1000,300.0,0.702,28,,889,0,2,18,519,0.6025,763.1,0.1232,6,step_limit,0,24000,384.8
25,1000,400.0,5.944,32,,877,0,4,19,591,0.636,971.7,0.1337,10,step_limit,0,25000,405.2
26,1000,350.0,4.092,30,,791,0,3,19,642,0.623,981.3,0.1305,8,step_limit,0,26000,425.8
27,1000,360.0,1.377,31,,952,0,3,14,678,0.655,904.9,0.1503,9,step_limit,0,27000,445.5
28,1000,310.0,-8.477,26,,808,0,3,20,1039,0.573,961.7,0.2547,35,step_limit,0,28000,465.4
29,1000,340.0,2.437,29,,714,0,3,19,425,0.6315,903.1,0.0899,6,step_limit,0,29000,485.4
30,1000,450.0,10.532,34,,982,0,5,20,559,0.6405,918.4,0.1288,7,step_limit,0,30000,505.4
31,1000,400.0,6.598,29,,879,0,5,16,451,0.5817,811.8,0.0959,16,step_limit,0,31000,524.9
32,1000,350.0,2.802,30,,999,0,3,18,545,0.632,871.0,0.1318,9,step_limit,0,32000,544.3
33,1000,320.0,-0.895,27,,991,0,3,11,515,0.6215,757.9,0.1151,10,step_limit,0,33000,563.5
34,1000,360.0,5.49,28,,969,0,4,12,417,0.58,700.1,0.0908,10,step_limit,0,34000,583.1
35,1000,320.0,0.92,27,,949,0,3,16,649,0.61,887.2,0.1516,10,step_limit,0,35000,602.3
36,1000,320.0,8.447,30,,819,0,2,15,523,0.6325,875.2,0.1204,12,step_limit,0,36000,622.6
37,1000,320.0,3.384,27,,871,0,3,12,392,0.6052,956.5,0.0827,5,step_limit,0,37000,642.4
38,1000,400.0,5.682,32,,986,0,4,18,560,0.6005,808.4,0.1341,5,step_limit,0,38000,662.3
39,1000,290.0,-8.326,27,,755,0,2,13,785,0.6392,842.3,0.1779,10,step_limit,0,39000,683.5
40,1000,400.0,-1.586,32,,955,0,4,22,667,0.6432,818.0,0.1533,24,step_limit,0,40000,703.5
41,1000,300.0,6.866,28,,839,0,2,16,404,0.6395,718.5,0.0884,11,step_limit,0,41000,723.4
42,1000,390.0,6.745,34,,974,0,3,21,386,0.6697,884.6,0.0824,4,step_limit,0,42000,743.1
43,1000,280.0,2.764,26,,718,0,2,10,325,0.603,777.3,0.0626,4,step_limit,0,43000,763.5
44,1000,250.0,-5.844,23,,489,0,2,9,560,0.6573,773.6,0.1228,3,step_limit,0,44000,785.1
45,1000,320.0,11.674,27,,981,0,3,17,343,0.6118,797.7,0.0765,5,step_limit,0,45000,804.8
46,1000,420.0,16.759,34,,916,0,4,25,308,0.611,857.3,0.0682,5,step_limit,0,46000,824.8
47,1000,390.0,1.227,31,,869,0,4,23,793,0.6318,816.4,0.1827,11,step_limit,0,47000,845.3
48,1000,370.0,7.453,32,,973,0,3,17,391,0.6248,918.0,0.086,8,step_limit,0,48000,866.1
