episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,4,43,1000,358.577,38,,6,0.595,785.2,0.4209,19,step_limit,0.1067,3.0
2,3,74,1000,800.861,64,,11,0.302,513.4,0.257,53,step_limit,0.0752,5.9
3,4,43,1000,432.698,41,,7,0.3098,587.4,0.2903,36,step_limit,0.0694,9.1
4,3,23,1000,53.748,16,,2,0.5907,667.3,0.6136,98,step_limit,0.1244,11.7
5,3,31,1000,176.629,23,,4,0.5037,680.9,0.5363,79,step_limit,0.114,25.7
6,3,68,1000,357.787,38,,7,0.207,471.2,0.3579,209,step_limit,0.046,87.4
7,4,44,1000,485.155,41,,8,0.5052,823.8,0.134,13,step_limit,0.1465,156.6
8,4,30,1000,240.987,28,,4,0.4793,764.3,0.062,10,step_limit,0.1026,222.6
9,4,42,888,453.518,42,888,7,0.5532,836.4,0.361,36,complete,0.2247,282.1
10,4,47,946,497.981,47,946,7,0.561,853.2,0.2594,19,complete,0.18,347.1
11,4,21,706,154.617,21,706,2,0.3509,580.9,0.0831,4,complete,0.181,392.9
12,3,37,1000,337.449,32,,5,0.4437,751.0,0.1582,47,step_limit,0.0649,458.2
13,4,28,1000,161.071,23,,3,0.253,538.8,0.0592,9,step_limit,0.1712,523.8
14,3,41,1000,362.407,33,,6,0.5417,757.5,0.4507,141,step_limit,0.0976,589.1
15,3,66,1000,660.014,53,,10,0.4737,742.0,0.2474,35,step_limit,0.068,656.1
16,3,71,1000,497.366,45,,8,0.435,684.4,0.4139,95,step_limit,0.0465,721.9
17,3,24,1000,105.413,19,,2,0.5857,757.7,0.5307,302,step_limit,0.2206,787.6
18,4,49,1000,460.996,45,,7,0.5032,735.2,0.3161,70,step_limit,0.0924,854.3
19,4,34,876,350.384,34,876,5,0.609,853.3,0.2402,20,complete,0.1723,911.4
20,3,48,1000,341.744,35,,6,0.3833,614.3,0.411,69,step_limit,0.1139,968.4
21,3,63,1000,447.929,43,,7,0.4443,720.8,0.4772,138,step_limit,0.0543,1028.9
22,4,46,1000,423.443,42,,8,0.4973,785.5,0.2391,38,step_limit,0.1957,1091.9
23,3,44,1000,384.348,36,,6,0.499,767.0,0.2916,73,step_limit,0.1047,1154.3
24,4,41,1000,283.18,34,,5,0.4925,777.1,0.2293,36,step_limit,0.1358,1219.0
25,4,38,1000,344.716,34,,6,0.621,823.2,0.236,18,step_limit,0.1461,1288.0
26,4,77,1000,620.54,57,,10,0.526,703.0,0.4005,29,step_limit,0.0984,1354.6
27,3,41,1000,352.851,36,,5,0.5393,728.3,0.3845,43,step_limit,0.0891,1421.0
28,4,52,1000,454.692,45,,7,0.6865,901.0,0.353,22,step_limit,0.1842,1485.2
29,4,72,1000,377.033,45,,7,0.5395,812.4,0.3521,55,step_limit,0.1478,1551.4
30,4,61,1000,449.239,46,,8,0.5575,793.9,0.4154,52,step_limit,0.0931,1618.6
31,4,45,944,493.44,45,944,7,0.4981,956.8,0.2423,18,complete,0.1011,1681.6
32,3,68,1000,335.016,36,,6,0.4667,606.3,0.6006,355,step_limit,0.1299,1748.6
33,3,35,1000,232.626,28,,4,0.4037,673.6,0.313,49,step_limit,0.1326,1818.1
34,3,24,598,238.01,24,598,3,0.3356,651.0,0.1325,17,complete,0.0833,1858.7
35,3,58,1000,563.681,46,,9,0.4007,702.0,0.3968,97,step_limit,0.0868,1928.2
36,3,64,1000,539.956,47,,9,0.5193,729.6,0.4042,55,step_limit,0.134,1998.1
37,4,58,1000,404.421,44,,7,0.6102,858.4,0.4253,66,step_limit,0.2005,2065.9
38,3,77,1000,690.925,56,,11,0.5467,704.4,0.3977,61,step_limit,0.1358,2134.3
39,3,28,967,283.422,28,967,5,0.4912,792.2,0.2689,39,complete,0.1029,2197.2
40,3,37,1000,334.186,34,,5,0.4257,690.8,0.35,76,step_limit,0.1333,2255.0
41,4,59,781,713.16,59,781,9,0.386,631.7,0.1599,14,complete,0.0964,2302.6
42,4,58,1000,612.303,54,,9,0.6105,990.0,0.2981,26,step_limit,0.1893,2360.8
43,4,20,500,127.2,20,500,1,0.567,901.9,0.2636,38,complete,0.1458,2391.5
44,4,30,726,275.107,30,726,4,0.3564,656.6,0.2392,33,complete,0.1213,2435.5
45,4,39,934,424.373,39,934,6,0.5278,838.1,0.293,44,complete,0.157,2491.4
46,4,32,688,298.605,32,688,4,0.5276,809.9,0.2728,34,complete,0.1127,2532.8
47,4,35,1000,225.966,30,,5,0.5477,842.1,0.3683,76,step_limit,0.1941,2591.1
48,4,39,1000,303.949,35,,5,0.632,948.6,0.3914,31,step_limit,0.2222,2644.8
49,4,47,1000,495.464,45,,7,0.492,832.4,0.2611,61,step_limit,0.1526,2694.4
50,3,72,1000,468.342,46,,7,0.3343,527.2,0.4451,63,step_limit,0.0741,2741.8
51,3,71,1000,713.404,57,,11,0.3993,571.3,0.3451,67,step_limit,0.0897,3500.7
