episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
68,5,77,607,1040.514,77,607,14,0.4389,671.3,0.2213,12,complete,0.1117,867.8
69,4,48,748,565.805,48,748,7,0.3299,605.1,0.2155,14,complete,0.1364,881.0
70,3,69,1000,525.404,48,,8,0.5263,681.5,0.4617,88,step_limit,0.1556,900.5
71,5,34,356,392.906,34,356,5,0.4921,646.0,0.1858,6,complete,0.1241,907.1
72,5,61,1000,580.164,56,,9,0.6832,1077.3,0.4695,18,step_limit,0.207,925.9
73,6,50,538,580.436,50,538,8,0.6623,983.8,0.2678,8,complete,0.1686,938.2
74,4,70,1000,700.674,61,,10,0.4938,727.1,0.466,59,step_limit,0.1294,956.6
75,6,21,138,163.263,21,138,0,0.4312,744.4,0.2297,8,complete,0.0617,958.9
76,3,49,1000,409.29,41,,6,0.4817,753.1,0.4415,52,step_limit,0.1259,978.4
77,4,67,1000,415.648,45,,8,0.6025,668.7,0.4788,55,step_limit,0.151,995.6
78,3,34,618,390.654,34,618,5,0.4191,640.2,0.202,29,complete,0.1461,1008.1
79,5,31,438,326.132,31,438,4,0.5543,828.8,0.3117,6,complete,0.1519,1015.1
80,3,44,1000,511.723,43,,7,0.5647,741.6,0.3687,59,step_limit,0.1993,1031.8
81,6,71,714,897.983,71,714,13,0.6412,1004.7,0.2454,18,complete,0.187,1047.2
82,4,59,896,721.774,59,896,10,0.4648,687.6,0.3915,36,complete,0.1344,1061.6
83,6,21,177,158.094,21,177,0,0.4341,633.7,0.0896,1,complete,0.1012,1064.8
84,4,41,644,494.416,41,644,7,0.5443,930.1,0.3809,21,complete,0.1636,1078.6
85,5,38,603,379.284,38,603,5,0.6846,1048.2,0.3063,21,complete,0.1811,1088.9
86,5,64,597,827.752,64,597,11,0.5323,770.1,0.2133,9,complete,0.103,1099.8
87,5,24,608,156.287,24,608,2,0.7378,955.6,0.4684,20,complete,0.2103,1112.6
88,5,66,570,843.508,66,570,11,0.474,797.5,0.1671,7,complete,0.1074,1122.7
89,6,20,287,127.82,20,287,0,0.6254,824.4,0.322,8,complete,0.0762,1127.9
90,6,37,294,464.463,37,294,6,0.3906,656.9,0.0104,0,complete,0.0833,1133.3
91,4,60,1000,608.107,54,,9,0.5278,816.5,0.3506,33,step_limit,0.1703,1153.9
92,3,37,1000,359.932,35,,5,0.557,778.1,0.4543,115,step_limit,0.2199,1170.3
93,4,27,470,329.407,27,470,5,0.5005,703.1,0.2061,11,complete,0.1447,1180.9
94,4,76,1000,871.611,71,,12,0.5623,823.3,0.2862,17,step_limit,0.1565,1198.4
95,5,30,430,326.667,30,430,4,0.514,783.2,0.2613,12,complete,0.1115,1207.7
