episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,4,43,1000,350.763,38,,6,0.5985,789.9,0.3284,41,step_limit,0.0842,1.2
2,3,74,1000,611.219,53,,9,0.2507,529.0,0.4515,75,step_limit,0.0722,1.8
3,4,43,1000,431.395,40,,7,0.358,575.3,0.2783,34,step_limit,0.0742,2.5
4,3,23,1000,111.391,18,,3,0.563,783.6,0.4516,60,step_limit,0.0923,3.1
5,3,31,1000,264.01,30,,4,0.48,716.6,0.2794,27,step_limit,0.187,5.8
6,3,68,1000,738.459,60,,10,0.4287,749.1,0.3867,72,step_limit,0.2656,13.7
7,4,44,699,519.276,44,699,7,0.5494,841.9,0.3314,94,complete,0.3011,23.4
8,4,30,433,328.2,30,433,4,0.5779,765.9,0.2525,15,complete,0.3516,31.3
9,4,42,679,426.916,42,679,5,0.595,839.1,0.3472,85,complete,0.3524,48.2
10,4,47,650,594.579,47,650,8,0.4892,852.8,0.1876,16,complete,0.33,64.4
11,4,21,433,225.061,21,433,3,0.4446,586.0,0.4031,43,complete,0.2448,77.3
12,3,37,784,294.183,28,,4,0.5276,600.6,0.7317,498,no_progress,0.3009,96.7
13,4,28,393,295.251,28,393,3,0.402,630.0,0.1221,18,complete,0.2544,107.5
14,3,41,862,505.779,41,862,7,0.5143,783.0,0.3313,100,complete,0.3404,131.1
15,3,66,1000,744.355,60,,10,0.462,774.3,0.1607,61,step_limit,0.3047,158.1
16,3,71,1000,859.817,66,,12,0.4157,685.8,0.1959,113,step_limit,0.2932,184.2
17,3,24,997,222.028,23,,3,0.5921,794.5,0.5495,449,no_progress,0.3827,208.7
18,4,49,717,552.144,49,717,7,0.4498,740.0,0.3507,33,complete,0.3071,228.7
19,4,34,520,400.847,34,520,5,0.5668,865.1,0.1475,9,complete,0.3664,243.1
20,3,48,1000,517.1,46,,7,0.4017,742.5,0.2309,53,step_limit,0.3183,269.9
21,3,63,1000,582.129,52,,8,0.4173,688.5,0.3834,167,step_limit,0.2432,298.4
22,4,46,654,539.814,46,654,7,0.5344,795.8,0.2399,16,complete,0.362,317.5
23,3,44,1000,508.348,40,,8,0.54,773.4,0.4843,135,step_limit,0.2984,343.3
24,4,41,637,439.564,41,637,6,0.5608,840.2,0.2667,99,complete,0.2892,361.4
25,4,38,1000,419.032,37,,6,0.627,863.2,0.4173,25,step_limit,0.405,389.4
