episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
55,1000,469.3,3.984,36,,995,0,5,32,2010,0.6175,840.5,0.5393,64,step_limit,0,55000,1174.9
56,1000,529.45,15.489,39,,955,0,6,40,1871,0.673,891.8,0.4849,37,step_limit,0,56000,1198.6
57,1000,489.4,34.557,38,,971,0,5,42,1523,0.63,811.4,0.3965,70,step_limit,0,57000,1219.2
58,1000,238.6,-46.899,22,,923,0,2,45,2986,0.4955,773.8,0.7901,538,step_limit,0,58000,1240.3
59,1000,469.3,10.419,36,,849,0,5,40,1920,0.6555,820.3,0.518,58,step_limit,0,59000,1262.4
60,1000,559.6,7.692,42,,999,0,6,40,1945,0.6452,890.9,0.5315,96,step_limit,0,60000,1283.8
61,1000,549.55,16.823,41,,961,0,6,43,1813,0.654,903.2,0.4877,122,step_limit,0,61000,1307.0
62,1000,569.5,24.822,40,,962,0,7,54,1691,0.5803,852.0,0.4594,69,step_limit,0,62000,1330.2
63,1000,569.5,30.279,40,,895,0,7,50,1593,0.615,872.7,0.4277,35,step_limit,0,63000,1352.1
64,1000,599.65,25.948,43,,966,0,7,42,1630,0.6385,869.2,0.4435,39,step_limit,0,64000,1375.5
65,1000,469.3,2.837,36,,991,0,5,35,2067,0.6422,849.4,0.5515,158,step_limit,0,65000,1399.0
66,1000,469.3,31.432,36,,940,0,5,39,1580,0.6192,883.3,0.4146,51,step_limit,0,66000,1421.2
67,1000,599.65,39.681,43,,969,0,7,51,1420,0.6188,858.3,0.3825,38,step_limit,0,67000,1444.8
68,1000,559.6,43.606,42,,998,0,6,76,1493,0.6365,918.5,0.3982,26,step_limit,0,68000,1468.5
69,1000,579.55,34.682,41,,991,0,7,43,1554,0.6125,886.7,0.4079,70,step_limit,0,69000,1490.8
70,1000,449.2,6.794,34,,969,0,5,30,1970,0.6685,862.3,0.5248,85,step_limit,0,70000,1514.0
71,1000,539.5,34.968,40,,947,0,6,41,1526,0.6335,881.4,0.4054,46,step_limit,0,71000,1537.3
72,1000,509.35,40.497,37,,907,0,6,77,1558,0.6018,881.3,0.407,54,step_limit,0,72000,1560.7
73,1000,439.15,23.471,33,,959,0,5,57,1803,0.5795,815.9,0.4681,53,step_limit,0,73000,1583.1
74,1000,509.5,29.962,40,,967,0,5,40,1574,0.6468,965.6,0.4136,31,step_limit,0,74000,1606.3
75,1000,549.4,57.333,38,,997,0,7,62,1233,0.6278,880.1,0.3183,28,step_limit,0,75000,1630.3
76,1000,479.35,38.833,37,,981,0,5,104,1690,0.6072,864.2,0.4506,67,step_limit,0,76000,1652.9
77,1000,559.6,62.319,42,,953,0,6,56,1078,0.5942,974.6,0.2785,10,step_limit,0,77000,1676.4
78,1000,459.25,37.378,35,,840,0,5,76,1593,0.5948,813.2,0.4213,94,step_limit,0,78000,1699.5
79,1000,479.35,7.946,37,,892,0,5,39,1987,0.6573,859.8,0.5295,45,step_limit,0,79000,1722.0
80,1000,429.25,11.124,35,,985,0,4,39,1896,0.617,814.9,0.5087,35,step_limit,0,80000,1745.3
81,1000,549.55,21.067,41,,993,0,6,40,1756,0.6595,823.1,0.4642,79,step_limit,0,81000,1768.3
82,1000,459.25,10.889,35,,911,0,5,31,1906,0.6562,817.3,0.5069,98,step_limit,0,82000,1790.5
83,1000,579.55,75.709,41,,961,0,7,80,936,0.6105,881.2,0.2488,18,step_limit,0,83000,1814.0
84,1000,419.05,16.36,31,,964,0,5,30,1848,0.6215,779.6,0.4801,58,step_limit,0,84000,1837.8
85,1000,489.4,38.911,38,,980,0,5,62,1512,0.5837,868.0,0.4022,68,step_limit,0,85000,1859.6
86,1000,399.1,3.772,32,,926,0,4,46,2088,0.663,887.2,0.5521,58,step_limit,0,86000,1883.2
