episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,4,57,1000,494.674,49,,7,0.3942,791.7,0.2999,42,step_limit,0.152,4.4
2,3,50,1000,480.152,41,,8,0.438,747.6,0.2398,29,step_limit,0.1905,8.0
3,4,72,1000,750.356,67,,10,0.497,801.0,0.1952,14,step_limit,0.1366,14.3
4,3,46,1000,466.415,42,,7,0.3117,528.1,0.2551,36,step_limit,0.1478,26.1
5,3,58,1000,521.8,46,,8,0.4867,795.5,0.1846,33,step_limit,0.3244,84.1
6,3,61,1000,663.67,55,,9,0.4923,780.6,0.2403,60,step_limit,0.3145,138.8
7,3,30,604,339.59,30,604,4,0.4757,778.0,0.088,17,complete,0.348,172.1
8,3,69,1000,628.2,51,,10,0.428,688.2,0.4962,120,step_limit,0.2537,228.5
9,3,66,1000,714.309,55,,11,0.4853,731.2,0.2971,152,step_limit,0.3251,284.7
10,3,26,550,306.096,26,550,4,0.4212,727.9,0.2955,70,complete,0.3056,315.9
11,4,32,354,371.19,32,354,4,0.4788,699.4,0.165,12,complete,0.1462,335.2
12,3,35,748,404.026,35,748,5,0.4813,710.3,0.4648,85,complete,0.284,376.2
13,3,23,372,266.931,23,372,3,0.3952,669.1,0.228,53,complete,0.2667,397.7
14,3,61,1000,681.538,55,,10,0.462,757.5,0.2553,56,step_limit,0.2841,453.0
15,4,78,986,1000.488,78,986,14,0.4232,766.1,0.2749,23,complete,0.2277,507.3
16,4,46,730,565.817,46,730,8,0.4829,885.9,0.2305,14,complete,0.25,549.0
17,4,74,1000,925.33,72,,13,0.4218,766.3,0.3662,35,step_limit,0.1906,605.3
18,3,24,711,232.945,24,711,3,0.473,764.7,0.2648,42,complete,0.348,644.0
19,4,24,354,257.29,24,354,3,0.565,834.8,0.0555,11,complete,0.266,664.8
20,3,66,931,856.793,66,931,11,0.4035,633.1,0.2546,29,complete,0.1886,720.7
21,3,43,752,541.428,43,752,7,0.4588,631.0,0.287,79,complete,0.186,761.8
22,3,43,614,544.159,43,614,7,0.3556,486.8,0.2094,65,complete,0.1504,796.0
23,3,22,659,265.057,22,659,4,0.5554,787.7,0.3654,174,complete,0.3333,831.3
24,3,35,609,412.344,35,609,5,0.4089,782.0,0.1776,38,complete,0.2048,864.9
25,4,25,498,217.84,25,498,2,0.5743,894.0,0.1834,8,complete,0.3611,892.6
26,3,79,1000,876.623,69,,12,0.4037,631.8,0.2687,37,step_limit,0.1975,947.6
27,4,63,1000,554.508,53,,8,0.5992,870.5,0.3135,12,step_limit,0.375,1004.8
28,3,77,1000,886.145,66,,13,0.4283,747.4,0.1613,31,step_limit,0.2757,1063.4
29,3,34,944,366.748,34,944,5,0.5809,767.8,0.502,155,complete,0.2697,1113.5
30,3,25,439,272.218,25,439,3,0.5421,798.0,0.1321,10,complete,0.2993,1137.5
31,4,68,816,918.636,68,816,13,0.511,787.2,0.1116,9,complete,0.2718,1183.3
32,3,79,1000,765.323,60,,12,0.4563,704.4,0.2657,38,step_limit,0.252,1239.2
33,3,62,1000,629.368,53,,9,0.489,767.3,0.3465,37,step_limit,0.2813,1294.5
34,3,33,534,406.435,33,534,5,0.407,651.7,0.0829,17,complete,0.1771,1322.8
35,3,26,447,281.344,26,447,3,0.5227,688.0,0.2053,21,complete,0.2716,1347.5
36,3,57,1000,580.242,49,,9,0.4607,755.3,0.3357,96,step_limit,0.303,1402.1
37,3,29,622,283.65,29,622,3,0.5547,754.0,0.2553,28,complete,0.4032,1435.7
38,4,63,795,839.895,63,795,12,0.5242,853.4,0.1652,13,complete,0.3114,1480.0
39,4,44,854,519.985,44,854,8,0.5299,894.7,0.2908,27,complete,0.3149,1525.3
40,4,56,1000,646.293,54,,9,0.592,854.1,0.5102,155,step_limit,0.2611,1580.3
41,4,21,583,136.642,21,583,1,0.672,940.3,0.4032,18,complete,0.3728,1611.6
42,3,24,497,297.39,24,497,4,0.5466,792.6,0.1311,13,complete,0.2956,1638.6
43,3,52,1000,632.675,50,,9,0.4727,704.0,0.3049,77,step_limit,0.2522,1692.5
44,3,72,1000,726.012,59,,10,0.3057,629.4,0.3039,56,step_limit,0.1373,1746.1
45,3,52,1000,586.29,50,,8,0.492,794.4,0.2837,38,step_limit,0.3153,1795.9
46,4,72,632,954.103,72,632,12,0.4375,645.5,0.072,7,complete,0.1711,1828.2
47,3,69,1000,800.083,63,,11,0.4427,695.9,0.2863,57,step_limit,0.1953,1871.9
48,3,56,956,728.715,56,956,10,0.4599,719.4,0.2274,25,complete,0.2368,1911.2
49,4,78,951,1054.909,78,951,15,0.5655,877.9,0.2006,21,complete,0.2672,1951.8
50,4,40,1000,212.68,31,,5,0.6188,941.5,0.4262,95,step_limit,0.3953,1984.8
51,4,51,647,633.226,51,647,8,0.4474,740.4,0.175,17,complete,0.185,2373.5
52,3,42,854,546.616,42,854,8,0.4215,727.4,0.3317,47,complete,0.2518,2421.2
53,4,60,1000,618.947,56,,8,0.4095,590.3,0.3766,21,step_limit,0.1767,2482.8
54,3,49,851,605.825,49,851,8,0.4383,639.4,0.3338,78,complete,0.1549,2532.5
55,3,40,824,475.405,40,824,7,0.3742,702.6,0.2927,58,complete,0.2121,2579.1
56,4,61,1000,681.849,58,,9,0.5975,843.7,0.3937,57,step_limit,0.2212,2635.9
57,3,53,1000,517.823,45,,7,0.5193,790.9,0.4002,80,step_limit,0.2543,2690.7
58,4,57,938,704.529,57,938,10,0.5728,942.3,0.3342,31,complete,0.2684,2743.7
59,3,50,1000,539.9,47,,7,0.4757,762.7,0.3567,51,step_limit,0.2515,2800.4
60,3,21,613,164.096,21,613,2,0.4709,750.8,0.2169,17,complete,0.3099,2833.2
61,4,26,359,277.578,26,359,3,0.5627,855.5,0.232,14,complete,0.2157,2854.0
62,4,55,1000,630.56,54,,9,0.612,883.8,0.3014,15,step_limit,0.3304,2907.6
63,4,68,1000,868.118,65,,13,0.537,895.9,0.2471,26,step_limit,0.252,2965.0
64,3,41,993,428.869,41,993,6,0.4642,782.9,0.2808,59,complete,0.2596,3018.2
65,4,68,1000,851.429,68,1000,12,0.3875,657.1,0.3304,30,complete,0.1399,3074.6
66,3,61,1000,648.123,54,,9,0.275,593.2,0.3409,54,step_limit,0.1534,3130.5
67,3,53,1000,507.389,43,,8,0.5313,771.8,0.2705,25,step_limit,0.2409,3185.1
68,3,44,875,574.884,44,875,8,0.445,673.3,0.2654,25,complete,0.1546,3234.0
69,3,34,788,388.395,34,788,5,0.464,734.6,0.2316,24,complete,0.2072,3274.6
70,3,31,1000,272.784,29,,5,0.5753,781.1,0.3989,51,step_limit,0.2778,3331.6
71,4,71,1000,873.059,68,,12,0.3825,586.1,0.2493,49,step_limit,0.0992,3388.6
72,3,53,1000,627.492,51,,9,0.5227,766.5,0.2797,54,step_limit,0.2507,3444.1
73,3,21,874,180.637,21,874,3,0.5549,753.3,0.3389,74,complete,0.2424,3490.6
74,4,45,624,544.338,45,624,7,0.5881,864.9,0.2542,47,complete,0.1897,3526.7
75,4,40,1000,342.52,36,,6,0.436,798.1,0.3612,35,step_limit,0.2266,3581.1
76,3,75,1000,705.016,58,,10,0.5263,788.7,0.326,93,step_limit,0.1988,3638.0
77,4,24,427,212.703,24,427,2,0.5427,917.9,0.2022,12,complete,0.2704,3660.4
78,3,64,1000,514.594,48,,7,0.4937,757.0,0.4453,74,step_limit,0.165,3716.8
79,3,41,1000,420.768,36,,7,0.529,717.3,0.3576,48,step_limit,0.2585,3772.9
80,3,69,1000,636.343,55,,9,0.3457,706.5,0.2883,108,step_limit,0.171,3828.2
81,4,47,1000,455.03,42,,7,0.5645,828.1,0.3707,16,step_limit,0.202,3883.4
82,4,69,1000,756.133,65,,10,0.5905,903.4,0.3345,27,step_limit,0.244,3932.9
83,4,31,988,286.686,31,988,5,0.5663,911.6,0.2833,20,complete,0.2676,3980.1
84,3,33,838,400.078,33,838,6,0.4515,786.9,0.3299,36,complete,0.249,4020.5
85,3,38,703,451.792,38,703,6,0.3409,548.5,0.2999,51,complete,0.126,4055.1
86,4,24,739,200.24,24,739,3,0.6201,821.9,0.2674,18,complete,0.291,4094.8
87,3,30,745,352.04,30,745,5,0.3911,733.4,0.2398,19,complete,0.2368,4132.4
88,3,38,741,465.644,38,741,6,0.5025,714.8,0.332,51,complete,0.2348,4168.1
89,3,57,1000,491.911,44,,7,0.541,752.9,0.5183,316,step_limit,0.2483,4216.3
90,4,21,627,208.215,21,627,3,0.61,990.4,0.1674,28,complete,0.2627,4242.2
91,4,77,1000,837.127,72,,11,0.519,906.6,0.2121,31,step_limit,0.2288,4285.6
92,3,69,1000,748.178,59,,11,0.494,668.2,0.2804,44,step_limit,0.2351,4323.7
93,4,60,797,773.393,60,797,10,0.4119,750.2,0.2068,16,complete,0.1509,4356.8
94,4,45,603,556.067,45,603,7,0.4399,770.8,0.1969,13,complete,0.1951,4383.1
95,3,71,1000,675.407,56,,10,0.381,567.2,0.2483,35,step_limit,0.1637,4427.4
96,3,74,1000,803.995,64,,11,0.485,789.2,0.2215,22,step_limit,0.1801,4478.8
97,4,47,807,607.677,47,807,9,0.496,791.7,0.2925,23,complete,0.2549,4522.3
98,4,50,909,595.784,50,909,9,0.5699,957.3,0.2447,19,complete,0.2946,4558.3
99,4,35,740,357.966,35,740,5,0.5767,800.9,0.3675,37,complete,0.2628,4589.2
100,3,40,1000,473.75,38,,7,0.5327,695.0,0.4411,178,step_limit,0.2362,4628.8
101,3,23,410,295.909,23,410,4,0.3707,717.3,0.2082,22,complete,0.1736,5134.7
102,3,21,663,217.61,21,663,3,0.5425,766.0,0.3098,34,complete,0.224,5170.5
103,4,72,1000,849.378,68,,12,0.4118,722.6,0.2636,19,step_limit,0.1639,5224.3
104,3,27,743,284.743,27,743,4,0.5554,790.8,0.2908,45,complete,0.281,5265.4
105,3,63,1000,644.767,52,,9,0.427,628.3,0.4246,76,step_limit,0.1745,5319.6
106,4,58,830,730.697,58,830,10,0.4657,734.1,0.2254,23,complete,0.1659,5370.6
107,4,75,1000,661.829,61,,10,0.6042,901.3,0.3057,21,step_limit,0.2854,5426.2
108,3,55,1000,605.773,49,,9,0.3987,703.7,0.2836,38,step_limit,0.2202,5485.0
109,4,64,1000,638.75,56,,9,0.5825,929.2,0.3651,105,step_limit,0.3089,5542.1
110,3,55,1000,624.547,52,,9,0.4533,775.7,0.2451,32,step_limit,0.1947,5595.1
111,4,67,1000,672.096,61,,9,0.5877,906.8,0.2811,14,step_limit,0.3025,5649.9
112,3,46,973,567.225,46,973,8,0.4844,749.9,0.3677,74,complete,0.2032,5701.3
113,4,43,811,467.839,43,811,6,0.4639,653.0,0.31,19,complete,0.2139,5745.8
114,3,80,1000,802.445,65,,11,0.4037,772.6,0.1717,33,step_limit,0.1995,5801.9
115,4,78,1000,763.533,64,,11,0.3645,632.4,0.3199,21,step_limit,0.1744,5860.2
116,4,72,931,952.071,72,931,13,0.5392,859.9,0.2516,35,complete,0.1895,5913.2
117,3,54,1000,584.761,50,,8,0.4293,717.7,0.3134,43,step_limit,0.2202,5966.8
118,3,63,1000,566.733,50,,8,0.5053,791.0,0.3191,40,step_limit,0.2507,6023.4
119,4,66,1000,777.782,64,,11,0.4392,748.5,0.2341,57,step_limit,0.2171,6080.6
120,4,70,1000,823.966,67,,11,0.5933,877.8,0.3203,28,step_limit,0.2,6135.1
121,4,45,848,525.564,45,848,7,0.6138,806.2,0.3207,55,complete,0.2337,6182.4
122,4,26,565,209.708,26,565,2,0.6,1029.9,0.2587,28,complete,0.3114,6211.1
123,4,30,608,292.027,30,608,4,0.5539,828.4,0.314,27,complete,0.2578,6240.6
124,3,80,1000,856.878,67,,12,0.475,746.1,0.1624,36,step_limit,0.2249,6291.7
125,4,41,524,483.674,41,524,6,0.5639,749.0,0.1453,9,complete,0.1711,6317.6
126,3,50,1000,542.062,46,,8,0.5557,758.7,0.2753,33,step_limit,0.2692,6364.2
127,3,37,683,449.832,37,683,6,0.5315,801.2,0.1875,18,complete,0.2311,6396.4
128,3,42,1000,486.236,40,,7,0.5217,790.7,0.2184,37,step_limit,0.2449,6442.9
129,4,52,704,631.932,52,704,8,0.5344,842.4,0.2136,14,complete,0.242,6480.1
130,3,40,1000,424.267,39,,6,0.5713,789.8,0.3127,38,step_limit,0.2724,6528.3
131,3,39,649,513.83,39,649,7,0.4289,636.7,0.1824,19,complete,0.1429,6559.2
132,4,63,789,816.332,63,789,11,0.4309,714.5,0.2072,30,complete,0.1736,6600.4
133,3,61,1000,716.969,59,,9,0.4337,751.2,0.2144,48,step_limit,0.2006,6642.2
134,4,22,305,252.182,22,305,3,0.3984,688.4,0.1502,14,complete,0.1447,6655.8
135,3,20,712,198.695,20,712,3,0.5014,707.8,0.1887,24,complete,0.2778,6685.1
136,4,57,840,678.8,57,840,9,0.5616,841.2,0.1832,13,complete,0.2548,6722.3
137,3,24,576,248.807,24,576,3,0.4352,721.5,0.2619,24,complete,0.2024,6745.4
138,4,35,761,371.994,35,761,6,0.3403,602.4,0.2895,37,complete,0.1441,6778.9
139,3,29,735,349.157,29,735,5,0.517,779.7,0.3056,58,complete,0.2525,6813.3
140,3,32,834,346.121,32,834,5,0.5012,781.7,0.3139,44,complete,0.2308,6851.1
141,3,54,1000,665.9,53,,10,0.4107,613.9,0.2365,61,step_limit,0.1756,6899.7
142,3,42,912,499.969,42,912,7,0.3812,672.3,0.229,33,complete,0.2054,6945.6
143,3,23,711,253.735,23,711,4,0.489,744.3,0.336,59,complete,0.2708,6978.8
144,3,61,1000,681.949,54,,10,0.4803,762.4,0.3035,56,step_limit,0.2116,7027.5
145,3,64,1000,520.08,46,,8,0.367,673.1,0.3637,65,step_limit,0.1587,7075.7
146,3,71,1000,772.904,61,,11,0.334,675.9,0.2197,29,step_limit,0.2056,7124.3
147,3,48,746,619.289,48,746,8,0.4647,702.2,0.2122,42,complete,0.1839,7159.0
148,4,36,698,378.191,36,698,5,0.6082,1027.7,0.2781,14,complete,0.29,7193.0
149,4,40,496,454.85,40,496,5,0.4168,844.8,0.1225,21,complete,0.1618,7217.4
150,3,26,651,293.385,26,651,4,0.4767,758.3,0.3145,61,complete,0.1958,7247.9
151,4,70,948,860.783,70,948,11,0.5222,854.4,0.2328,15,complete,0.2538,7775.7
152,4,48,572,573.62,48,572,7,0.5476,819.5,0.1702,17,complete,0.1728,7808.6
153,4,57,1000,549.221,49,,8,0.609,947.6,0.459,68,step_limit,0.2523,7868.0
154,4,34,422,441.508,34,422,6,0.4508,720.1,0.0802,8,complete,0.1774,7892.1
155,4,80,1000,853.295,72,,12,0.5952,871.4,0.2748,20,step_limit,0.2519,7946.7
156,4,59,981,742.15,59,981,11,0.5563,916.4,0.2345,25,complete,0.266,8003.9
157,3,42,862,511.64,42,862,7,0.4432,772.4,0.2321,44,complete,0.2079,8051.7
158,4,76,1000,957.184,75,,13,0.3905,602.4,0.192,13,step_limit,0.1637,8112.6
159,4,47,596,598.713,47,596,8,0.4581,852.2,0.2166,14,complete,0.2122,8146.8
160,3,62,1000,688.973,55,,10,0.4633,767.6,0.2127,16,step_limit,0.2212,8203.4
161,3,31,710,399.129,31,710,6,0.4174,719.8,0.2391,60,complete,0.2044,8247.9
162,3,26,776,313.808,26,776,5,0.4678,738.6,0.2744,29,complete,0.2162,8288.6
163,4,21,643,165.156,21,643,3,0.6672,1027.6,0.3218,32,complete,0.3686,8322.6
164,4,79,1000,964.324,78,,13,0.562,985.7,0.1833,11,step_limit,0.2726,8380.3
165,4,47,622,597.154,47,622,8,0.4329,793.3,0.1674,11,complete,0.1818,8416.0
166,3,77,1000,836.27,64,,12,0.3777,730.7,0.2748,54,step_limit,0.1624,8471.2
167,4,77,1000,753.138,62,,12,0.5933,923.4,0.2359,11,step_limit,0.3046,8527.9
168,4,29,550,304.828,29,550,4,0.5441,800.4,0.2299,12,complete,0.2612,8556.8
169,4,59,864,768.606,59,864,11,0.5492,937.4,0.2177,18,complete,0.2795,8598.7
170,3,74,1000,702.455,56,,11,0.4627,733.5,0.3338,36,step_limit,0.2204,8643.7
171,4,34,628,363.68,34,628,5,0.4542,606.6,0.2985,47,complete,0.1645,8672.9
172,3,43,978,527.797,43,978,8,0.4625,738.0,0.3154,59,complete,0.2021,8718.0
173,3,35,695,408.033,35,695,5,0.5276,765.8,0.2008,20,complete,0.3009,8750.9
174,4,43,908,437.959,43,908,6,0.4493,776.5,0.3631,45,complete,0.1737,8794.0
175,4,30,866,218.307,30,866,3,0.6885,1059.5,0.4088,17,complete,0.3377,8832.9
176,4,29,557,329.044,29,557,5,0.6136,961.2,0.2734,13,complete,0.2115,8860.4
177,3,45,971,521.65,45,971,7,0.5355,791.8,0.294,60,complete,0.2626,8905.8
178,3,20,571,174.38,20,571,2,0.5353,771.7,0.3628,51,complete,0.2292,8932.4
179,4,66,1000,551.164,52,,9,0.62,850.8,0.3567,43,step_limit,0.3041,8980.4
180,4,22,421,230.16,22,421,3,0.408,665.2,0.2926,19,complete,0.1739,8998.8
181,4,77,1000,803.455,68,,11,0.6068,859.6,0.2908,59,step_limit,0.2702,9040.4
182,3,74,1000,650.881,55,,10,0.4307,643.4,0.3078,32,step_limit,0.1554,9080.5
183,4,40,567,473.56,40,567,6,0.3219,647.1,0.1335,16,complete,0.1635,9103.5
184,3,77,1000,816.781,65,,11,0.415,716.6,0.1647,18,step_limit,0.1969,9144.0
185,4,72,1000,805.006,67,,12,0.5145,799.5,0.2681,19,step_limit,0.2292,9189.1
186,4,74,922,988.498,74,922,14,0.4883,767.3,0.2312,14,complete,0.1893,9234.6
187,3,65,1000,718.038,57,,10,0.4587,690.4,0.3188,56,step_limit,0.2051,9281.5
188,3,80,1000,557.499,50,,9,0.5367,722.2,0.3329,60,step_limit,0.2427,9330.6
189,4,55,825,661.516,55,825,9,0.5721,874.4,0.2753,19,complete,0.2454,9370.7
190,3,36,1000,415.858,35,,6,0.5303,785.9,0.4575,220,step_limit,0.2391,9416.9
191,3,28,684,313.555,28,684,4,0.5322,790.6,0.2883,46,complete,0.2657,9450.1
192,4,74,869,970.256,74,869,13,0.5181,827.6,0.1799,24,complete,0.1927,9493.9
193,3,61,1000,587.485,52,,8,0.5627,790.4,0.2496,34,step_limit,0.2606,9544.2
194,4,73,952,966.282,73,952,13,0.4845,772.5,0.275,18,complete,0.1836,9598.0
195,4,69,860,853.623,69,860,11,0.5831,990.6,0.173,12,complete,0.2458,9649.4
196,3,47,850,560.632,47,850,7,0.3655,693.8,0.2079,68,complete,0.2313,9695.7
197,4,27,604,246.033,27,604,3,0.6395,871.4,0.2449,11,complete,0.3135,9729.3
198,3,56,912,744.74,56,912,10,0.409,648.0,0.1257,16,complete,0.1829,9781.8
199,3,57,963,738.215,57,963,10,0.5033,789.2,0.1876,34,complete,0.2377,9834.6
200,4,64,956,748.235,64,956,10,0.5309,974.2,0.2054,22,complete,0.2562,9890.8
201,4,38,1000,417.442,37,,7,0.6508,1040.3,0.305,25,step_limit,0.3162,10426.2
202,3,32,830,305.609,32,830,4,0.5474,780.9,0.3244,41,complete,0.3092,10464.3
203,3,23,426,255.607,23,426,3,0.3552,656.3,0.1868,16,complete,0.1449,10487.8
204,3,38,722,457.845,38,722,6,0.3712,760.3,0.2571,50,complete,0.1807,10528.1
205,3,27,584,302.413,27,584,4,0.4344,692.9,0.1811,27,complete,0.2164,10560.5
206,3,58,1000,564.678,48,,8,0.4813,788.6,0.3544,54,step_limit,0.211,10614.0
207,3,52,1000,522.904,44,,8,0.5213,783.7,0.3396,114,step_limit,0.231,10668.9
208,3,60,1000,597.17,51,,9,0.494,785.3,0.2851,66,step_limit,0.239,10723.7
209,3,72,1000,708.617,58,,10,0.5123,797.8,0.2032,28,step_limit,0.2342,10778.2
210,4,39,676,415.832,39,676,5,0.4638,705.8,0.2275,25,complete,0.1644,10810.4
211,3,55,1000,645.838,53,,9,0.453,775.1,0.3763,69,step_limit,0.2181,10859.2
212,3,62,1000,825.313,61,,12,0.4433,735.5,0.2673,42,step_limit,0.2017,10907.2
213,4,77,798,1002.257,77,798,13,0.3875,617.9,0.2127,17,complete,0.1355,10947.0
214,3,44,908,556.958,44,908,8,0.4644,662.2,0.2353,38,complete,0.2361,10988.8
215,3,49,958,577.256,49,958,8,0.5195,774.8,0.2742,32,complete,0.2778,11036.5
216,4,29,598,297.211,29,598,4,0.6028,969.7,0.2148,30,complete,0.2962,11063.7
217,4,36,503,449.28,36,503,6,0.4811,646.9,0.1664,11,complete,0.1762,11086.3
218,4,55,594,700.145,55,594,9,0.4798,710.4,0.1096,15,complete,0.1861,11115.5
219,3,35,842,394.357,35,842,5,0.5321,791.4,0.3222,71,complete,0.2471,11154.5
220,4,73,1000,822.29,66,,12,0.531,740.6,0.3517,47,step_limit,0.1953,11204.5
221,4,25,798,205.92,25,798,3,0.6382,850.6,0.4266,79,complete,0.3051,11241.6
222,3,30,788,306.86,30,788,4,0.5186,789.5,0.2949,53,complete,0.2511,11276.6
223,3,45,1000,484.753,43,,7,0.4813,783.4,0.199,34,step_limit,0.3042,11320.5
224,4,76,1000,722.579,60,,12,0.625,893.3,0.277,20,step_limit,0.2669,11371.0
225,4,70,1000,802.589,67,,11,0.5188,751.5,0.2722,38,step_limit,0.2163,11418.7
226,4,73,701,957.527,73,701,12,0.4868,713.4,0.2191,11,complete,0.155,11453.6
227,4,56,761,715.117,56,761,10,0.455,811.3,0.2472,18,complete,0.1538,11489.9
228,4,24,417,254.887,24,417,3,0.53,862.5,0.1946,12,complete,0.2692,11511.1
229,3,32,756,387.667,32,756,6,0.5653,776.9,0.1702,23,complete,0.3419,11546.5
230,3,62,1000,643.889,53,,10,0.413,630.1,0.3235,48,step_limit,0.1667,11592.1
231,3,27,601,307.537,27,601,4,0.5568,773.5,0.2592,38,complete,0.2879,11620.2
232,4,27,746,169.36,27,746,2,0.6645,967.3,0.337,63,complete,0.4418,11653.6
233,4,58,849,724.288,58,849,10,0.5763,894.7,0.1965,15,complete,0.2668,11693.6
234,3,56,955,727.18,56,955,10,0.4384,699.0,0.2267,34,complete,0.2049,11744.9
235,3,49,1000,552.58,47,,8,0.4917,783.8,0.2764,56,step_limit,0.2484,11794.7
236,4,71,1000,867.054,70,,12,0.5058,926.1,0.1836,18,step_limit,0.2444,11847.4
237,4,77,1000,815.761,70,,11,0.379,667.6,0.3904,37,step_limit,0.1693,11902.3
238,4,27,476,262.427,27,476,3,0.4449,765.2,0.2727,14,complete,0.1713,11929.1
239,4,37,579,368.71,37,579,4,0.6783,959.6,0.1836,15,complete,0.2847,11960.9
240,4,70,1000,829.497,67,,12,0.45,654.9,0.2479,22,step_limit,0.2004,12019.0
241,3,46,1000,538.613,46,1000,8,0.452,781.3,0.2298,29,complete,0.2211,12072.3
242,4,65,807,787.215,65,807,10,0.4263,677.0,0.2093,17,complete,0.1128,12117.8
243,4,39,674,406.219,39,674,5,0.6094,898.7,0.2205,10,complete,0.25,12155.6
