episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,6,57,858,632.152,57,858,9,0.5357,794.7,0.1603,14,complete,0.1571,1.2
2,3,50,1000,340.046,35,,6,0.457,723.8,0.3107,56,step_limit,0.161,1.8
3,6,72,1000,782.175,68,,12,0.552,776.5,0.2185,5,step_limit,0.1611,2.9
4,3,46,1000,351.804,34,,6,0.302,524.8,0.2638,59,step_limit,0.1456,3.4
5,4,58,1000,193.241,35,,5,0.4325,883.6,0.2449,25,step_limit,0.1813,11.7
6,3,61,1000,586.815,51,,8,0.487,758.0,0.2789,64,step_limit,0.233,28.4
7,3,30,618,359.63,30,618,5,0.4617,783.1,0.2372,46,complete,0.3289,38.8
8,3,69,1000,734.752,60,,10,0.4937,746.7,0.1584,31,step_limit,0.3205,55.9
9,4,66,1000,659.273,59,,9,0.5693,1010.8,0.2855,59,step_limit,0.2937,75.8
10,4,26,443,276.526,26,443,3,0.4684,810.5,0.3555,36,complete,0.2269,83.9
11,6,32,302,322.505,32,302,3,0.4746,688.8,0.2406,17,complete,0.1667,89.0
12,4,35,371,431.229,35,371,5,0.4394,708.4,0.0872,10,complete,0.1484,98.1
13,4,23,318,200.95,23,318,1,0.4552,804.5,0.2382,17,complete,0.1667,103.6
14,3,61,1000,521.485,49,,7,0.5083,769.8,0.499,119,step_limit,0.3022,120.4
15,5,78,640,981.821,78,640,12,0.4903,765.4,0.2053,13,complete,0.1459,135.2
16,6,46,354,500.703,46,354,5,0.5457,877.2,0.2248,10,complete,0.1618,141.5
17,5,74,642,951.697,74,642,12,0.5265,779.8,0.307,24,complete,0.1176,152.1
18,4,24,382,286.937,24,382,4,0.5674,752.7,0.3429,18,complete,0.1591,158.2
19,5,24,310,194.312,24,310,1,0.66,836.8,0.3112,31,complete,0.1463,163.7
20,4,66,702,842.568,66,702,11,0.4192,623.5,0.2428,30,complete,0.1441,178.7
21,4,43,499,544.84,43,499,7,0.4053,616.1,0.3444,61,complete,0.1169,187.0
22,4,43,802,495.371,43,802,7,0.3965,488.8,0.6251,121,complete,0.1356,199.8
23,3,22,1000,148.318,20,,2,0.6107,786.1,0.7673,454,step_limit,0.2267,219.3
24,4,35,717,372.429,35,717,5,0.5338,772.0,0.4903,63,complete,0.1612,231.4
25,5,25,318,269.52,25,318,3,0.5975,879.4,0.1334,6,complete,0.13,239.8
26,4,79,1000,789.863,64,,12,0.492,597.1,0.5733,115,step_limit,0.1437,257.4
27,6,63,816,737.926,63,816,10,0.7253,1124.7,0.3047,11,complete,0.2476,270.3
28,3,77,1000,560.075,49,,9,0.4483,623.4,0.5595,115,step_limit,0.0723,289.9
29,4,34,929,354.569,34,929,6,0.6106,879.9,0.4393,44,complete,0.2889,305.2
30,4,25,715,246.28,25,715,4,0.679,890.3,0.3711,14,complete,0.3115,321.3
31,6,68,826,851.655,68,826,12,0.6059,782.6,0.2813,20,complete,0.1236,335.6
32,4,79,1000,472.911,50,,8,0.566,803.2,0.58,99,step_limit,0.2179,356.3
33,4,62,1000,718.703,61,,10,0.595,925.4,0.2825,18,step_limit,0.213,373.4
34,4,33,379,377.579,33,379,4,0.4703,649.1,0.1453,5,complete,0.045,382.8
35,4,26,545,254.231,26,545,3,0.4628,678.7,0.2184,11,complete,0.1364,391.4
36,4,57,962,658.453,57,962,9,0.6263,936.2,0.3725,67,complete,0.2299,409.3
37,4,29,788,279.873,29,788,4,0.6212,958.6,0.4202,105,complete,0.3019,429.5
38,5,63,773,805.382,63,773,11,0.6414,858.8,0.2832,15,complete,0.1658,444.7
39,5,44,595,431.0,44,595,5,0.5728,889.7,0.324,15,complete,0.1662,459.1
40,6,56,545,712.121,56,545,10,0.5743,847.7,0.2414,4,complete,0.1149,468.3
41,6,21,290,162.686,21,290,1,0.681,933.9,0.1874,3,complete,0.2927,473.1
42,3,24,634,213.305,24,634,2,0.5668,796.1,0.3985,32,complete,0.2456,487.5
43,4,52,735,661.354,52,735,9,0.5241,781.4,0.1974,38,complete,0.1675,500.2
44,4,72,734,971.473,72,734,13,0.4503,744.6,0.2512,19,complete,0.1099,513.0
45,4,52,943,594.165,52,943,8,0.6376,1025.3,0.3074,25,complete,0.3472,532.5
46,6,72,576,860.815,72,576,10,0.4491,631.2,0.2988,6,complete,0.0572,542.3
47,4,69,1000,846.093,67,,13,0.417,727.5,0.4055,37,step_limit,0.1607,562.8
48,4,56,705,657.129,56,705,8,0.4709,730.1,0.3643,15,complete,0.1389,574.8
49,6,78,643,1015.066,78,643,14,0.5941,876.8,0.1662,15,complete,0.1348,585.7
50,5,40,941,301.562,40,941,5,0.7201,1175.1,0.39,33,complete,0.3374,601.9
51,6,51,388,577.649,51,388,6,0.4918,727.9,0.1344,9,complete,0.0856,670.5
52,3,42,1000,488.55,41,,7,0.5167,658.9,0.4307,114,step_limit,0.1429,687.2
53,6,60,970,623.96,60,970,9,0.4124,624.9,0.3468,10,complete,0.081,705.9
54,4,49,558,646.774,49,558,9,0.4485,627.5,0.2129,22,complete,0.0957,716.2
55,4,40,794,415.08,40,794,6,0.4521,697.6,0.3756,42,complete,0.1399,731.4
56,5,61,721,766.475,61,721,10,0.5695,832.2,0.2435,10,complete,0.1406,747.8
57,3,53,1000,497.132,43,,8,0.4337,737.2,0.4331,93,step_limit,0.2104,767.7
58,6,57,554,696.107,57,554,9,0.6116,943.9,0.2205,9,complete,0.1179,777.8
59,3,50,930,616.574,50,930,8,0.4778,770.3,0.3061,48,complete,0.14,794.9
60,4,21,588,152.385,21,588,2,0.5969,756.4,0.2934,24,complete,0.2455,808.2
61,5,26,280,306.212,26,280,4,0.6236,854.8,0.1265,8,complete,0.1292,813.3
62,5,55,680,669.655,55,680,9,0.6215,889.5,0.1908,7,complete,0.1833,825.7
63,6,68,890,725.309,68,890,9,0.6712,956.5,0.4716,26,complete,0.1348,842.6
64,3,41,960,454.056,41,960,6,0.4885,780.6,0.2761,48,complete,0.1806,860.3
65,5,68,708,907.225,68,708,13,0.361,658.0,0.2118,19,complete,0.0982,876.1
66,3,61,891,816.237,61,891,11,0.3943,595.1,0.1994,20,complete,0.1369,892.5
67,3,53,1000,418.534,39,,7,0.534,649.5,0.5152,109,step_limit,0.2199,913.5
68,3,44,766,538.977,44,766,7,0.4386,664.6,0.245,43,complete,0.1707,926.1
69,4,34,501,356.207,34,501,4,0.5235,733.9,0.3548,32,complete,0.1314,934.8
70,4,31,1000,184.0,27,,4,0.6458,1011.1,0.5255,62,step_limit,0.227,955.1
71,5,71,526,936.799,71,526,12,0.4106,587.3,0.1,10,complete,0.0688,964.6
72,3,53,1000,502.415,45,,7,0.548,761.5,0.5133,74,step_limit,0.1942,983.7
73,4,21,473,190.966,21,473,2,0.6311,1058.4,0.3439,33,complete,0.2216,992.1
74,5,45,759,431.239,45,759,5,0.581,857.7,0.4473,37,complete,0.1048,1007.3
75,5,40,743,375.513,40,743,5,0.5553,795.5,0.4737,15,complete,0.1263,1019.6
76,4,75,1000,611.045,55,,10,0.607,856.4,0.4138,27,step_limit,0.265,1037.4
77,5,24,291,223.512,24,291,2,0.5876,911.1,0.2666,7,complete,0.1415,1044.4
78,4,64,1000,724.344,59,,10,0.572,927.1,0.5168,118,step_limit,0.1406,1061.8
79,3,41,1000,405.266,38,,6,0.4827,695.2,0.4249,53,step_limit,0.1873,1081.0
80,3,69,1000,694.135,57,,10,0.3517,618.0,0.3156,35,step_limit,0.1694,1098.7
81,6,47,444,561.764,47,444,7,0.5983,833.9,0.2713,10,complete,0.0652,1106.5
82,6,69,748,828.65,69,748,11,0.6711,903.2,0.2727,6,complete,0.133,1122.2
83,5,31,610,326.774,31,610,5,0.6734,905.9,0.4174,7,complete,0.191,1132.1
84,3,33,1000,384.645,32,,6,0.4833,788.0,0.4668,169,step_limit,0.1922,1152.6
85,4,38,336,456.465,38,336,5,0.4836,549.1,0.081,6,complete,0.0509,1159.7
86,6,24,249,216.16,24,249,2,0.7229,816.8,0.2246,3,complete,0.1667,1164.1
87,3,30,691,366.08,30,691,5,0.4076,726.1,0.3468,100,complete,0.1487,1178.6
88,4,38,1000,368.947,35,,6,0.4798,877.7,0.4475,66,step_limit,0.1833,1197.4
89,3,57,1000,604.332,49,,9,0.5173,761.6,0.3245,43,step_limit,0.1947,1216.7
90,6,21,313,127.02,21,313,0,0.7279,980.4,0.3518,22,complete,0.1333,1222.7
91,6,77,792,904.132,77,792,12,0.6115,903.0,0.3418,16,complete,0.1228,1236.4
92,4,69,1000,671.067,60,,10,0.5657,796.5,0.4451,66,step_limit,0.1896,1256.0
93,6,60,724,699.49,60,724,9,0.535,756.4,0.3693,10,complete,0.0714,1267.7
94,6,45,479,535.607,45,479,7,0.5153,764.0,0.316,7,complete,0.1063,1273.6
95,4,71,1000,860.462,68,,12,0.4708,659.8,0.4027,42,step_limit,0.1405,1286.4
96,3,74,1000,736.247,61,,10,0.4793,703.8,0.3181,46,step_limit,0.1973,1298.0
97,6,47,490,553.196,47,490,7,0.5633,798.5,0.2296,4,complete,0.088,1303.7
98,6,50,731,564.32,50,731,8,0.7198,966.5,0.4108,19,complete,0.155,1311.4
99,6,35,431,418.203,35,431,6,0.5406,797.4,0.2007,11,complete,0.1366,1320.3
100,3,40,1000,427.303,35,,7,0.522,681.6,0.446,161,step_limit,0.1649,1335.0
101,3,23,430,257.3,23,430,3,0.3953,710.7,0.2291,33,complete,0.0884,1407.2
102,3,21,645,213.45,21,645,3,0.5406,782.2,0.321,40,complete,0.1897,1418.8
103,6,72,572,961.547,72,572,13,0.5443,718.6,0.2097,6,complete,0.0905,1429.1
104,3,27,678,277.249,27,678,4,0.527,787.5,0.3152,46,complete,0.2903,1440.0
105,4,63,1000,745.778,61,,10,0.506,796.8,0.365,39,step_limit,0.1398,1459.7
106,5,58,475,728.793,58,475,9,0.5457,734.9,0.1734,10,complete,0.0914,1468.1
107,6,75,1000,851.16,73,,13,0.7187,1070.2,0.364,10,step_limit,0.168,1487.5
108,4,55,1000,647.302,53,,10,0.5697,924.2,0.3385,19,step_limit,0.1571,1506.1
109,5,64,755,796.156,64,755,11,0.6167,940.4,0.2993,31,complete,0.1288,1522.9
110,4,55,702,688.487,55,702,9,0.5794,852.9,0.2646,33,complete,0.1198,1535.7
111,5,67,965,841.586,67,965,13,0.6131,968.8,0.3521,18,complete,0.2244,1553.5
112,4,46,758,555.697,46,758,8,0.5554,922.3,0.3598,19,complete,0.1583,1569.8
113,5,43,610,514.605,43,610,7,0.4875,654.2,0.2839,14,complete,0.1153,1580.7
114,3,80,1000,646.74,54,,10,0.3857,616.1,0.4229,110,step_limit,0.181,1600.0
115,6,78,602,1032.272,78,602,14,0.448,721.5,0.1727,10,complete,0.0702,1610.2
116,5,72,714,896.439,72,714,11,0.5602,855.8,0.2103,7,complete,0.0981,1625.0
117,4,54,932,694.653,54,932,10,0.5432,705.1,0.31,16,complete,0.1325,1641.3
118,3,63,1000,619.4,51,,9,0.4777,714.7,0.3,54,step_limit,0.1873,1660.7
119,6,66,908,752.865,66,908,10,0.6114,790.8,0.3735,19,complete,0.105,1676.2
120,5,70,853,885.457,70,853,12,0.6019,887.5,0.3535,11,complete,0.0887,1694.5
121,5,45,699,489.728,45,699,7,0.6029,805.4,0.4327,45,complete,0.173,1707.6
122,5,26,645,190.038,26,645,2,0.7305,1022.2,0.4303,15,complete,0.1754,1718.3
123,6,30,340,283.9,30,340,3,0.6338,838.1,0.1294,3,complete,0.1267,1724.6
124,3,80,1000,798.744,65,,11,0.4703,737.1,0.3066,25,step_limit,0.1709,1744.6
125,6,41,365,482.285,41,365,6,0.584,750.7,0.1538,2,complete,0.0726,1751.0
126,4,50,1000,491.104,45,,8,0.655,971.9,0.4397,51,step_limit,0.2357,1771.6
127,4,37,871,404.663,37,871,6,0.6214,894.4,0.3901,42,complete,0.1818,1786.7
128,3,42,1000,441.743,38,,7,0.5397,771.8,0.5374,146,step_limit,0.1944,1807.0
129,5,52,601,660.892,52,601,9,0.5241,843.5,0.1524,6,complete,0.157,1818.0
130,3,40,884,486.588,40,884,7,0.5562,785.6,0.3568,43,complete,0.2283,1835.7
131,4,39,427,520.079,39,427,7,0.4397,628.0,0.1372,10,complete,0.0792,1843.3
132,6,63,508,854.301,63,508,12,0.5108,716.2,0.1357,7,complete,0.0634,1852.2
133,4,61,827,772.186,61,827,10,0.539,752.8,0.3199,21,complete,0.0864,1868.3
134,5,22,245,191.455,22,245,1,0.3992,689.6,0.1015,5,complete,0.0235,1872.6
135,3,20,727,198.965,20,727,3,0.5433,719.7,0.3845,41,complete,0.1751,1885.4
136,6,57,470,697.263,57,470,9,0.606,836.0,0.2001,4,complete,0.0941,1893.9
137,4,24,626,261.427,24,626,4,0.595,724.2,0.3831,36,complete,0.1754,1906.3
138,5,35,405,394.064,35,405,5,0.438,594.7,0.1593,10,complete,0.1213,1913.2
139,4,29,498,325.721,29,498,4,0.6401,831.5,0.322,19,complete,0.1293,1922.0
140,3,32,845,339.05,32,845,5,0.5507,788.1,0.4312,60,complete,0.2009,1939.1
141,4,54,910,629.252,54,910,9,0.4797,612.1,0.3098,35,complete,0.1827,1955.6
142,3,42,948,499.896,42,948,7,0.461,665.3,0.3244,32,complete,0.1821,1975.0
143,3,23,503,218.353,23,503,2,0.552,753.6,0.3872,60,complete,0.2067,1983.3
144,4,61,877,757.72,61,877,10,0.561,833.2,0.2798,21,complete,0.1193,1995.2
145,4,64,845,818.725,64,845,11,0.4953,744.1,0.2658,32,complete,0.0996,2007.8
146,3,71,1000,809.724,64,,11,0.3967,701.2,0.3198,53,step_limit,0.1746,2018.2
147,3,48,773,615.785,48,773,8,0.4649,704.1,0.2352,26,complete,0.1423,2027.8
148,5,36,682,387.803,36,682,6,0.6457,1028.4,0.3184,14,complete,0.2098,2036.6
149,5,40,440,448.487,40,440,5,0.4759,847.5,0.2284,7,complete,0.0742,2044.6
150,4,26,680,235.015,26,680,3,0.5886,796.3,0.3083,26,complete,0.2113,2053.9
151,5,70,760,860.621,70,760,11,0.5992,853.3,0.3162,13,complete,0.1094,2133.4
152,6,48,430,538.662,48,430,6,0.624,813.8,0.2788,8,complete,0.0858,2139.5
153,6,57,525,695.711,57,525,9,0.6349,946.4,0.2132,18,complete,0.0703,2149.6
154,6,34,376,387.834,34,376,5,0.5098,719.3,0.1265,3,complete,0.0629,2156.1
155,6,80,800,959.818,80,800,13,0.671,905.7,0.2849,6,complete,0.1062,2170.3
156,6,59,728,720.33,59,728,10,0.6419,914.6,0.302,11,complete,0.1271,2185.2
157,3,42,1000,437.9,39,,6,0.4433,773.5,0.3323,76,step_limit,0.2177,2202.3
158,5,76,793,967.028,76,793,13,0.4366,610.7,0.2331,13,complete,0.0896,2218.4
159,6,47,382,575.633,47,382,7,0.565,859.7,0.1539,4,complete,0.081,2226.1
160,3,62,1000,685.934,55,,10,0.479,770.6,0.3247,30,step_limit,0.204,2244.6
161,4,31,653,353.674,31,653,5,0.5054,797.8,0.3472,24,complete,0.1577,2259.1
162,4,26,472,262.289,26,472,3,0.554,951.9,0.2489,41,complete,0.1471,2267.9
163,5,21,887,141.96,21,887,3,0.7186,1065.6,0.4511,110,complete,0.2829,2286.2
164,6,79,825,1011.244,79,825,14,0.6794,984.2,0.2946,25,complete,0.1138,2302.7
