/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
집합 상위 학습 | 반경 300 상한 1000 무배송 500 gamma 0.997 구성=무작위 드론[3, 4] 목적지[20, 80] CC무작위 인스턴스=무작위 목표유지=off 완주보상=0.0 잔여페널티=0.1 규칙관측=False 규칙정규화=2.0 막힘페널티=0.0 도달권shaping=0.0 정체전환보상=0.0 엔트로피비=0.6->0.25@400 자기회귀=False 홀드아웃상한=3000 선택=makespan/속도가중치=40.0
/home/kopt/drone/proposed_src/pipeline/train_v5_26_09_15_23.py:354: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  writer.add_scalar("train/alpha", float(log_alpha.exp()), ep)
Ep 1 | 드론4 목적지57 | 1000스텝 | 배송 49/57 | 재적재  8 | 중계율 0.17 | alpha 0.100 | step_limit
Ep 15 | 드론4 목적지78 |  908스텝 | 배송 78/78 | 재적재 15 | 중계율 0.22 | alpha 0.191 | complete
Ep 16 | 드론4 목적지46 |  982스텝 | 배송 46/46 | 재적재  6 | 중계율 0.24 | alpha 0.205 | complete
Ep 17 | 드론4 목적지74 |  870스텝 | 배송 74/74 | 재적재 13 | 중계율 0.22 | alpha 0.218 | complete
Ep 18 | 드론3 목적지24 |  486스텝 | 배송 24/24 | 재적재  3 | 중계율 0.31 | alpha 0.226 | complete
Ep 19 | 드론4 목적지24 |  503스텝 | 배송 24/24 | 재적재  3 | 중계율 0.35 | alpha 0.235 | complete
Ep 20 | 드론3 목적지66 |  862스텝 | 배송 66/66 | 재적재 12 | 중계율 0.19 | alpha 0.250 | complete
Ep 21 | 드론3 목적지43 |  699스텝 | 배송 43/43 | 재적재  7 | 중계율 0.20 | alpha 0.263 | complete
Ep 22 | 드론3 목적지43 |  529스텝 | 배송 43/43 | 재적재  6 | 중계율 0.15 | alpha 0.273 | complete
Ep 23 | 드론3 목적지22 |  472스텝 | 배송 22/22 | 재적재  3 | 중계율 0.35 | alpha 0.283 | complete
Ep 24 | 드론3 목적지35 |  816스텝 | 배송 35/35 | 재적재  6 | 중계율 0.29 | alpha 0.300 | complete
Ep 25 | 드론4 목적지25 |  595스텝 | 배송 25/25 | 재적재  3 | 중계율 0.35 | alpha 0.313 | complete
Ep 26 | 드론3 목적지79 | 1000스텝 | 배송 65/79 | 재적재 12 | 중계율 0.18 | alpha 0.337 | step_limit
Ep 27 | 드론4 목적지63 | 1000스텝 | 배송 43/63 | 재적재  7 | 중계율 0.38 | alpha 0.362 | step_limit
Ep 28 | 드론3 목적지77 | 1000스텝 | 배송 67/77 | 재적재 12 | 중계율 0.27 | alpha 0.389 | step_limit
Ep 29 | 드론3 목적지34 |  793스텝 | 배송 34/34 | 재적재  5 | 중계율 0.31 | alpha 0.412 | complete
Ep 30 | 드론3 목적지25 |  569스텝 | 배송 25/25 | 재적재  3 | 중계율 0.30 | alpha 0.430 | complete
Ep 31 | 드론4 목적지68 | 1000스텝 | 배송 67/68 | 재적재 12 | 중계율 0.29 | alpha 0.462 | step_limit
Ep 32 | 드론3 목적지79 | 1000스텝 | 배송 54/79 | 재적재  9 | 중계율 0.28 | alpha 0.496 | step_limit
Ep 33 | 드론3 목적지62 | 1000스텝 | 배송 48/62 | 재적재  7 | 중계율 0.27 | alpha 0.533 | step_limit
Ep 34 | 드론3 목적지33 |  743스텝 | 배송 22/33 | 재적재  3 | 중계율 0.19 | alpha 0.562 | no_progress
Ep 35 | 드론3 목적지26 |  656스텝 | 배송 26/26 | 재적재  4 | 중계율 0.28 | alpha 0.588 | complete
Ep 36 | 드론3 목적지57 |  988스텝 | 배송 57/57 | 재적재  9 | 중계율 0.30 | alpha 0.629 | complete
Ep 37 | 드론3 목적지29 |  744스텝 | 배송 29/29 | 재적재  4 | 중계율 0.33 | alpha 0.660 | complete
Ep 38 | 드론4 목적지63 |  962스텝 | 배송 63/63 | 재적재 10 | 중계율 0.29 | alpha 0.702 | complete
Ep 39 | 드론4 목적지44 | 1000스텝 | 배송 36/44 | 재적재  6 | 중계율 0.32 | alpha 0.748 | step_limit
Ep 40 | 드론4 목적지56 |  900스텝 | 배송 56/56 | 재적재 10 | 중계율 0.24 | alpha 0.792 | complete
Ep 41 | 드론4 목적지21 |  475스텝 | 배송 21/21 | 재적재  3 | 중계율 0.34 | alpha 0.816 | complete
Ep 42 | 드론3 목적지24 |  609스텝 | 배송 24/24 | 재적재  4 | 중계율 0.33 | alpha 0.848 | complete
Ep 43 | 드론3 목적지52 | 1000스텝 | 배송 48/52 | 재적재  8 | 중계율 0.22 | alpha 0.906 | step_limit
Ep 44 | 드론3 목적지72 | 1000스텝 | 배송 70/72 | 재적재 12 | 중계율 0.20 | alpha 0.967 | step_limit
Ep 45 | 드론3 목적지52 | 1000스텝 | 배송 41/52 | 재적재  6 | 중계율 0.31 | alpha 1.034 | step_limit
Ep 46 | 드론4 목적지72 |  881스텝 | 배송 72/72 | 재적재 12 | 중계율 0.23 | alpha 1.096 | complete
Ep 47 | 드론3 목적지69 | 1000스텝 | 배송 55/69 | 재적재 10 | 중계율 0.20 | alpha 1.171 | step_limit
Ep 48 | 드론3 목적지56 | 1000스텝 | 배송 48/56 | 재적재  9 | 중계율 0.22 | alpha 1.252 | step_limit
Ep 49 | 드론4 목적지78 | 1000스텝 | 배송 77/78 | 재적재 13 | 중계율 0.27 | alpha 1.337 | step_limit
Ep 50 | 드론4 목적지40 | 1000스텝 | 배송 33/40 | 재적재  4 | 중계율 0.35 | alpha 1.425 | step_limit
  [홀드아웃] 배송 49.5±2.1 완주 0.94 스텝 1032 점수 120.0 재적재 7.5 2홉+ 0.63 | 최고 120.0@ep50 정체 0/15  ← 갱신
Ep 51 | 드론4 목적지51 |  850스텝 | 배송 51/51 | 재적재  8 | 중계율 0.21 | alpha 1.500 | complete
Ep 52 | 드론3 목적지42 |  845스텝 | 배송 42/42 | 재적재  7 | 중계율 0.28 | alpha 1.577 | complete
Ep 53 | 드론4 목적지60 |  856스텝 | 배송 60/60 | 재적재 11 | 중계율 0.21 | alpha 1.657 | complete
Ep 54 | 드론3 목적지49 | 1000스텝 | 배송 47/49 | 재적재  8 | 중계율 0.21 | alpha 1.751 | step_limit
Ep 55 | 드론3 목적지40 |  745스텝 | 배송 40/40 | 재적재  7 | 중계율 0.24 | alpha 1.818 | complete
Ep 56 | 드론4 목적지61 |  996스텝 | 배송 61/61 | 재적재 11 | 중계율 0.25 | alpha 1.903 | complete
Ep 57 | 드론3 목적지53 | 1000스텝 | 배송 52/53 | 재적재  8 | 중계율 0.27 | alpha 1.984 | step_limit
Ep 58 | 드론4 목적지57 | 1000스텝 | 배송 52/57 | 재적재  9 | 중계율 0.29 | alpha 2.063 | step_limit
Ep 59 | 드론3 목적지50 |  888스텝 | 배송 50/50 | 재적재  9 | 중계율 0.26 | alpha 2.131 | complete
Ep 60 | 드론3 목적지21 |  613스텝 | 배송 21/21 | 재적재  3 | 중계율 0.28 | alpha 2.175 | complete
Ep 61 | 드론4 목적지26 |  403스텝 | 배송 26/26 | 재적재  3 | 중계율 0.20 | alpha 2.203 | complete
Ep 62 | 드론4 목적지55 | 1000스텝 | 배송 51/55 | 재적재  9 | 중계율 0.28 | alpha 2.276 | step_limit
Ep 63 | 드론4 목적지68 | 1000스텝 | 배송 51/68 | 재적재  9 | 중계율 0.23 | alpha 2.343 | step_limit
Ep 64 | 드론3 목적지41 |  969스텝 | 배송 41/41 | 재적재  7 | 중계율 0.25 | alpha 2.396 | complete
Ep 65 | 드론4 목적지68 |  704스텝 | 배송 68/68 | 재적재 11 | 중계율 0.15 | alpha 2.422 | complete
Ep 66 | 드론3 목적지61 | 1000스텝 | 배송 52/61 | 재적재  9 | 중계율 0.16 | alpha 2.473 | step_limit
Ep 67 | 드론3 목적지53 | 1000스텝 | 배송 48/53 | 재적재  8 | 중계율 0.26 | alpha 2.519 | step_limit
Ep 68 | 드론3 목적지44 |  803스텝 | 배송 44/44 | 재적재  7 | 중계율 0.22 | alpha 2.555 | complete
Ep 69 | 드론3 목적지34 |  602스텝 | 배송 34/34 | 재적재  6 | 중계율 0.22 | alpha 2.583 | complete
Ep 70 | 드론3 목적지31 |  997스텝 | 배송 31/31 | 재적재  5 | 중계율 0.33 | alpha 2.595 | complete
Ep 71 | 드론4 목적지71 |  928스텝 | 배송 71/71 | 재적재 12 | 중계율 0.15 | alpha 2.610 | complete
Ep 72 | 드론3 목적지53 | 1000스텝 | 배송 39/53 | 재적재  6 | 중계율 0.21 | alpha 2.653 | step_limit
Ep 73 | 드론3 목적지21 |  564스텝 | 배송 21/21 | 재적재  2 | 중계율 0.32 | alpha 2.664 | complete
Ep 74 | 드론4 목적지45 |  938스텝 | 배송 45/45 | 재적재  7 | 중계율 0.22 | alpha 2.682 | complete
Ep 75 | 드론4 목적지40 |  919스텝 | 배송 40/40 | 재적재  6 | 중계율 0.24 | alpha 2.677 | complete
Ep 76 | 드론3 목적지75 | 1000스텝 | 배송 62/75 | 재적재 11 | 중계율 0.26 | alpha 2.671 | step_limit
Ep 77 | 드론4 목적지24 |  516스텝 | 배송 24/24 | 재적재  3 | 중계율 0.26 | alpha 2.670 | complete
Ep 78 | 드론3 목적지64 | 1000스텝 | 배송 58/64 | 재적재 10 | 중계율 0.24 | alpha 2.677 | step_limit
Ep 79 | 드론3 목적지41 | 1000스텝 | 배송 37/41 | 재적재  6 | 중계율 0.26 | alpha 2.671 | step_limit
Ep 80 | 드론3 목적지69 | 1000스텝 | 배송 54/69 | 재적재 10 | 중계율 0.16 | alpha 2.710 | step_limit
Ep 81 | 드론4 목적지47 |  682스텝 | 배송 47/47 | 재적재  8 | 중계율 0.20 | alpha 2.689 | complete
Ep 82 | 드론4 목적지69 | 1000스텝 | 배송 63/69 | 재적재 10 | 중계율 0.24 | alpha 2.681 | step_limit
Ep 83 | 드론4 목적지31 | 1000스텝 | 배송 30/31 | 재적재  5 | 중계율 0.33 | alpha 2.623 | step_limit
Ep 84 | 드론3 목적지33 |  815스텝 | 배송 33/33 | 재적재  6 | 중계율 0.25 | alpha 2.568 | complete
Ep 85 | 드론3 목적지38 |  726스텝 | 배송 38/38 | 재적재  6 | 중계율 0.16 | alpha 2.539 | complete
Ep 86 | 드론4 목적지24 |  456스텝 | 배송 24/24 | 재적재  3 | 중계율 0.29 | alpha 2.527 | complete
Ep 87 | 드론3 목적지30 | 1000스텝 | 배송 26/30 | 재적재  5 | 중계율 0.19 | alpha 2.504 | step_limit
Ep 88 | 드론3 목적지38 | 1000스텝 | 배송 36/38 | 재적재  7 | 중계율 0.20 | alpha 2.517 | step_limit
Ep 89 | 드론3 목적지57 | 1000스텝 | 배송 52/57 | 재적재 10 | 중계율 0.24 | alpha 2.531 | step_limit
Ep 90 | 드론4 목적지21 |  680스텝 | 배송 21/21 | 재적재  2 | 중계율 0.28 | alpha 2.528 | complete
Ep 91 | 드론4 목적지77 | 1000스텝 | 배송 70/77 | 재적재 12 | 중계율 0.23 | alpha 2.484 | step_limit
Ep 92 | 드론3 목적지69 | 1000스텝 | 배송 64/69 | 재적재 11 | 중계율 0.25 | alpha 2.394 | step_limit
Ep 93 | 드론4 목적지60 |  906스텝 | 배송 60/60 | 재적재 10 | 중계율 0.19 | alpha 2.304 | complete
Ep 94 | 드론4 목적지45 |  781스텝 | 배송 45/45 | 재적재  8 | 중계율 0.23 | alpha 2.233 | complete
Ep 95 | 드론3 목적지71 | 1000스텝 | 배송 60/71 | 재적재 12 | 중계율 0.20 | alpha 2.199 | step_limit
Ep 96 | 드론3 목적지74 | 1000스텝 | 배송 58/74 | 재적재 10 | 중계율 0.17 | alpha 2.177 | step_limit
Ep 97 | 드론4 목적지47 |  720스텝 | 배송 47/47 | 재적재  8 | 중계율 0.19 | alpha 2.157 | complete
Ep 98 | 드론4 목적지50 | 1000스텝 | 배송 49/50 | 재적재  7 | 중계율 0.27 | alpha 2.146 | step_limit
Ep 99 | 드론4 목적지35 |  556스텝 | 배송 35/35 | 재적재  5 | 중계율 0.22 | alpha 2.129 | complete
Ep 100 | 드론3 목적지40 |  716스텝 | 배송 40/40 | 재적재  5 | 중계율 0.24 | alpha 2.091 | complete
  [홀드아웃] 배송 50.0±0.0 완주 1.00 스텝 1034 점수 126.2 재적재 7.8 2홉+ 0.62 | 최고 126.2@ep100 정체 0/15  ← 갱신
Ep 101 | 드론3 목적지23 |  575스텝 | 배송 23/23 | 재적재  3 | 중계율 0.33 | alpha 2.071 | complete
Ep 102 | 드론3 목적지21 |  611스텝 | 배송 21/21 | 재적재  2 | 중계율 0.31 | alpha 2.055 | complete
Ep 103 | 드론4 목적지72 | 1000스텝 | 배송 68/72 | 재적재 11 | 중계율 0.18 | alpha 2.005 | step_limit
Ep 104 | 드론3 목적지27 |  563스텝 | 배송 27/27 | 재적재  3 | 중계율 0.25 | alpha 1.987 | complete
Ep 105 | 드론3 목적지63 | 1000스텝 | 배송 57/63 | 재적재 10 | 중계율 0.20 | alpha 1.971 | step_limit
Ep 106 | 드론4 목적지58 |  671스텝 | 배송 58/58 | 재적재 10 | 중계율 0.20 | alpha 1.952 | complete
Ep 107 | 드론4 목적지75 | 1000스텝 | 배송 61/75 | 재적재 10 | 중계율 0.29 | alpha 1.929 | step_limit
Ep 108 | 드론3 목적지55 | 1000스텝 | 배송 52/55 | 재적재  8 | 중계율 0.22 | alpha 1.932 | step_limit
Ep 109 | 드론4 목적지64 | 1000스텝 | 배송 63/64 | 재적재 11 | 중계율 0.29 | alpha 1.893 | step_limit
Ep 110 | 드론3 목적지55 | 1000스텝 | 배송 52/55 | 재적재  9 | 중계율 0.22 | alpha 1.835 | step_limit
Ep 111 | 드론4 목적지67 | 1000스텝 | 배송 55/67 | 재적재 10 | 중계율 0.24 | alpha 1.804 | step_limit
Ep 112 | 드론3 목적지46 |  937스텝 | 배송 46/46 | 재적재  8 | 중계율 0.21 | alpha 1.814 | complete
Ep 113 | 드론4 목적지43 |  884스텝 | 배송 43/43 | 재적재  8 | 중계율 0.19 | alpha 1.859 | complete
Ep 114 | 드론3 목적지80 | 1000스텝 | 배송 57/80 | 재적재 11 | 중계율 0.18 | alpha 1.868 | step_limit
Ep 115 | 드론4 목적지78 |  970스텝 | 배송 78/78 | 재적재 15 | 중계율 0.23 | alpha 1.914 | complete
Ep 116 | 드론4 목적지72 |  889스텝 | 배송 72/72 | 재적재 13 | 중계율 0.19 | alpha 1.951 | complete
Ep 117 | 드론3 목적지54 | 1000스텝 | 배송 49/54 | 재적재  9 | 중계율 0.22 | alpha 1.916 | step_limit
Ep 118 | 드론3 목적지63 | 1000스텝 | 배송 53/63 | 재적재  9 | 중계율 0.21 | alpha 1.877 | step_limit
Ep 119 | 드론4 목적지66 | 1000스텝 | 배송 62/66 | 재적재 12 | 중계율 0.18 | alpha 1.891 | step_limit
Ep 120 | 드론4 목적지70 |  921스텝 | 배송 70/70 | 재적재 13 | 중계율 0.20 | alpha 1.922 | complete
Ep 121 | 드론4 목적지45 |  727스텝 | 배송 45/45 | 재적재  7 | 중계율 0.26 | alpha 1.947 | complete
Ep 122 | 드론4 목적지26 |  477스텝 | 배송 26/26 | 재적재  3 | 중계율 0.30 | alpha 1.956 | complete
Ep 123 | 드론4 목적지30 |  667스텝 | 배송 30/30 | 재적재  5 | 중계율 0.29 | alpha 1.952 | complete
Ep 124 | 드론3 목적지80 | 1000스텝 | 배송 63/80 | 재적재 11 | 중계율 0.22 | alpha 1.931 | step_limit
Ep 125 | 드론4 목적지41 |  632스텝 | 배송 41/41 | 재적재  7 | 중계율 0.26 | alpha 1.931 | complete
Ep 126 | 드론3 목적지50 | 1000스텝 | 배송 44/50 | 재적재  8 | 중계율 0.25 | alpha 1.882 | step_limit
Ep 127 | 드론3 목적지37 | 1000스텝 | 배송 35/37 | 재적재  6 | 중계율 0.33 | alpha 1.873 | step_limit
Ep 128 | 드론3 목적지42 |  959스텝 | 배송 42/42 | 재적재  7 | 중계율 0.29 | alpha 1.872 | complete
Ep 129 | 드론4 목적지52 |  634스텝 | 배송 52/52 | 재적재  8 | 중계율 0.21 | alpha 1.871 | complete
Ep 130 | 드론3 목적지40 |  893스텝 | 배송 40/40 | 재적재  6 | 중계율 0.36 | alpha 1.835 | complete
Ep 131 | 드론3 목적지39 |  841스텝 | 배송 39/39 | 재적재  7 | 중계율 0.23 | alpha 1.844 | complete
Ep 132 | 드론4 목적지63 |  806스텝 | 배송 63/63 | 재적재 11 | 중계율 0.20 | alpha 1.845 | complete
Ep 133 | 드론3 목적지61 |  908스텝 | 배송 61/61 | 재적재 11 | 중계율 0.23 | alpha 1.843 | complete
Ep 134 | 드론4 목적지22 |  263스텝 | 배송 22/22 | 재적재  2 | 중계율 0.16 | alpha 1.843 | complete
Ep 135 | 드론3 목적지20 |  792스텝 | 배송 20/20 | 재적재  3 | 중계율 0.27 | alpha 1.818 | complete
Ep 136 | 드론4 목적지57 |  958스텝 | 배송 57/57 | 재적재  9 | 중계율 0.31 | alpha 1.844 | complete
Ep 137 | 드론3 목적지24 |  546스텝 | 배송 24/24 | 재적재  3 | 중계율 0.26 | alpha 1.850 | complete
Ep 138 | 드론4 목적지35 |  433스텝 | 배송 35/35 | 재적재  5 | 중계율 0.20 | alpha 1.834 | complete
Ep 139 | 드론3 목적지29 |  817스텝 | 배송 29/29 | 재적재  5 | 중계율 0.26 | alpha 1.830 | complete
Ep 140 | 드론3 목적지32 |  904스텝 | 배송 32/32 | 재적재  6 | 중계율 0.25 | alpha 1.800 | complete
Ep 141 | 드론3 목적지54 | 1000스텝 | 배송 52/54 | 재적재  9 | 중계율 0.19 | alpha 1.796 | step_limit
Ep 142 | 드론3 목적지42 |  686스텝 | 배송 42/42 | 재적재  7 | 중계율 0.22 | alpha 1.793 | complete
Ep 143 | 드론3 목적지23 |  881스텝 | 배송 20/23 | 재적재  2 | 중계율 0.33 | alpha 1.791 | no_progress
Ep 144 | 드론3 목적지61 | 1000스텝 | 배송 53/61 | 재적재 10 | 중계율 0.20 | alpha 1.783 | step_limit
Ep 145 | 드론3 목적지64 | 1000스텝 | 배송 52/64 | 재적재  9 | 중계율 0.21 | alpha 1.776 | step_limit
Ep 146 | 드론3 목적지71 | 1000스텝 | 배송 54/71 | 재적재 10 | 중계율 0.20 | alpha 1.758 | step_limit
Ep 147 | 드론3 목적지48 |  961스텝 | 배송 48/48 | 재적재  8 | 중계율 0.20 | alpha 1.764 | complete
Ep 148 | 드론4 목적지36 |  669스텝 | 배송 36/36 | 재적재  5 | 중계율 0.32 | alpha 1.756 | complete
Ep 149 | 드론4 목적지40 |  551스텝 | 배송 40/40 | 재적재  7 | 중계율 0.22 | alpha 1.755 | complete
Ep 150 | 드론3 목적지26 |  542스텝 | 배송 26/26 | 재적재  4 | 중계율 0.18 | alpha 1.747 | complete
  [홀드아웃] 배송 50.0±0.0 완주 1.00 스텝 962 점수 127.2 재적재 7.8 2홉+ 0.62 | 최고 127.2@ep150 정체 0/15  ← 갱신
Ep 151 | 드론4 목적지70 |  961스텝 | 배송 70/70 | 재적재 12 | 중계율 0.23 | alpha 1.720 | complete
Ep 152 | 드론4 목적지48 |  988스텝 | 배송 48/48 | 재적재  7 | 중계율 0.27 | alpha 1.710 | complete
Ep 153 | 드론4 목적지57 |  868스텝 | 배송 57/57 | 재적재 10 | 중계율 0.30 | alpha 1.685 | complete
Ep 154 | 드론4 목적지34 |  508스텝 | 배송 34/34 | 재적재  6 | 중계율 0.24 | alpha 1.674 | complete
Ep 155 | 드론4 목적지80 | 1000스텝 | 배송 62/80 | 재적재 11 | 중계율 0.30 | alpha 1.690 | step_limit
Ep 156 | 드론4 목적지59 | 1000스텝 | 배송 56/59 | 재적재 10 | 중계율 0.30 | alpha 1.676 | step_limit
Ep 157 | 드론3 목적지42 | 1000스텝 | 배송 40/42 | 재적재  6 | 중계율 0.25 | alpha 1.684 | step_limit
Ep 158 | 드론4 목적지76 |  804스텝 | 배송 76/76 | 재적재 13 | 중계율 0.18 | alpha 1.710 | complete
Ep 159 | 드론4 목적지47 |  975스텝 | 배송 47/47 | 재적재  9 | 중계율 0.23 | alpha 1.720 | complete
Ep 160 | 드론3 목적지62 | 1000스텝 | 배송 55/62 | 재적재 10 | 중계율 0.24 | alpha 1.706 | step_limit
Ep 161 | 드론3 목적지31 |  593스텝 | 배송 31/31 | 재적재  5 | 중계율 0.21 | alpha 1.684 | complete
Ep 162 | 드론3 목적지26 |  899스텝 | 배송 26/26 | 재적재  4 | 중계율 0.32 | alpha 1.685 | complete
Ep 163 | 드론4 목적지21 |  820스텝 | 배송 21/21 | 재적재  3 | 중계율 0.35 | alpha 1.704 | complete
Ep 164 | 드론4 목적지79 | 1000스텝 | 배송 65/79 | 재적재 12 | 중계율 0.28 | alpha 1.718 | step_limit
Ep 165 | 드론4 목적지47 |  688스텝 | 배송 47/47 | 재적재  7 | 중계율 0.21 | alpha 1.729 | complete
Ep 166 | 드론3 목적지77 | 1000스텝 | 배송 69/77 | 재적재 12 | 중계율 0.18 | alpha 1.741 | step_limit
Ep 167 | 드론4 목적지77 | 1000스텝 | 배송 60/77 | 재적재 10 | 중계율 0.30 | alpha 1.747 | step_limit
Ep 168 | 드론4 목적지29 |  881스텝 | 배송 29/29 | 재적재  5 | 중계율 0.29 | alpha 1.739 | complete
Ep 169 | 드론4 목적지59 |  916스텝 | 배송 59/59 | 재적재 10 | 중계율 0.27 | alpha 1.747 | complete
Ep 170 | 드론3 목적지74 | 1000스텝 | 배송 62/74 | 재적재 10 | 중계율 0.23 | alpha 1.757 | step_limit
Ep 171 | 드론4 목적지34 |  631스텝 | 배송 34/34 | 재적재  4 | 중계율 0.14 | alpha 1.758 | complete
Ep 172 | 드론3 목적지43 |  881스텝 | 배송 43/43 | 재적재  6 | 중계율 0.25 | alpha 1.754 | complete
Ep 173 | 드론3 목적지35 |  815스텝 | 배송 35/35 | 재적재  4 | 중계율 0.26 | alpha 1.737 | complete
Ep 174 | 드론4 목적지43 |  845스텝 | 배송 43/43 | 재적재  8 | 중계율 0.21 | alpha 1.710 | complete
Ep 175 | 드론4 목적지30 | 1000스텝 | 배송 28/30 | 재적재  4 | 중계율 0.37 | alpha 1.714 | step_limit
Ep 176 | 드론4 목적지29 |  608스텝 | 배송 29/29 | 재적재  3 | 중계율 0.26 | alpha 1.720 | complete
Ep 177 | 드론3 목적지45 |  784스텝 | 배송 45/45 | 재적재  8 | 중계율 0.27 | alpha 1.727 | complete
Ep 178 | 드론3 목적지20 |  663스텝 | 배송 20/20 | 재적재  2 | 중계율 0.33 | alpha 1.702 | complete
Ep 179 | 드론4 목적지66 | 1000스텝 | 배송 55/66 | 재적재  8 | 중계율 0.31 | alpha 1.671 | step_limit
Ep 180 | 드론4 목적지22 |  388스텝 | 배송 22/22 | 재적재  4 | 중계율 0.25 | alpha 1.667 | complete
Ep 181 | 드론4 목적지77 | 1000스텝 | 배송 62/77 | 재적재 11 | 중계율 0.28 | alpha 1.663 | step_limit
Ep 182 | 드론3 목적지74 | 1000스텝 | 배송 57/74 | 재적재 10 | 중계율 0.21 | alpha 1.673 | step_limit
Ep 183 | 드론4 목적지40 |  543스텝 | 배송 40/40 | 재적재  6 | 중계율 0.16 | alpha 1.672 | complete
Ep 184 | 드론3 목적지77 | 1000스텝 | 배송 57/77 | 재적재 11 | 중계율 0.17 | alpha 1.680 | step_limit
Ep 185 | 드론4 목적지72 | 1000스텝 | 배송 64/72 | 재적재 11 | 중계율 0.29 | alpha 1.664 | step_limit
Ep 186 | 드론4 목적지74 |  820스텝 | 배송 74/74 | 재적재 13 | 중계율 0.20 | alpha 1.626 | complete
Ep 187 | 드론3 목적지65 | 1000스텝 | 배송 60/65 | 재적재 11 | 중계율 0.21 | alpha 1.605 | step_limit
Ep 188 | 드론3 목적지80 | 1000스텝 | 배송 55/80 | 재적재 11 | 중계율 0.27 | alpha 1.601 | step_limit
Ep 189 | 드론4 목적지55 |  945스텝 | 배송 55/55 | 재적재  9 | 중계율 0.31 | alpha 1.602 | complete
Ep 190 | 드론3 목적지36 |  794스텝 | 배송 36/36 | 재적재  7 | 중계율 0.27 | alpha 1.632 | complete
Ep 191 | 드론3 목적지28 |  708스텝 | 배송 28/28 | 재적재  4 | 중계율 0.27 | alpha 1.610 | complete
