/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
집합 상위 학습 | 반경 300 상한 1000 무배송 500 gamma 0.997 구성=무작위 드론[3, 4] 목적지[20, 80] CC무작위 인스턴스=무작위 목표유지=off 완주보상=0.0 잔여페널티=0.1 규칙관측=False 규칙정규화=2.0 막힘페널티=0.0 도달권shaping=0.0 정체전환보상=0.0 엔트로피비=0.6->-1.0@0 자기회귀=True 홀드아웃상한=3000 선택=makespan/속도가중치=40.0
/home/kopt/drone/proposed_src/pipeline/train_v5_26_09_15_23.py:354: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  writer.add_scalar("train/alpha", float(log_alpha.exp()), ep)
Ep 1 | 드론4 목적지43 | 1000스텝 | 배송 42/43 | 재적재  8 | 중계율 0.09 | alpha 0.100 | step_limit
Ep 45 | 드론4 목적지39 |  461스텝 | 배송 39/39 | 재적재  6 | 중계율 0.25 | alpha 1.022 | complete
Ep 46 | 드론4 목적지32 |  510스텝 | 배송 32/32 | 재적재  5 | 중계율 0.25 | alpha 1.059 | complete
Ep 47 | 드론4 목적지35 |  654스텝 | 배송 35/35 | 재적재  5 | 중계율 0.27 | alpha 1.108 | complete
Ep 48 | 드론4 목적지39 | 1000스텝 | 배송 38/39 | 재적재  6 | 중계율 0.34 | alpha 1.187 | step_limit
Ep 49 | 드론4 목적지47 |  670스텝 | 배송 47/47 | 재적재  9 | 중계율 0.28 | alpha 1.242 | complete
Ep 50 | 드론3 목적지72 | 1000스텝 | 배송 58/72 | 재적재 11 | 중계율 0.19 | alpha 1.326 | step_limit
  [홀드아웃] 배송 49.7±1.7 완주 0.95 스텝 1154 점수 119.6 재적재 8.1 2홉+ 0.64 | 최고 119.6@ep50 정체 0/15  ← 갱신
Ep 51 | 드론3 목적지71 | 1000스텝 | 배송 66/71 | 재적재 12 | 중계율 0.16 | alpha 1.412 | step_limit
Ep 52 | 드론3 목적지45 |  750스텝 | 배송 45/45 | 재적재  8 | 중계율 0.23 | alpha 1.477 | complete
Ep 53 | 드론4 목적지64 |  632스텝 | 배송 64/64 | 재적재 11 | 중계율 0.19 | alpha 1.534 | complete
Ep 54 | 드론4 목적지24 |  978스텝 | 배송 24/24 | 재적재  3 | 중계율 0.31 | alpha 1.622 | complete
Ep 55 | 드론4 목적지60 | 1000스텝 | 배송 50/60 | 재적재  7 | 중계율 0.34 | alpha 1.712 | step_limit
Ep 56 | 드론4 목적지20 |  493스텝 | 배송 20/20 | 재적재  2 | 중계율 0.22 | alpha 1.757 | complete
Ep 57 | 드론4 목적지61 | 1000스텝 | 배송 56/61 | 재적재  9 | 중계율 0.23 | alpha 1.843 | step_limit
Ep 58 | 드론4 목적지77 | 1000스텝 | 배송 72/77 | 재적재 13 | 중계율 0.21 | alpha 1.924 | step_limit
Ep 59 | 드론4 목적지40 | 1000스텝 | 배송 39/40 | 재적재  6 | 중계율 0.36 | alpha 2.002 | step_limit
Ep 60 | 드론3 목적지76 | 1000스텝 | 배송 49/76 | 재적재  9 | 중계율 0.24 | alpha 2.078 | step_limit
Ep 61 | 드론4 목적지66 | 1000스텝 | 배송 62/66 | 재적재 10 | 중계율 0.30 | alpha 2.152 | step_limit
Ep 62 | 드론4 목적지43 | 1000스텝 | 배송 42/43 | 재적재  7 | 중계율 0.26 | alpha 2.219 | step_limit
Ep 63 | 드론4 목적지57 |  880스텝 | 배송 57/57 | 재적재  8 | 중계율 0.23 | alpha 2.275 | complete
Ep 64 | 드론3 목적지52 | 1000스텝 | 배송 51/52 | 재적재  8 | 중계율 0.19 | alpha 2.341 | step_limit
Ep 65 | 드론4 목적지42 |  550스텝 | 배송 42/42 | 재적재  7 | 중계율 0.24 | alpha 2.376 | complete
Ep 66 | 드론3 목적지41 |  860스텝 | 배송 41/41 | 재적재  7 | 중계율 0.29 | alpha 2.438 | complete
Ep 67 | 드론4 목적지23 |  329스텝 | 배송 23/23 | 재적재  4 | 중계율 0.20 | alpha 2.461 | complete
Ep 68 | 드론4 목적지77 |  715스텝 | 배송 77/77 | 재적재 13 | 중계율 0.17 | alpha 2.519 | complete
Ep 69 | 드론3 목적지48 |  640스텝 | 배송 48/48 | 재적재  9 | 중계율 0.16 | alpha 2.563 | complete
Ep 70 | 드론3 목적지69 | 1000스텝 | 배송 50/69 | 재적재  8 | 중계율 0.26 | alpha 2.622 | step_limit
Ep 71 | 드론4 목적지34 |  571스텝 | 배송 34/34 | 재적재  5 | 중계율 0.20 | alpha 2.656 | complete
Ep 72 | 드론4 목적지61 | 1000스텝 | 배송 44/61 | 재적재  6 | 중계율 0.31 | alpha 2.703 | step_limit
Ep 73 | 드론4 목적지50 | 1000스텝 | 배송 43/50 | 재적재  7 | 중계율 0.36 | alpha 2.767 | step_limit
Ep 74 | 드론3 목적지70 | 1000스텝 | 배송 66/70 | 재적재 12 | 중계율 0.23 | alpha 2.831 | step_limit
Ep 75 | 드론4 목적지21 |  328스텝 | 배송 21/21 | 재적재  3 | 중계율 0.26 | alpha 2.844 | complete
Ep 76 | 드론3 목적지49 | 1000스텝 | 배송 46/49 | 재적재  8 | 중계율 0.28 | alpha 2.885 | step_limit
Ep 77 | 드론3 목적지67 | 1000스텝 | 배송 55/67 | 재적재  9 | 중계율 0.25 | alpha 2.936 | step_limit
Ep 78 | 드론3 목적지34 |  954스텝 | 배송 34/34 | 재적재  5 | 중계율 0.23 | alpha 2.982 | complete
Ep 79 | 드론4 목적지31 |  576스텝 | 배송 31/31 | 재적재  5 | 중계율 0.24 | alpha 2.990 | complete
Ep 80 | 드론3 목적지44 | 1000스텝 | 배송 37/44 | 재적재  6 | 중계율 0.26 | alpha 2.981 | step_limit
Ep 81 | 드론4 목적지71 | 1000스텝 | 배송 65/71 | 재적재 11 | 중계율 0.28 | alpha 2.982 | step_limit
Ep 82 | 드론3 목적지59 | 1000스텝 | 배송 57/59 | 재적재 10 | 중계율 0.17 | alpha 2.965 | step_limit
Ep 83 | 드론4 목적지21 |  245스텝 | 배송 21/21 | 재적재  2 | 중계율 0.18 | alpha 2.964 | complete
Ep 84 | 드론3 목적지41 |  979스텝 | 배송 41/41 | 재적재  7 | 중계율 0.28 | alpha 2.984 | complete
Ep 85 | 드론4 목적지38 |  957스텝 | 배송 38/38 | 재적재  6 | 중계율 0.31 | alpha 3.043 | complete
Ep 86 | 드론4 목적지64 |  967스텝 | 배송 64/64 | 재적재 11 | 중계율 0.23 | alpha 3.051 | complete
Ep 87 | 드론4 목적지24 |  717스텝 | 배송 24/24 | 재적재  4 | 중계율 0.30 | alpha 3.023 | complete
Ep 88 | 드론4 목적지66 | 1000스텝 | 배송 65/66 | 재적재 12 | 중계율 0.22 | alpha 2.986 | step_limit
Ep 89 | 드론4 목적지20 |  387스텝 | 배송 20/20 | 재적재  3 | 중계율 0.24 | alpha 2.970 | complete
Ep 90 | 드론4 목적지37 |  363스텝 | 배송 37/37 | 재적재  5 | 중계율 0.13 | alpha 2.954 | complete
Ep 91 | 드론3 목적지60 | 1000스텝 | 배송 47/60 | 재적재  8 | 중계율 0.23 | alpha 2.947 | step_limit
Ep 92 | 드론3 목적지37 | 1000스텝 | 배송 32/37 | 재적재  5 | 중계율 0.31 | alpha 2.977 | step_limit
Ep 93 | 드론3 목적지27 | 1000스텝 | 배송 26/27 | 재적재  4 | 중계율 0.28 | alpha 3.027 | step_limit
Ep 94 | 드론3 목적지76 | 1000스텝 | 배송 60/76 | 재적재 11 | 중계율 0.16 | alpha 2.985 | step_limit
Ep 95 | 드론4 목적지30 |  655스텝 | 배송 30/30 | 재적재  5 | 중계율 0.23 | alpha 2.960 | complete
Ep 96 | 드론4 목적지34 |  746스텝 | 배송 34/34 | 재적재  6 | 중계율 0.32 | alpha 2.973 | complete
Ep 97 | 드론4 목적지35 |  915스텝 | 배송 35/35 | 재적재  6 | 중계율 0.31 | alpha 2.950 | complete
Ep 98 | 드론4 목적지39 |  534스텝 | 배송 39/39 | 재적재  7 | 중계율 0.18 | alpha 2.955 | complete
Ep 99 | 드론4 목적지69 | 1000스텝 | 배송 46/69 | 재적재  7 | 중계율 0.29 | alpha 2.976 | step_limit
Ep 100 | 드론4 목적지80 |  894스텝 | 배송 80/80 | 재적재 15 | 중계율 0.16 | alpha 3.009 | complete
  [홀드아웃] 배송 50.0±0.3 완주 0.99 스텝 1227 점수 122.4 재적재 8.4 2홉+ 0.64 | 최고 122.4@ep100 정체 0/15  ← 갱신
Ep 101 | 드론3 목적지62 | 1000스텝 | 배송 45/62 | 재적재  7 | 중계율 0.19 | alpha 3.027 | step_limit
Ep 102 | 드론3 목적지30 |  683스텝 | 배송 30/30 | 재적재  5 | 중계율 0.24 | alpha 2.993 | complete
Ep 103 | 드론4 목적지75 | 1000스텝 | 배송 69/75 | 재적재 11 | 중계율 0.19 | alpha 2.985 | step_limit
Ep 104 | 드론3 목적지39 | 1000스텝 | 배송 36/39 | 재적재  6 | 중계율 0.21 | alpha 2.985 | step_limit
Ep 105 | 드론4 목적지24 |  876스텝 | 배송 24/24 | 재적재  3 | 중계율 0.24 | alpha 2.985 | complete
Ep 106 | 드론4 목적지73 | 1000스텝 | 배송 61/73 | 재적재 11 | 중계율 0.22 | alpha 3.006 | step_limit
Ep 107 | 드론4 목적지25 |  537스텝 | 배송 25/25 | 재적재  3 | 중계율 0.21 | alpha 2.987 | complete
Ep 108 | 드론3 목적지69 | 1000스텝 | 배송 46/69 | 재적재  8 | 중계율 0.22 | alpha 2.997 | step_limit
Ep 109 | 드론3 목적지25 |  476스텝 | 배송 25/25 | 재적재  4 | 중계율 0.15 | alpha 2.999 | complete
Ep 110 | 드론3 목적지26 |  955스텝 | 배송 26/26 | 재적재  3 | 중계율 0.27 | alpha 3.028 | complete
Ep 111 | 드론3 목적지21 |  411스텝 | 배송 21/21 | 재적재  2 | 중계율 0.17 | alpha 3.030 | complete
Ep 112 | 드론4 목적지31 |  364스텝 | 배송 31/31 | 재적재  4 | 중계율 0.15 | alpha 3.038 | complete
Ep 113 | 드론3 목적지57 | 1000스텝 | 배송 52/57 | 재적재  9 | 중계율 0.22 | alpha 3.028 | step_limit
Ep 114 | 드론4 목적지64 | 1000스텝 | 배송 51/64 | 재적재  9 | 중계율 0.25 | alpha 2.982 | step_limit
Ep 115 | 드론4 목적지57 | 1000스텝 | 배송 52/57 | 재적재  9 | 중계율 0.23 | alpha 2.949 | step_limit
Ep 116 | 드론3 목적지78 | 1000스텝 | 배송 60/78 | 재적재 10 | 중계율 0.21 | alpha 2.870 | step_limit
Ep 117 | 드론4 목적지76 | 1000스텝 | 배송 64/76 | 재적재 11 | 중계율 0.29 | alpha 2.840 | step_limit
Ep 118 | 드론3 목적지59 | 1000스텝 | 배송 55/59 | 재적재 10 | 중계율 0.18 | alpha 2.840 | step_limit
Ep 119 | 드론3 목적지73 | 1000스텝 | 배송 53/73 | 재적재  9 | 중계율 0.20 | alpha 2.811 | step_limit
Ep 120 | 드론3 목적지68 | 1000스텝 | 배송 49/68 | 재적재  8 | 중계율 0.23 | alpha 2.854 | step_limit
Ep 121 | 드론4 목적지59 | 1000스텝 | 배송 52/59 | 재적재  8 | 중계율 0.27 | alpha 2.884 | step_limit
Ep 122 | 드론4 목적지55 |  717스텝 | 배송 55/55 | 재적재  9 | 중계율 0.17 | alpha 2.882 | complete
Ep 123 | 드론3 목적지22 |  447스텝 | 배송 22/22 | 재적재  3 | 중계율 0.21 | alpha 2.878 | complete
Ep 124 | 드론3 목적지57 | 1000스텝 | 배송 49/57 | 재적재  9 | 중계율 0.15 | alpha 2.872 | step_limit
Ep 125 | 드론3 목적지29 |  711스텝 | 배송 29/29 | 재적재  5 | 중계율 0.21 | alpha 2.863 | complete
Ep 126 | 드론4 목적지80 | 1000스텝 | 배송 71/80 | 재적재 13 | 중계율 0.21 | alpha 2.828 | step_limit
Ep 127 | 드론4 목적지23 |  411스텝 | 배송 23/23 | 재적재  3 | 중계율 0.24 | alpha 2.829 | complete
Ep 128 | 드론3 목적지75 | 1000스텝 | 배송 61/75 | 재적재 11 | 중계율 0.25 | alpha 2.768 | step_limit
Ep 129 | 드론4 목적지31 |  877스텝 | 배송 31/31 | 재적재  4 | 중계율 0.36 | alpha 2.744 | complete
Ep 130 | 드론4 목적지26 |  342스텝 | 배송 26/26 | 재적재  4 | 중계율 0.14 | alpha 2.730 | complete
Ep 131 | 드론4 목적지57 | 1000스텝 | 배송 55/57 | 재적재  9 | 중계율 0.16 | alpha 2.706 | step_limit
Ep 132 | 드론3 목적지51 | 1000스텝 | 배송 48/51 | 재적재  8 | 중계율 0.27 | alpha 2.661 | step_limit
Ep 133 | 드론4 목적지36 | 1000스텝 | 배송 35/36 | 재적재  6 | 중계율 0.27 | alpha 2.671 | step_limit
Ep 134 | 드론4 목적지49 |  871스텝 | 배송 49/49 | 재적재  8 | 중계율 0.22 | alpha 2.653 | complete
Ep 135 | 드론3 목적지56 | 1000스텝 | 배송 50/56 | 재적재  8 | 중계율 0.25 | alpha 2.673 | step_limit
Ep 136 | 드론3 목적지38 | 1000스텝 | 배송 36/38 | 재적재  6 | 중계율 0.24 | alpha 2.679 | step_limit
Ep 137 | 드론4 목적지37 |  630스텝 | 배송 37/37 | 재적재  6 | 중계율 0.20 | alpha 2.668 | complete
Ep 138 | 드론4 목적지68 | 1000스텝 | 배송 64/68 | 재적재 10 | 중계율 0.25 | alpha 2.705 | step_limit
Ep 139 | 드론3 목적지63 | 1000스텝 | 배송 59/63 | 재적재 10 | 중계율 0.12 | alpha 2.696 | step_limit
Ep 140 | 드론4 목적지64 |  776스텝 | 배송 64/64 | 재적재 11 | 중계율 0.16 | alpha 2.690 | complete
Ep 141 | 드론3 목적지48 | 1000스텝 | 배송 46/48 | 재적재  8 | 중계율 0.24 | alpha 2.670 | step_limit
Ep 142 | 드론4 목적지69 | 1000스텝 | 배송 66/69 | 재적재 11 | 중계율 0.21 | alpha 2.628 | step_limit
Ep 143 | 드론3 목적지58 | 1000스텝 | 배송 55/58 | 재적재 10 | 중계율 0.21 | alpha 2.667 | step_limit
Ep 144 | 드론4 목적지55 |  962스텝 | 배송 55/55 | 재적재  9 | 중계율 0.20 | alpha 2.656 | complete
Ep 145 | 드론3 목적지39 |  939스텝 | 배송 39/39 | 재적재  7 | 중계율 0.29 | alpha 2.631 | complete
Ep 146 | 드론3 목적지60 |  907스텝 | 배송 60/60 | 재적재 11 | 중계율 0.14 | alpha 2.628 | complete
Ep 147 | 드론3 목적지44 |  881스텝 | 배송 44/44 | 재적재  7 | 중계율 0.13 | alpha 2.604 | complete
Ep 148 | 드론4 목적지50 |  814스텝 | 배송 50/50 | 재적재  8 | 중계율 0.24 | alpha 2.583 | complete
Ep 149 | 드론3 목적지36 |  592스텝 | 배송 36/36 | 재적재  6 | 중계율 0.13 | alpha 2.577 | complete
Ep 150 | 드론4 목적지78 | 1000스텝 | 배송 63/78 | 재적재 12 | 중계율 0.19 | alpha 2.608 | step_limit
  [홀드아웃] 배송 49.9±0.8 완주 0.97 스텝 1263 점수 120.7 재적재 8.4 2홉+ 0.63 | 최고 122.4@ep100 정체 1/15
Ep 151 | 드론3 목적지64 | 1000스텝 | 배송 61/64 | 재적재 11 | 중계율 0.14 | alpha 2.604 | step_limit
Ep 152 | 드론4 목적지21 |  241스텝 | 배송 21/21 | 재적재  1 | 중계율 0.08 | alpha 2.603 | complete
Ep 153 | 드론4 목적지76 | 1000스텝 | 배송 75/76 | 재적재 13 | 중계율 0.20 | alpha 2.574 | step_limit
Ep 154 | 드론3 목적지40 |  967스텝 | 배송 40/40 | 재적재  7 | 중계율 0.23 | alpha 2.569 | complete
Ep 155 | 드론3 목적지64 | 1000스텝 | 배송 55/64 | 재적재 10 | 중계율 0.15 | alpha 2.544 | step_limit
Ep 156 | 드론4 목적지50 | 1000스텝 | 배송 47/50 | 재적재  7 | 중계율 0.24 | alpha 2.556 | step_limit
Ep 157 | 드론3 목적지56 | 1000스텝 | 배송 55/56 | 재적재  9 | 중계율 0.17 | alpha 2.544 | step_limit
Ep 158 | 드론4 목적지67 | 1000스텝 | 배송 64/67 | 재적재 12 | 중계율 0.24 | alpha 2.531 | step_limit
Ep 159 | 드론4 목적지78 |  823스텝 | 배송 78/78 | 재적재 14 | 중계율 0.13 | alpha 2.536 | complete
Ep 160 | 드론4 목적지23 |  740스텝 | 배송 23/23 | 재적재  4 | 중계율 0.27 | alpha 2.497 | complete
Ep 161 | 드론4 목적지73 | 1000스텝 | 배송 63/73 | 재적재 11 | 중계율 0.23 | alpha 2.527 | step_limit
Ep 162 | 드론3 목적지49 | 1000스텝 | 배송 44/49 | 재적재  7 | 중계율 0.13 | alpha 2.566 | step_limit
Ep 163 | 드론4 목적지36 |  598스텝 | 배송 36/36 | 재적재  6 | 중계율 0.14 | alpha 2.584 | complete
Ep 164 | 드론4 목적지54 |  655스텝 | 배송 54/54 | 재적재  9 | 중계율 0.13 | alpha 2.573 | complete
Ep 165 | 드론4 목적지47 |  789스텝 | 배송 47/47 | 재적재  8 | 중계율 0.22 | alpha 2.586 | complete
Ep 166 | 드론4 목적지63 |  848스텝 | 배송 63/63 | 재적재 11 | 중계율 0.20 | alpha 2.563 | complete
Ep 167 | 드론4 목적지38 |  663스텝 | 배송 38/38 | 재적재  6 | 중계율 0.26 | alpha 2.545 | complete
Ep 168 | 드론4 목적지44 |  943스텝 | 배송 44/44 | 재적재  7 | 중계율 0.22 | alpha 2.545 | complete
Ep 169 | 드론4 목적지45 | 1000스텝 | 배송 41/45 | 재적재  6 | 중계율 0.23 | alpha 2.547 | step_limit
Ep 170 | 드론3 목적지78 | 1000스텝 | 배송 65/78 | 재적재 11 | 중계율 0.18 | alpha 2.494 | step_limit
Ep 171 | 드론4 목적지34 |  801스텝 | 배송 34/34 | 재적재  5 | 중계율 0.26 | alpha 2.485 | complete
Ep 172 | 드론3 목적지48 | 1000스텝 | 배송 45/48 | 재적재  7 | 중계율 0.15 | alpha 2.459 | step_limit
Ep 173 | 드론3 목적지64 | 1000스텝 | 배송 46/64 | 재적재  9 | 중계율 0.19 | alpha 2.484 | step_limit
Ep 174 | 드론4 목적지38 |  550스텝 | 배송 38/38 | 재적재  6 | 중계율 0.14 | alpha 2.501 | complete
Ep 175 | 드론3 목적지56 | 1000스텝 | 배송 50/56 | 재적재  8 | 중계율 0.19 | alpha 2.508 | step_limit
Ep 176 | 드론3 목적지68 | 1000스텝 | 배송 45/68 | 재적재  7 | 중계율 0.28 | alpha 2.493 | step_limit
Ep 177 | 드론4 목적지74 |  964스텝 | 배송 74/74 | 재적재 11 | 중계율 0.20 | alpha 2.481 | complete
Ep 178 | 드론4 목적지37 |  610스텝 | 배송 37/37 | 재적재  6 | 중계율 0.17 | alpha 2.467 | complete
Ep 179 | 드론4 목적지48 | 1000스텝 | 배송 42/48 | 재적재  7 | 중계율 0.21 | alpha 2.464 | step_limit
Ep 180 | 드론3 목적지61 | 1000스텝 | 배송 56/61 | 재적재 10 | 중계율 0.20 | alpha 2.485 | step_limit
Ep 181 | 드론3 목적지80 | 1000스텝 | 배송 55/80 | 재적재 10 | 중계율 0.22 | alpha 2.561 | step_limit
Ep 182 | 드론4 목적지31 |  683스텝 | 배송 31/31 | 재적재  4 | 중계율 0.28 | alpha 2.564 | complete
Ep 183 | 드론3 목적지53 | 1000스텝 | 배송 50/53 | 재적재  8 | 중계율 0.21 | alpha 2.528 | step_limit
Ep 184 | 드론3 목적지64 | 1000스텝 | 배송 51/64 | 재적재 10 | 중계율 0.22 | alpha 2.500 | step_limit
Ep 185 | 드론3 목적지49 |  847스텝 | 배송 49/49 | 재적재  9 | 중계율 0.16 | alpha 2.519 | complete
Ep 186 | 드론4 목적지47 |  992스텝 | 배송 47/47 | 재적재  7 | 중계율 0.28 | alpha 2.549 | complete
Ep 187 | 드론4 목적지59 | 1000스텝 | 배송 51/59 | 재적재  8 | 중계율 0.28 | alpha 2.555 | step_limit
Ep 188 | 드론3 목적지33 |  677스텝 | 배송 33/33 | 재적재  6 | 중계율 0.16 | alpha 2.552 | complete
Ep 189 | 드론4 목적지35 |  490스텝 | 배송 35/35 | 재적재  6 | 중계율 0.18 | alpha 2.555 | complete
Ep 190 | 드론3 목적지30 |  622스텝 | 배송 30/30 | 재적재  5 | 중계율 0.18 | alpha 2.539 | complete
