/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
집합 상위 학습 | 반경 300 상한 1000 무배송 500 gamma 0.997 구성=무작위 드론[3, 6] 목적지[20, 80] CC무작위 인스턴스=무작위 목표유지=off 완주보상=0.0 잔여페널티=0.1 규칙관측=True 홀드아웃상한=3000 선택=makespan
/home/kopt/drone/proposed_src/pipeline/train_v5_26_09_15_23.py:311: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  writer.add_scalar("train/alpha", float(log_alpha.exp()), ep)
Ep 1 | 드론6 목적지57 | 1000스텝 | 배송 55/57 | 재적재  9 | 중계율 0.17 | alpha 0.100 | step_limit
Ep 15 | 드론5 목적지78 |  830스텝 | 배송 78/78 | 재적재 12 | 중계율 0.12 | alpha 0.196 | complete
Ep 16 | 드론6 목적지46 |  418스텝 | 배송 46/46 | 재적재  6 | 중계율 0.08 | alpha 0.202 | complete
Ep 17 | 드론5 목적지74 |  955스텝 | 배송 74/74 | 재적재 13 | 중계율 0.11 | alpha 0.217 | complete
Ep 18 | 드론4 목적지24 |  449스텝 | 배송 24/24 | 재적재  3 | 중계율 0.14 | alpha 0.224 | complete
Ep 19 | 드론5 목적지24 |  348스텝 | 배송 24/24 | 재적재  2 | 중계율 0.05 | alpha 0.230 | complete
Ep 20 | 드론4 목적지66 |  648스텝 | 배송 66/66 | 재적재 12 | 중계율 0.09 | alpha 0.241 | complete
Ep 21 | 드론4 목적지43 |  578스텝 | 배송 43/43 | 재적재  7 | 중계율 0.05 | alpha 0.252 | complete
Ep 22 | 드론4 목적지43 |  670스텝 | 배송 43/43 | 재적재  7 | 중계율 0.02 | alpha 0.265 | complete
Ep 23 | 드론3 목적지22 |  761스텝 | 배송 16/22 | 재적재  1 | 중계율 0.24 | alpha 0.281 | no_progress
Ep 24 | 드론4 목적지35 |  900스텝 | 배송 35/35 | 재적재  5 | 중계율 0.23 | alpha 0.301 | complete
Ep 25 | 드론5 목적지25 |  445스텝 | 배송 25/25 | 재적재  2 | 중계율 0.27 | alpha 0.311 | complete
Ep 26 | 드론4 목적지79 | 1000스텝 | 배송 69/79 | 재적재 11 | 중계율 0.14 | alpha 0.336 | step_limit
Ep 27 | 드론6 목적지63 | 1000스텝 | 배송 61/63 | 재적재  9 | 중계율 0.28 | alpha 0.362 | step_limit
Ep 28 | 드론3 목적지77 | 1000스텝 | 배송 67/77 | 재적재 12 | 중계율 0.15 | alpha 0.391 | step_limit
Ep 29 | 드론4 목적지34 | 1000스텝 | 배송 29/34 | 재적재  4 | 중계율 0.23 | alpha 0.421 | step_limit
Ep 30 | 드론4 목적지25 | 1000스텝 | 배송 20/25 | 재적재  2 | 중계율 0.31 | alpha 0.454 | step_limit
Ep 31 | 드론6 목적지68 |  527스텝 | 배송 68/68 | 재적재 10 | 중계율 0.14 | alpha 0.472 | complete
Ep 32 | 드론4 목적지79 | 1000스텝 | 배송 74/79 | 재적재 12 | 중계율 0.24 | alpha 0.508 | step_limit
Ep 33 | 드론4 목적지62 | 1000스텝 | 배송 51/62 | 재적재  8 | 중계율 0.21 | alpha 0.547 | step_limit
Ep 34 | 드론4 목적지33 |  386스텝 | 배송 33/33 | 재적재  5 | 중계율 0.04 | alpha 0.562 | complete
Ep 35 | 드론4 목적지26 | 1000스텝 | 배송 22/26 | 재적재  3 | 중계율 0.09 | alpha 0.605 | step_limit
Ep 36 | 드론4 목적지57 | 1000스텝 | 배송 54/57 | 재적재  9 | 중계율 0.18 | alpha 0.650 | step_limit
Ep 37 | 드론4 목적지29 | 1000스텝 | 배송 26/29 | 재적재  5 | 중계율 0.20 | alpha 0.699 | step_limit
Ep 38 | 드론5 목적지63 |  790스텝 | 배송 63/63 | 재적재 11 | 중계율 0.22 | alpha 0.740 | complete
Ep 39 | 드론5 목적지44 |  816스텝 | 배송 44/44 | 재적재  8 | 중계율 0.21 | alpha 0.785 | complete
Ep 40 | 드론6 목적지56 |  556스텝 | 배송 56/56 | 재적재  8 | 중계율 0.15 | alpha 0.817 | complete
Ep 41 | 드론6 목적지21 | 1000스텝 | 배송 19/21 | 재적재  0 | 중계율 0.13 | alpha 0.878 | step_limit
Ep 42 | 드론3 목적지24 |  856스텝 | 배송 24/24 | 재적재  3 | 중계율 0.28 | alpha 0.934 | complete
Ep 43 | 드론4 목적지52 |  896스텝 | 배송 52/52 | 재적재  9 | 중계율 0.11 | alpha 0.997 | complete
Ep 44 | 드론4 목적지72 | 1000스텝 | 배송 69/72 | 재적재 11 | 중계율 0.14 | alpha 1.070 | step_limit
Ep 45 | 드론4 목적지52 | 1000스텝 | 배송 49/52 | 재적재  8 | 중계율 0.23 | alpha 1.146 | step_limit
Ep 46 | 드론6 목적지72 |  685스텝 | 배송 72/72 | 재적재 13 | 중계율 0.09 | alpha 1.198 | complete
Ep 47 | 드론4 목적지69 | 1000스텝 | 배송 66/69 | 재적재 12 | 중계율 0.08 | alpha 1.275 | step_limit
Ep 48 | 드론4 목적지56 | 1000스텝 | 배송 54/56 | 재적재 10 | 중계율 0.11 | alpha 1.350 | step_limit
Ep 49 | 드론6 목적지78 | 1000스텝 | 배송 75/78 | 재적재 13 | 중계율 0.08 | alpha 1.421 | step_limit
Ep 50 | 드론5 목적지40 | 1000스텝 | 배송 37/40 | 재적재  5 | 중계율 0.10 | alpha 1.485 | step_limit
  [홀드아웃] 배송 49.2±1.2 완주 0.67 스텝 1484 점수 71.7 재적재 8.2 2홉+ 0.67 | 최고 71.7@ep50 정체 0/15  ← 갱신
Ep 51 | 드론6 목적지51 |  456스텝 | 배송 51/51 | 재적재  8 | 중계율 0.04 | alpha 1.513 | complete
Ep 52 | 드론3 목적지42 |  913스텝 | 배송 42/42 | 재적재  7 | 중계율 0.23 | alpha 1.565 | complete
Ep 53 | 드론6 목적지60 |  682스텝 | 배송 60/60 | 재적재  8 | 중계율 0.05 | alpha 1.602 | complete
Ep 54 | 드론4 목적지49 |  744스텝 | 배송 49/49 | 재적재  9 | 중계율 0.11 | alpha 1.646 | complete
Ep 55 | 드론4 목적지40 |  680스텝 | 배송 40/40 | 재적재  6 | 중계율 0.13 | alpha 1.687 | complete
Ep 56 | 드론5 목적지61 | 1000스텝 | 배송 60/61 | 재적재 10 | 중계율 0.06 | alpha 1.747 | step_limit
Ep 57 | 드론3 목적지53 | 1000스텝 | 배송 48/53 | 재적재  8 | 중계율 0.20 | alpha 1.809 | step_limit
Ep 58 | 드론6 목적지57 |  557스텝 | 배송 57/57 | 재적재  8 | 중계율 0.09 | alpha 1.847 | complete
Ep 59 | 드론3 목적지50 | 1000스텝 | 배송 42/50 | 재적재  7 | 중계율 0.16 | alpha 1.916 | step_limit
Ep 60 | 드론4 목적지21 |  640스텝 | 배송 21/21 | 재적재  2 | 중계율 0.12 | alpha 1.960 | complete
Ep 61 | 드론5 목적지26 |  441스텝 | 배송 26/26 | 재적재  4 | 중계율 0.09 | alpha 1.993 | complete
Ep 62 | 드론5 목적지55 |  999스텝 | 배송 55/55 | 재적재 10 | 중계율 0.17 | alpha 2.064 | complete
Ep 63 | 드론6 목적지68 |  732스텝 | 배송 68/68 | 재적재 12 | 중계율 0.11 | alpha 2.108 | complete
Ep 64 | 드론3 목적지41 | 1000스텝 | 배송 38/41 | 재적재  6 | 중계율 0.11 | alpha 2.156 | step_limit
Ep 65 | 드론5 목적지68 |  773스텝 | 배송 68/68 | 재적재 11 | 중계율 0.07 | alpha 2.187 | complete
Ep 66 | 드론3 목적지61 | 1000스텝 | 배송 48/61 | 재적재  8 | 중계율 0.11 | alpha 2.222 | step_limit
Ep 67 | 드론3 목적지53 | 1000스텝 | 배송 41/53 | 재적재  7 | 중계율 0.19 | alpha 2.261 | step_limit
Ep 68 | 드론3 목적지44 | 1000스텝 | 배송 36/44 | 재적재  6 | 중계율 0.17 | alpha 2.292 | step_limit
Ep 69 | 드론4 목적지34 | 1000스텝 | 배송 30/34 | 재적재  5 | 중계율 0.12 | alpha 2.303 | step_limit
Ep 70 | 드론4 목적지31 | 1000스텝 | 배송 25/31 | 재적재  3 | 중계율 0.22 | alpha 2.313 | step_limit
Ep 71 | 드론5 목적지71 |  824스텝 | 배송 71/71 | 재적재 12 | 중계율 0.06 | alpha 2.300 | complete
Ep 72 | 드론3 목적지53 | 1000스텝 | 배송 40/53 | 재적재  7 | 중계율 0.19 | alpha 2.255 | step_limit
Ep 73 | 드론4 목적지21 |  880스텝 | 배송 21/21 | 재적재  3 | 중계율 0.21 | alpha 2.221 | complete
Ep 74 | 드론5 목적지45 |  701스텝 | 배송 45/45 | 재적재  7 | 중계율 0.09 | alpha 2.211 | complete
Ep 75 | 드론5 목적지40 |  665스텝 | 배송 40/40 | 재적재  6 | 중계율 0.12 | alpha 2.207 | complete
Ep 76 | 드론4 목적지75 | 1000스텝 | 배송 57/75 | 재적재  9 | 중계율 0.20 | alpha 2.220 | step_limit
Ep 77 | 드론5 목적지24 |  318스텝 | 배송 24/24 | 재적재  2 | 중계율 0.07 | alpha 2.216 | complete
Ep 78 | 드론4 목적지64 | 1000스텝 | 배송 56/64 | 재적재  9 | 중계율 0.13 | alpha 2.219 | step_limit
Ep 79 | 드론3 목적지41 | 1000스텝 | 배송 39/41 | 재적재  6 | 중계율 0.29 | alpha 2.223 | step_limit
Ep 80 | 드론3 목적지69 | 1000스텝 | 배송 51/69 | 재적재 10 | 중계율 0.15 | alpha 2.184 | step_limit
Ep 81 | 드론6 목적지47 |  715스텝 | 배송 47/47 | 재적재  7 | 중계율 0.08 | alpha 2.138 | complete
Ep 82 | 드론6 목적지69 |  870스텝 | 배송 69/69 | 재적재 12 | 중계율 0.12 | alpha 2.087 | complete
Ep 83 | 드론5 목적지31 |  825스텝 | 배송 31/31 | 재적재  4 | 중계율 0.13 | alpha 2.066 | complete
Ep 84 | 드론3 목적지33 | 1000스텝 | 배송 31/33 | 재적재  5 | 중계율 0.15 | alpha 2.055 | step_limit
Ep 85 | 드론4 목적지38 |  464스텝 | 배송 38/38 | 재적재  6 | 중계율 0.04 | alpha 2.060 | complete
Ep 86 | 드론6 목적지24 |  548스텝 | 배송 24/24 | 재적재  2 | 중계율 0.10 | alpha 2.088 | complete
Ep 87 | 드론3 목적지30 |  926스텝 | 배송 30/30 | 재적재  4 | 중계율 0.18 | alpha 2.148 | complete
Ep 88 | 드론4 목적지38 |  702스텝 | 배송 38/38 | 재적재  5 | 중계율 0.11 | alpha 2.174 | complete
Ep 89 | 드론3 목적지57 | 1000스텝 | 배송 38/57 | 재적재  6 | 중계율 0.24 | alpha 2.214 | step_limit
Ep 90 | 드론6 목적지21 |  335스텝 | 배송 21/21 | 재적재  1 | 중계율 0.15 | alpha 2.240 | complete
Ep 91 | 드론6 목적지77 | 1000스텝 | 배송 72/77 | 재적재 12 | 중계율 0.13 | alpha 2.268 | step_limit
Ep 92 | 드론4 목적지69 | 1000스텝 | 배송 55/69 | 재적재 11 | 중계율 0.13 | alpha 2.306 | step_limit
Ep 93 | 드론6 목적지60 |  501스텝 | 배송 60/60 | 재적재  9 | 중계율 0.04 | alpha 2.300 | complete
Ep 94 | 드론6 목적지45 |  467스텝 | 배송 45/45 | 재적재  6 | 중계율 0.03 | alpha 2.309 | complete
Ep 95 | 드론4 목적지71 | 1000스텝 | 배송 64/71 | 재적재 10 | 중계율 0.07 | alpha 2.278 | step_limit
Ep 96 | 드론3 목적지74 | 1000스텝 | 배송 59/74 | 재적재 11 | 중계율 0.11 | alpha 2.240 | step_limit
Ep 97 | 드론6 목적지47 |  478스텝 | 배송 47/47 | 재적재  7 | 중계율 0.07 | alpha 2.223 | complete
Ep 98 | 드론6 목적지50 |  940스텝 | 배송 50/50 | 재적재  7 | 중계율 0.09 | alpha 2.221 | complete
Ep 99 | 드론6 목적지35 |  430스텝 | 배송 35/35 | 재적재  4 | 중계율 0.05 | alpha 2.209 | complete
Ep 100 | 드론3 목적지40 | 1000스텝 | 배송 37/40 | 재적재  6 | 중계율 0.21 | alpha 2.198 | step_limit
  [홀드아웃] 배송 49.6±1.4 완주 0.92 스텝 1520 점수 96.6 재적재 8.2 2홉+ 0.65 | 최고 96.6@ep100 정체 0/15  ← 갱신
Ep 101 | 드론3 목적지23 |  548스텝 | 배송 23/23 | 재적재  4 | 중계율 0.16 | alpha 2.204 | complete
Ep 102 | 드론3 목적지21 |  537스텝 | 배송 21/21 | 재적재  3 | 중계율 0.18 | alpha 2.209 | complete
Ep 103 | 드론6 목적지72 |  618스텝 | 배송 72/72 | 재적재 12 | 중계율 0.04 | alpha 2.196 | complete
Ep 104 | 드론3 목적지27 | 1000스텝 | 배송 25/27 | 재적재  4 | 중계율 0.27 | alpha 2.163 | step_limit
Ep 105 | 드론4 목적지63 | 1000스텝 | 배송 59/63 | 재적재 10 | 중계율 0.09 | alpha 2.153 | step_limit
Ep 106 | 드론5 목적지58 | 1000스텝 | 배송 52/58 | 재적재  6 | 중계율 0.06 | alpha 2.122 | step_limit
Ep 107 | 드론6 목적지75 | 1000스텝 | 배송 67/75 | 재적재 11 | 중계율 0.17 | alpha 2.099 | step_limit
Ep 108 | 드론4 목적지55 | 1000스텝 | 배송 46/55 | 재적재  8 | 중계율 0.14 | alpha 2.080 | step_limit
Ep 109 | 드론5 목적지64 | 1000스텝 | 배송 62/64 | 재적재 11 | 중계율 0.16 | alpha 2.098 | step_limit
Ep 110 | 드론4 목적지55 |  862스텝 | 배송 55/55 | 재적재  9 | 중계율 0.12 | alpha 2.099 | complete
Ep 111 | 드론5 목적지67 | 1000스텝 | 배송 63/67 | 재적재 11 | 중계율 0.13 | alpha 2.090 | step_limit
Ep 112 | 드론4 목적지46 |  974스텝 | 배송 46/46 | 재적재  7 | 중계율 0.16 | alpha 2.077 | complete
Ep 113 | 드론5 목적지43 |  642스텝 | 배송 43/43 | 재적재  7 | 중계율 0.07 | alpha 2.116 | complete
Ep 114 | 드론3 목적지80 | 1000스텝 | 배송 57/80 | 재적재 10 | 중계율 0.14 | alpha 2.114 | step_limit
Ep 115 | 드론6 목적지78 |  833스텝 | 배송 78/78 | 재적재 14 | 중계율 0.08 | alpha 2.096 | complete
Ep 116 | 드론5 목적지72 |  874스텝 | 배송 72/72 | 재적재 12 | 중계율 0.12 | alpha 2.087 | complete
Ep 117 | 드론4 목적지54 |  912스텝 | 배송 54/54 | 재적재  9 | 중계율 0.15 | alpha 2.076 | complete
Ep 118 | 드론3 목적지63 | 1000스텝 | 배송 52/63 | 재적재  9 | 중계율 0.13 | alpha 2.089 | step_limit
Ep 119 | 드론6 목적지66 |  966스텝 | 배송 66/66 | 재적재 11 | 중계율 0.14 | alpha 2.066 | complete
Ep 120 | 드론5 목적지70 |  999스텝 | 배송 70/70 | 재적재 12 | 중계율 0.08 | alpha 2.032 | complete
Ep 121 | 드론5 목적지45 |  811스텝 | 배송 45/45 | 재적재  7 | 중계율 0.11 | alpha 2.024 | complete
Ep 122 | 드론5 목적지26 |  518스텝 | 배송 26/26 | 재적재  3 | 중계율 0.11 | alpha 2.026 | complete
Ep 123 | 드론6 목적지30 |  479스텝 | 배송 30/30 | 재적재  5 | 중계율 0.11 | alpha 2.033 | complete
Ep 124 | 드론3 목적지80 | 1000스텝 | 배송 47/80 | 재적재  8 | 중계율 0.16 | alpha 2.074 | step_limit
Ep 125 | 드론6 목적지41 |  346스텝 | 배송 41/41 | 재적재  6 | 중계율 0.10 | alpha 2.094 | complete
Ep 126 | 드론4 목적지50 | 1000스텝 | 배송 44/50 | 재적재  6 | 중계율 0.19 | alpha 2.132 | step_limit
Ep 127 | 드론4 목적지37 | 1000스텝 | 배송 31/37 | 재적재  4 | 중계율 0.18 | alpha 2.139 | step_limit
Ep 128 | 드론3 목적지42 | 1000스텝 | 배송 39/42 | 재적재  6 | 중계율 0.21 | alpha 2.130 | step_limit
Ep 129 | 드론5 목적지52 |  816스텝 | 배송 52/52 | 재적재  9 | 중계율 0.12 | alpha 2.118 | complete
Ep 130 | 드론3 목적지40 | 1000스텝 | 배송 34/40 | 재적재  6 | 중계율 0.22 | alpha 2.129 | step_limit
Ep 131 | 드론4 목적지39 |  609스텝 | 배송 39/39 | 재적재  6 | 중계율 0.07 | alpha 2.120 | complete
Ep 132 | 드론6 목적지63 |  550스텝 | 배송 63/63 | 재적재 11 | 중계율 0.10 | alpha 2.088 | complete
Ep 133 | 드론4 목적지61 | 1000스텝 | 배송 58/61 | 재적재 10 | 중계율 0.09 | alpha 2.041 | step_limit
Ep 134 | 드론5 목적지22 |  299스텝 | 배송 22/22 | 재적재  2 | 중계율 0.08 | alpha 2.034 | complete
Ep 135 | 드론3 목적지20 |  827스텝 | 배송 20/20 | 재적재  3 | 중계율 0.12 | alpha 2.028 | complete
Ep 136 | 드론6 목적지57 |  603스텝 | 배송 57/57 | 재적재 10 | 중계율 0.10 | alpha 2.022 | complete
Ep 137 | 드론4 목적지24 |  477스텝 | 배송 24/24 | 재적재  4 | 중계율 0.12 | alpha 2.032 | complete
Ep 138 | 드론5 목적지35 |  574스텝 | 배송 35/35 | 재적재  5 | 중계율 0.09 | alpha 2.057 | complete
Ep 139 | 드론4 목적지29 |  689스텝 | 배송 29/29 | 재적재  4 | 중계율 0.13 | alpha 2.085 | complete
Ep 140 | 드론3 목적지32 | 1000스텝 | 배송 29/32 | 재적재  5 | 중계율 0.13 | alpha 2.055 | step_limit
Ep 141 | 드론4 목적지54 | 1000스텝 | 배송 53/54 | 재적재 10 | 중계율 0.07 | alpha 2.082 | step_limit
Ep 142 | 드론3 목적지42 | 1000스텝 | 배송 40/42 | 재적재  7 | 중계율 0.17 | alpha 2.109 | step_limit
Ep 143 | 드론3 목적지23 |  569스텝 | 배송 23/23 | 재적재  3 | 중계율 0.19 | alpha 2.100 | complete
Ep 144 | 드론4 목적지61 | 1000스텝 | 배송 58/61 | 재적재 10 | 중계율 0.14 | alpha 2.086 | step_limit
Ep 145 | 드론4 목적지64 | 1000스텝 | 배송 52/64 | 재적재  9 | 중계율 0.16 | alpha 2.055 | step_limit
Ep 146 | 드론3 목적지71 | 1000스텝 | 배송 55/71 | 재적재 10 | 중계율 0.13 | alpha 2.061 | step_limit
Ep 147 | 드론3 목적지48 | 1000스텝 | 배송 45/48 | 재적재  8 | 중계율 0.15 | alpha 2.090 | step_limit
Ep 148 | 드론5 목적지36 |  855스텝 | 배송 36/36 | 재적재  5 | 중계율 0.14 | alpha 2.067 | complete
Ep 149 | 드론5 목적지40 |  689스텝 | 배송 40/40 | 재적재  6 | 중계율 0.14 | alpha 2.069 | complete
Ep 150 | 드론4 목적지26 | 1000스텝 | 배송 25/26 | 재적재  4 | 중계율 0.11 | alpha 2.012 | step_limit
  [홀드아웃] 배송 50.0±0.0 완주 1.00 스텝 1364 점수 105.5 재적재 8.4 2홉+ 0.65 | 최고 105.5@ep150 정체 0/15  ← 갱신
Ep 151 | 드론5 목적지70 |  669스텝 | 배송 70/70 | 재적재 12 | 중계율 0.06 | alpha 1.977 | complete
Ep 152 | 드론6 목적지48 |  416스텝 | 배송 48/48 | 재적재  7 | 중계율 0.08 | alpha 1.996 | complete
Ep 153 | 드론6 목적지57 |  847스텝 | 배송 57/57 | 재적재 10 | 중계율 0.09 | alpha 2.016 | complete
Ep 154 | 드론6 목적지34 |  321스텝 | 배송 34/34 | 재적재  4 | 중계율 0.05 | alpha 2.020 | complete
Ep 155 | 드론6 목적지80 |  820스텝 | 배송 80/80 | 재적재 15 | 중계율 0.10 | alpha 2.031 | complete
Ep 156 | 드론6 목적지59 |  709스텝 | 배송 59/59 | 재적재 11 | 중계율 0.09 | alpha 2.053 | complete
Ep 157 | 드론3 목적지42 | 1000스텝 | 배송 35/42 | 재적재  6 | 중계율 0.13 | alpha 2.051 | step_limit
Ep 158 | 드론5 목적지76 | 1000스텝 | 배송 73/76 | 재적재 14 | 중계율 0.09 | alpha 2.035 | step_limit
Ep 159 | 드론6 목적지47 |  541스텝 | 배송 47/47 | 재적재  8 | 중계율 0.09 | alpha 2.027 | complete
Ep 160 | 드론3 목적지62 | 1000스텝 | 배송 53/62 | 재적재  9 | 중계율 0.24 | alpha 2.048 | step_limit
Ep 161 | 드론4 목적지31 |  543스텝 | 배송 31/31 | 재적재  5 | 중계율 0.06 | alpha 2.065 | complete
Ep 162 | 드론4 목적지26 |  612스텝 | 배송 26/26 | 재적재  4 | 중계율 0.18 | alpha 2.062 | complete
Ep 163 | 드론5 목적지21 |  791스텝 | 배송 21/21 | 재적재  3 | 중계율 0.14 | alpha 2.000 | complete
Ep 164 | 드론6 목적지79 |  796스텝 | 배송 79/79 | 재적재 14 | 중계율 0.13 | alpha 1.984 | complete
Ep 165 | 드론6 목적지47 |  547스텝 | 배송 47/47 | 재적재  7 | 중계율 0.05 | alpha 1.963 | complete
Ep 166 | 드론4 목적지77 | 1000스텝 | 배송 70/77 | 재적재 11 | 중계율 0.09 | alpha 1.975 | step_limit
Ep 167 | 드론5 목적지77 | 1000스텝 | 배송 73/77 | 재적재 13 | 중계율 0.17 | alpha 2.014 | step_limit
Ep 168 | 드론6 목적지29 |  398스텝 | 배송 29/29 | 재적재  3 | 중계율 0.07 | alpha 1.982 | complete
Ep 169 | 드론6 목적지59 |  586스텝 | 배송 59/59 | 재적재  9 | 중계율 0.09 | alpha 1.975 | complete
Ep 170 | 드론4 목적지74 | 1000스텝 | 배송 65/74 | 재적재 12 | 중계율 0.19 | alpha 1.978 | step_limit
Ep 171 | 드론5 목적지34 |  454스텝 | 배송 34/34 | 재적재  5 | 중계율 0.04 | alpha 1.976 | complete
Ep 172 | 드론3 목적지43 | 1000스텝 | 배송 34/43 | 재적재  6 | 중계율 0.20 | alpha 1.994 | step_limit
Ep 173 | 드론4 목적지35 |  844스텝 | 배송 35/35 | 재적재  5 | 중계율 0.13 | alpha 1.980 | complete
Ep 174 | 드론6 목적지43 |  611스텝 | 배송 43/43 | 재적재  7 | 중계율 0.10 | alpha 1.994 | complete
Ep 175 | 드론6 목적지30 |  634스텝 | 배송 30/30 | 재적재  4 | 중계율 0.10 | alpha 2.011 | complete
Ep 176 | 드론6 목적지29 |  655스텝 | 배송 29/29 | 재적재  2 | 중계율 0.07 | alpha 2.010 | complete
Ep 177 | 드론3 목적지45 | 1000스텝 | 배송 36/45 | 재적재  6 | 중계율 0.17 | alpha 1.979 | step_limit
Ep 178 | 드론3 목적지20 |  607스텝 | 배송 20/20 | 재적재  3 | 중계율 0.21 | alpha 1.988 | complete
Ep 179 | 드론6 목적지66 | 1000스텝 | 배송 62/66 | 재적재 11 | 중계율 0.09 | alpha 2.025 | step_limit
Ep 180 | 드론6 목적지22 |  328스텝 | 배송 22/22 | 재적재  2 | 중계율 0.03 | alpha 2.034 | complete
Ep 181 | 드론6 목적지77 |  781스텝 | 배송 77/77 | 재적재 13 | 중계율 0.07 | alpha 2.017 | complete
Ep 182 | 드론4 목적지74 | 1000스텝 | 배송 67/74 | 재적재 12 | 중계율 0.14 | alpha 1.985 | step_limit
Ep 183 | 드론6 목적지40 |  380스텝 | 배송 40/40 | 재적재  6 | 중계율 0.03 | alpha 1.967 | complete
Ep 184 | 드론4 목적지77 | 1000스텝 | 배송 70/77 | 재적재 12 | 중계율 0.08 | alpha 1.945 | step_limit
Ep 185 | 드론5 목적지72 | 1000스텝 | 배송 70/72 | 재적재 12 | 중계율 0.14 | alpha 1.935 | step_limit
Ep 186 | 드론5 목적지74 |  842스텝 | 배송 74/74 | 재적재 12 | 중계율 0.08 | alpha 1.973 | complete
Ep 187 | 드론3 목적지65 | 1000스텝 | 배송 57/65 | 재적재 10 | 중계율 0.10 | alpha 2.021 | step_limit
Ep 188 | 드론3 목적지80 | 1000스텝 | 배송 50/80 | 재적재  9 | 중계율 0.17 | alpha 2.048 | step_limit
Ep 189 | 드론5 목적지55 | 1000스텝 | 배송 54/55 | 재적재  9 | 중계율 0.07 | alpha 2.056 | step_limit
Ep 190 | 드론4 목적지36 |  937스텝 | 배송 36/36 | 재적재  5 | 중계율 0.11 | alpha 2.084 | complete
Ep 191 | 드론3 목적지28 |  771스텝 | 배송 28/28 | 재적재  4 | 중계율 0.16 | alpha 2.101 | complete
Ep 192 | 드론6 목적지74 |  643스텝 | 배송 74/74 | 재적재 12 | 중계율 0.05 | alpha 2.100 | complete
Ep 193 | 드론4 목적지61 | 1000스텝 | 배송 49/61 | 재적재  8 | 중계율 0.16 | alpha 2.080 | step_limit
