episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,6,57,660,660.253,57,660,9,0.4692,793.8,0.2141,18,complete,0.1684,4.2
2,3,50,1000,450.074,41,,7,0.446,769.6,0.3109,44,step_limit,0.1803,8.5
3,6,72,1000,818.675,71,,12,0.5093,775.1,0.0932,8,step_limit,0.1491,15.6
4,3,46,1000,502.667,41,,8,0.3027,572.3,0.173,21,step_limit,0.1531,27.2
5,4,58,1000,380.269,45,,6,0.6245,1015.0,0.4037,80,step_limit,0.3142,80.9
6,3,61,1000,676.208,56,,9,0.5133,783.3,0.2573,51,step_limit,0.3087,135.0
7,3,30,673,329.55,30,673,4,0.4988,771.4,0.3693,60,complete,0.3182,170.9
8,3,69,1000,691.717,59,,9,0.4807,749.9,0.3273,70,step_limit,0.2414,225.6
9,4,66,997,820.199,66,997,11,0.6123,1005.1,0.2713,14,complete,0.3095,281.2
10,4,26,1000,62.877,19,,2,0.6765,529.2,0.7919,225,step_limit,0.1632,334.1
11,6,32,253,358.201,32,253,4,0.4967,692.3,0.23,5,complete,0.1259,348.9
12,4,35,462,419.406,35,462,5,0.4978,704.1,0.3066,28,complete,0.1271,375.7
13,4,23,434,245.301,23,434,3,0.5156,813.7,0.4886,113,complete,0.1615,400.0
14,3,61,1000,516.62,48,,7,0.531,756.9,0.5314,217,step_limit,0.2265,454.4
15,5,78,873,995.388,78,873,13,0.5491,762.1,0.4115,17,complete,0.1924,504.8
16,6,46,435,507.739,46,435,6,0.5713,880.3,0.2924,48,complete,0.0751,530.8
17,5,74,609,984.286,74,609,13,0.4713,778.5,0.1173,9,complete,0.1026,566.8
18,4,24,379,283.74,24,379,4,0.4763,764.5,0.2699,18,complete,0.1862,586.6
19,5,24,288,290.6,24,288,4,0.5472,841.2,0.1839,10,complete,0.1867,603.2
20,4,66,824,849.137,66,824,12,0.4184,635.2,0.4101,53,complete,0.1352,650.9
21,4,43,558,534.052,43,558,7,0.4512,630.0,0.3673,47,complete,0.1594,682.3
22,4,43,507,543.571,43,507,7,0.3871,495.8,0.3817,37,complete,0.0878,711.6
23,3,22,555,238.695,22,555,3,0.5435,785.5,0.3989,53,complete,0.1923,741.5
24,4,35,636,385.611,35,636,5,0.5197,778.4,0.371,30,complete,0.2007,776.4
25,5,25,295,300.23,25,295,4,0.5397,884.5,0.154,2,complete,0.1867,794.5
26,4,79,832,1047.591,79,832,14,0.4615,667.9,0.1792,23,complete,0.1107,844.9
27,6,63,832,668.051,63,832,9,0.6737,1119.5,0.176,18,complete,0.2722,896.3
28,3,77,1000,651.327,57,,9,0.4627,689.2,0.5028,220,step_limit,0.2,950.9
29,4,34,581,337.148,34,581,4,0.5955,880.2,0.241,18,complete,0.2365,982.0
30,4,25,467,237.992,25,467,3,0.5739,890.7,0.3033,13,complete,0.2269,1007.9
31,6,68,482,892.28,68,482,12,0.5246,781.3,0.1059,7,complete,0.1238,1036.6
32,4,79,1000,573.149,53,,10,0.5205,697.8,0.387,255,step_limit,0.2167,1091.7
33,4,62,1000,685.355,58,,10,0.5365,927.8,0.2497,10,step_limit,0.2733,1148.2
34,4,33,487,387.756,33,487,5,0.3511,650.3,0.2083,34,complete,0.1411,1178.0
35,4,26,478,251.018,26,478,3,0.5329,688.3,0.3333,35,complete,0.2067,1203.9
36,4,57,923,658.084,57,923,9,0.6029,936.4,0.3672,25,complete,0.2699,1255.0
37,4,29,789,283.433,29,789,4,0.6343,968.0,0.3887,52,complete,0.27,1297.1
38,5,63,813,734.215,63,813,10,0.6214,864.9,0.4044,28,complete,0.2305,1342.9
39,5,44,1000,347.148,40,,6,0.631,895.9,0.5568,58,step_limit,0.2981,1398.6
40,6,56,563,655.488,56,563,8,0.6311,852.7,0.4026,16,complete,0.1971,1432.1
41,6,21,178,149.634,21,178,0,0.6479,937.4,0.1927,3,complete,0.2184,1442.0
42,3,24,800,113.125,17,,2,0.6021,664.5,0.7257,256,no_progress,0.2429,1483.4
43,4,52,740,666.092,52,740,9,0.5372,787.3,0.2398,39,complete,0.1421,1523.3
44,4,72,877,922.72,72,877,12,0.4322,745.9,0.3394,35,complete,0.126,1572.7
45,4,52,996,575.122,52,996,8,0.6393,1018.0,0.3849,31,complete,0.3333,1626.6
46,6,72,422,920.305,72,422,11,0.4269,638.9,0.1894,6,complete,0.105,1652.6
47,4,69,815,934.241,69,815,13,0.5138,720.8,0.2624,24,complete,0.1,1692.0
48,4,56,844,666.004,56,844,9,0.4455,725.8,0.3514,16,complete,0.177,1732.2
49,6,78,711,1010.44,78,711,14,0.6181,876.1,0.3017,7,complete,0.1706,1756.2
50,5,40,1000,266.825,34,,6,0.6836,965.3,0.3444,15,step_limit,0.2978,1788.2
51,6,51,354,587.466,51,354,6,0.5537,735.9,0.1248,4,complete,0.1299,2031.6
52,3,42,1000,470.336,40,,7,0.4393,636.5,0.3968,83,step_limit,0.2105,2084.3
53,6,60,592,786.49,60,592,11,0.4291,631.1,0.2833,13,complete,0.1062,2117.9
54,4,49,774,623.26,49,774,9,0.4732,626.2,0.3494,26,complete,0.1303,2160.8
55,4,40,469,478.76,40,469,6,0.484,702.6,0.075,5,complete,0.1306,2188.8
56,5,61,755,761.914,61,755,10,0.6135,841.3,0.3716,32,complete,0.1627,2233.4
57,3,53,1000,499.325,42,,8,0.513,774.7,0.5082,215,step_limit,0.2188,2289.5
58,6,57,496,669.914,57,496,8,0.621,939.9,0.2228,9,complete,0.1647,2318.9
59,3,50,1000,525.218,44,,7,0.5233,771.3,0.3932,97,step_limit,0.1733,2374.3
60,4,21,427,212.063,21,427,3,0.5269,754.4,0.2458,21,complete,0.163,2397.8
61,5,26,294,280.819,26,294,3,0.6014,856.8,0.1218,8,complete,0.1143,2415.3
