episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,comm_loss,env_steps,wall_sec
82,1000,340.0,4.455,29,,954,0,3,14,589,0.6242,794.2,0,82000,1545.1
83,1000,400.0,-1.83,32,,983,0,4,21,868,0.6158,841.0,0,83000,1564.6
84,1000,340.0,4.93,29,,961,0,3,14,511,0.63,810.8,0,84000,1584.4
85,1000,410.0,9.759,30,,991,0,5,16,395,0.5877,799.2,0,85000,1605.1
86,1000,380.0,6.62,30,,967,0,4,13,459,0.6232,870.2,0,86000,1623.8
87,1000,320.0,-9.037,27,,980,0,3,14,913,0.646,980.0,0,87000,1642.6
88,1000,330.0,3.254,28,,999,0,3,16,513,0.613,802.2,0,88000,1661.9
89,1000,320.0,-3.366,27,,956,0,3,16,479,0.6538,823.8,0,89000,1680.8
90,1000,410.0,11.399,30,,981,0,5,12,325,0.6148,824.6,0,90000,1700.2
91,1000,410.0,11.829,33,,929,0,4,20,305,0.6162,820.7,0,91000,1719.0
92,1000,460.0,2.249,35,,978,0,5,20,705,0.61,956.7,0,92000,1740.9
93,1000,310.0,12.003,26,,960,0,3,16,331,0.5877,801.4,0,93000,1763.4
94,1000,390.0,6.056,28,,842,0,5,16,521,0.5968,903.8,0,94000,1785.8
95,1000,450.0,1.876,34,,939,0,5,15,780,0.6328,862.2,0,95000,1807.7
96,1000,310.0,-2.973,29,,977,0,2,15,724,0.625,986.7,0,96000,1827.1
97,1000,430.0,13.525,32,,936,0,5,21,360,0.6112,729.7,0,97000,1846.9
98,1000,360.0,1.721,31,,953,0,3,15,493,0.621,775.5,0,98000,1866.8
99,1000,330.0,6.37,28,,977,0,3,17,413,0.6482,833.4,0,99000,1886.3
100,1000,310.0,1.84,26,,976,0,3,16,666,0.6398,753.2,0,100000,1905.6
101,1000,370.0,9.344,32,,999,0,3,17,488,0.6275,826.1,0,101000,1961.0
102,1000,400.0,16.154,29,,981,0,5,21,273,0.5915,706.3,0,102000,1980.4
103,1000,350.0,2.606,30,,898,0,3,17,602,0.6292,790.5,0,103000,2000.5
104,1000,290.0,10.749,24,,998,0,3,17,241,0.5543,627.5,0,104000,2020.6
105,1000,190.0,-19.189,20,,868,0,1,11,963,0.5895,750.8,0,105000,2040.1
106,1000,430.0,11.52,32,,956,0,5,25,475,0.6202,763.6,0,106000,2060.2
107,1000,470.0,10.021,33,,838,0,6,16,487,0.5242,734.0,0,107000,2079.5
108,1000,370.0,13.053,29,,989,0,4,15,390,0.6208,897.9,0,108000,2098.7
109,1000,420.0,11.429,31,,966,0,5,18,372,0.5655,928.1,0,109000,2117.3
110,1000,400.0,1.479,32,,954,0,4,16,511,0.6125,809.2,0,110000,2137.0
111,1000,380.0,10.552,30,,912,0,4,21,545,0.6338,773.7,0,111000,2156.2
112,1000,360.0,14.94,28,,961,0,4,12,183,0.595,729.8,0,112000,2175.4
113,1000,440.0,6.92,33,,978,0,5,23,621,0.5903,994.9,0,113000,2194.8
114,1000,360.0,-4.647,31,,867,0,3,14,774,0.65,1006.4,0,114000,2214.8
115,1000,330.0,2.719,28,,857,0,3,18,459,0.616,734.6,0,115000,2233.9
116,1000,370.0,-0.761,29,,929,0,4,16,708,0.6182,975.2,0,116000,2254.4
117,1000,370.0,4.603,29,,946,0,4,15,550,0.55,981.3,0,117000,2273.9
118,1000,350.0,-3.125,30,,934,0,3,17,695,0.5827,803.0,0,118000,2293.2
119,1000,410.0,6.394,33,,838,0,4,14,386,0.605,858.0,0,119000,2312.6
120,1000,370.0,5.874,32,,971,0,3,15,394,0.591,863.2,0,120000,2332.5
121,1000,310.0,-11.246,26,,575,0,3,13,768,0.6298,752.0,0,121000,2352.3
122,1000,350.0,5.026,30,,949,0,3,11,488,0.6382,896.0,0,122000,2372.4
123,1000,320.0,6.165,24,,913,0,4,13,324,0.572,796.2,0,123000,2392.8
124,1000,360.0,1.762,28,,990,0,4,19,628,0.65,861.1,0,124000,2413.7
125,1000,420.0,8.501,31,,955,0,5,17,459,0.5975,981.9,0,125000,2434.5
126,1000,340.0,4.679,29,,934,0,3,18,597,0.5745,900.8,0,126000,2454.3
127,1000,290.0,-18.537,27,,637,0,2,9,1152,0.6258,983.5,0,127000,2474.1
128,1000,370.0,4.309,29,,993,0,4,23,611,0.5278,959.8,0,128000,2493.4
129,1000,430.0,9.008,35,,999,0,4,17,481,0.6128,855.8,0,129000,2513.0
130,1000,300.0,11.375,25,,729,0,3,16,378,0.4763,907.0,0,130000,2533.2
131,1000,370.0,13.436,26,,974,0,5,19,417,0.576,812.4,0,131000,2554.8
132,1000,350.0,0.674,30,,910,0,3,13,597,0.6312,802.6,0,132000,2575.1
133,1000,350.0,7.842,27,,966,0,4,16,428,0.558,734.4,0,133000,2596.9
134,1000,370.0,3.043,32,,959,0,3,18,501,0.6613,917.6,0,134000,2616.4
135,1000,280.0,3.196,26,,995,0,2,18,593,0.6468,781.2,0,135000,2636.4
136,1000,330.0,-0.73,28,,932,0,3,17,854,0.641,932.8,0,136000,2656.2
137,1000,270.0,-1.567,25,,658,0,2,16,461,0.6152,793.2,0,137000,2675.3
138,1000,270.0,-12.657,25,,808,0,2,17,1012,0.6647,887.5,0,138000,2694.8
139,1000,320.0,8.952,24,,999,0,4,16,307,0.565,741.0,0,139000,2714.4
140,1000,400.0,10.8,32,,953,0,4,18,413,0.6525,767.6,0,140000,2734.3
141,1000,340.0,6.683,29,,999,0,3,15,298,0.6138,813.4,0,141000,2753.5
142,1000,370.0,-0.248,26,,988,0,5,14,641,0.5675,735.2,0,142000,2773.3
143,1000,350.0,-3.174,30,,959,0,3,20,915,0.6573,837.5,0,143000,2793.4
144,1000,390.0,7.987,31,,991,0,4,16,545,0.547,982.3,0,144000,2812.5
145,1000,340.0,4.895,29,,943,0,3,17,678,0.6325,903.0,0,145000,2832.0
146,1000,330.0,-6.033,28,,999,0,3,17,801,0.6422,770.8,0,146000,2851.8
147,1000,330.0,-4.239,28,,855,0,3,15,775,0.6005,1073.5,0,147000,2871.2
148,1000,370.0,8.562,32,,982,0,3,17,420,0.5927,762.7,0,148000,2889.2
149,1000,450.0,8.269,31,,938,0,6,20,647,0.5992,836.2,0,149000,2906.7
150,1000,400.0,8.114,29,,875,0,5,19,527,0.6118,728.0,0,150000,2926.2
151,1000,440.0,8.64,36,,892,0,4,20,529,0.6075,982.8,0,151000,2989.7
152,1000,280.0,-5.966,23,,895,0,3,15,617,0.5155,792.6,0,152000,3007.2
153,1000,370.0,4.671,29,,919,0,4,17,479,0.6168,1023.8,0,153000,3025.9
154,1000,260.0,-7.592,24,,912,0,2,12,861,0.637,944.7,0,154000,3046.1
155,1000,410.0,7.118,33,,987,0,4,19,388,0.6462,810.0,0,155000,3065.1
156,1000,370.0,9.463,29,,892,0,4,19,532,0.6052,780.4,0,156000,3084.9
157,1000,370.0,-1.758,29,,873,0,4,17,757,0.578,1011.2,0,157000,3104.5
158,1000,340.0,3.495,29,,938,0,3,18,458,0.6102,774.2,0,158000,3123.8
159,1000,330.0,5.361,25,,776,0,4,15,399,0.5665,803.4,0,159000,3143.8
160,1000,400.0,7.92,32,,988,0,4,20,665,0.6138,942.5,0,160000,3162.5
161,1000,320.0,-10.607,27,,766,0,3,12,1007,0.6128,836.3,0,161000,3182.1
162,1000,350.0,14.779,30,,907,0,3,17,402,0.654,819.1,0,162000,3202.1
163,1000,320.0,1.769,27,,843,0,3,10,508,0.6042,801.5,0,163000,3221.9
164,1000,360.0,14.078,28,,998,0,4,18,365,0.6168,804.9,0,164000,3242.0
165,1000,310.0,-8.849,26,,976,0,3,13,911,0.6302,787.5,0,165000,3262.3
166,1000,300.0,12.0,25,,985,0,3,17,371,0.5913,858.7,0,166000,3281.9
167,1000,400.0,11.516,32,,809,0,4,21,503,0.6442,759.6,0,167000,3301.2
168,1000,260.0,-6.792,21,,634,0,3,13,708,0.6645,714.4,0,168000,3320.8
169,1000,390.0,4.824,31,,872,0,4,17,548,0.6205,774.7,0,169000,3340.1
170,1000,270.0,-2.623,25,,897,0,2,12,719,0.6398,707.8,0,170000,3360.0
171,1000,220.0,-24.564,23,,563,0,1,13,1216,0.6705,1001.3,0,171000,3380.2
172,1000,280.0,-20.278,26,,700,0,2,20,1265,0.624,978.7,0,172000,3399.9
173,1000,290.0,-0.737,27,,886,0,2,10,557,0.5557,805.0,0,173000,3419.2
174,1000,380.0,2.294,30,,914,0,4,18,682,0.6242,813.8,0,174000,3438.9
175,1000,330.0,3.803,28,,996,0,3,16,435,0.6565,802.2,0,175000,3458.5
176,1000,340.0,-0.065,29,,987,0,3,20,815,0.5627,995.8,0,176000,3478.7
177,1000,310.0,-15.24,26,,976,0,3,10,978,0.6125,945.1,0,177000,3498.2
178,1000,380.0,-4.048,30,,961,0,4,14,791,0.6155,844.4,0,178000,3518.1
179,1000,380.0,8.305,30,,988,0,4,17,366,0.614,737.1,0,179000,3537.3
180,1000,350.0,7.917,27,,982,0,4,12,386,0.577,834.4,0,180000,3557.2
181,1000,390.0,11.212,31,,947,0,4,17,364,0.5315,778.3,0,181000,3576.5
182,1000,400.0,6.048,29,,838,0,5,16,578,0.6335,835.4,0,182000,3596.4
183,1000,380.0,1.59,30,,898,0,4,20,681,0.619,1014.1,0,183000,3614.8
184,1000,230.0,14.091,21,,878,0,2,13,219,0.5365,629.7,0,184000,3633.6
185,1000,350.0,-0.413,27,,948,0,4,13,758,0.635,1001.8,0,185000,3654.4
186,1000,360.0,11.754,28,,996,0,4,18,340,0.5875,745.1,0,186000,3673.9
187,1000,340.0,5.055,29,,985,0,3,12,484,0.6382,891.2,0,187000,3693.5
188,1000,320.0,-3.352,27,,996,0,3,16,659,0.6302,769.0,0,188000,3713.5
189,1000,370.0,-8.09,29,,971,0,4,13,993,0.6318,824.7,0,189000,3733.3
190,1000,370.0,2.976,29,,983,0,4,19,420,0.5897,839.0,0,190000,3753.4
191,1000,350.0,0.355,27,,875,0,4,15,588,0.614,729.6,0,191000,3772.9
192,1000,310.0,-23.561,26,,646,0,3,14,1463,0.6685,1011.5,0,192000,3792.4
193,1000,360.0,4.196,28,,964,0,4,14,495,0.5695,905.2,0,193000,3811.5
194,1000,410.0,9.572,30,,943,0,5,14,550,0.6155,874.7,0,194000,3831.0
195,1000,320.0,7.086,27,,701,0,3,9,381,0.6365,744.3,0,195000,3850.4
196,1000,270.0,9.436,25,,948,0,2,19,345,0.6465,733.5,0,196000,3870.2
197,1000,330.0,0.18,28,,969,0,3,9,445,0.6385,826.7,0,197000,3889.5
198,1000,400.0,4.796,32,,959,0,4,19,473,0.56,866.3,0,198000,3908.9
199,1000,430.0,10.172,32,,939,0,5,12,493,0.571,747.0,0,199000,3927.8
200,1000,330.0,10.212,28,,842,0,3,17,312,0.567,721.1,0,200000,3946.9
201,1000,400.0,10.692,29,,791,0,5,17,372,0.6268,702.5,0,201000,4007.8
202,1000,320.0,-4.962,27,,941,0,3,20,882,0.6158,780.5,0,202000,4026.2
203,1000,370.0,6.063,29,,918,0,4,17,392,0.6062,875.4,0,203000,4045.3
204,1000,380.0,9.416,30,,991,0,4,17,358,0.5923,862.4,0,204000,4064.7
205,1000,390.0,5.358,31,,923,0,4,16,633,0.625,807.7,0,205000,4084.2
206,1000,340.0,12.336,26,,943,0,4,17,444,0.6245,1008.7,0,206000,4104.3
207,1000,350.0,2.514,27,,879,0,4,17,414,0.5605,877.6,0,207000,4124.1
208,1000,400.0,12.209,29,,953,0,5,20,349,0.6155,780.1,0,208000,4143.1
209,1000,290.0,0.974,24,,995,0,3,14,486,0.6508,781.1,0,209000,4162.2
210,1000,320.0,0.225,27,,941,0,3,17,506,0.6028,791.7,0,210000,4182.1
211,1000,420.0,13.451,31,,969,0,5,13,328,0.5905,859.3,0,211000,4200.9
212,1000,320.0,2.696,30,,963,0,2,21,591,0.601,883.4,0,212000,4220.5
213,1000,370.0,2.33,32,,972,0,3,19,506,0.677,801.1,0,213000,4240.3
214,1000,310.0,4.893,26,,996,0,3,15,291,0.6152,782.1,0,214000,4259.6
215,1000,280.0,-27.082,26,,829,0,2,17,1615,0.6637,1054.0,0,215000,4279.8
216,1000,380.0,8.912,30,,989,0,4,17,656,0.6275,898.2,0,216000,4299.4
217,1000,360.0,3.021,28,,970,0,4,14,749,0.6238,952.1,0,217000,4318.1
218,1000,350.0,11.06,30,,941,0,3,15,513,0.621,739.9,0,218000,4337.6
219,1000,440.0,1.431,33,,881,0,5,20,860,0.6318,943.1,0,219000,4357.0
220,1000,330.0,6.329,28,,982,0,3,14,430,0.6272,769.4,0,220000,4376.1
221,1000,410.0,6.98,33,,956,0,4,26,511,0.6248,809.5,0,221000,4394.8
222,1000,350.0,2.922,30,,962,0,3,19,600,0.6162,873.7,0,222000,4414.6
223,1000,400.0,8.483,29,,957,0,5,14,313,0.6298,810.8,0,223000,4434.3
224,1000,390.0,3.887,31,,955,0,4,20,470,0.64,824.1,0,224000,4453.3
225,1000,370.0,10.366,32,,971,0,3,16,410,0.6002,911.2,0,225000,4472.9
226,1000,370.0,-0.456,29,,958,0,4,16,574,0.5903,881.6,0,226000,4492.6
227,1000,360.0,12.391,28,,999,0,4,21,290,0.5745,840.4,0,227000,4511.7
228,1000,270.0,-2.199,25,,985,0,2,20,496,0.6072,778.5,0,228000,4531.3
229,1000,410.0,6.496,30,,819,0,5,22,760,0.601,910.1,0,229000,4550.7
230,1000,290.0,10.332,24,,954,0,3,15,303,0.5935,745.7,0,230000,4570.3
231,1000,310.0,6.656,26,,964,0,3,21,397,0.5823,861.4,0,231000,4590.2
232,1000,270.0,9.862,22,,931,0,3,14,270,0.5905,677.0,0,232000,4609.0
233,1000,250.0,6.955,23,,842,0,2,17,350,0.5962,710.5,0,233000,4628.7
234,1000,360.0,7.617,28,,981,0,4,13,438,0.615,709.9,0,234000,4648.1
235,1000,370.0,5.217,32,,917,0,3,19,490,0.6462,776.2,0,235000,4668.1
236,1000,320.0,-5.247,27,,901,0,3,14,755,0.64,964.5,0,236000,4688.2
237,1000,360.0,1.01,31,,919,0,3,21,740,0.6558,970.5,0,237000,4707.7
238,1000,310.0,2.452,26,,956,0,3,12,424,0.6342,824.1,0,238000,4727.7
239,1000,380.0,5.596,30,,790,0,4,15,528,0.6345,870.5,0,239000,4747.4
240,1000,410.0,12.167,30,,912,0,5,16,437,0.5935,812.3,0,240000,4766.4
241,1000,350.0,3.026,27,,924,0,4,14,623,0.5843,831.8,0,241000,4786.1
242,1000,350.0,-1.98,30,,957,0,3,17,658,0.645,1022.4,0,242000,4806.3
243,1000,380.0,10.175,30,,934,0,4,20,475,0.6452,890.1,0,243000,4826.6
244,1000,350.0,-23.197,30,,779,0,3,17,1510,0.6398,983.2,0,244000,4846.3
245,1000,380.0,12.69,30,,996,0,4,22,450,0.617,897.2,0,245000,4866.2
246,1000,410.0,11.055,33,,925,0,4,19,461,0.6465,868.8,0,246000,4886.3
247,1000,350.0,-4.084,30,,1000,0,3,14,786,0.64,873.8,0,247000,4906.1
248,1000,140.0,-51.709,18,,307,0,0,9,2181,0.714,1066.8,0,248000,4927.1
249,1000,360.0,8.384,31,,995,0,3,16,498,0.6625,887.4,0,249000,4946.7
250,1000,260.0,0.499,24,,829,0,2,8,554,0.6495,954.5,0,250000,4966.1
251,1000,360.0,8.247,28,,939,0,4,12,396,0.587,739.4,0,251000,5034.7
252,1000,330.0,9.393,28,,961,0,3,15,322,0.5853,803.9,0,252000,5053.4
253,1000,380.0,1.907,30,,931,0,4,16,574,0.6052,867.6,0,253000,5073.2
254,1000,350.0,5.473,27,,998,0,4,13,425,0.5697,804.5,0,254000,5091.3
255,1000,290.0,-12.487,27,,753,0,2,15,810,0.6482,855.8,0,255000,5109.8
256,1000,390.0,12.098,31,,993,0,4,17,297,0.609,791.1,0,256000,5128.7
257,1000,440.0,8.863,33,,952,0,5,20,456,0.597,887.8,0,257000,5147.8
258,1000,330.0,5.558,28,,948,0,3,17,496,0.592,731.2,0,258000,5167.0
259,1000,390.0,6.385,31,,985,0,4,15,573,0.5627,880.6,0,259000,5186.2
260,1000,340.0,-6.357,29,,987,0,3,12,720,0.5843,1008.4,0,260000,5205.6
261,1000,400.0,1.386,32,,887,0,4,19,701,0.586,787.3,0,261000,5224.7
262,1000,390.0,3.957,31,,927,0,4,16,556,0.604,1043.3,0,262000,5244.1
263,1000,330.0,6.174,25,,986,0,4,17,553,0.4985,746.7,0,263000,5264.4
264,1000,370.0,11.194,26,,747,0,5,14,359,0.5885,755.0,0,264000,5283.9
265,1000,370.0,-0.594,29,,911,0,4,18,728,0.569,879.8,0,265000,5303.0
266,1000,300.0,2.458,25,,974,0,3,11,570,0.5407,769.9,0,266000,5322.0
267,1000,390.0,12.26,31,,980,0,4,20,296,0.6138,863.2,0,267000,5341.7
268,1000,350.0,11.939,27,,951,0,4,14,334,0.6022,746.3,0,268000,5361.2
269,1000,260.0,-3.978,21,,992,0,3,13,627,0.4883,713.8,0,269000,5381.0
270,1000,350.0,4.996,30,,987,0,3,17,385,0.5985,918.6,0,270000,5400.1
271,1000,310.0,3.627,26,,984,0,3,17,461,0.578,834.1,0,271000,5419.6
272,1000,340.0,-1.731,29,,957,0,3,14,691,0.648,958.6,0,272000,5439.8
273,1000,330.0,7.145,25,,994,0,4,16,401,0.5743,914.7,0,273000,5459.3
274,1000,280.0,3.016,26,,943,0,2,12,481,0.5972,784.0,0,274000,5479.5
275,1000,370.0,15.06,29,,871,0,4,14,144,0.5248,717.4,0,275000,5498.7
276,1000,410.0,3.299,33,,999,0,4,17,603,0.6205,931.1,0,276000,5518.6
277,1000,350.0,14.873,30,,957,0,3,18,206,0.631,748.2,0,277000,5538.2
278,1000,320.0,7.628,27,,911,0,3,12,354,0.5563,985.0,0,278000,5557.9
279,1000,390.0,10.845,31,,940,0,4,20,351,0.6122,759.6,0,279000,5577.8
280,1000,460.0,14.307,32,,919,0,6,23,378,0.6132,889.5,0,280000,5597.3
281,1000,390.0,11.527,31,,944,0,4,16,350,0.5693,968.3,0,281000,5616.5
282,1000,360.0,4.997,31,,863,0,3,19,513,0.6472,837.2,0,282000,5636.2
283,1000,380.0,-4.579,33,,847,0,3,20,825,0.6318,1027.3,0,283000,5656.9
284,1000,370.0,5.881,29,,977,0,4,16,493,0.5865,880.1,0,284000,5677.2
285,1000,290.0,-2.476,21,,938,0,4,11,668,0.6312,1006.2,0,285000,5696.6
286,1000,320.0,2.609,27,,858,0,3,20,532,0.591,841.0,0,286000,5715.4
287,1000,350.0,1.996,27,,802,0,4,9,549,0.6138,977.0,0,287000,5734.9
288,1000,360.0,2.06,28,,989,0,4,17,580,0.584,862.7,0,288000,5754.6
289,1000,370.0,3.232,29,,986,0,4,13,483,0.579,842.4,0,289000,5774.1
290,1000,430.0,11.6,32,,853,0,5,24,396,0.6055,870.1,0,290000,5793.5
291,1000,390.0,1.323,31,,990,0,4,17,657,0.5775,885.0,0,291000,5813.6
292,1000,320.0,7.011,27,,938,0,3,15,368,0.6082,769.0,0,292000,5833.3
293,1000,320.0,10.943,27,,926,0,3,16,375,0.5753,709.2,0,293000,5853.2
294,1000,310.0,8.239,26,,947,0,3,17,351,0.5845,750.7,0,294000,5872.3
295,1000,420.0,3.85,34,,997,0,4,17,497,0.632,802.4,0,295000,5892.6
296,1000,410.0,22.357,30,,966,0,5,24,331,0.6205,867.6,0,296000,5912.0
297,1000,280.0,-8.056,26,,898,0,2,10,874,0.626,1030.8,0,297000,5931.0
298,1000,330.0,2.356,28,,734,0,3,13,463,0.636,806.6,0,298000,5950.5
299,1000,330.0,-9.097,28,,961,0,3,9,854,0.5877,975.2,0,299000,5970.3
300,1000,360.0,-0.655,28,,845,0,4,19,672,0.6235,839.2,0,300000,5990.2
301,1000,380.0,8.234,30,,970,0,4,19,414,0.5325,764.6,0,301000,6057.7
302,1000,340.0,-0.285,29,,904,0,3,14,632,0.638,846.9,0,302000,6078.2
303,1000,300.0,6.575,28,,977,0,2,16,544,0.5992,870.2,0,303000,6097.4
304,1000,350.0,4.799,30,,1000,0,3,18,433,0.585,821.9,0,304000,6116.3
305,1000,340.0,8.419,29,,939,0,3,17,306,0.6092,858.0,0,305000,6135.4
306,1000,280.0,9.737,23,,996,0,3,16,318,0.5853,952.5,0,306000,6153.5
307,1000,410.0,9.37,33,,915,0,4,19,577,0.6225,899.5,0,307000,6173.1
308,1000,400.0,7.976,32,,953,0,4,20,439,0.617,825.4,0,308000,6193.0
