episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
1,5641,484.36,-61.565,47,,5373,0,8,33,5511,0.59,977.1,0.22,100,deadlock,0,5641,22.0
2,3489,500.44,33.168,43,,2490,0,7,228,3161,0.4812,952.8,0.2093,26,no_progress,0,9130,63.9
3,1754,539.84,17.477,40,,1658,0,7,41,1042,0.483,844.0,0.143,100,deadlock,0,10884,84.6
4,4209,481.64,-22.895,44,,3210,0,7,64,3503,0.5884,944.3,0.1834,15,no_progress,0,15093,138.9
5,3474,521.04,-18.652,42,,2475,0,8,48,2847,0.6108,860.5,0.1816,16,no_progress,0,18567,181.9
6,3466,501.36,-11.549,43,,2467,0,7,33,2843,0.6149,922.0,0.1838,19,no_progress,0,22033,226.9
7,3019,559.24,8.728,47,,2020,0,7,43,2001,0.5867,961.5,0.1464,11,no_progress,0,25052,265.1
8,5134,444.64,-27.452,44,,4135,0,7,32,3167,0.6279,951.6,0.1333,7,no_progress,0,30186,329.8
9,3189,402.44,-23.018,35,,2190,0,6,25,2354,0.6029,834.3,0.1552,13,no_progress,0,33375,368.8
10,2986,460.56,-56.515,37,,1987,0,7,23,3826,0.6377,874.5,0.3061,39,no_progress,0,36361,405.6
11,4434,472.64,-12.207,44,,3435,0,7,30,3243,0.5793,947.4,0.1607,23,no_progress,0,40795,459.3
12,5812,467.52,-53.322,46,,4813,0,8,42,4801,0.5937,910.0,0.1864,23,no_progress,0,46607,531.7
13,3967,491.32,-14.251,44,,2968,0,7,59,3683,0.617,930.9,0.2061,25,no_progress,0,50574,579.4
14,1878,224.88,-41.464,24,,879,0,2,12,2693,0.5674,679.7,0.326,16,no_progress,0,52452,602.8
15,3672,503.12,24.489,44,,2673,0,7,43,2302,0.5727,958.5,0.1379,17,no_progress,0,56124,646.2
16,4963,461.48,19.299,45,,3964,0,7,152,3115,0.5752,920.4,0.1358,14,no_progress,0,61087,707.4
17,4960,491.6,-24.39,45,,3961,0,8,39,4390,0.6328,1037.9,0.1963,20,no_progress,0,66047,766.2
18,4571,477.16,8.244,45,,3572,0,7,30,2831,0.6081,968.0,0.1324,11,no_progress,0,70618,821.3
19,4893,414.28,-29.043,40,,3894,0,7,33,4221,0.5896,789.3,0.1906,23,no_progress,0,75511,881.8
20,3066,317.36,-19.733,32,,2067,0,4,20,2242,0.5941,790.5,0.1564,14,no_progress,0,78577,921.4
21,5532,498.72,9.547,48,,4533,0,8,29,3497,0.6171,953.3,0.133,16,no_progress,0,84109,992.8
22,6008,429.68,-5.171,43,,5009,0,8,30,3409,0.551,889.9,0.1177,11,no_progress,0,90117,1067.1
23,6267,359.32,-17.595,40,,5268,0,7,34,4054,0.6067,854.3,0.1377,15,no_progress,0,96384,1146.1
24,4329,466.84,-27.341,43,,3330,0,7,25,3101,0.6061,892.5,0.1551,10,no_progress,0,100713,1198.6
25,6308,427.68,-32.02,44,,5309,0,8,30,4963,0.6115,891.8,0.168,21,no_progress,0,107021,1273.9
26,4376,334.96,-14.636,36,,3377,0,5,29,2431,0.5467,870.8,0.1152,11,no_progress,0,111397,1327.2
27,4314,467.44,-27.08,43,,3315,0,7,32,3623,0.5694,885.0,0.187,18,no_progress,0,115711,1377.8
28,5158,473.68,18.707,44,,4159,0,8,32,2746,0.5721,904.7,0.1117,16,no_progress,0,120869,1442.1
29,6094,436.24,23.565,44,,5095,0,8,49,2926,0.5511,908.3,0.1024,19,no_progress,0,126963,1516.9
30,4006,449.76,-18.47,40,,3007,0,7,32,3108,0.5901,869.1,0.1702,14,no_progress,0,130969,1567.6
31,5446,432.16,-21.446,44,,4447,0,7,23,4433,0.6063,892.9,0.1809,20,no_progress,0,136415,1634.9
32,5318,427.28,-51.381,40,,4319,0,8,23,4066,0.5659,864.9,0.1636,16,no_progress,0,141733,1703.6
33,4089,426.44,-14.636,41,,3090,0,6,28,3299,0.6186,850.9,0.1737,36,no_progress,0,145822,1752.9
34,5604,445.84,-25.965,46,,4605,0,7,23,4947,0.6506,987.4,0.1945,51,no_progress,0,151426,1822.3
35,2877,454.92,-8.564,36,,1878,0,7,20,1763,0.6571,844.1,0.129,4,no_progress,0,154303,1859.4
36,5496,330.16,-22.725,37,,4497,0,6,21,4156,0.6284,891.8,0.1647,23,no_progress,0,159799,1928.3
37,2929,442.84,-2.943,38,,1930,0,6,26,1801,0.5835,885.2,0.131,9,no_progress,0,162728,1964.4
38,4093,476.28,-0.225,43,,3094,0,7,24,2598,0.5876,1000.5,0.1377,17,no_progress,0,166821,2013.7
39,5292,478.32,0.58,45,,4293,0,8,50,3439,0.5555,891.5,0.1433,30,no_progress,0,172113,2079.0
40,4834,456.64,13.847,44,,3835,0,7,37,3081,0.5948,926.5,0.1364,22,no_progress,0,176947,2139.7
41,4326,516.96,14.497,45,,3327,0,8,33,2805,0.5913,961.1,0.1369,12,no_progress,0,181273,2191.4
42,2809,437.64,-14.938,37,,1810,0,6,26,2470,0.6017,900.7,0.2004,15,no_progress,0,184082,2225.5
43,3490,480.4,-20.603,41,,2491,0,7,29,2830,0.5648,905.8,0.1808,10,no_progress,0,187572,2268.8
44,4910,453.6,-25.375,44,,3911,0,7,23,4312,0.6793,1001.7,0.1907,12,no_progress,0,192482,2327.9
45,3305,487.8,18.09,41,,2306,0,7,82,2378,0.5146,884.9,0.1562,15,no_progress,0,195787,2369.6
46,5817,417.32,10.52,44,,4818,0,7,30,3554,0.6177,945.3,0.1265,16,no_progress,0,201604,2437.9
47,5936,382.56,-9.296,41,,4937,0,7,54,3684,0.6258,941.2,0.1298,14,no_progress,0,207540,2507.8
48,3953,451.88,-13.458,40,,2954,0,7,83,3056,0.6118,871.1,0.171,13,no_progress,0,211493,2553.8
49,3729,400.84,-6.258,37,,2730,0,6,38,2899,0.5888,880.1,0.1654,6,no_progress,0,215222,2598.0
50,5367,375.32,-31.5,41,,4368,0,6,44,5173,0.6008,892.2,0.2134,12,no_progress,0,220589,2663.1
51,2099,206.04,-12.79,23,,1100,0,2,15,1483,0.5927,826.5,0.1448,12,no_progress,0,222688,2711.8
52,3892,454.32,4.527,43,,2893,0,6,33,2302,0.6197,881.0,0.1256,17,no_progress,0,226580,2758.2
53,2727,390.92,-54.308,35,,1958,0,5,27,4073,0.6029,844.8,0.3625,100,deadlock,0,229307,2792.8
54,4883,474.68,6.315,46,,3884,0,7,29,2876,0.6167,934.1,0.125,14,no_progress,0,234190,2853.9
55,5148,434.08,21.292,43,,4149,0,7,63,3179,0.5948,945.2,0.1311,14,no_progress,0,239338,2917.6
56,3806,407.76,-23.92,41,,2807,0,5,28,3992,0.6337,903.4,0.2346,15,no_progress,0,243144,2965.9
57,3434,402.64,-0.538,36,,2435,0,6,34,2908,0.5804,811.0,0.1892,39,no_progress,0,246578,3008.5
58,5580,426.8,-5.534,44,,4581,0,7,36,3878,0.6302,983.6,0.1513,14,no_progress,0,252158,3078.3
59,5021,369.16,-50.96,39,,4022,0,6,38,4481,0.6151,858.0,0.1928,34,no_progress,0,257179,3142.2
60,5668,483.28,-31.547,47,,4669,0,8,45,4245,0.5531,966.0,0.1654,18,no_progress,0,262847,3213.1
61,3969,531.24,8.321,45,,2970,0,8,43,2432,0.5094,882.4,0.14,36,no_progress,0,266816,3261.4
62,3633,414.68,0.5,38,,2634,0,6,33,2313,0.6201,852.3,0.1343,10,no_progress,0,270449,3306.6
63,5148,424.08,2.633,42,,4149,0,7,26,3362,0.5821,872.1,0.1376,11,no_progress,0,275597,3372.3
64,3087,436.52,-11.664,38,,2088,0,6,22,2420,0.6342,837.3,0.1654,8,no_progress,0,278684,3410.4
65,4886,484.56,-1.581,44,,3887,0,8,29,3365,0.559,1073.5,0.1507,34,no_progress,0,283570,3471.0
66,3242,480.32,-14.966,40,,2243,0,7,25,2820,0.5992,849.4,0.1942,23,no_progress,0,286812,3513.4
67,3492,460.32,-4.939,39,,2493,0,7,33,2432,0.5866,878.5,0.1514,23,no_progress,0,290304,3556.5
68,4655,493.8,9.813,44,,3656,0,8,31,2683,0.5331,884.7,0.1252,45,no_progress,0,294959,3613.9
69,4695,512.2,17.915,46,,3696,0,8,36,2689,0.5513,884.2,0.1233,16,no_progress,0,299654,3669.6
