episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,comm_loss,env_steps,wall_sec
29,1000,390.0,13.106,28,,735,0,5,18,345,0.544,817.1,0,29000,487.9
30,1000,370.0,0.618,32,,904,0,3,13,618,0.6412,859.0,0,30000,507.8
31,1000,350.0,1.898,30,,943,0,3,22,554,0.6595,914.6,0,31000,526.8
32,1000,460.0,4.122,35,,987,0,5,20,650,0.6302,1013.3,0,32000,546.5
33,1000,320.0,9.695,27,,975,0,3,20,268,0.6008,788.6,0,33000,566.6
34,1000,420.0,21.892,31,,826,0,5,25,198,0.5837,817.3,0,34000,586.5
35,1000,310.0,-6.546,26,,739,0,3,14,661,0.6242,972.1,0,35000,606.2
36,1000,360.0,12.51,31,,998,0,3,16,290,0.5913,808.6,0,36000,626.5
37,1000,380.0,14.124,27,,856,0,5,18,297,0.5903,709.8,0,37000,646.1
38,1000,350.0,-4.56,30,,906,0,3,15,808,0.622,1003.2,0,38000,665.2
39,1000,300.0,1.63,28,,984,0,2,14,538,0.63,759.7,0,39000,684.3
40,1000,300.0,3.611,28,,931,0,2,15,338,0.606,754.3,0,40000,704.1
41,1000,400.0,8.849,32,,951,0,4,17,608,0.6452,785.7,0,41000,723.6
42,1000,390.0,10.803,31,,998,0,4,19,498,0.6448,817.7,0,42000,743.3
43,1000,460.0,16.822,35,,951,0,5,20,382,0.631,916.2,0,43000,764.0
44,1000,290.0,6.938,27,,855,0,2,15,452,0.6593,789.0,0,44000,783.8
45,1000,300.0,4.425,25,,954,0,3,15,443,0.5707,729.0,0,45000,804.6
46,1000,370.0,8.417,32,,844,0,3,18,552,0.6532,837.3,0,46000,823.9
47,1000,340.0,11.01,29,,999,0,3,23,431,0.6398,863.2,0,47000,842.6
48,1000,390.0,2.716,31,,935,0,4,14,606,0.646,858.5,0,48000,861.8
49,1000,330.0,0.381,28,,986,0,3,13,554,0.6035,869.7,0,49000,881.4
50,1000,330.0,5.07,25,,990,0,4,18,447,0.6122,753.3,0,50000,900.1
51,1000,410.0,9.035,33,,933,0,4,19,637,0.5837,786.5,0,51000,955.7
52,1000,420.0,9.908,31,,978,0,5,18,380,0.5938,806.9,0,52000,975.4
53,1000,260.0,8.157,24,,964,0,2,14,434,0.6532,879.5,0,53000,995.0
54,1000,340.0,-5.997,29,,938,0,3,13,962,0.627,1007.0,0,54000,1014.9
55,1000,420.0,3.871,34,,999,0,4,19,729,0.6085,910.7,0,55000,1034.3
56,1000,360.0,11.694,28,,983,0,4,17,442,0.5855,796.4,0,56000,1054.2
57,1000,380.0,13.475,30,,897,0,4,22,404,0.6222,819.1,0,57000,1073.6
58,1000,350.0,6.724,30,,992,0,3,13,399,0.5952,759.1,0,58000,1092.8
59,1000,310.0,10.971,26,,963,0,3,16,500,0.6285,870.3,0,59000,1113.1
60,1000,300.0,4.849,25,,819,0,3,16,591,0.6372,985.6,0,60000,1133.2
61,1000,330.0,10.961,28,,882,0,3,18,497,0.5665,910.0,0,61000,1152.8
62,1000,350.0,5.288,30,,838,0,3,13,545,0.6448,890.7,0,62000,1172.5
63,1000,320.0,5.994,27,,891,0,3,15,427,0.5845,804.4,0,63000,1191.7
64,1000,360.0,9.915,28,,844,0,4,17,355,0.6172,804.1,0,64000,1211.0
65,1000,300.0,6.833,25,,992,0,3,16,467,0.5643,876.2,0,65000,1230.6
66,1000,420.0,12.908,31,,979,0,5,18,314,0.6462,768.4,0,66000,1250.1
67,1000,290.0,9.421,24,,998,0,3,17,352,0.6115,718.1,0,67000,1269.1
68,1000,380.0,12.022,30,,975,0,4,16,500,0.6362,853.8,0,68000,1288.4
69,1000,410.0,9.512,33,,969,0,4,16,306,0.603,791.9,0,69000,1307.5
70,1000,260.0,11.79,24,,971,0,2,14,202,0.6375,696.5,0,70000,1327.1
71,1000,370.0,7.749,29,,973,0,4,18,404,0.6418,792.7,0,71000,1346.1
72,1000,340.0,8.096,26,,820,0,4,14,314,0.591,680.6,0,72000,1366.9
73,1000,300.0,0.198,25,,894,0,3,14,596,0.6075,787.3,0,73000,1387.0
74,1000,250.0,-4.778,23,,872,0,2,15,770,0.5897,755.0,0,74000,1405.2
75,1000,370.0,7.292,29,,921,0,4,14,271,0.494,755.4,0,75000,1425.3
76,1000,380.0,0.176,30,,988,0,4,15,624,0.582,794.1,0,76000,1445.1
77,1000,330.0,10.132,28,,957,0,3,14,284,0.5948,965.2,0,77000,1465.2
78,1000,370.0,11.65,29,,788,0,4,14,332,0.6108,886.8,0,78000,1485.0
79,1000,390.0,5.636,28,,980,0,5,17,477,0.5865,1073.5,0,79000,1504.2
80,1000,460.0,9.291,35,,937,0,5,18,587,0.608,903.4,0,80000,1524.5
81,1000,370.0,7.123,29,,858,0,4,18,537,0.6362,805.6,0,81000,1543.9
82,1000,390.0,7.72,31,,945,0,4,15,562,0.5615,800.4,0,82000,1563.5
83,1000,390.0,9.67,31,,913,0,4,20,447,0.612,867.8,0,83000,1583.2
84,1000,400.0,0.26,29,,792,0,5,13,540,0.5925,861.8,0,84000,1603.1
85,1000,370.0,13.185,29,,926,0,4,20,380,0.5903,840.9,0,85000,1623.3
86,1000,350.0,12.274,30,,950,0,3,23,484,0.617,795.6,0,86000,1643.3
87,1000,280.0,0.818,26,,972,0,2,17,785,0.654,785.5,0,87000,1663.5
88,1000,400.0,6.144,32,,946,0,4,14,475,0.6162,902.8,0,88000,1683.9
89,1000,450.0,12.929,31,,977,0,6,16,362,0.6245,758.6,0,89000,1703.8
90,1000,350.0,3.705,30,,930,0,3,16,396,0.6125,774.8,0,90000,1724.0
91,1000,310.0,-21.141,26,,745,0,3,9,1201,0.6512,1005.0,0,91000,1743.8
92,1000,350.0,6.257,30,,950,0,3,18,449,0.6508,817.2,0,92000,1762.4
93,1000,250.0,-19.13,23,,638,0,2,13,1107,0.6495,864.8,0,93000,1782.1
94,1000,390.0,12.346,28,,992,0,5,20,370,0.5883,813.0,0,94000,1800.8
95,1000,250.0,-5.786,23,,983,0,2,10,543,0.552,722.2,0,95000,1823.5
96,1000,240.0,6.206,22,,891,0,2,8,392,0.4587,691.5,0,96000,1842.5
97,1000,420.0,14.461,34,,969,0,4,18,254,0.5972,956.9,0,97000,1862.0
98,1000,300.0,1.956,25,,917,0,3,15,578,0.6055,951.0,0,98000,1881.3
99,1000,370.0,9.298,29,,828,0,4,24,588,0.5817,886.7,0,99000,1900.8
100,1000,340.0,6.231,26,,949,0,4,12,387,0.6068,883.4,0,100000,1920.4
101,1000,310.0,-9.563,26,,892,0,3,10,821,0.632,1047.2,0,101000,1980.1
102,1000,360.0,-0.149,28,,883,0,4,13,715,0.5447,762.4,0,102000,2000.4
103,1000,400.0,5.868,29,,992,0,5,17,357,0.5863,884.2,0,103000,2020.5
104,1000,300.0,-10.932,25,,996,0,3,14,925,0.6268,740.1,0,104000,2039.8
105,1000,400.0,12.141,32,,889,0,4,17,418,0.627,789.3,0,105000,2060.1
106,1000,270.0,7.603,22,,960,0,3,10,268,0.5883,831.5,0,106000,2079.9
107,1000,300.0,-5.743,25,,961,0,3,12,650,0.5345,824.8,0,107000,2099.5
108,1000,350.0,6.633,27,,800,0,4,15,421,0.6265,797.6,0,108000,2119.4
109,1000,380.0,13.165,30,,964,0,4,13,301,0.6305,929.8,0,109000,2138.8
110,1000,260.0,3.254,24,,949,0,2,10,513,0.633,924.7,0,110000,2159.2
111,1000,260.0,-14.236,24,,984,0,2,8,807,0.5913,941.8,0,111000,2178.5
112,1000,320.0,7.109,27,,871,0,3,13,308,0.5998,655.7,0,112000,2198.1
113,1000,380.0,3.265,30,,975,0,4,18,783,0.633,902.6,0,113000,2217.3
114,1000,350.0,5.336,30,,888,0,3,27,611,0.587,815.8,0,114000,2236.9
115,1000,360.0,13.719,28,,867,0,4,13,417,0.601,705.6,0,115000,2255.5
116,1000,450.0,13.487,34,,963,0,5,17,475,0.6075,807.3,0,116000,2274.7
117,1000,360.0,7.497,31,,973,0,3,16,478,0.5783,880.0,0,117000,2295.3
118,1000,330.0,7.368,28,,732,0,3,17,392,0.6238,832.1,0,118000,2314.4
119,1000,350.0,13.513,27,,986,0,4,16,179,0.5625,827.9,0,119000,2333.5
120,1000,380.0,11.183,30,,974,0,4,20,557,0.6385,728.0,0,120000,2353.7
121,1000,390.0,16.245,31,,995,0,4,23,337,0.6018,745.6,0,121000,2372.8
122,1000,330.0,3.357,28,,894,0,3,15,611,0.6145,963.0,0,122000,2392.9
123,1000,350.0,12.427,30,,898,0,3,18,303,0.5827,780.5,0,123000,2412.7
124,1000,380.0,5.066,30,,908,0,4,15,503,0.5978,756.2,0,124000,2432.3
125,1000,370.0,8.299,29,,989,0,4,22,453,0.5593,699.9,0,125000,2452.1
126,1000,370.0,12.147,29,,862,0,4,18,349,0.6018,737.3,0,126000,2471.8
127,1000,290.0,-1.21,27,,953,0,2,16,528,0.5623,975.2,0,127000,2491.9
128,1000,310.0,-9.832,26,,989,0,3,13,824,0.6178,813.1,0,128000,2511.1
129,1000,340.0,3.289,29,,986,0,3,13,503,0.6122,863.6,0,129000,2530.3
130,1000,320.0,13.655,27,,995,0,3,13,232,0.5633,715.7,0,130000,2549.6
131,1000,350.0,12.287,30,,987,0,3,21,359,0.6435,785.5,0,131000,2569.1
132,1000,320.0,14.264,27,,870,0,3,17,290,0.612,723.1,0,132000,2587.9
133,1000,340.0,-18.654,26,,994,0,4,24,1555,0.6388,1064.8,0,133000,2607.5
134,1000,300.0,1.549,25,,995,0,3,15,631,0.6142,847.2,0,134000,2627.2
135,1000,370.0,8.654,29,,868,0,4,20,479,0.6038,903.2,0,135000,2646.2
136,1000,310.0,1.143,29,,966,0,2,14,484,0.6242,944.3,0,136000,2665.3
137,1000,330.0,0.944,28,,990,0,3,14,478,0.623,822.8,0,137000,2685.4
138,1000,310.0,-2.265,26,,903,0,3,15,634,0.6522,819.5,0,138000,2705.2
139,1000,210.0,6.616,19,,930,0,2,12,210,0.5315,748.2,0,139000,2724.2
140,1000,350.0,7.884,30,,711,0,3,20,417,0.6465,873.5,0,140000,2744.2
141,1000,360.0,7.328,28,,953,0,4,14,390,0.5873,736.1,0,141000,2763.5
142,1000,330.0,10.972,28,,980,0,3,18,511,0.619,769.1,0,142000,2783.0
143,1000,330.0,9.467,25,,980,0,4,20,391,0.5185,794.4,0,143000,2803.5
144,1000,340.0,1.058,26,,902,0,4,17,479,0.6182,897.2,0,144000,2822.8
145,1000,390.0,-2.335,31,,987,0,4,13,699,0.5793,791.1,0,145000,2842.7
146,1000,320.0,-9.48,24,,871,0,4,13,931,0.6398,983.9,0,146000,2862.6
147,1000,380.0,0.668,27,,986,0,5,15,832,0.5098,787.5,0,147000,2881.5
148,1000,370.0,7.014,32,,986,0,3,8,574,0.5962,958.7,0,148000,2900.5
149,1000,440.0,6.941,33,,969,0,5,20,610,0.6285,872.7,0,149000,2920.1
150,1000,350.0,9.058,27,,814,0,4,16,461,0.5735,939.9,0,150000,2939.6
151,1000,250.0,-5.534,23,,547,0,2,17,726,0.5413,763.3,0,151000,3004.2
152,1000,310.0,-1.9,26,,884,0,3,14,587,0.5962,709.5,0,152000,3023.0
153,1000,340.0,-6.48,29,,878,0,3,16,953,0.6152,1073.5,0,153000,3042.7
154,1000,350.0,11.797,27,,998,0,4,14,209,0.577,746.8,0,154000,3063.2
155,1000,320.0,2.855,27,,945,0,3,17,621,0.638,809.8,0,155000,3082.8
156,1000,310.0,3.079,26,,865,0,3,11,441,0.6068,756.3,0,156000,3102.4
157,1000,320.0,2.167,27,,985,0,3,21,505,0.5965,745.7,0,157000,3122.0
158,1000,380.0,6.68,30,,940,0,4,13,399,0.6258,910.2,0,158000,3141.8
159,1000,400.0,11.441,32,,992,0,4,19,421,0.559,867.7,0,159000,3161.8
160,1000,370.0,3.479,29,,927,0,4,18,582,0.62,787.7,0,160000,3182.0
161,1000,340.0,6.942,29,,878,0,3,16,448,0.6098,772.1,0,161000,3201.4
162,1000,420.0,6.804,31,,869,0,5,20,525,0.5978,951.7,0,162000,3220.7
163,1000,370.0,18.066,29,,973,0,4,23,334,0.5972,786.1,0,163000,3239.3
164,1000,160.0,-17.917,20,,992,0,0,13,1076,0.6565,945.3,0,164000,3259.3
165,1000,320.0,14.71,24,,912,0,4,18,207,0.543,673.5,0,165000,3277.9
166,1000,290.0,-0.106,27,,789,0,2,19,534,0.5593,899.4,0,166000,3296.7
167,1000,420.0,13.215,34,,957,0,4,22,370,0.6222,822.2,0,167000,3315.8
168,1000,300.0,8.042,25,,1000,0,3,17,334,0.5978,704.0,0,168000,3334.8
169,1000,340.0,3.609,29,,867,0,3,18,546,0.5965,755.4,0,169000,3354.6
170,1000,360.0,0.886,28,,906,0,4,16,602,0.637,781.9,0,170000,3374.7
171,1000,250.0,4.768,23,,951,0,2,16,507,0.5723,759.7,0,171000,3395.0
172,1000,320.0,2.821,24,,906,0,4,20,714,0.5685,831.3,0,172000,3415.7
173,1000,420.0,4.686,34,,981,0,4,14,553,0.6128,952.9,0,173000,3435.2
174,1000,300.0,-16.049,25,,954,0,3,12,974,0.5903,1023.5,0,174000,3455.2
175,1000,350.0,2.688,30,,914,0,3,15,574,0.631,807.2,0,175000,3475.0
176,1000,320.0,-5.689,27,,926,0,3,15,693,0.6358,956.3,0,176000,3494.8
177,1000,350.0,-1.264,30,,928,0,3,17,697,0.606,922.1,0,177000,3514.4
178,1000,360.0,9.25,28,,969,0,4,15,336,0.6512,806.8,0,178000,3533.9
179,1000,380.0,3.43,33,,934,0,3,20,610,0.612,948.0,0,179000,3553.2
180,1000,370.0,14.586,32,,883,0,3,18,469,0.61,902.7,0,180000,3573.2
181,1000,340.0,7.562,26,,785,0,4,16,434,0.5545,804.6,0,181000,3594.1
182,1000,330.0,5.809,28,,926,0,3,11,566,0.622,753.1,0,182000,3617.2
183,1000,140.0,-37.384,18,,477,0,0,10,1693,0.6743,960.9,0,183000,3638.3
184,1000,460.0,15.893,32,,789,0,6,21,433,0.6012,920.8,0,184000,3657.4
185,1000,400.0,12.237,29,,847,0,5,19,491,0.615,906.2,0,185000,3677.0
186,1000,280.0,7.766,26,,875,0,2,17,427,0.6058,756.6,0,186000,3696.3
187,1000,430.0,14.066,32,,808,0,5,21,336,0.6212,790.0,0,187000,3715.9
188,1000,140.0,-42.259,18,,217,0,0,9,1923,0.7013,1032.6,0,188000,3737.6
189,1000,320.0,5.058,27,,979,0,3,16,446,0.5837,861.4,0,189000,3757.8
190,1000,310.0,14.18,26,,904,0,3,18,432,0.6432,709.9,0,190000,3776.7
191,1000,390.0,6.532,31,,975,0,4,13,473,0.5948,868.5,0,191000,3796.0
192,1000,420.0,11.494,31,,988,0,5,22,472,0.622,960.4,0,192000,3815.7
193,1000,350.0,-2.974,27,,808,0,4,12,688,0.548,977.7,0,193000,3834.9
194,1000,260.0,-0.67,24,,960,0,2,13,501,0.5915,767.3,0,194000,3854.1
195,1000,340.0,-3.596,29,,995,0,3,22,962,0.6368,1051.8,0,195000,3875.8
196,1000,360.0,4.709,31,,987,0,3,18,535,0.629,974.1,0,196000,3897.0
197,1000,420.0,-0.638,34,,943,0,4,18,793,0.6218,1019.7,0,197000,3916.9
198,1000,280.0,4.719,23,,937,0,3,15,429,0.533,658.0,0,198000,3936.6
199,1000,280.0,12.008,26,,959,0,2,13,251,0.6492,736.5,0,199000,3955.9
200,1000,370.0,9.919,29,,821,0,4,14,395,0.6082,1043.3,0,200000,3973.7
201,1000,420.0,4.437,34,,932,0,4,21,622,0.6355,913.6,0,201000,4040.1
202,1000,240.0,-16.798,22,,996,0,2,12,1113,0.669,1026.7,0,202000,4058.7
203,1000,430.0,11.711,32,,994,0,5,27,569,0.609,878.7,0,203000,4077.5
204,1000,380.0,6.149,30,,962,0,4,20,514,0.6435,779.5,0,204000,4098.0
205,1000,360.0,6.384,31,,992,0,3,17,546,0.6218,920.2,0,205000,4118.4
206,1000,240.0,2.878,22,,997,0,2,17,433,0.6613,759.2,0,206000,4139.1
207,1000,390.0,7.566,28,,702,0,5,16,509,0.6192,974.1,0,207000,4159.0
208,1000,350.0,-0.246,30,,755,0,3,12,776,0.6468,972.7,0,208000,4178.7
209,1000,380.0,1.889,30,,993,0,4,11,512,0.583,777.4,0,209000,4198.5
210,1000,410.0,5.945,30,,900,0,5,19,664,0.5847,847.8,0,210000,4218.2
211,1000,160.0,-11.399,20,,822,0,0,9,746,0.696,805.3,0,211000,4239.7
212,1000,150.0,-5.401,19,,836,0,0,9,484,0.6098,868.9,0,212000,4259.6
213,1000,420.0,7.554,31,,981,0,5,23,568,0.6112,899.8,0,213000,4279.4
214,1000,320.0,10.028,27,,999,0,3,15,259,0.6188,703.3,0,214000,4299.0
215,1000,320.0,-1.473,24,,859,0,4,14,563,0.5533,788.0,0,215000,4319.1
216,1000,370.0,-2.163,32,,995,0,3,12,650,0.632,862.8,0,216000,4338.9
217,1000,320.0,-3.445,27,,923,0,3,14,822,0.5845,1029.1,0,217000,4357.9
218,1000,290.0,-23.338,27,,738,0,2,12,1266,0.6265,1057.4,0,218000,4376.6
219,1000,380.0,6.686,30,,997,0,4,18,346,0.6142,874.7,0,219000,4394.8
220,1000,330.0,7.847,28,,935,0,3,22,363,0.5843,770.7,0,220000,4414.8
221,1000,400.0,6.724,32,,957,0,4,16,480,0.5825,841.5,0,221000,4435.0
222,1000,380.0,-1.486,30,,956,0,4,14,534,0.5883,829.4,0,222000,4456.5
223,1000,190.0,-14.751,20,,972,0,1,6,923,0.6613,780.0,0,223000,4476.7
224,1000,320.0,5.715,27,,924,0,3,14,261,0.586,701.2,0,224000,4496.0
225,1000,270.0,8.047,25,,951,0,2,14,294,0.5897,708.4,0,225000,4515.9
226,1000,390.0,8.142,31,,904,0,4,17,608,0.6385,742.3,0,226000,4535.6
227,1000,420.0,7.26,31,,886,0,5,17,408,0.6208,887.5,0,227000,4555.0
228,1000,370.0,8.845,29,,865,0,4,14,363,0.609,771.7,0,228000,4574.7
229,1000,350.0,7.175,30,,912,0,3,14,471,0.5825,762.9,0,229000,4594.9
230,1000,140.0,-2.39,18,,613,0,0,5,130,0.4848,679.9,0,230000,4614.6
231,1000,270.0,-2.757,25,,929,0,2,13,492,0.5952,809.9,0,231000,4634.3
232,1000,410.0,9.189,30,,968,0,5,12,468,0.6305,784.6,0,232000,4653.3
233,1000,390.0,13.72,31,,933,0,4,18,380,0.6092,791.1,0,233000,4673.2
234,1000,380.0,10.437,27,,923,0,5,13,378,0.5727,824.2,0,234000,4693.1
235,1000,330.0,3.153,28,,898,0,3,13,632,0.6242,743.6,0,235000,4712.5
236,1000,360.0,5.761,28,,984,0,4,14,357,0.5172,951.8,0,236000,4731.9
237,1000,340.0,3.234,26,,897,0,4,12,504,0.5693,743.8,0,237000,4751.8
238,1000,340.0,-0.088,29,,933,0,3,17,579,0.6242,811.6,0,238000,4770.8
239,1000,340.0,12.534,29,,1000,0,3,15,453,0.573,702.7,0,239000,4789.8
240,1000,340.0,9.274,29,,984,0,3,17,410,0.6385,749.0,0,240000,4809.2
241,1000,280.0,5.324,26,,933,0,2,11,391,0.5938,782.0,0,241000,4828.4
242,1000,360.0,9.964,28,,968,0,4,13,402,0.6,784.0,0,242000,4847.4
243,1000,430.0,18.415,32,,992,0,5,22,476,0.6475,871.2,0,243000,4866.8
244,1000,330.0,-1.67,28,,978,0,3,15,659,0.6268,892.1,0,244000,4886.9
245,1000,370.0,0.501,29,,920,0,4,13,666,0.6232,832.6,0,245000,4906.9
246,1000,320.0,7.544,27,,947,0,3,11,383,0.5747,776.6,0,246000,4926.8
247,1000,330.0,9.289,28,,950,0,3,15,393,0.6418,776.8,0,247000,4946.9
248,1000,330.0,8.297,28,,941,0,3,15,576,0.557,939.1,0,248000,4967.0
249,1000,330.0,4.898,28,,989,0,3,17,461,0.5457,809.5,0,249000,4985.9
250,1000,300.0,12.876,25,,742,0,3,30,430,0.564,697.1,0,250000,5006.1
251,1000,400.0,13.822,32,,954,0,4,17,378,0.6172,745.2,0,251000,5067.6
252,1000,310.0,12.972,26,,990,0,3,13,180,0.585,761.0,0,252000,5085.2
253,1000,350.0,4.652,30,,966,0,3,17,556,0.6318,966.0,0,253000,5104.0
254,1000,330.0,1.834,28,,973,0,3,14,614,0.6302,787.9,0,254000,5123.7
255,1000,350.0,8.242,30,,982,0,3,16,480,0.6492,721.8,0,255000,5143.3
256,1000,370.0,14.383,29,,996,0,4,21,344,0.6208,779.7,0,256000,5163.4
257,1000,380.0,8.592,30,,843,0,4,15,546,0.6272,799.1,0,257000,5183.1
258,1000,340.0,6.839,29,,952,0,3,12,534,0.5415,854.6,0,258000,5203.2
259,1000,420.0,12.957,31,,979,0,5,13,351,0.6025,795.5,0,259000,5222.7
260,1000,330.0,4.064,28,,838,0,3,13,726,0.6125,904.5,0,260000,5241.7
261,1000,340.0,-4.79,29,,956,0,3,16,782,0.6425,970.5,0,261000,5261.1
262,1000,360.0,5.585,28,,839,0,4,17,671,0.6238,790.5,0,262000,5280.9
263,1000,340.0,13.22,26,,865,0,4,14,409,0.5823,776.0,0,263000,5300.3
264,1000,330.0,0.565,25,,853,0,4,10,411,0.6535,746.1,0,264000,5319.6
265,1000,410.0,7.047,33,,993,0,4,17,499,0.6322,926.5,0,265000,5338.8
266,1000,360.0,8.067,28,,984,0,4,14,481,0.5455,738.4,0,266000,5358.3
267,1000,320.0,8.39,27,,938,0,3,10,457,0.62,816.1,0,267000,5377.6
268,1000,350.0,9.344,30,,897,0,3,13,445,0.6022,807.6,0,268000,5397.9
269,1000,370.0,13.511,29,,919,0,4,17,253,0.6025,821.4,0,269000,5417.4
270,1000,250.0,18.501,23,,1000,0,2,24,201,0.5897,729.5,0,270000,5437.2
271,1000,310.0,-0.717,26,,973,0,3,13,609,0.615,899.9,0,271000,5459.2
272,1000,330.0,7.368,28,,986,0,3,22,583,0.6135,870.8,0,272000,5479.1
273,1000,340.0,6.496,26,,998,0,4,15,526,0.6142,971.3,0,273000,5499.1
274,1000,260.0,18.356,24,,931,0,2,12,266,0.5597,718.8,0,274000,5518.8
275,1000,400.0,9.795,29,,822,0,5,16,500,0.5935,889.1,0,275000,5540.1
276,1000,310.0,4.608,26,,962,0,3,14,575,0.6232,740.2,0,276000,5560.1
277,1000,320.0,2.038,27,,907,0,3,18,532,0.6425,1073.5,0,277000,5580.7
278,1000,370.0,12.055,29,,961,0,4,12,309,0.579,802.0,0,278000,5600.5
279,1000,290.0,4.332,24,,942,0,3,13,595,0.5965,708.8,0,279000,5620.4
280,1000,160.0,-7.027,20,,983,0,0,3,660,0.6275,884.0,0,280000,5640.4
281,1000,120.0,-16.743,16,,844,0,0,7,1046,0.6883,874.6,0,281000,5661.0
282,1000,410.0,9.731,30,,881,0,5,17,469,0.6145,902.4,0,282000,5681.4
283,1000,300.0,6.467,25,,901,0,3,15,422,0.6145,795.2,0,283000,5701.1
284,1000,330.0,12.254,25,,786,0,4,12,441,0.6248,775.1,0,284000,5721.1
285,1000,320.0,2.883,27,,943,0,3,20,354,0.6062,706.0,0,285000,5740.7
286,1000,360.0,3.023,31,,965,0,3,11,562,0.6182,903.0,0,286000,5760.6
287,1000,300.0,13.67,25,,913,0,3,16,220,0.6055,723.5,0,287000,5780.7
288,1000,400.0,2.421,32,,997,0,4,20,606,0.5982,834.5,0,288000,5800.5
289,1000,330.0,8.289,25,,940,0,4,9,312,0.5593,765.9,0,289000,5820.6
290,1000,410.0,7.378,30,,999,0,5,17,584,0.6192,755.1,0,290000,5840.0
291,1000,320.0,3.843,27,,950,0,3,13,411,0.55,800.9,0,291000,5859.4
292,1000,400.0,10.996,29,,988,0,5,26,592,0.6252,886.3,0,292000,5878.0
293,1000,360.0,15.43,28,,868,0,4,20,447,0.5948,850.3,0,293000,5896.3
294,1000,380.0,2.501,30,,979,0,4,11,632,0.5917,888.6,0,294000,5915.9
295,1000,320.0,11.632,27,,958,0,3,20,358,0.6252,835.3,0,295000,5934.7
296,1000,340.0,10.228,29,,911,0,3,14,297,0.588,864.0,0,296000,5953.8
297,1000,300.0,-0.662,25,,990,0,3,14,578,0.6512,803.1,0,297000,5973.9
298,1000,360.0,0.151,28,,913,0,4,13,616,0.6142,800.2,0,298000,5992.5
299,1000,390.0,4.539,28,,996,0,5,15,498,0.5765,912.6,0,299000,6011.9
300,1000,300.0,-0.364,25,,889,0,3,8,418,0.5573,729.2,0,300000,6030.8
301,1000,370.0,7.139,32,,968,0,3,21,588,0.6258,822.9,0,301000,6099.0
302,1000,320.0,-2.16,27,,962,0,3,14,765,0.6302,882.4,0,302000,6118.0
303,1000,300.0,9.587,25,,872,0,3,14,384,0.6102,693.6,0,303000,6136.9
304,1000,350.0,-1.79,30,,990,0,3,13,689,0.624,1060.0,0,304000,6156.9
305,1000,360.0,3.226,31,,957,0,3,19,687,0.6415,1040.6,0,305000,6176.5
306,1000,320.0,-3.798,27,,876,0,3,11,745,0.6285,733.8,0,306000,6195.5
307,1000,350.0,7.555,27,,790,0,4,20,572,0.6218,763.9,0,307000,6215.4
308,1000,290.0,-3.926,27,,979,0,2,10,542,0.5978,759.4,0,308000,6235.8
