episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,6,57,1000,588.589,54,,9,0.3878,798.6,0.1198,5,step_limit,0.1491,5.1
2,3,50,1000,417.546,40,,6,0.4737,724.9,0.3135,44,step_limit,0.2031,8.3
3,6,72,1000,805.125,70,,12,0.5092,811.0,0.1261,3,step_limit,0.1475,15.1
4,3,46,1000,488.933,44,,7,0.3417,594.7,0.1466,32,step_limit,0.1424,32.6
5,4,58,1000,409.603,45,,7,0.6185,960.0,0.4498,38,step_limit,0.3295,93.0
6,3,61,1000,459.293,42,,7,0.5373,765.5,0.549,191,step_limit,0.327,146.3
7,3,30,503,346.15,30,503,4,0.497,779.9,0.2087,34,complete,0.2656,175.4
8,3,69,1000,562.835,49,,8,0.5227,685.2,0.569,365,step_limit,0.3121,232.2
9,4,66,1000,746.1,65,,9,0.6225,999.3,0.3281,31,step_limit,0.3433,289.0
10,4,26,483,293.295,26,483,4,0.4803,814.4,0.3427,78,complete,0.2802,315.2
11,6,32,329,318.797,32,329,3,0.5142,696.5,0.3689,9,complete,0.226,335.1
12,4,35,394,456.409,35,394,6,0.4708,710.0,0.1329,7,complete,0.1591,359.0
13,4,23,355,226.735,23,355,2,0.55,820.8,0.268,18,complete,0.2944,377.7
14,3,61,1000,512.228,47,,7,0.519,690.5,0.4921,151,step_limit,0.2783,432.5
15,5,78,1000,908.699,73,,13,0.4562,758.8,0.4719,74,step_limit,0.2151,489.0
16,6,46,344,502.395,46,344,5,0.5359,881.1,0.2227,4,complete,0.1495,508.7
17,5,74,785,934.345,74,785,12,0.5124,778.5,0.3684,20,complete,0.2231,553.3
18,4,24,353,231.513,24,353,2,0.5524,752.4,0.3701,14,complete,0.2,572.5
19,5,24,449,266.05,24,449,4,0.6539,829.3,0.2381,20,complete,0.2792,596.7
20,4,66,681,845.893,66,681,11,0.4233,632.0,0.2246,24,complete,0.163,635.8
21,4,43,1000,426.465,40,,6,0.5445,626.0,0.6746,204,step_limit,0.1578,690.6
22,4,43,520,514.428,43,520,6,0.3942,493.1,0.3051,35,complete,0.13,718.3
23,3,22,561,267.634,22,561,4,0.5359,783.6,0.2942,77,complete,0.3273,748.6
24,4,35,586,372.717,35,586,4,0.4872,770.3,0.3799,41,complete,0.25,781.2
25,5,25,326,265.46,25,326,3,0.5607,883.3,0.157,1,complete,0.3464,801.0
26,4,79,947,1003.154,79,947,13,0.4718,669.7,0.2448,35,complete,0.2101,853.4
27,6,63,809,722.122,63,809,10,0.6778,1125.5,0.3181,32,complete,0.332,900.3
28,3,77,1000,724.326,60,,10,0.4177,706.4,0.3449,97,step_limit,0.2119,954.9
29,4,34,757,310.773,34,757,4,0.6179,888.4,0.2887,17,complete,0.3409,997.0
30,4,25,509,200.484,25,509,2,0.6822,878.8,0.3382,11,complete,0.375,1024.6
31,6,68,614,809.478,68,614,10,0.5627,783.2,0.2491,4,complete,0.1923,1061.4
32,4,79,1000,911.261,74,,13,0.5102,882.8,0.2698,18,step_limit,0.2845,1119.1
33,4,62,1000,663.697,57,,9,0.5927,849.0,0.3764,49,step_limit,0.2982,1174.1
34,4,33,438,375.362,33,438,4,0.4424,651.4,0.1665,45,complete,0.1583,1198.8
35,4,26,485,293.331,26,485,4,0.4423,687.3,0.3067,35,complete,0.2318,1226.4
36,4,57,1000,643.944,56,,9,0.588,937.3,0.3092,40,step_limit,0.2851,1281.6
37,4,29,671,292.75,29,671,4,0.6431,966.7,0.3691,19,complete,0.3051,1318.2
38,5,63,695,759.726,63,695,10,0.5387,861.2,0.2802,10,complete,0.2053,1358.8
39,5,44,819,454.607,44,819,6,0.6571,897.7,0.3073,19,complete,0.2951,1404.2
40,6,56,484,731.303,56,484,10,0.5678,844.8,0.1172,4,complete,0.1925,1432.2
41,6,21,191,148.711,21,191,0,0.6632,938.8,0.1148,2,complete,0.287,1443.0
42,3,24,663,274.485,24,663,4,0.5616,793.3,0.3879,74,complete,0.235,1479.1
43,4,52,658,633.157,52,658,8,0.4913,797.1,0.1923,10,complete,0.2204,1517.0
44,4,72,1000,814.772,65,,11,0.494,669.4,0.5918,83,step_limit,0.1705,1573.2
45,4,52,1000,546.515,49,,8,0.6225,952.3,0.4217,20,step_limit,0.25,1627.5
46,6,72,543,934.153,72,543,12,0.465,648.9,0.2415,8,complete,0.1342,1660.0
47,4,69,719,916.027,69,719,12,0.4774,723.0,0.143,11,complete,0.1942,1699.4
48,4,56,954,692.197,56,954,9,0.5603,726.2,0.4085,49,complete,0.1961,1747.7
49,6,78,628,1025.782,78,628,14,0.5783,875.9,0.1447,7,complete,0.1824,1774.8
50,5,40,1000,334.238,37,,6,0.7218,1060.6,0.359,37,step_limit,0.4144,1810.5
