episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,5,43,986,427.014,43,986,7,0.613,854.7,0.3239,23,complete,0.1137,6.4
2,4,74,1000,741.135,64,,10,0.293,550.5,0.2744,16,step_limit,0.0826,12.8
3,5,43,915,475.017,43,915,7,0.3045,586.0,0.1155,5,complete,0.0864,18.3
4,4,23,906,118.664,23,906,2,0.6341,949.6,0.419,60,complete,0.1544,23.4
5,4,31,856,245.037,31,856,4,0.5482,811.8,0.3933,40,complete,0.1952,49.6
6,3,68,1000,889.04,67,,12,0.473,749.7,0.2646,76,step_limit,0.2109,106.1
7,6,44,376,540.89,44,376,7,0.6002,833.4,0.1101,3,complete,0.2778,129.0
8,6,30,260,371.0,30,260,5,0.591,767.5,0.1652,9,complete,0.2333,144.9
9,6,42,671,435.94,42,671,5,0.6555,835.1,0.5402,18,complete,0.3351,184.1
10,6,47,418,564.116,47,418,7,0.5861,859.6,0.2648,12,complete,0.2647,209.7
11,5,21,285,136.75,21,285,0,0.5053,581.8,0.2608,16,complete,0.1389,226.4
12,3,37,732,481.094,37,732,7,0.3616,746.9,0.3073,111,complete,0.2346,266.6
13,6,28,357,267.023,28,357,3,0.4818,619.7,0.3644,4,complete,0.15,286.5
14,3,41,771,547.97,41,771,8,0.4639,778.7,0.1774,32,complete,0.2863,330.1
15,3,66,901,258.952,30,,5,0.5031,570.4,0.7957,497,no_progress,0.3292,378.4
16,4,71,1000,721.718,63,,10,0.484,811.8,0.4997,207,step_limit,0.252,434.2
17,4,24,474,248.923,24,474,3,0.6308,1045.8,0.3362,12,complete,0.25,459.6
18,5,49,620,553.888,49,620,7,0.531,739.7,0.3657,16,complete,0.2178,495.6
19,6,34,358,430.967,34,358,6,0.6089,864.9,0.1484,6,complete,0.2282,516.7
20,3,48,900,577.744,48,900,8,0.4,741.4,0.4436,111,complete,0.1881,566.9
21,4,63,730,816.419,63,730,11,0.5274,935.4,0.1261,14,complete,0.2402,607.9
22,6,46,369,518.156,46,369,6,0.6138,797.7,0.1575,3,complete,0.2282,631.3
23,3,44,1000,443.418,40,,6,0.5663,773.3,0.4711,112,step_limit,0.2376,686.0
24,5,41,465,435.177,41,465,5,0.6103,836.0,0.4017,17,complete,0.1649,712.3
25,5,38,379,435.603,38,379,5,0.6332,880.7,0.1932,10,complete,0.1356,734.4
26,5,77,1000,951.922,75,,14,0.6288,888.0,0.4218,38,step_limit,0.1856,791.7
27,3,41,605,-44.716,11,,0,0.3603,486.1,0.7208,325,no_progress,0.2302,824.0
28,5,52,612,611.679,52,612,8,0.717,1010.4,0.1642,9,complete,0.2652,858.4
29,5,72,944,802.994,72,944,11,0.6367,944.8,0.2928,21,complete,0.2595,910.4
30,5,61,742,737.138,61,742,10,0.6461,980.9,0.3316,12,complete,0.2093,952.9
31,5,45,590,529.5,45,590,7,0.5319,964.0,0.4268,43,complete,0.1468,987.3
32,3,68,1000,769.597,63,,10,0.5413,761.1,0.3173,30,step_limit,0.2412,1044.1
33,3,35,866,367.203,35,866,5,0.4442,702.3,0.4249,112,complete,0.2431,1091.3
34,3,24,849,242.692,23,,3,0.5599,632.8,0.7512,524,no_progress,0.2077,1136.5
35,3,58,1000,733.445,55,,11,0.435,767.7,0.3557,103,step_limit,0.2297,1190.9
36,4,64,1000,744.456,60,,11,0.5795,867.9,0.3099,20,step_limit,0.2623,1245.9
37,6,58,625,670.786,58,625,9,0.7136,1181.7,0.2566,11,complete,0.2576,1282.5
38,3,77,1000,696.071,59,,10,0.479,765.3,0.217,43,step_limit,0.2923,1337.6
39,3,28,721,297.177,28,721,4,0.5284,784.7,0.3369,48,complete,0.3095,1378.2
