episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
1,1000,-40.0,-13.468,0,,0,4,0,0,103,0.19,427.3,0.0132,1,step_limit,0,1000,2.2
2,1000,-30.0,-12.792,1,,243,3,0,1,161,0.1998,488.6,0.0251,3,step_limit,0,2000,4.1
3,1000,-40.0,-11.872,0,,0,4,0,0,0,0.3285,448.2,0.0,0,step_limit,0,3000,5.9
4,1000,-40.0,-13.626,0,,0,4,0,0,13,0.195,488.8,0.0013,0,step_limit,0,4000,7.8
5,1000,-40.0,-12.316,0,,0,4,0,0,64,0.2597,502.5,0.0097,2,step_limit,0,5000,9.7
6,1000,80.0,-8.374,12,,976,0,0,10,142,0.437,738.5,0.0224,3,step_limit,0,6000,17.7
7,1000,80.0,-6.77,12,,926,0,0,10,90,0.481,659.6,0.0131,2,step_limit,0,7000,24.9
8,1000,140.0,-0.462,18,,915,0,0,14,111,0.491,738.3,0.0144,1,step_limit,0,8000,33.2
9,1000,120.0,-4.382,16,,987,0,0,11,202,0.521,758.7,0.0292,2,step_limit,0,9000,40.4
10,1000,110.0,-1.665,15,,926,0,0,13,118,0.5575,829.4,0.0182,1,step_limit,0,10000,47.8
11,1000,150.0,-1.634,16,,893,0,1,16,119,0.5335,823.0,0.0178,2,step_limit,0,11000,55.0
12,1000,220.0,5.396,20,,916,0,2,20,72,0.4818,748.9,0.0111,2,step_limit,0,12000,63.0
13,1000,180.0,4.177,16,,991,0,2,18,152,0.5278,631.1,0.0194,2,step_limit,0,13000,70.1
14,1000,170.0,1.82,18,,922,0,1,18,241,0.5805,615.5,0.0391,2,step_limit,0,14000,77.0
15,1000,270.0,8.835,22,,899,0,3,19,151,0.5417,675.3,0.0256,2,step_limit,0,15000,84.0
16,1000,270.0,10.665,22,,885,0,3,22,155,0.575,636.9,0.0243,2,step_limit,0,16000,91.4
17,1000,260.0,10.012,21,,966,0,3,23,289,0.5607,608.0,0.054,3,step_limit,0,17000,99.5
18,1000,320.0,16.002,27,,962,0,3,29,209,0.5553,670.7,0.0357,2,step_limit,0,18000,106.6
19,1000,230.0,10.536,21,,958,0,2,23,231,0.5635,646.8,0.0377,3,step_limit,0,19000,113.7
20,1000,310.0,10.24,23,,965,0,4,27,511,0.4948,757.2,0.1,3,step_limit,0,20000,121.0
21,1000,340.0,19.229,26,,995,0,4,29,496,0.5958,885.6,0.0947,5,step_limit,0,21000,129.5
22,1000,440.0,19.046,33,,910,0,5,37,452,0.5972,801.8,0.0975,3,step_limit,0,22000,136.8
23,1000,420.0,18.393,34,,969,0,4,40,738,0.6232,912.1,0.1627,6,step_limit,0,23000,144.1
