episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,6,43,650,601.0,43,650,7,0.5759,847.2,0.454,61,complete,0.0751,2.5
2,5,74,699,1065.05,74,699,12,0.3351,583.3,0.1705,18,complete,0.1187,4.1
3,6,43,527,578.38,43,527,6,0.4121,585.4,0.4763,117,complete,0.0484,5.9
4,5,23,1000,260.0,22,,3,0.684,959.0,0.7354,185,step_limit,0.025,8.5
5,5,31,826,388.7,31,826,4,0.6334,807.2,0.6934,67,complete,0.0265,10.7
6,3,68,1000,340.0,25,,4,0.4243,749.7,0.5033,152,step_limit,0.0628,27.5
7,8,44,795,496.4,44,795,4,0.3642,843.7,0.0472,1,complete,0.0057,48.2
8,8,30,287,337.04,30,287,2,0.6781,763.9,0.1183,0,complete,0.025,57.4
9,8,42,402,537.84,42,402,5,0.5731,832.1,0.1391,10,complete,0.0459,68.1
10,8,47,453,553.76,47,453,4,0.5646,847.2,0.1472,4,complete,0.0439,80.3
11,7,21,336,186.48,21,336,0,0.3597,584.5,0.1,4,complete,0.0216,89.2
12,3,37,1000,230.0,20,,2,0.614,736.1,0.7403,140,step_limit,0.0688,116.0
13,7,28,382,313.26,28,382,2,0.4215,625.0,0.0442,0,complete,0.0293,127.4
14,3,41,1000,90.0,12,,0,0.6527,776.4,0.803,254,step_limit,0.2069,152.5
15,3,66,612,61.64,8,,0,0.6329,763.9,0.9003,519,no_progress,0.4545,169.5
16,4,71,1000,770.0,54,,9,0.6248,833.3,0.3834,63,step_limit,0.3412,196.6
17,5,24,346,312.7,24,346,3,0.6543,1041.7,0.2762,15,complete,0.2378,205.6
18,6,49,526,668.44,49,526,7,0.5184,736.1,0.111,2,complete,0.0862,219.5
19,8,34,307,375.44,34,307,2,0.6844,861.1,0.0853,1,complete,0.1513,229.0
20,3,48,1000,310.0,22,,4,0.5217,736.1,0.5725,148,step_limit,0.3088,254.7
21,4,63,1000,510.0,37,,6,0.646,930.6,0.4371,136,step_limit,0.3913,281.7
22,8,46,533,597.36,46,533,6,0.5052,793.3,0.0645,1,complete,0.1354,297.4
23,4,44,742,620.32,44,742,7,0.5647,782.8,0.1793,14,complete,0.3297,316.6
24,6,41,464,532.16,41,464,5,0.5977,833.3,0.2349,5,complete,0.195,330.5
25,6,38,474,501.56,38,474,5,0.5668,875.0,0.1032,5,complete,0.2389,343.2
26,7,77,888,1067.84,77,888,12,0.6782,888.9,0.3106,18,complete,0.2067,368.2
27,3,41,1000,300.0,24,,3,0.5987,778.9,0.5097,167,step_limit,0.3802,393.8
28,6,52,809,681.46,52,809,7,0.7439,1000.0,0.3262,16,complete,0.3553,416.6
29,6,72,1000,880.0,64,,10,0.7087,945.5,0.2782,129,step_limit,0.3643,444.2
30,7,61,665,833.45,61,665,9,0.7207,983.9,0.1597,4,complete,0.2911,461.9
31,6,45,526,628.44,45,526,7,0.6305,954.9,0.1479,6,complete,0.2373,477.3
32,3,68,1000,200.0,20,,1,0.6527,794.1,0.7934,284,step_limit,0.3036,504.1
33,3,35,997,470.09,35,997,5,0.4714,697.0,0.3668,133,complete,0.3042,530.1
34,3,24,459,316.23,24,459,3,0.406,641.5,0.1927,45,complete,0.1778,543.3
35,3,58,1000,640.0,43,,8,0.5163,777.8,0.3437,102,step_limit,0.3874,570.3
36,5,64,759,902.05,64,759,10,0.581,944.4,0.1017,13,complete,0.2962,590.1
37,8,58,510,749.2,58,510,7,0.7855,1180.6,0.1444,4,complete,0.2269,605.3
38,3,77,1000,550.0,40,,6,0.5913,793.0,0.4711,155,step_limit,0.3483,630.8
39,4,28,661,373.56,28,661,4,0.643,861.7,0.3265,39,complete,0.3879,649.5
40,3,37,887,493.39,37,887,5,0.3563,694.4,0.1945,89,complete,0.2532,674.1
41,7,59,534,822.62,59,534,9,0.4928,625.0,0.0556,2,complete,0.1705,688.3
42,8,58,573,804.16,58,573,9,0.6272,996.6,0.2591,4,complete,0.1866,705.0
43,7,20,306,178.58,20,306,0,0.6359,888.9,0.1267,1,complete,0.1524,713.1
44,8,30,389,328.88,30,389,2,0.3914,666.7,0.0415,2,complete,0.1047,723.2
45,7,39,385,543.05,39,385,6,0.6286,833.3,0.1116,1,complete,0.1793,733.0
46,7,32,367,384.31,32,367,3,0.6423,817.3,0.2075,2,complete,0.1615,744.5
47,7,35,445,408.85,35,445,3,0.6161,891.8,0.2095,3,complete,0.128,756.2
48,7,39,536,502.48,39,536,5,0.7529,1057.7,0.2727,4,complete,0.1186,771.7
49,6,47,424,624.56,47,424,6,0.4843,821.3,0.1217,7,complete,0.0962,783.1
50,4,72,1000,610.0,44,,7,0.5883,750.0,0.511,73,step_limit,0.2466,809.5
51,4,71,1000,960.0,67,,11,0.4348,722.2,0.1848,16,step_limit,0.1702,858.2
52,5,45,693,625.35,45,693,7,0.475,626.5,0.1266,7,complete,0.1031,876.8
53,7,64,527,873.11,64,527,9,0.4551,568.5,0.1457,4,complete,0.0645,890.4
54,7,24,354,245.22,24,354,1,0.7942,1081.4,0.3043,2,complete,0.1224,899.7
55,7,60,645,794.85,60,645,8,0.6718,1008.7,0.2231,11,complete,0.1408,918.7
56,7,20,298,179.14,20,298,0,0.5719,819.4,0.1499,1,complete,0.0848,926.4
57,6,61,680,839.2,61,680,9,0.5777,833.3,0.2842,15,complete,0.1863,946.5
58,6,77,710,1087.4,77,710,12,0.4718,791.7,0.0878,8,complete,0.1349,964.7
59,6,40,529,518.26,40,529,5,0.7398,1083.3,0.2622,10,complete,0.2827,979.7
60,3,76,843,204.71,17,,2,0.6291,791.7,0.7797,486,no_progress,0.4012,1001.4
61,6,66,630,892.2,66,630,9,0.618,932.5,0.2034,8,complete,0.1385,1020.3
62,6,43,447,583.18,43,447,6,0.5544,833.3,0.1575,2,complete,0.0648,1032.0
63,6,57,634,741.96,57,634,7,0.5752,791.8,0.1938,10,complete,0.1103,1050.5
64,4,52,1000,270.0,22,,3,0.6935,972.2,0.7715,430,step_limit,0.2619,1077.9
65,6,42,484,570.96,42,484,6,0.552,819.4,0.168,5,complete,0.065,1090.7
66,5,41,526,533.7,41,526,5,0.6441,895.6,0.1793,5,complete,0.1294,1104.6
67,7,23,339,206.27,23,339,0,0.3982,750.0,0.0738,0,complete,0.0691,1114.1
68,6,77,664,1060.16,77,664,11,0.4234,680.6,0.2354,21,complete,0.0653,1128.7
69,5,48,504,664.8,48,504,7,0.3873,611.1,0.0934,11,complete,0.1356,1139.1
70,3,69,1000,300.0,24,,3,0.5973,777.8,0.6559,165,step_limit,0.2487,1163.4
71,6,34,347,469.18,34,347,5,0.4635,638.9,0.1289,4,complete,0.0814,1172.7
72,6,61,862,828.28,61,862,9,0.7295,1125.0,0.3313,21,complete,0.1837,1196.6
73,8,50,496,640.32,50,496,6,0.7303,972.2,0.2636,3,complete,0.1207,1210.3
74,4,70,1000,980.0,66,,12,0.492,833.3,0.2345,25,step_limit,0.1211,1237.7
75,7,21,264,191.52,21,264,0,0.5557,750.0,0.1957,3,complete,0.0893,1246.5
76,3,49,1000,180.0,18,,1,0.6377,750.0,0.7654,527,step_limit,0.3556,1272.4
77,4,67,1000,480.0,37,,5,0.6322,943.0,0.5911,71,step_limit,0.2993,1299.7
78,3,34,883,493.51,34,883,6,0.4028,641.0,0.3125,130,complete,0.1507,1324.0
79,6,31,321,410.74,31,321,4,0.6215,843.5,0.1275,3,complete,0.1587,1332.7
