episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
67,4,23,459,272.683,23,459,4,0.3693,749.0,0.1665,10,complete,0.195,3138.1
68,4,77,910,1020.592,77,910,14,0.3607,682.5,0.2756,13,complete,0.1357,3192.6
69,3,48,791,617.914,48,791,8,0.3599,602.1,0.2434,73,complete,0.1409,3238.6
70,3,69,1000,461.722,46,,7,0.384,652.2,0.2138,44,step_limit,0.1327,3293.8
71,4,34,656,373.231,34,656,5,0.4188,645.9,0.2424,10,complete,0.1916,3329.5
72,4,61,1000,632.092,56,,9,0.6235,1059.0,0.3064,16,step_limit,0.2788,3382.4
73,4,50,1000,414.872,42,,7,0.6065,903.9,0.3924,34,step_limit,0.301,3437.9
74,3,70,1000,596.15,53,,8,0.3607,596.5,0.4106,135,step_limit,0.1397,3493.8
75,4,21,321,245.274,21,321,3,0.5,743.6,0.1565,7,complete,0.2391,3511.0
76,3,49,1000,501.302,43,,8,0.4627,731.4,0.3108,38,step_limit,0.2623,3567.2
77,3,67,1000,685.458,56,,10,0.5217,784.5,0.2629,59,step_limit,0.25,3623.4
78,3,34,633,426.557,34,633,6,0.4639,631.7,0.1711,23,complete,0.1826,3659.6
79,4,31,687,298.623,31,687,4,0.5346,831.5,0.3147,18,complete,0.2568,3698.1
80,3,44,810,171.914,24,,3,0.5621,503.9,0.7627,495,no_progress,0.2097,3741.1
81,4,71,1000,801.803,65,,12,0.5942,984.4,0.2687,16,step_limit,0.26,3798.1
82,3,59,1000,613.322,51,,9,0.3633,645.0,0.4313,96,step_limit,0.1242,3850.6
83,4,21,621,149.16,21,621,1,0.186,637.7,0.1545,10,complete,0.1182,3884.5
84,3,41,966,453.159,41,966,6,0.5311,798.5,0.3901,57,complete,0.2483,3929.9
85,4,38,797,455.32,38,797,7,0.6236,1051.1,0.2736,25,complete,0.3207,3969.3
86,4,64,1000,769.487,62,,11,0.498,781.5,0.275,19,step_limit,0.244,4015.4
87,4,24,686,207.093,24,686,3,0.664,964.3,0.293,20,complete,0.3269,4047.4
88,4,66,1000,833.709,66,1000,12,0.4627,798.7,0.2446,24,complete,0.244,4094.4
89,4,20,336,197.04,20,336,2,0.6019,821.8,0.2128,21,complete,0.2674,4111.1
90,4,37,629,448.926,37,629,6,0.4078,666.0,0.2155,18,complete,0.1507,4142.3
91,3,60,1000,657.025,53,,10,0.4713,712.0,0.3554,80,step_limit,0.2327,4193.9
92,3,37,1000,356.257,34,,6,0.592,732.1,0.4954,139,step_limit,0.2584,4236.5
93,3,27,906,270.831,27,906,5,0.4809,700.9,0.3916,63,complete,0.2798,4272.4
94,3,76,1000,662.484,58,,9,0.41,743.7,0.4484,178,step_limit,0.1478,4314.7
95,4,30,471,343.547,30,471,4,0.5122,783.3,0.1625,21,complete,0.2237,4333.3
96,4,34,605,383.765,34,605,5,0.6128,1032.5,0.2004,10,complete,0.2717,4357.7
97,4,35,762,353.851,35,762,5,0.5804,963.3,0.3542,25,complete,0.2963,4387.8
98,4,39,553,468.957,39,553,6,0.5791,690.3,0.2206,32,complete,0.1926,4412.1
99,4,69,1000,643.101,57,,10,0.6475,1021.4,0.2529,19,step_limit,0.3214,4454.0
100,4,80,1000,892.565,71,,13,0.4163,666.7,0.3367,17,step_limit,0.1719,4500.8
101,3,62,1000,532.248,48,,8,0.3407,628.7,0.4062,166,step_limit,0.1963,5060.1
102,3,30,810,332.61,30,810,5,0.3737,668.8,0.3075,118,complete,0.2375,5097.6
103,4,75,1000,940.112,73,,13,0.5495,793.7,0.2166,19,step_limit,0.2553,5151.5
104,3,39,1000,383.431,37,,5,0.498,768.1,0.4089,193,step_limit,0.2687,5206.1
105,4,24,540,246.383,24,540,3,0.5671,859.3,0.2605,9,complete,0.2328,5236.2
106,4,73,1000,908.729,71,,13,0.5583,938.1,0.2371,40,step_limit,0.2646,5293.2
107,4,25,417,288.312,25,417,4,0.5288,798.7,0.2486,24,complete,0.2453,5314.9
108,3,69,1000,681.757,58,,9,0.5067,788.6,0.2447,31,step_limit,0.2899,5369.8
109,3,25,451,303.682,25,451,4,0.3932,719.2,0.1474,24,complete,0.2372,5394.7
110,3,26,1000,148.958,22,,3,0.4727,770.8,0.4219,90,step_limit,0.2954,5447.7
111,3,21,462,236.483,21,462,3,0.5094,759.4,0.333,64,complete,0.2482,5472.3
112,4,31,428,346.983,31,428,4,0.2956,645.2,0.1432,10,complete,0.1741,5496.8
113,3,57,1000,628.068,50,,10,0.4747,752.5,0.2231,28,step_limit,0.2222,5551.5
114,4,64,1000,651.363,60,,9,0.6138,850.1,0.3061,19,step_limit,0.2949,5609.8
115,4,57,888,755.091,57,888,11,0.5253,903.8,0.2339,15,complete,0.241,5661.7
116,3,78,1000,620.565,54,,9,0.4853,762.2,0.4947,293,step_limit,0.2183,5719.8
117,4,76,1000,606.111,58,,9,0.6042,854.1,0.3205,16,step_limit,0.3064,5780.8
118,3,59,1000,697.553,56,,10,0.3763,687.1,0.3604,112,step_limit,0.1885,5835.7
119,3,73,1000,477.952,47,,7,0.4833,771.6,0.526,215,step_limit,0.2896,5888.6
120,3,68,1000,570.537,49,,9,0.4343,652.4,0.3983,87,step_limit,0.1918,5944.4
121,4,59,1000,641.281,56,,9,0.5843,946.9,0.2789,27,step_limit,0.3458,5999.9
122,4,55,641,661.276,55,641,8,0.514,841.8,0.2036,15,complete,0.2214,6038.0
123,3,22,774,205.603,22,774,3,0.4518,627.5,0.3049,36,complete,0.2978,6078.7
124,3,57,895,745.108,57,895,10,0.4369,653.0,0.2106,42,complete,0.1983,6126.9
125,3,29,742,276.74,29,742,3,0.4501,744.4,0.2115,28,complete,0.2361,6166.7
126,4,80,1000,938.645,73,,14,0.5155,861.3,0.2281,16,step_limit,0.2446,6221.6
127,4,23,385,212.043,23,385,2,0.5857,846.2,0.1909,10,complete,0.2784,6238.5
128,3,75,1000,567.88,50,,9,0.4943,657.2,0.4555,171,step_limit,0.2448,6287.8
129,4,31,995,272.961,31,995,5,0.6593,1025.8,0.4079,12,complete,0.4299,6333.2
130,4,26,381,270.145,26,381,3,0.414,574.5,0.1689,19,complete,0.1531,6352.5
131,4,57,813,704.729,57,813,9,0.5304,720.9,0.1911,19,complete,0.2019,6394.5
132,3,51,1000,534.688,46,,8,0.5337,773.5,0.3078,60,step_limit,0.2857,6441.9
133,4,36,709,379.873,36,709,5,0.6058,1002.2,0.1852,13,complete,0.3678,6475.2
134,4,49,992,611.161,49,992,9,0.6106,929.0,0.3359,40,complete,0.2818,6523.0
135,3,56,1000,668.055,55,,9,0.5213,791.3,0.2866,30,step_limit,0.2333,6571.2
136,3,38,915,431.166,38,915,6,0.5053,744.8,0.2677,29,complete,0.2584,6611.5
137,4,37,494,424.575,37,494,5,0.4843,689.3,0.1042,11,complete,0.1706,6633.1
138,4,68,1000,794.794,64,,12,0.5733,789.2,0.2583,39,step_limit,0.2805,6673.7
