episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,6,43,701,597.94,43,701,7,0.6495,838.4,0.2309,11,complete,0.0293,1.9
2,5,74,873,1086.35,74,873,13,0.4117,588.6,0.1594,12,complete,0.0264,3.4
3,6,43,531,578.14,43,531,6,0.3842,589.4,0.1436,6,complete,0.0199,4.4
4,5,23,475,266.25,23,475,2,0.7225,953.7,0.46,96,complete,0.0638,5.3
5,5,31,510,434.5,31,510,5,0.4698,815.3,0.2142,9,complete,0.0526,6.3
6,3,68,1000,950.0,62,,12,0.431,733.4,0.1966,30,step_limit,0.0881,17.4
7,8,44,493,580.56,44,493,6,0.6747,839.3,0.2409,6,complete,0.0146,29.6
8,8,30,353,331.76,30,353,2,0.664,769.6,0.1004,3,complete,0.0116,35.6
9,8,42,493,530.56,42,493,5,0.6914,834.1,0.1596,3,complete,0.0273,44.6
10,8,47,997,570.24,47,997,6,0.6141,852.5,0.1795,3,complete,0.0195,66.6
11,7,21,189,196.77,21,189,0,0.489,576.1,0.0543,0,complete,0.0114,70.0
12,3,37,975,350.75,26,,4,0.3289,595.3,0.6255,175,no_progress,0.019,87.2
13,7,28,689,321.77,28,689,3,0.2654,628.2,0.1311,1,complete,0.0194,102.0
14,3,41,1000,390.0,30,,4,0.443,769.8,0.5105,135,step_limit,0.0338,120.3
15,3,66,1000,710.0,47,,9,0.4577,694.5,0.4689,161,step_limit,0.0386,141.8
16,4,71,1000,790.0,53,,10,0.4662,680.1,0.4804,60,step_limit,0.0284,160.4
17,5,24,661,266.95,24,661,2,0.695,1052.6,0.4219,31,complete,0.0364,175.6
18,6,49,486,700.84,49,486,8,0.4849,733.7,0.2176,5,complete,0.0126,184.8
19,8,34,655,377.6,34,655,3,0.7357,869.3,0.1115,3,complete,0.0218,197.0
20,3,48,1000,540.0,36,,7,0.3587,609.2,0.321,53,step_limit,0.0271,218.7
21,4,63,1000,760.0,53,,9,0.543,832.7,0.3299,40,step_limit,0.035,239.9
22,8,46,613,620.96,46,613,7,0.657,797.2,0.1201,2,complete,0.0574,251.2
23,4,44,1000,580.0,41,,7,0.5853,758.1,0.2923,19,step_limit,0.023,271.9
24,6,41,980,531.2,41,980,6,0.6172,841.8,0.1463,22,complete,0.0259,289.5
25,6,38,701,517.94,38,701,6,0.6992,875.9,0.2023,3,complete,0.009,304.9
26,7,77,791,1104.63,77,791,13,0.6175,895.2,0.2673,11,complete,0.0257,320.1
27,3,41,1000,540.0,36,,7,0.495,720.8,0.3782,54,step_limit,0.0278,340.1
28,6,52,1000,600.0,48,,6,0.6852,966.6,0.3568,28,step_limit,0.0397,358.6
29,6,72,1000,910.0,64,,11,0.711,952.3,0.4116,35,step_limit,0.0377,380.6
30,7,61,882,878.26,61,882,11,0.7242,980.9,0.2105,8,complete,0.0442,398.0
31,6,45,1000,560.0,44,,6,0.6407,882.3,0.2744,6,step_limit,0.0243,419.5
32,3,68,1000,670.0,46,,8,0.5173,691.6,0.4412,79,step_limit,0.0916,437.6
33,3,35,1000,410.0,29,,5,0.4407,708.7,0.4293,176,step_limit,0.0433,458.8
