episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,4,57,1000,531.768,49,,8,0.438,760.6,0.2332,18,step_limit,0.1716,1.1
2,3,50,1000,428.58,39,,7,0.4403,736.8,0.3068,49,step_limit,0.1647,1.7
3,4,72,1000,601.917,57,,9,0.4682,738.6,0.305,39,step_limit,0.1514,2.5
4,3,46,1000,348.333,36,,5,0.264,577.1,0.3269,30,step_limit,0.1279,3.1
5,3,58,1000,502.36,48,,7,0.4977,779.4,0.3016,39,step_limit,0.2976,9.2
6,3,61,1000,714.118,57,,10,0.4747,779.7,0.1865,51,step_limit,0.3415,22.8
7,3,30,564,332.81,30,564,4,0.5041,768.4,0.1798,46,complete,0.3333,35.7
8,3,69,1000,803.613,63,,11,0.4757,751.1,0.2185,46,step_limit,0.3058,62.5
9,3,66,1000,528.8,50,,7,0.4623,799.6,0.3741,152,step_limit,0.3455,89.5
10,3,26,833,246.468,26,833,4,0.5174,731.3,0.4873,140,complete,0.2991,112.2
11,4,32,339,370.328,32,339,4,0.413,688.5,0.1785,10,complete,0.1827,121.3
12,3,35,515,459.736,35,515,6,0.4201,707.2,0.1228,21,complete,0.216,135.9
13,3,23,401,230.622,23,401,2,0.4331,669.1,0.175,40,complete,0.2585,145.9
14,3,61,1000,610.602,53,,8,0.5173,756.0,0.3562,130,step_limit,0.2649,173.3
15,4,78,908,1066.701,78,908,15,0.4705,748.9,0.168,19,complete,0.2161,198.0
16,4,46,982,465.424,46,982,6,0.5303,877.5,0.4809,87,complete,0.2427,223.9
17,4,74,870,964.53,74,870,13,0.4371,769.4,0.2577,16,complete,0.2154,248.0
18,3,24,486,262.07,24,486,3,0.4945,765.9,0.1461,21,complete,0.3133,261.4
19,4,24,503,236.797,24,503,3,0.5974,836.8,0.2629,13,complete,0.3542,275.0
20,3,66,862,891.885,66,862,12,0.3778,625.9,0.2263,51,complete,0.1913,298.6
21,3,43,699,533.907,43,699,7,0.3281,623.6,0.2183,26,complete,0.2015,318.1
22,3,43,529,528.5,43,529,6,0.3459,485.7,0.0698,22,complete,0.1511,333.2
23,3,22,472,238.554,22,472,3,0.5381,785.7,0.0986,16,complete,0.3529,345.0
24,3,35,816,433.203,35,816,6,0.4833,782.7,0.4284,236,complete,0.2857,368.0
25,4,25,595,233.0,25,595,3,0.6029,887.2,0.2177,25,complete,0.3507,383.2
26,3,79,1000,822.151,65,,12,0.362,580.7,0.3194,122,step_limit,0.1769,410.3
27,4,63,1000,404.057,43,,7,0.6365,860.2,0.4856,258,step_limit,0.3821,437.4
28,3,77,1000,863.679,67,,12,0.4353,747.6,0.1242,27,step_limit,0.2656,464.5
29,3,34,793,365.684,34,793,5,0.541,782.1,0.2158,60,complete,0.3101,485.8
30,3,25,569,260.302,25,569,3,0.5712,792.1,0.2578,33,complete,0.2982,501.5
31,4,68,1000,854.888,67,,12,0.511,774.5,0.3465,88,step_limit,0.2907,528.4
32,3,79,1000,622.88,54,,9,0.4597,667.1,0.4119,212,step_limit,0.28,554.3
33,3,62,1000,506.715,48,,7,0.5203,722.7,0.4584,119,step_limit,0.2701,581.9
34,3,33,743,193.392,22,,3,0.5213,577.4,0.7438,475,no_progress,0.1927,601.7
35,3,26,656,289.382,26,656,4,0.4324,684.9,0.3041,73,complete,0.2751,617.8
36,3,57,988,691.928,57,988,9,0.4906,790.6,0.1448,24,complete,0.2982,643.8
37,3,29,744,303.721,29,744,4,0.5282,758.7,0.3454,64,complete,0.3286,663.9
38,4,63,962,754.085,63,962,10,0.5595,865.1,0.2673,25,complete,0.2882,689.8
39,4,44,1000,308.436,36,,6,0.5487,812.8,0.5041,83,step_limit,0.3184,715.6
40,4,56,900,701.986,56,900,10,0.5386,849.0,0.3442,55,complete,0.2409,740.0
41,4,21,475,224.143,21,475,3,0.6153,939.5,0.3605,19,complete,0.34,752.2
42,3,24,609,276.83,24,609,4,0.5594,793.4,0.2855,41,complete,0.3282,768.4
43,3,52,1000,582.427,48,,8,0.4553,796.3,0.3652,211,step_limit,0.2232,795.9
44,3,72,1000,919.475,70,,12,0.4007,645.9,0.1259,14,step_limit,0.202,822.7
45,3,52,1000,429.483,41,,6,0.514,658.4,0.4665,263,step_limit,0.3102,849.0
46,4,72,881,921.149,72,881,12,0.3981,639.8,0.2246,20,complete,0.2252,872.9
47,3,69,1000,676.761,55,,10,0.4007,673.6,0.4426,100,step_limit,0.2033,899.7
48,3,56,1000,590.341,48,,9,0.4303,593.6,0.4853,115,step_limit,0.2203,926.2
49,4,78,1000,964.333,77,,13,0.5232,868.9,0.2026,16,step_limit,0.2746,953.7
50,4,40,1000,206.23,33,,4,0.686,1009.8,0.5011,81,step_limit,0.3516,979.3
51,4,51,850,606.745,51,850,8,0.4629,738.5,0.3021,71,complete,0.2132,1210.9
52,3,42,845,514.164,42,845,7,0.4619,720.8,0.2744,40,complete,0.2772,1233.1
53,4,60,856,773.02,60,856,11,0.432,621.5,0.3483,76,complete,0.208,1255.7
54,3,49,1000,562.571,47,,8,0.4227,627.4,0.3165,54,step_limit,0.2124,1281.0
55,3,40,745,507.295,40,745,7,0.434,696.8,0.198,39,complete,0.2442,1301.6
56,4,61,996,762.658,61,996,11,0.5369,840.7,0.3414,19,complete,0.25,1329.0
57,3,53,1000,632.721,52,,8,0.5237,784.9,0.1984,31,step_limit,0.2654,1356.0
58,4,57,1000,610.105,52,,9,0.579,844.4,0.3868,68,step_limit,0.2878,1382.1
59,3,50,888,655.076,50,888,9,0.4565,784.2,0.1052,20,complete,0.26,1406.3
60,3,21,613,186.167,21,613,3,0.4513,749.3,0.2657,40,complete,0.2821,1422.5
61,4,26,403,275.649,26,403,3,0.451,858.7,0.1828,11,complete,0.2041,1433.5
62,4,55,1000,563.033,51,,9,0.5627,874.4,0.2858,21,step_limit,0.2823,1460.6
63,4,68,1000,564.276,51,,9,0.497,760.1,0.3492,64,step_limit,0.2339,1486.7
64,3,41,969,479.857,41,969,7,0.5249,782.3,0.3955,65,complete,0.2518,1511.4
65,4,68,704,871.005,68,704,11,0.3835,664.4,0.1448,14,complete,0.1496,1531.1
66,3,61,1000,615.695,52,,9,0.3043,530.2,0.4144,59,step_limit,0.1638,1558.3
67,3,53,1000,558.425,48,,8,0.497,742.5,0.2442,59,step_limit,0.2562,1584.9
68,3,44,803,537.853,44,803,7,0.4458,678.4,0.2768,43,complete,0.2184,1605.6
69,3,34,602,440.281,34,602,6,0.4568,736.4,0.2702,26,complete,0.2238,1621.4
70,3,31,997,342.151,31,997,5,0.5888,794.9,0.3016,40,complete,0.3296,1647.1
71,4,71,928,902.041,71,928,12,0.3475,589.1,0.2106,27,complete,0.1462,1673.0
72,3,53,1000,361.647,39,,6,0.3657,772.3,0.2168,45,step_limit,0.2062,1700.7
73,3,21,564,191.309,21,564,2,0.5686,748.6,0.2685,59,complete,0.3203,1716.0
74,4,45,938,504.64,45,938,7,0.5682,862.1,0.3459,41,complete,0.223,1742.5
75,4,40,919,413.89,40,919,6,0.5258,789.9,0.3791,59,complete,0.2445,1766.5
76,3,75,1000,768.08,62,,11,0.4853,757.2,0.2429,35,step_limit,0.2596,1793.3
77,4,24,516,227.16,24,516,3,0.5223,911.3,0.263,15,complete,0.2598,1806.3
78,3,64,1000,729.297,58,,10,0.519,724.7,0.2977,46,step_limit,0.2368,1832.2
79,3,41,1000,405.934,37,,6,0.4317,725.6,0.3684,161,step_limit,0.2572,1858.8
80,3,69,1000,669.343,54,,10,0.4117,615.0,0.4317,87,step_limit,0.1594,1884.0
81,4,47,682,580.984,47,682,8,0.5015,826.5,0.1622,11,complete,0.204,1901.6
82,4,69,1000,739.814,63,,10,0.5435,900.6,0.2091,14,step_limit,0.2424,1929.7
83,4,31,1000,301.923,30,,5,0.646,915.5,0.3599,32,step_limit,0.3258,1955.8
84,3,33,815,402.205,33,815,6,0.5035,788.5,0.2931,38,complete,0.253,1977.1
85,3,38,726,461.878,38,726,6,0.4389,558.1,0.2952,34,complete,0.1625,1997.0
86,4,24,456,236.36,24,456,3,0.6288,820.4,0.2365,9,complete,0.29,2009.1
87,3,30,1000,276.02,26,,5,0.4607,599.6,0.4293,73,step_limit,0.1922,2035.2
88,3,38,1000,453.111,36,,7,0.4537,709.6,0.3593,48,step_limit,0.2022,2061.3
89,3,57,1000,660.489,52,,10,0.513,773.4,0.2266,41,step_limit,0.2351,2087.1
90,4,21,680,157.086,21,680,2,0.5787,982.9,0.3635,28,complete,0.2769,2104.9
91,4,77,1000,849.678,70,,12,0.54,745.7,0.1652,13,step_limit,0.2336,2133.2
92,3,69,1000,811.987,64,,11,0.5077,738.8,0.2107,49,step_limit,0.2486,2159.8
93,4,60,906,745.813,60,906,10,0.4269,754.8,0.2968,38,complete,0.1926,2183.4
94,4,45,781,555.489,45,781,8,0.5093,753.4,0.3043,30,complete,0.2323,2204.4
95,3,71,1000,786.114,60,,12,0.4133,667.7,0.26,39,step_limit,0.2011,2232.6
96,3,74,1000,707.103,58,,10,0.4727,729.5,0.3751,64,step_limit,0.1737,2260.6
97,4,47,720,580.162,47,720,8,0.4733,799.9,0.276,13,complete,0.1903,2279.9
98,4,50,1000,498.56,49,,7,0.6148,956.1,0.2596,33,step_limit,0.2697,2306.4
99,4,35,556,393.451,35,556,5,0.5531,794.9,0.2807,19,complete,0.2192,2321.6
100,3,40,716,447.01,40,716,5,0.4944,728.4,0.2491,38,complete,0.2414,2340.0
101,3,23,575,247.615,23,575,3,0.4319,716.5,0.2682,39,complete,0.3275,2551.3
102,3,21,611,186.456,21,611,2,0.5401,768.9,0.3182,56,complete,0.3051,2566.0
103,4,72,1000,820.3,68,,11,0.3977,696.2,0.2979,46,step_limit,0.1756,2590.0
104,3,27,563,277.854,27,563,3,0.5773,797.7,0.2673,25,complete,0.2529,2602.7
105,3,63,1000,726.1,57,,10,0.3987,729.2,0.2979,43,step_limit,0.1983,2627.9
106,4,58,671,749.801,58,671,10,0.5041,726.0,0.1244,12,complete,0.199,2646.3
