episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,6,57,974,490.162,57,974,8,0.443,802.0,0.0757,7,complete,0.1534,2.1
2,3,50,1000,295.276,44,,8,0.496,757.1,0.2868,46,step_limit,0.1718,3.2
3,6,72,954,536.915,72,954,13,0.5573,806.5,0.2187,6,complete,0.1546,5.1
4,3,46,1000,157.779,41,,6,0.3017,524.6,0.3541,50,step_limit,0.1465,11.0
5,4,58,1000,294.578,53,,7,0.6282,1061.1,0.2168,17,step_limit,0.375,29.1
6,3,61,1000,558.065,58,,9,0.526,762.7,0.1945,30,step_limit,0.3281,47.9
7,3,30,614,279.372,30,614,5,0.4756,778.7,0.1812,27,complete,0.3137,59.3
8,3,69,1000,704.175,63,,11,0.49,784.6,0.1421,24,step_limit,0.3383,78.6
9,4,66,1000,479.677,61,,10,0.5615,926.5,0.22,13,step_limit,0.3667,97.8
10,4,26,737,-81.024,26,737,3,0.3813,817.1,0.3695,28,complete,0.2792,111.9
11,6,32,312,301.871,32,312,5,0.4402,692.6,0.1697,3,complete,0.1569,117.9
12,4,35,607,266.798,35,607,5,0.3649,698.6,0.2165,24,complete,0.2393,129.3
13,4,23,548,99.136,23,548,3,0.479,817.1,0.2395,10,complete,0.3,139.9
14,3,61,1000,324.629,45,,8,0.4477,760.2,0.2446,47,step_limit,0.2212,158.6
15,5,78,1000,701.176,73,,13,0.3994,661.4,0.1478,8,step_limit,0.1342,178.1
16,6,46,824,303.021,46,824,7,0.606,877.1,0.1467,3,complete,0.1942,194.0
17,5,74,782,797.28,74,782,13,0.4683,773.9,0.1671,7,complete,0.1628,209.8
18,4,24,418,167.339,24,418,3,0.573,754.9,0.1785,8,complete,0.305,217.8
19,5,24,543,68.144,24,543,2,0.5893,840.9,0.156,10,complete,0.225,228.3
20,4,66,796,736.646,66,796,12,0.3766,619.1,0.1929,14,complete,0.1335,243.5
21,4,43,775,350.482,43,775,7,0.481,617.6,0.2091,19,complete,0.1705,258.6
22,4,43,612,378.587,43,612,6,0.2692,495.6,0.1943,30,complete,0.0781,270.4
23,3,22,866,114.404,20,,4,0.5693,718.4,0.1548,20,no_progress,0.4064,287.0
24,4,35,944,51.987,35,944,5,0.5906,781.4,0.2963,16,complete,0.1925,304.6
25,5,25,479,59.666,25,479,3,0.6827,888.9,0.2669,17,complete,0.2721,314.0
26,4,79,1000,489.676,70,,11,0.4165,670.9,0.3431,23,step_limit,0.1269,333.3
27,6,63,1000,78.029,59,,10,0.7113,1125.1,0.3316,14,step_limit,0.193,353.0
28,3,77,1000,556.118,62,,11,0.494,768.2,0.3225,36,step_limit,0.1961,372.3
29,4,34,1000,-71.361,30,,5,0.453,779.0,0.2983,20,step_limit,0.1618,391.5
30,4,25,915,9.213,25,915,4,0.6842,889.8,0.1985,18,complete,0.4156,408.5
31,6,68,729,492.613,68,729,12,0.4556,774.9,0.293,4,complete,0.1739,423.2
32,4,79,1000,657.256,71,,12,0.54,817.8,0.1889,18,step_limit,0.2592,442.6
33,4,62,1000,-39.57,48,,8,0.5915,762.9,0.4952,179,step_limit,0.2273,461.4
34,4,33,604,128.262,33,604,5,0.3675,650.3,0.3745,38,complete,0.1781,473.2
35,4,26,592,-55.752,26,592,3,0.5,678.7,0.4609,91,complete,0.254,484.5
36,4,57,1000,131.592,51,,7,0.5803,934.0,0.3715,32,step_limit,0.3079,503.8
37,4,29,636,72.925,29,636,4,0.6211,959.6,0.33,34,complete,0.3309,516.2
38,5,63,813,551.71,63,813,11,0.5961,854.2,0.2231,15,complete,0.2874,531.9
39,5,44,780,-60.029,44,780,6,0.679,888.1,0.4696,79,complete,0.3265,546.8
40,6,56,588,455.277,56,588,9,0.5904,856.1,0.2543,5,complete,0.1989,558.4
41,6,21,191,113.126,21,191,0,0.6475,937.4,0.1353,1,complete,0.1882,562.4
42,3,24,463,124.007,24,463,2,0.5457,789.5,0.3231,38,complete,0.2624,571.8
43,4,52,662,575.413,52,662,9,0.5045,795.2,0.1608,11,complete,0.2198,584.7
44,4,72,724,846.39,72,724,12,0.3874,755.5,0.1487,10,complete,0.1688,598.4
45,4,52,1000,367.987,51,,8,0.6278,1018.3,0.1898,12,step_limit,0.3846,611.7
46,6,72,546,741.868,72,546,12,0.4179,646.0,0.2255,13,complete,0.122,618.8
47,4,69,840,655.797,69,840,12,0.4943,722.6,0.2812,16,complete,0.1895,628.6
48,4,56,741,534.341,56,741,9,0.5121,728.5,0.2236,20,complete,0.2157,637.9
49,6,78,739,712.67,78,739,13,0.6299,873.5,0.2423,5,complete,0.1947,647.0
50,5,40,1000,-242.344,38,,6,0.7278,1169.8,0.4069,19,step_limit,0.35,659.3
51,6,51,352,524.44,51,352,6,0.518,731.0,0.1361,3,complete,0.1197,745.5
52,3,42,782,391.107,42,782,6,0.419,727.1,0.1513,30,complete,0.2889,760.4
53,6,60,434,632.763,60,434,9,0.5219,619.2,0.1738,5,complete,0.133,769.0
54,4,49,800,360.896,49,800,9,0.4181,638.1,0.2939,33,complete,0.2005,784.5
55,4,40,517,362.271,40,517,6,0.442,702.9,0.2145,13,complete,0.1993,794.2
56,5,61,627,612.585,61,627,10,0.5062,833.4,0.2141,10,complete,0.2283,806.9
57,3,53,1000,413.334,50,,9,0.4957,774.8,0.281,74,step_limit,0.3221,826.5
58,6,57,539,597.804,57,539,10,0.5989,933.2,0.1564,3,complete,0.234,837.4
59,3,50,975,509.399,50,975,9,0.4482,772.0,0.192,48,complete,0.2725,856.5
60,4,21,474,78.732,21,474,3,0.5549,753.4,0.2479,11,complete,0.3088,865.6
61,5,26,441,149.874,26,441,4,0.5615,849.8,0.2367,18,complete,0.25,874.1
62,5,55,986,175.872,55,986,10,0.6479,883.1,0.3582,12,complete,0.3032,893.1
63,6,68,599,702.438,68,599,12,0.552,963.6,0.2017,8,complete,0.1977,905.8
64,3,41,1000,-19.927,35,,5,0.435,784.7,0.4593,122,step_limit,0.2092,925.2
65,5,68,746,643.219,68,746,11,0.3879,661.5,0.2258,8,complete,0.1465,939.6
66,3,61,1000,510.352,56,,10,0.314,573.9,0.2632,65,step_limit,0.1776,958.4
67,3,53,1000,173.01,40,,8,0.4767,685.0,0.3796,45,step_limit,0.2816,976.7
68,3,44,921,412.467,44,921,7,0.4148,662.1,0.1784,48,complete,0.2163,994.4
69,4,34,557,314.452,34,557,6,0.4996,731.2,0.1947,13,complete,0.1548,1005.1
70,4,31,852,-66.792,31,852,5,0.6482,1028.3,0.3762,95,complete,0.2713,1020.9
71,5,71,626,845.834,71,626,13,0.4313,579.9,0.1427,12,complete,0.1372,1033.1
72,3,53,1000,227.199,43,,7,0.524,737.0,0.3184,28,step_limit,0.2921,1052.2
73,4,21,465,100.384,21,465,3,0.5575,1060.6,0.222,13,complete,0.2344,1060.8
74,5,45,596,375.645,45,596,7,0.5144,859.6,0.206,23,complete,0.186,1072.6
75,5,40,835,104.416,40,835,7,0.5617,782.2,0.2818,14,complete,0.1841,1088.9
76,4,75,1000,166.026,53,,9,0.6072,829.8,0.3605,98,step_limit,0.2909,1107.9
77,5,24,294,200.408,24,294,3,0.581,914.9,0.116,9,complete,0.1667,1114.0
78,4,64,900,551.222,64,900,11,0.5364,932.3,0.2715,15,complete,0.2122,1131.2
79,3,41,859,239.669,41,859,6,0.4785,772.2,0.3239,91,complete,0.2442,1147.3
80,3,69,1000,628.076,59,,11,0.363,611.2,0.1729,27,step_limit,0.2326,1166.2
81,6,47,548,329.484,47,548,6,0.5134,827.6,0.2054,8,complete,0.1133,1176.7
82,6,69,855,435.16,69,855,12,0.6427,898.8,0.297,8,complete,0.2318,1193.7
83,5,31,600,63.036,31,600,5,0.672,923.1,0.3382,13,complete,0.2277,1205.3
84,3,33,738,253.85,33,738,6,0.4566,788.6,0.2806,82,complete,0.2281,1219.4
85,4,38,685,220.63,38,685,6,0.3982,552.6,0.2795,12,complete,0.1773,1232.4
86,6,24,419,-1.449,24,419,2,0.7605,815.2,0.2714,8,complete,0.2033,1240.5
87,3,30,784,201.354,30,784,5,0.4668,725.9,0.227,45,complete,0.265,1255.7
88,4,38,768,253.22,38,768,7,0.5635,924.5,0.2612,44,complete,0.2439,1270.6
89,3,57,1000,423.885,50,,8,0.511,755.5,0.1894,34,step_limit,0.2783,1289.7
90,6,21,289,63.398,21,289,0,0.6949,991.6,0.1638,4,complete,0.1524,1295.3
91,6,77,1000,444.068,75,,13,0.6423,901.7,0.2809,10,step_limit,0.2222,1314.9
92,4,69,991,683.495,69,991,12,0.5787,876.8,0.1977,15,complete,0.2966,1330.8
93,6,60,816,511.706,60,816,10,0.5327,745.0,0.1663,10,complete,0.1771,1341.4
94,6,45,473,288.32,45,473,5,0.5634,762.5,0.2473,7,complete,0.1602,1347.8
95,4,71,1000,461.99,60,,11,0.4208,678.1,0.2415,18,step_limit,0.1861,1360.9
96,3,74,1000,654.566,62,,10,0.43,787.6,0.1187,16,step_limit,0.263,1372.2
97,6,47,732,306.682,47,732,6,0.4444,788.0,0.1552,5,complete,0.1612,1380.6
98,6,50,1000,97.956,46,,8,0.6792,955.0,0.2207,13,step_limit,0.2547,1396.6
99,6,35,428,290.516,35,428,5,0.5674,805.0,0.1233,2,complete,0.1799,1405.1
100,3,40,960,268.052,40,960,6,0.4691,730.9,0.2443,38,complete,0.244,1423.9
101,3,23,882,30.452,23,882,4,0.4694,715.7,0.3039,60,complete,0.2523,1532.5
102,3,21,640,106.575,21,640,3,0.5177,774.2,0.2107,19,complete,0.2732,1544.7
103,6,72,928,567.746,72,928,12,0.3933,721.5,0.1956,4,complete,0.1692,1563.0
104,3,27,998,21.488,27,998,4,0.4973,788.0,0.2829,59,complete,0.3542,1581.9
105,4,63,825,697.366,63,825,10,0.3712,805.0,0.0845,17,complete,0.1809,1598.0
106,5,58,568,653.506,58,568,9,0.5042,725.9,0.0935,8,complete,0.1735,1609.2
107,6,75,1000,496.349,73,,13,0.7273,1073.1,0.2231,8,step_limit,0.2679,1628.5
108,4,55,1000,353.156,53,,9,0.5535,920.6,0.2524,17,step_limit,0.2684,1647.8
109,5,64,1000,364.083,61,,10,0.5434,907.8,0.2205,22,step_limit,0.2609,1667.7
110,4,55,1000,370.426,54,,9,0.5235,813.4,0.2655,26,step_limit,0.2455,1686.4
111,5,67,1000,478.023,62,,10,0.5332,904.2,0.1309,6,step_limit,0.2388,1705.5
112,4,46,720,409.789,46,720,7,0.5715,920.8,0.1906,17,complete,0.2355,1719.1
113,5,43,649,328.531,43,649,6,0.4108,655.0,0.1747,9,complete,0.1762,1731.5
114,3,80,1000,636.97,64,,10,0.369,739.4,0.1685,29,step_limit,0.2186,1750.1
115,6,78,799,733.802,78,799,13,0.5127,713.6,0.1892,5,complete,0.1606,1765.6
116,5,72,1000,693.593,71,,13,0.5724,866.8,0.1556,13,step_limit,0.2357,1785.4
117,4,54,746,491.616,54,746,9,0.4558,719.4,0.2059,14,complete,0.2275,1800.2
118,3,63,1000,475.872,53,,9,0.4607,735.8,0.214,35,step_limit,0.2759,1819.5
119,6,66,1000,174.033,63,,10,0.5643,797.2,0.3219,18,step_limit,0.188,1838.7
120,5,70,875,699.974,70,875,13,0.5838,883.9,0.1854,8,complete,0.2302,1855.8
121,5,45,788,344.286,45,788,6,0.5129,797.3,0.1043,13,complete,0.2,1871.4
122,5,26,611,7.93,26,611,3,0.7175,1018.8,0.248,9,complete,0.2295,1883.4
123,6,30,440,83.955,30,440,2,0.6917,836.4,0.2111,4,complete,0.2076,1892.0
124,3,80,1000,720.399,65,,11,0.4223,734.0,0.1018,16,step_limit,0.2799,1911.8
125,6,41,380,366.714,41,380,6,0.5618,746.1,0.1823,2,complete,0.2119,1919.5
126,4,50,1000,38.543,39,,6,0.5887,853.1,0.3012,76,step_limit,0.3106,1938.4
127,4,37,950,19.217,37,950,6,0.6155,891.9,0.3717,51,complete,0.3005,1956.7
128,3,42,1000,339.299,41,,7,0.4997,790.8,0.1754,37,step_limit,0.3139,1975.7
129,5,52,636,548.366,52,636,9,0.5145,855.8,0.1014,4,complete,0.1845,1988.5
130,3,40,1000,56.214,33,,5,0.517,791.8,0.3294,98,step_limit,0.3659,2007.4
131,4,39,558,427.134,39,558,7,0.3835,646.1,0.1191,10,complete,0.1585,2018.1
132,6,63,440,758.885,63,440,10,0.4348,713.2,0.0565,9,complete,0.1233,2026.9
133,4,61,1000,532.983,59,,11,0.532,762.5,0.2152,12,step_limit,0.2333,2045.9
134,5,22,285,141.203,22,285,1,0.4126,690.0,0.1123,7,complete,0.1211,2051.5
135,3,20,494,146.184,20,494,2,0.4798,723.7,0.1095,16,complete,0.3194,2060.7
136,6,57,680,386.743,57,680,9,0.6363,837.0,0.2414,7,complete,0.2324,2074.1
137,4,24,567,121.777,24,567,3,0.4819,719.4,0.1756,10,complete,0.2198,2084.7
138,5,35,455,309.812,35,455,5,0.4752,595.6,0.131,10,complete,0.1333,2092.7
139,4,29,879,-45.602,29,879,4,0.5944,834.1,0.3274,14,complete,0.2244,2104.2
140,3,32,874,199.299,32,874,6,0.5034,781.9,0.2325,49,complete,0.2979,2115.3
141,4,54,1000,376.103,52,,8,0.336,610.7,0.1881,34,step_limit,0.1991,2128.2
