episode,steps,reward,delivered,completion_rate,makespan,idle_drones,deliv_min,deliv_max,deliv_std,reloads,blocked,hop2plus,max_reach,t_last_deliv,comm_loss,alpha,loss_critic,loss_actor,env_steps,wall_sec
41,1000,148.4149,17,0.34,,0,3,5,0.8292,0,199,0.5,978.1,425,0,0.047598,4.307922,-15.420338,41000,503.8
42,1000,106.3431,14,0.28,,0,1,5,1.6583,0,332,0.3782,877.2,729,0,0.047696,3.50011,-14.966497,42000,517.5
43,1000,136.7622,16,0.32,,0,2,5,1.2247,0,160,0.3892,895.6,389,0,0.047499,1.938391,-15.102812,43000,531.6
44,1000,155.1362,17,0.34,,0,3,5,0.8292,0,409,0.4055,830.9,595,0,0.047194,1.632417,-13.272192,44000,545.1
45,1000,165.4129,19,0.38,,0,4,5,0.433,0,390,0.5583,1073.5,684,0,0.047269,3.738578,-15.98636,45000,559.6
46,1000,134.4019,16,0.32,,0,3,5,1.0,0,309,0.5855,858.6,968,0,0.048639,1.742517,-14.300867,46000,574.1
47,1000,133.4512,15,0.3,,1,0,5,2.1651,0,345,0.4055,767.7,674,0,0.050132,2.330062,-15.728633,47000,588.1
48,1000,120.3286,15,0.3,,0,2,5,1.299,0,742,0.519,988.2,654,0,0.048982,4.123262,-17.127773,48000,601.9
49,1000,149.5503,17,0.34,,0,2,5,1.299,0,391,0.4243,1073.5,977,0,0.04924,5.969873,-16.931335,49000,615.0
50,1000,51.0828,8,0.16,,1,0,4,1.4142,0,1219,0.452,1021.1,348,0,0.049689,3.571694,-17.372177,50000,627.2
51,1000,160.2828,19,0.38,,0,4,5,0.433,0,202,0.5757,958.3,974,0,0.050721,2.675257,-19.360048,51000,655.6
52,1000,82.2503,12,0.24,,1,0,5,1.8708,0,1511,0.4713,1029.1,371,0,0.051414,2.082744,-19.360882,52000,669.6
53,1000,113.3622,14,0.28,,0,1,5,1.6583,0,290,0.2812,749.2,827,0,0.050697,1.601612,-17.428823,53000,683.1
54,1000,123.8876,15,0.3,,0,1,5,1.6394,0,819,0.4632,992.6,389,0,0.049099,1.367573,-18.363762,54000,696.6
55,1000,98.0432,12,0.24,,0,1,5,1.5811,0,261,0.454,984.2,731,0,0.049541,5.19677,-19.367359,55000,709.9
56,1000,46.4561,9,0.18,,1,0,5,1.9203,0,1471,0.428,924.3,534,0,0.048813,2.263956,-17.919302,56000,723.4
57,1000,141.876,18,0.36,,0,3,5,0.866,0,357,0.5723,1035.1,675,0,0.04873,2.21573,-20.23695,57000,736.9
58,1000,127.9662,16,0.32,,0,3,5,1.0,0,654,0.4338,1073.5,962,0,0.047204,2.126535,-18.121933,58000,750.4
59,1000,139.3993,18,0.36,,0,3,5,0.866,0,277,0.4385,827.8,529,0,0.046237,1.435856,-20.680065,59000,763.9
60,1000,116.1385,16,0.32,,0,1,5,1.7321,0,928,0.5803,1007.3,747,0,0.047066,2.39078,-19.677076,60000,777.1
61,1000,101.4638,13,0.26,,0,1,5,1.479,0,478,0.4735,1073.5,525,0,0.045977,9.763969,-20.378777,61000,790.3
62,1000,58.8514,9,0.18,,1,0,4,1.7854,0,1052,0.389,1073.5,938,0,0.046204,6.786469,-20.159775,62000,803.5
63,1000,131.6231,16,0.32,,0,1,5,1.7321,0,489,0.3653,1041.4,431,0,0.045848,2.091677,-18.720354,63000,816.8
64,1000,137.8071,16,0.32,,0,1,5,1.7321,0,266,0.4213,1025.5,904,0,0.045042,3.541016,-20.10894,64000,829.8
65,1000,118.6089,15,0.3,,1,0,5,2.1651,0,1140,0.4512,1073.5,953,0,0.042853,4.483481,-20.787258,65000,842.9
66,1000,139.5682,16,0.32,,0,1,5,1.7321,0,337,0.4682,1068.3,949,0,0.043134,1.808938,-20.427135,66000,856.7
67,1000,116.3178,15,0.3,,0,2,5,1.299,0,9,0.2485,738.7,757,0,0.042333,2.158698,-20.251202,67000,870.4
68,1000,134.0123,17,0.34,,0,3,5,0.8292,0,409,0.248,796.8,657,0,0.041042,6.310695,-19.59758,68000,884.7
69,1000,113.9027,15,0.3,,1,0,5,2.1651,0,269,0.3187,998.0,517,0,0.0407,3.428033,-20.384731,69000,898.8
70,1000,105.58,14,0.28,,1,0,5,2.0616,0,402,0.216,675.1,820,0,0.042627,3.013061,-21.348076,70000,912.4
71,1000,102.8827,15,0.3,,0,1,5,1.6394,0,275,0.2205,677.5,873,0,0.041349,4.720269,-20.894848,71000,926.1
72,1000,82.0768,13,0.26,,0,1,5,1.7854,0,1401,0.315,767.1,970,0,0.041156,1.437845,-19.175247,72000,940.0
73,1000,116.0876,15,0.3,,0,2,5,1.299,0,1231,0.3345,976.8,855,0,0.04124,2.767895,-20.77018,73000,953.9
74,1000,96.0218,13,0.26,,0,2,5,1.0897,0,88,0.1082,732.3,805,0,0.041044,2.714661,-17.85153,74000,968.0
75,1000,113.4006,15,0.3,,0,1,5,1.6394,0,810,0.3755,995.8,467,0,0.040717,7.239895,-21.321518,75000,982.6
76,1000,149.2326,18,0.36,,0,3,5,0.866,0,378,0.355,782.5,903,0,0.041,3.52632,-20.633163,76000,996.3
77,1000,137.0923,16,0.32,,0,1,5,1.7321,0,153,0.4185,960.3,784,0,0.040373,1.555832,-19.924723,77000,1010.0
78,1000,77.7369,11,0.22,,0,2,5,1.299,0,916,0.2555,964.1,849,0,0.039051,1.631465,-20.746826,78000,1023.9
79,1000,47.4065,12,0.24,,0,1,5,2.0,0,1064,0.4963,827.1,320,0,0.03874,1.845136,-20.213026,79000,1037.3
80,1000,117.8854,15,0.3,,0,2,5,1.0897,0,345,0.283,864.3,830,0,0.038383,5.130713,-20.48667,80000,1050.8
81,1000,113.7908,13,0.26,,0,1,5,1.7854,0,98,0.2082,726.6,314,0,0.03873,7.599092,-20.447628,81000,1064.1
82,1000,121.8129,15,0.3,,1,0,5,2.1651,0,550,0.4445,896.1,738,0,0.037968,3.328911,-20.798347,82000,1077.7
83,1000,133.8369,15,0.3,,1,0,5,2.1651,0,527,0.3498,732.3,743,0,0.036882,3.926037,-20.07769,83000,1091.3
84,1000,92.085,12,0.24,,0,1,5,1.5811,0,1374,0.2662,919.9,442,0,0.03673,8.06407,-21.128386,84000,1104.8
85,1000,133.0083,16,0.32,,0,1,5,1.7321,0,603,0.5242,977.8,660,0,0.035585,7.230758,-21.773979,85000,1118.6
86,1000,141.3365,16,0.32,,0,1,5,1.7321,0,626,0.3073,968.3,613,0,0.035813,4.515935,-21.480045,86000,1132.7
87,1000,149.9653,17,0.34,,0,2,5,1.299,0,444,0.3698,1034.0,879,0,0.035759,2.125226,-18.928379,87000,1146.5
88,1000,126.5744,15,0.3,,0,3,5,0.8292,0,732,0.452,1052.5,871,0,0.036293,1.741904,-19.500071,88000,1160.2
89,1000,116.7921,14,0.28,,0,1,5,1.6583,0,337,0.3638,1073.5,870,0,0.036073,2.636233,-20.160675,89000,1173.8
90,1000,113.8819,14,0.28,,0,2,5,1.5,0,466,0.4318,853.3,946,0,0.035873,4.052291,-22.228258,90000,1187.1
91,1000,121.4007,15,0.3,,0,1,5,1.6394,0,245,0.335,802.6,403,0,0.035335,1.307919,-20.751492,91000,1200.5
92,1000,156.7879,18,0.36,,0,3,5,0.866,0,143,0.4642,729.7,822,0,0.034805,1.83867,-20.331657,92000,1213.8
93,1000,129.8645,16,0.32,,0,1,5,1.7321,0,473,0.5583,971.1,968,0,0.035609,7.838931,-23.106647,93000,1226.8
94,1000,81.378,12,0.24,,1,0,5,2.1213,0,302,0.158,609.0,460,0,0.034649,2.671898,-20.769047,94000,1239.9
95,1000,127.557,15,0.3,,1,0,5,2.1651,0,348,0.4788,896.6,889,0,0.033315,2.365978,-21.507544,95000,1253.1
96,1000,97.7844,12,0.24,,1,0,5,2.1213,0,181,0.504,941.2,341,0,0.033304,4.388666,-21.067295,96000,1266.4
97,1000,148.1008,16,0.32,,0,1,5,1.7321,0,269,0.2597,714.4,749,0,0.03323,12.995924,-20.235094,97000,1279.6
98,1000,104.9447,15,0.3,,0,1,5,1.6394,0,729,0.3792,888.2,480,0,0.033003,1.920676,-19.928486,98000,1293.5
99,1000,91.7291,12,0.24,,1,0,5,2.1213,0,1029,0.2838,952.0,353,0,0.032685,3.361881,-21.956039,99000,1306.5
100,1000,63.6684,9,0.18,,0,1,4,1.299,0,800,0.3247,950.8,965,0,0.033656,7.699724,-24.390429,100000,1320.3
101,1000,137.3696,14,0.28,,1,0,5,2.0616,0,53,0.242,886.2,621,0,0.033788,25.392834,-23.962822,101000,1348.5
102,1000,134.2575,16,0.32,,0,1,5,1.7321,0,559,0.4915,904.6,968,0,0.033696,3.219926,-23.114931,102000,1361.6
103,1000,126.1525,14,0.28,,1,0,5,2.0616,0,202,0.5585,1053.2,578,0,0.033377,6.909035,-24.053898,103000,1374.9
104,1000,130.3708,15,0.3,,0,1,5,1.6394,0,959,0.3565,948.3,720,0,0.032681,2.826512,-22.350861,104000,1388.6
105,1000,61.6697,8,0.16,,1,0,5,1.8708,0,288,0.2355,966.6,587,0,0.032105,1.733616,-23.749508,105000,1402.3
106,1000,179.6408,19,0.38,,0,4,5,0.433,0,408,0.4057,811.5,891,0,0.031588,4.841009,-19.805616,106000,1415.5
107,1000,94.3802,13,0.26,,0,1,5,1.7854,0,981,0.393,996.4,571,0,0.03157,1.638287,-23.734585,107000,1429.2
108,1000,109.7,13,0.26,,1,0,5,2.0463,0,465,0.5238,922.9,979,0,0.031452,1.637251,-23.165222,108000,1443.0
109,1000,74.5764,10,0.2,,1,0,5,2.0616,0,593,0.3735,981.5,982,0,0.031374,7.23781,-23.396637,109000,1456.8
110,1000,107.9903,13,0.26,,1,0,5,2.0463,0,118,0.328,1073.5,962,0,0.03136,1.831484,-23.06073,110000,1470.5
111,1000,147.4428,17,0.34,,0,3,5,0.8292,0,238,0.5972,1048.4,717,0,0.030911,5.338054,-23.315102,111000,1484.2
112,1000,90.8762,12,0.24,,1,0,5,1.8708,0,937,0.26,934.7,952,0,0.031355,14.669223,-23.17635,112000,1498.0
113,1000,111.0475,14,0.28,,0,3,5,0.866,0,541,0.3925,972.3,594,0,0.031198,1.131863,-23.089336,113000,1512.1
114,1000,61.9627,9,0.18,,1,0,5,1.7854,0,419,0.2557,979.6,744,0,0.031146,2.701434,-23.313309,114000,1526.1
115,1000,132.4079,16,0.32,,0,1,5,1.7321,0,133,0.194,738.9,854,0,0.030624,1.796689,-19.803001,115000,1540.0
116,1000,101.8422,12,0.24,,0,1,5,1.4142,0,206,0.3132,978.4,510,0,0.030868,5.338863,-20.739685,116000,1553.4
117,1000,59.9499,8,0.16,,1,0,5,1.8708,0,27,0.4412,810.8,521,0,0.031439,4.35043,-24.67535,117000,1567.3
118,1000,101.5566,12,0.24,,0,2,4,0.7071,0,297,0.4338,1046.1,895,0,0.031593,2.392196,-22.428215,118000,1581.2
119,1000,146.6123,16,0.32,,0,1,5,1.7321,0,136,0.3083,801.9,633,0,0.031741,1.613685,-23.050789,119000,1594.8
120,1000,128.8656,15,0.3,,0,2,5,1.0897,0,567,0.3802,999.5,818,0,0.031925,5.660203,-19.894871,120000,1608.3
121,1000,9.068,4,0.08,,1,0,2,0.7071,0,517,0.3013,844.2,732,0,0.031462,1.159702,-25.188202,121000,1621.8
122,1000,71.7756,11,0.22,,1,0,5,1.9203,0,998,0.2672,1000.9,931,0,0.031892,3.284678,-22.828484,122000,1635.3
123,1000,100.8491,12,0.24,,1,0,5,2.1213,0,17,0.2427,782.7,613,0,0.031815,2.0155,-23.347729,123000,1648.7
124,1000,130.8273,15,0.3,,0,1,5,1.6394,0,114,0.1338,769.0,924,0,0.031235,2.05232,-23.518433,124000,1662.2
125,1000,109.6006,13,0.26,,0,2,4,0.8292,0,530,0.373,1069.0,992,0,0.031154,6.803593,-23.470596,125000,1675.6
126,1000,53.1753,9,0.18,,1,0,3,1.299,0,976,0.3885,964.9,967,0,0.031037,4.143205,-23.530266,126000,1689.8
127,1000,102.3622,13,0.26,,1,0,5,2.0463,0,684,0.2617,910.4,406,0,0.030725,3.612145,-22.545567,127000,1703.6
128,1000,106.7411,13,0.26,,0,1,5,1.7854,0,210,0.2005,684.5,931,0,0.030166,3.434462,-21.801455,128000,1717.3
129,1000,144.751,17,0.34,,0,2,5,1.299,0,304,0.516,878.0,903,0,0.029924,1.843223,-24.971216,129000,1731.0
130,1000,91.5598,11,0.22,,1,0,5,2.2776,0,420,0.242,928.7,610,0,0.029179,1.675257,-23.260139,130000,1744.7
131,1000,100.397,12,0.24,,1,0,5,2.1213,0,88,0.3895,993.0,750,0,0.029122,1.691498,-23.462973,131000,1758.1
132,1000,99.3255,12,0.24,,1,0,5,1.8708,0,189,0.234,748.5,881,0,0.028979,1.298904,-23.126997,132000,1771.7
133,1000,107.6433,12,0.24,,1,0,5,1.8708,0,234,0.3132,988.4,937,0,0.028804,2.11994,-22.765659,133000,1785.6
134,1000,42.6678,6,0.12,,1,0,3,1.118,0,299,0.3703,856.2,450,0,0.029635,4.45238,-23.7871,134000,1799.1
135,1000,110.4972,14,0.28,,1,0,5,2.0616,0,756,0.3048,951.1,865,0,0.029374,1.461653,-26.662971,135000,1813.2
136,1000,51.994,8,0.16,,0,1,5,1.7321,0,483,0.214,713.6,761,0,0.029732,2.839916,-23.873066,136000,1826.9
137,1000,75.2272,11,0.22,,1,0,5,1.9203,0,501,0.0685,521.6,857,0,0.029923,9.282156,-24.981503,137000,1840.4
138,1000,100.5857,12,0.24,,1,0,5,2.1213,0,75,0.1042,645.8,757,0,0.029778,2.470986,-22.276154,138000,1854.1
139,1000,61.7484,10,0.2,,0,1,4,1.118,0,766,0.2375,878.6,745,0,0.029354,1.148903,-22.806816,139000,1867.5
140,1000,98.2569,12,0.24,,1,0,5,2.1213,0,276,0.2065,760.3,991,0,0.028894,2.363464,-25.265358,140000,1880.7
141,1000,117.6282,14,0.28,,0,1,5,1.5,0,230,0.2532,765.2,1000,0,0.029067,1.291787,-23.167248,141000,1894.5
142,1000,102.7176,12,0.24,,1,0,5,2.1213,0,231,0.386,881.5,602,0,0.02846,4.871024,-23.069653,142000,1908.2
143,1000,71.9365,10,0.2,,1,0,5,2.0616,0,610,0.2037,668.1,205,0,0.028412,1.354756,-21.966591,143000,1921.5
144,1000,88.4988,12,0.24,,1,0,5,1.8708,0,287,0.2385,923.1,970,0,0.028705,1.322299,-23.962578,144000,1934.7
145,1000,100.4337,12,0.24,,1,0,5,2.1213,0,732,0.308,817.8,998,0,0.028426,1.516008,-24.078358,145000,1948.3
146,1000,46.2775,7,0.14,,2,0,5,2.0463,0,267,0.2667,716.0,767,0,0.028115,1.62328,-23.856461,146000,1961.5
147,1000,66.134,9,0.18,,1,0,5,1.9203,0,457,0.2865,751.0,888,0,0.027882,1.647038,-23.668438,147000,1975.0
148,1000,70.1195,10,0.2,,1,0,4,1.6583,0,1540,0.3877,812.9,821,0,0.027507,1.066972,-22.815792,148000,1988.2
149,1000,79.7034,10,0.2,,1,0,5,2.0616,0,255,0.338,856.9,473,0,0.027076,1.047357,-22.953249,149000,2001.4
150,1000,84.3792,11,0.22,,0,1,5,1.479,0,187,0.3155,1051.4,579,0,0.027728,3.634351,-24.800575,150000,2014.2
151,1000,88.3059,12,0.24,,0,1,5,2.0,0,1297,0.4963,850.1,878,0,0.027335,2.64909,-23.9342,151000,2042.8
152,1000,77.1602,10,0.2,,1,0,5,2.0616,0,737,0.2752,778.1,912,0,0.026948,2.337812,-24.879238,152000,2056.7
153,1000,90.8883,13,0.26,,0,1,5,1.7854,0,440,0.279,921.6,957,0,0.026773,6.782936,-24.436214,153000,2070.8
154,1000,103.1202,12,0.24,,1,0,5,1.8708,0,252,0.3593,941.5,629,0,0.026413,1.694082,-25.724981,154000,2084.4
155,1000,42.6019,7,0.14,,1,0,5,1.9203,0,302,0.2283,928.9,520,0,0.025728,1.517303,-26.247467,155000,2097.8
156,1000,72.6205,11,0.22,,0,2,3,0.433,0,786,0.225,763.5,687,0,0.025734,1.508122,-25.227161,156000,2111.4
157,1000,100.4455,12,0.24,,0,1,5,2.0,0,630,0.3088,804.3,865,0,0.02569,1.917013,-24.231955,157000,2125.0
158,1000,95.3988,11,0.22,,0,1,5,1.479,0,211,0.3827,888.2,964,0,0.025262,1.276643,-26.1614,158000,2138.6
159,1000,57.4563,9,0.18,,1,0,5,1.7854,0,1249,0.2562,789.0,868,0,0.024839,2.173188,-25.400959,159000,2152.3
160,1000,6.3466,5,0.1,,1,0,2,0.8292,0,1905,0.3945,781.7,464,0,0.024771,1.367835,-23.769924,160000,2166.2
161,1000,123.012,15,0.3,,1,0,5,2.1651,0,170,0.3157,885.9,594,0,0.02468,1.147271,-23.810692,161000,2180.3
162,1000,108.2605,13,0.26,,0,2,5,1.0897,0,518,0.3937,950.6,937,0,0.024287,1.611238,-22.890545,162000,2195.1
163,1000,71.3029,10,0.2,,1,0,4,1.5,0,905,0.375,800.7,620,0,0.024192,1.195403,-23.284752,163000,2209.6
164,1000,52.5624,7,0.14,,2,0,5,2.0463,0,496,0.3187,663.6,588,0,0.024101,1.029717,-23.63586,164000,2222.8
165,1000,110.8775,13,0.26,,1,0,5,2.0463,0,348,0.2983,935.2,802,0,0.023711,1.203288,-23.72369,165000,2236.5
166,1000,103.5585,13,0.26,,1,0,5,2.0463,0,280,0.4198,976.2,749,0,0.023316,1.7276,-24.824539,166000,2249.7
167,1000,76.4324,11,0.22,,0,2,3,0.433,0,1098,0.4168,911.3,968,0,0.023492,1.913504,-23.04146,167000,2263.1
168,1000,217.9864,19,0.38,,1,0,10,3.562,1,119,0.1765,866.7,825,0,0.023427,1.337286,-22.849003,168000,2277.5
169,1000,104.5453,12,0.24,,0,1,5,2.0,0,236,0.3135,729.7,911,0,0.023755,5.724204,-23.820715,169000,2291.2
170,1000,108.6048,12,0.24,,0,1,5,1.5811,0,134,0.282,849.9,733,0,0.0235,1.30125,-24.528912,170000,2304.4
171,1000,59.8733,9,0.18,,1,0,5,1.9203,0,5,0.0725,724.5,915,0,0.023739,1.815508,-23.296238,171000,2317.8
172,1000,57.2023,9,0.18,,2,0,5,2.2776,0,317,0.3043,862.0,707,0,0.023343,4.857549,-23.976021,172000,2331.8
173,1000,85.0602,11,0.22,,1,0,5,1.9203,0,22,0.1867,900.0,521,0,0.022928,4.046927,-23.21073,173000,2346.0
174,1000,94.0903,12,0.24,,1,0,5,2.1213,0,387,0.4637,1073.5,837,0,0.023183,1.566768,-23.635052,174000,2360.5
175,1000,124.4932,14,0.28,,1,0,5,2.0616,0,85,0.3332,875.1,896,0,0.022841,3.555982,-22.920029,175000,2374.4
176,1000,74.8355,11,0.22,,1,0,5,2.2776,0,369,0.2825,884.1,909,0,0.022444,1.268908,-23.061262,176000,2388.1
177,1000,82.4543,10,0.2,,1,0,5,2.0616,0,180,0.3605,793.2,654,0,0.02289,1.443132,-23.990707,177000,2401.8
178,1000,92.0397,12,0.24,,1,0,5,1.8708,0,355,0.3292,1055.1,402,0,0.023065,1.046795,-23.130102,178000,2415.3
179,1000,78.0063,11,0.22,,1,0,5,1.9203,0,4,0.177,686.4,537,0,0.022994,0.956843,-23.206154,179000,2429.4
180,1000,132.9202,15,0.3,,0,1,5,1.6394,0,67,0.2157,699.3,939,0,0.023232,0.861633,-21.954834,180000,2442.8
181,1000,110.799,13,0.26,,0,1,5,1.479,0,217,0.2325,793.4,969,0,0.023363,0.576739,-22.817352,181000,2456.3
182,1000,86.7827,10,0.2,,2,0,5,2.5,0,40,0.2288,796.1,354,0,0.023863,1.045164,-24.706436,182000,2469.6
183,1000,84.149,11,0.22,,0,1,5,1.479,0,171,0.2422,809.4,698,0,0.023123,1.346943,-23.512312,183000,2483.4
184,1000,133.2724,15,0.3,,1,0,5,2.1651,0,164,0.344,884.6,773,0,0.022541,1.183238,-20.885883,184000,2496.8
185,1000,97.355,12,0.24,,1,0,5,1.8708,0,311,0.2675,982.8,925,0,0.022478,1.041491,-22.998795,185000,2510.6
186,1000,130.0756,12,0.24,,1,0,5,1.8708,1,378,0.3063,786.0,1000,0,0.022302,3.659114,-21.125526,186000,2524.5
187,1000,76.895,10,0.2,,0,1,5,1.5,0,433,0.1683,797.2,995,0,0.021746,0.894718,-22.03867,187000,2538.3
188,1000,130.4157,15,0.3,,1,0,5,2.1651,0,615,0.3718,895.9,648,0,0.021801,0.938713,-23.595613,188000,2552.2
189,1000,67.1806,8,0.16,,2,0,5,2.1213,0,0,0.3508,771.9,310,0,0.021949,1.056397,-20.518154,189000,2565.7
190,1000,86.6676,11,0.22,,1,0,5,2.2776,0,350,0.4133,904.4,905,0,0.022203,1.447096,-20.659674,190000,2579.5
191,1000,136.6921,15,0.3,,0,1,5,1.6394,0,177,0.1968,668.1,995,0,0.022042,1.229685,-22.677151,191000,2592.7
192,1000,76.6748,11,0.22,,1,0,5,2.2776,0,362,0.3397,997.0,752,0,0.021891,1.059952,-21.867886,192000,2606.1
193,1000,86.9583,10,0.2,,0,1,4,1.118,0,52,0.3835,795.9,915,0,0.0217,2.49402,-22.181189,193000,2620.0
194,1000,101.0331,12,0.24,,1,0,5,1.8708,0,198,0.2145,807.9,1000,0,0.021341,1.242207,-20.738991,194000,2633.4
195,1000,59.5469,8,0.16,,2,0,5,2.1213,0,189,0.2258,795.1,671,0,0.021417,0.886288,-23.112999,195000,2646.5
196,1000,112.6685,14,0.28,,0,1,5,1.6583,0,450,0.493,850.8,928,0,0.021818,1.474384,-21.76911,196000,2659.0
197,1000,97.9727,13,0.26,,0,1,5,1.7854,0,388,0.3162,1073.5,864,0,0.022112,1.830048,-21.804853,197000,2672.6
198,1000,76.2313,10,0.2,,0,1,5,1.5,0,15,0.0698,648.1,984,0,0.022111,0.832732,-20.950455,198000,2686.4
199,1000,61.4381,8,0.16,,1,0,5,1.8708,0,252,0.3325,953.5,522,0,0.021791,0.939258,-21.645918,199000,2700.3
200,1000,54.0054,8,0.16,,1,0,5,1.8708,0,169,0.3595,959.3,569,0,0.021849,1.547703,-20.837017,200000,2712.8
