episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,6,43,823,560.62,43,823,6,0.5976,841.9,0.2295,6,complete,0.0875,2.7
2,5,74,1000,1000.0,69,,12,0.3896,585.8,0.3439,79,step_limit,0.0596,5.2
3,6,43,948,553.12,43,948,6,0.2676,583.5,0.1157,5,complete,0.063,7.5
4,5,23,696,255.2,23,696,2,0.6701,941.8,0.2336,13,complete,0.0877,9.0
5,5,31,1000,290.0,25,,3,0.4658,667.5,0.4846,36,step_limit,0.0667,18.6
6,3,68,1000,370.0,28,,4,0.0723,369.0,0.157,81,step_limit,0.0,45.8
7,8,44,360,591.2,44,360,6,0.6229,835.5,0.2479,2,complete,0.0242,57.7
8,8,30,175,316.0,30,175,1,0.6021,777.3,0.0873,1,complete,0.0,62.5
9,8,42,408,477.36,42,408,3,0.6725,837.7,0.2942,6,complete,0.0139,73.8
10,8,47,378,589.76,47,378,5,0.5807,857.2,0.385,5,complete,0.0101,84.2
11,7,21,178,227.54,21,178,1,0.5136,590.5,0.4077,11,complete,0.0,90.5
12,3,37,832,365.04,27,,4,0.492,584.6,0.7548,495,no_progress,0.0183,112.1
13,7,28,271,291.03,28,271,1,0.611,623.3,0.2906,3,complete,0.0244,119.4
14,3,41,721,298.37,23,,3,0.5603,504.4,0.8418,499,no_progress,0.0053,139.9
15,3,66,851,464.47,34,,5,0.4873,531.6,0.798,488,no_progress,0.0045,163.4
16,4,71,715,441.4,35,,4,0.3839,534.6,0.813,449,no_progress,0.0034,182.2
17,5,24,695,135.25,17,,0,0.7537,793.1,0.8835,499,no_progress,0.0039,201.6
18,6,49,553,636.82,49,553,6,0.5476,725.5,0.6158,48,complete,0.0526,216.8
19,8,34,211,473.12,34,211,5,0.5942,851.7,0.1482,5,complete,0.0587,222.8
20,3,48,1000,510.0,36,,6,0.4253,681.4,0.6347,122,step_limit,0.1099,250.2
21,4,63,1000,480.0,37,,5,0.4303,588.6,0.7578,149,step_limit,0.1277,277.6
22,8,46,294,676.48,46,294,8,0.5957,797.3,0.1015,2,complete,0.0328,286.0
23,4,44,536,628.56,44,536,7,0.5989,777.4,0.3023,30,complete,0.1,302.1
24,6,41,458,532.52,41,458,5,0.659,835.7,0.4751,43,complete,0.1366,314.4
25,6,38,306,541.64,38,306,6,0.5817,871.5,0.1449,5,complete,0.0632,322.9
26,7,77,481,1126.33,77,481,13,0.5587,896.9,0.1191,8,complete,0.1087,338.3
27,3,41,872,593.84,41,872,7,0.5436,780.3,0.1968,71,complete,0.3729,362.8
28,6,52,535,727.9,52,535,8,0.6754,1009.8,0.3598,12,complete,0.1305,377.3
29,6,72,615,1013.1,72,615,11,0.6482,951.1,0.1625,6,complete,0.1775,395.8
30,7,61,430,789.9,61,430,7,0.6664,987.0,0.1166,2,complete,0.2055,407.7
31,6,45,512,659.28,45,512,8,0.596,958.6,0.4642,20,complete,0.1941,421.8
32,3,68,1000,890.0,62,,10,0.513,792.5,0.2318,50,step_limit,0.2804,450.0
