episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,comm_loss,env_steps,wall_sec
296,1000,400.0,9.765,32,,864,0,4,17,441,0.6458,822.1,,,0,296000,4174.7
297,1000,400.0,13.224,29,,994,0,5,17,399,0.5275,746.6,,,0,297000,4191.1
298,1000,390.0,3.523,31,,912,0,4,19,627,0.6202,966.7,,,0,298000,4205.4
299,1000,420.0,16.897,31,,730,0,5,22,433,0.6372,874.9,,,0,299000,4220.6
300,1000,340.0,5.092,29,,955,0,3,18,477,0.632,897.7,,,0,300000,4234.7
301,1000,290.0,1.0,27,,745,0,2,13,517,0.644,736.9,,,0,301000,4283.7
302,1000,380.0,10.222,30,,874,0,4,17,488,0.6138,942.2,,,0,302000,4297.2
303,1000,420.0,13.25,31,,892,0,5,23,376,0.6035,842.2,,,0,303000,4310.2
304,1000,330.0,2.316,28,,980,0,3,18,591,0.6388,842.3,,,0,304000,4325.6
305,1000,360.0,8.316,31,,981,0,3,20,374,0.6485,925.5,,,0,305000,4339.7
306,1000,370.0,6.833,29,,868,0,4,19,458,0.6438,908.6,,,0,306000,4354.1
307,1000,350.0,2.616,27,,964,0,4,14,480,0.6138,703.8,,,0,307000,4367.4
308,1000,430.0,10.621,35,,989,0,4,23,516,0.6358,881.9,,,0,308000,4381.3
309,1000,340.0,3.98,29,,885,0,3,14,560,0.6518,835.3,,,0,309000,4395.9
310,1000,400.0,10.205,32,,974,0,4,16,354,0.6135,895.3,,,0,310000,4410.1
311,1000,350.0,0.021,30,,893,0,3,13,924,0.632,915.2,,,0,311000,4425.8
312,1000,350.0,5.785,27,,993,0,4,15,576,0.6132,789.5,,,0,312000,4439.3
313,1000,450.0,11.013,34,,850,0,5,20,367,0.6102,787.9,,,0,313000,4454.8
314,1000,310.0,-1.172,26,,939,0,3,14,735,0.648,742.7,,,0,314000,4469.1
315,1000,330.0,5.683,25,,707,0,4,16,401,0.64,874.5,,,0,315000,4483.4
316,1000,340.0,2.851,29,,914,0,3,12,615,0.6545,816.6,,,0,316000,4499.0
317,1000,330.0,-2.537,25,,876,0,4,12,651,0.6548,851.1,,,0,317000,4513.4
318,1000,450.0,1.456,34,,960,0,5,20,748,0.6395,825.2,,,0,318000,4529.1
319,1000,330.0,2.597,28,,950,0,3,17,626,0.61,834.4,,,0,319000,4543.3
320,1000,420.0,13.012,34,,946,0,4,21,502,0.621,777.8,,,0,320000,4558.9
321,1000,310.0,-2.915,29,,979,0,2,21,628,0.6278,876.1,,,0,321000,4572.9
322,1000,410.0,8.622,30,,922,0,5,14,372,0.6052,978.3,,,0,322000,4589.2
323,1000,400.0,1.066,32,,994,0,4,15,604,0.6098,802.9,,,0,323000,4604.5
324,1000,350.0,4.937,27,,839,0,4,21,545,0.6445,887.0,,,0,324000,4620.8
325,1000,320.0,1.468,27,,993,0,3,19,499,0.624,820.4,,,0,325000,4635.5
326,1000,430.0,4.61,32,,958,0,5,22,479,0.6072,870.1,,,0,326000,4650.2
327,1000,410.0,12.002,30,,960,0,5,15,333,0.6165,802.3,,,0,327000,4666.3
328,1000,410.0,1.812,33,,948,0,4,22,676,0.646,973.0,,,0,328000,4681.4
329,1000,390.0,4.967,31,,872,0,4,14,522,0.6498,873.5,,,0,329000,4697.5
330,1000,410.0,9.27,33,,896,0,4,18,518,0.6268,882.3,,,0,330000,4712.4
331,1000,430.0,5.609,32,,921,0,5,14,511,0.6242,736.3,,,0,331000,4729.3
332,1000,320.0,8.474,24,,871,0,4,17,454,0.6432,811.5,,,0,332000,4744.6
333,1000,400.0,13.565,29,,996,0,5,21,419,0.614,771.9,,,0,333000,4760.5
334,1000,400.0,8.341,32,,980,0,4,17,512,0.613,831.2,,,0,334000,4775.8
335,1000,340.0,-0.414,29,,988,0,3,13,730,0.636,807.0,,,0,335000,4793.4
336,1000,340.0,7.29,26,,876,0,4,18,544,0.6105,768.7,,,0,336000,4809.0
337,1000,330.0,4.172,28,,996,0,3,14,428,0.6605,716.4,,,0,337000,4825.8
338,1000,360.0,8.461,31,,945,0,3,34,519,0.5833,809.9,,,0,338000,4840.6
339,1000,360.0,6.46,31,,888,0,3,22,662,0.6288,897.8,,,0,339000,4855.7
340,1000,340.0,-4.386,29,,987,0,3,17,676,0.6498,854.7,,,0,340000,4872.0
341,1000,390.0,6.997,28,,995,0,5,16,526,0.6275,797.2,,,0,341000,4887.1
342,1000,380.0,2.549,33,,993,0,3,16,526,0.6577,929.5,,,0,342000,4903.2
343,1000,300.0,-0.352,25,,888,0,3,22,591,0.5982,766.2,,,0,343000,4917.8
344,1000,390.0,5.146,31,,1000,0,4,13,456,0.604,782.4,,,0,344000,4934.2
345,1000,360.0,1.822,31,,952,0,3,15,550,0.6617,810.8,,,0,345000,4948.8
346,1000,350.0,4.216,30,,901,0,3,13,497,0.6532,851.5,,,0,346000,4964.5
347,1000,390.0,1.383,31,,859,0,4,14,571,0.6445,820.0,,,0,347000,4978.9
348,1000,370.0,5.913,32,,975,0,3,21,662,0.6593,955.8,,,0,348000,4994.5
349,1000,390.0,4.489,31,,761,0,4,18,552,0.6545,860.0,,,0,349000,5008.7
350,1000,440.0,9.453,33,,934,0,5,21,470,0.6172,977.4,,,0,350000,5023.0
351,1000,370.0,7.355,32,,957,0,3,14,549,0.6208,857.3,,,0,351000,5077.4
352,1000,320.0,-3.18,27,,991,0,3,13,768,0.6575,739.1,,,0,352000,5093.3
353,1000,360.0,-2.373,31,,904,0,3,12,749,0.6428,796.9,,,0,353000,5107.7
354,1000,360.0,2.565,31,,858,0,3,17,468,0.6172,785.1,,,0,354000,5122.1
355,1000,400.0,6.387,32,,996,0,4,17,591,0.6335,790.9,,,0,355000,5138.4
356,1000,270.0,-5.846,25,,828,0,2,16,693,0.6372,867.0,,,0,356000,5153.2
357,1000,440.0,16.418,33,,999,0,5,32,479,0.59,813.7,,,0,357000,5169.0
358,1000,260.0,-2.152,24,,910,0,2,12,534,0.6573,793.0,,,0,358000,5184.2
359,1000,300.0,1.439,25,,769,0,3,10,422,0.648,755.0,,,0,359000,5200.0
360,1000,360.0,10.687,31,,934,0,3,19,245,0.6138,885.9,,,0,360000,5214.7
361,1000,270.0,-4.207,25,,990,0,2,12,507,0.6305,797.2,,,0,361000,5231.0
362,1000,430.0,12.611,32,,980,0,5,16,627,0.581,923.7,,,0,362000,5246.2
363,1000,360.0,-5.782,28,,952,0,4,14,873,0.659,771.2,,,0,363000,5259.9
364,1000,380.0,1.989,30,,980,0,4,15,480,0.6182,802.4,,,0,364000,5275.6
365,1000,370.0,1.763,32,,885,0,3,16,509,0.5968,828.1,,,0,365000,5290.1
366,1000,350.0,-0.069,30,,887,0,3,18,577,0.619,885.8,,,0,366000,5306.6
367,1000,440.0,12.257,36,,999,0,4,22,289,0.6535,856.1,,,0,367000,5321.7
368,1000,290.0,1.966,27,,952,0,2,7,515,0.629,828.4,,,0,368000,5337.4
369,1000,400.0,5.235,32,,917,0,4,16,381,0.654,895.4,,,0,369000,5352.0
370,1000,360.0,9.542,28,,895,0,4,15,469,0.6098,790.2,,,0,370000,5368.0
371,1000,380.0,-2.783,30,,979,0,4,15,677,0.6525,893.5,,,0,371000,5382.8
372,1000,430.0,-3.943,32,,740,0,5,10,845,0.558,856.5,,,0,372000,5399.2
373,1000,400.0,5.311,32,,958,0,4,17,503,0.6152,925.4,,,0,373000,5413.8
374,1000,370.0,3.457,32,,944,0,3,14,462,0.6525,937.1,,,0,374000,5428.1
375,1000,260.0,-4.063,24,,977,0,2,8,558,0.634,761.5,,,0,375000,5443.9
376,1000,390.0,7.399,31,,994,0,4,18,652,0.61,791.6,,,0,376000,5458.1
377,1000,380.0,4.35,30,,987,0,4,13,613,0.644,842.3,,,0,377000,5474.3
378,1000,410.0,4.258,30,,941,0,5,18,467,0.6522,882.8,,,0,378000,5489.1
379,1000,420.0,6.411,31,,970,0,5,18,625,0.607,861.8,,,0,379000,5505.8
380,1000,360.0,0.767,31,,980,0,3,16,612,0.6595,829.7,,,0,380000,5520.2
381,1000,290.0,1.383,24,,938,0,3,13,458,0.6432,787.3,,,0,381000,5536.5
382,1000,380.0,8.82,30,,890,0,4,16,351,0.5925,828.9,,,0,382000,5550.8
383,1000,400.0,2.802,32,,927,0,4,13,652,0.6018,836.7,,,0,383000,5567.1
384,1000,370.0,8.701,29,,925,0,4,27,419,0.5715,819.0,,,0,384000,5581.5
385,1000,310.0,4.193,26,,935,0,3,15,449,0.6428,756.0,,,0,385000,5597.0
386,1000,400.0,4.926,29,,875,0,5,16,592,0.6342,821.0,,,0,386000,5612.7
387,1000,410.0,-0.149,30,,984,0,5,16,733,0.6332,775.9,,,0,387000,5627.2
388,1000,330.0,-0.688,28,,935,0,3,14,429,0.6312,858.5,,,0,388000,5642.9
389,1000,350.0,2.939,27,,961,0,4,13,449,0.63,773.9,,,0,389000,5657.3
390,1000,380.0,0.419,30,,956,0,4,9,320,0.6098,786.2,,,0,390000,5675.0
391,1000,430.0,5.432,32,,714,0,5,17,395,0.611,870.6,,,0,391000,5690.7
392,1000,420.0,5.613,31,,993,0,5,24,523,0.6142,878.1,,,0,392000,5706.9
393,1000,360.0,4.463,28,,859,0,4,15,616,0.6142,845.1,,,0,393000,5721.1
394,1000,390.0,6.703,31,,813,0,4,14,539,0.5803,854.5,,,0,394000,5735.4
395,1000,420.0,12.129,31,,1000,0,5,17,375,0.595,831.2,,,0,395000,5752.6
396,1000,370.0,4.706,29,,886,0,4,15,410,0.6218,767.4,,,0,396000,5767.1
397,1000,330.0,6.501,28,,854,0,3,19,658,0.6395,742.2,,,0,397000,5782.3
398,1000,470.0,15.23,33,,865,0,6,24,490,0.5773,881.2,,,0,398000,5798.3
399,1000,380.0,3.088,30,,969,0,4,19,587,0.5795,760.0,,,0,399000,5812.7
400,1000,380.0,4.043,30,,938,0,4,15,656,0.6175,899.0,,,0,400000,5828.5
401,1000,360.0,4.611,28,,936,0,4,17,503,0.6008,834.3,,,0,401000,5882.8
402,1000,360.0,7.557,31,,985,0,3,20,588,0.6328,833.3,,,0,402000,5898.8
403,1000,380.0,0.207,30,,995,0,4,15,565,0.623,774.3,,,0,403000,5913.9
404,1000,380.0,1.283,30,,942,0,4,14,688,0.5885,751.7,,,0,404000,5930.5
405,1000,330.0,0.459,28,,984,0,3,15,586,0.6198,732.3,,,0,405000,5945.4
406,1000,370.0,1.684,32,,885,0,3,12,612,0.6538,818.0,,,0,406000,5961.0
407,1000,430.0,12.73,35,,934,0,4,21,460,0.6028,949.1,,,0,407000,5975.6
408,1000,450.0,5.289,34,,873,0,5,16,565,0.6235,824.7,,,0,408000,5991.5
409,1000,460.0,4.961,35,,980,0,5,20,759,0.6142,808.9,,,0,409000,6006.7
410,1000,410.0,6.812,33,,996,0,4,18,690,0.641,856.7,,,0,410000,6022.3
411,1000,330.0,-1.685,28,,922,0,3,15,672,0.641,803.8,,,0,411000,6036.5
412,1000,420.0,12.4,31,,737,0,5,19,329,0.5455,798.3,,,0,412000,6051.0
413,1000,330.0,7.703,28,,959,0,3,13,494,0.657,781.7,,,0,413000,6067.4
414,1000,390.0,12.84,28,,811,0,5,29,396,0.5683,812.6,,,0,414000,6082.5
415,1000,330.0,-4.874,25,,974,0,4,11,595,0.5827,823.8,,,0,415000,6098.9
416,1000,450.0,10.343,34,,898,0,5,20,500,0.6082,815.3,,,0,416000,6113.5
417,1000,300.0,-9.211,28,,902,0,2,12,823,0.6627,905.8,,,0,417000,6129.4
418,1000,430.0,7.416,32,,962,0,5,17,575,0.593,821.6,,,0,418000,6144.6
419,1000,410.0,7.45,33,,991,0,4,24,459,0.63,816.6,,,0,419000,6160.2
420,1000,340.0,1.842,29,,960,0,3,15,528,0.6215,847.8,,,0,420000,6175.1
421,1000,380.0,9.984,30,,878,0,4,21,446,0.6428,747.4,,,0,421000,6189.6
422,1000,450.0,6.222,34,,950,0,5,18,608,0.6295,854.7,,,0,422000,6204.4
423,1000,290.0,-1.426,27,,916,0,2,11,630,0.6657,779.4,,,0,423000,6216.9
424,1000,400.0,10.152,32,,958,0,4,16,451,0.6285,924.6,,,0,424000,6230.0
425,1000,360.0,4.432,31,,902,0,3,16,506,0.6515,824.9,,,0,425000,6241.7
426,1000,360.0,0.361,28,,993,0,4,15,522,0.6743,808.1,,,0,426000,6253.2
427,1000,350.0,-4.258,30,,974,0,3,13,775,0.6412,984.5,,,0,427000,6266.4
428,1000,360.0,-1.664,31,,975,0,3,12,639,0.6315,886.0,,,0,428000,6277.7
429,1000,350.0,9.514,30,,969,0,3,17,323,0.639,774.4,,,0,429000,6289.1
430,1000,260.0,-22.181,24,,652,0,2,11,1222,0.642,740.1,,,0,430000,6302.4
431,1000,450.0,6.543,34,,885,0,5,20,537,0.647,828.5,,,0,431000,6313.9
432,1000,400.0,4.556,29,,880,0,5,17,594,0.6275,911.6,,,0,432000,6327.1
433,1000,400.0,3.795,32,,910,0,4,17,519,0.6542,820.5,,,0,433000,6338.8
434,1000,450.0,13.167,34,,954,0,5,23,467,0.5695,794.6,,,0,434000,6350.9
435,1000,370.0,1.843,32,,990,0,3,15,553,0.647,880.5,,,0,435000,6364.9
436,1000,430.0,8.125,32,,854,0,5,17,430,0.645,857.8,,,0,436000,6376.4
437,1000,400.0,10.042,32,,946,0,4,15,358,0.63,844.2,,,0,437000,6388.5
438,1000,390.0,1.134,31,,950,0,4,14,670,0.6478,849.3,,,0,438000,6401.6
439,1000,440.0,3.721,33,,965,0,5,17,633,0.6362,883.2,,,0,439000,6413.3
440,1000,360.0,6.292,28,,783,0,4,17,413,0.5938,903.5,,,0,440000,6425.2
441,1000,390.0,6.998,31,,960,0,4,18,499,0.647,838.8,,,0,441000,6438.9
442,1000,420.0,8.644,34,,903,0,4,20,559,0.5995,925.5,,,0,442000,6450.4
443,1000,420.0,7.964,34,,971,0,4,18,391,0.6515,812.8,,,0,443000,6463.3
444,1000,340.0,-0.049,29,,938,0,3,10,451,0.6215,793.7,,,0,444000,6475.1
445,1000,350.0,-8.185,27,,984,0,4,12,942,0.5773,802.9,,,0,445000,6486.8
446,1000,330.0,2.298,28,,828,0,3,12,402,0.6205,953.4,,,0,446000,6500.3
447,1000,360.0,-0.428,28,,954,0,4,15,591,0.6022,869.2,,,0,447000,6512.8
448,1000,330.0,8.08,25,,838,0,4,13,297,0.6245,719.9,,,0,448000,6525.7
449,1000,320.0,-2.845,27,,981,0,3,13,738,0.6623,921.6,,,0,449000,6538.7
450,1000,340.0,-0.598,29,,910,0,3,14,482,0.6235,876.9,,,0,450000,6550.7
451,1000,320.0,-3.937,27,,923,0,3,8,618,0.619,883.5,,,0,451000,6597.0
452,1000,390.0,1.446,31,,825,0,4,20,733,0.6767,978.8,,,0,452000,6608.3
453,1000,410.0,3.551,30,,972,0,5,15,510,0.6002,878.1,,,0,453000,6619.0
454,1000,370.0,4.298,29,,988,0,4,16,494,0.5827,757.1,,,0,454000,6632.3
455,1000,400.0,7.19,29,,872,0,5,18,360,0.6035,787.6,,,0,455000,6644.5
456,1000,270.0,2.374,25,,986,0,2,11,419,0.6687,744.4,,,0,456000,6656.3
457,1000,430.0,10.976,32,,993,0,5,22,390,0.5853,828.4,,,0,457000,6669.3
458,1000,500.0,8.811,36,,981,0,6,21,784,0.5915,888.2,,,0,458000,6681.3
459,1000,360.0,7.788,28,,952,0,4,22,362,0.567,846.5,,,0,459000,6693.1
460,1000,400.0,7.544,32,,997,0,4,30,509,0.626,872.6,,,0,460000,6706.4
461,1000,390.0,17.189,28,,936,0,5,23,334,0.6302,844.1,,,0,461000,6717.8
462,1000,370.0,-5.201,29,,997,0,4,30,766,0.6365,865.6,,,0,462000,6729.3
463,1000,260.0,-6.864,24,,911,0,2,17,628,0.7033,772.2,,,0,463000,6741.8
464,1000,320.0,-3.625,27,,959,0,3,20,688,0.6677,871.5,,,0,464000,6753.2
465,1000,400.0,1.401,32,,969,0,4,18,764,0.6092,941.2,,,0,465000,6765.9
466,1000,330.0,0.06,28,,989,0,3,14,640,0.6597,850.7,,,0,466000,6777.3
467,1000,330.0,0.536,28,,788,0,3,12,412,0.6567,978.7,,,0,467000,6789.6
468,1000,350.0,1.425,27,,858,0,4,12,474,0.6272,921.0,,,0,468000,6803.1
469,1000,360.0,-0.119,31,,856,0,3,18,658,0.6105,906.5,,,0,469000,6814.5
470,1000,400.0,-3.138,32,,896,0,4,17,805,0.654,769.4,,,0,470000,6826.3
471,1000,370.0,0.322,32,,924,0,3,20,665,0.6355,937.8,,,0,471000,6839.8
472,1000,160.0,-35.617,20,,960,0,0,5,1560,0.699,1000.8,,,0,472000,6852.8
473,1000,420.0,6.81,31,,922,0,5,16,462,0.6435,784.7,,,0,473000,6865.9
474,1000,390.0,3.362,31,,978,0,4,12,524,0.6258,820.0,,,0,474000,6880.6
475,1000,360.0,7.03,31,,959,0,3,19,570,0.6532,850.4,,,0,475000,6893.0
476,1000,320.0,-11.832,27,,665,0,3,11,1070,0.628,934.3,,,0,476000,6907.2
477,1000,340.0,3.85,26,,923,0,4,11,541,0.6012,751.3,,,0,477000,6918.9
478,1000,360.0,6.483,28,,860,0,4,25,577,0.634,800.3,,,0,478000,6930.8
479,1000,330.0,4.357,28,,905,0,3,16,345,0.66,864.3,,,0,479000,6943.9
480,1000,370.0,3.823,29,,991,0,4,13,428,0.61,858.7,,,0,480000,6955.4
481,1000,410.0,5.179,30,,987,0,5,14,472,0.599,836.9,,,0,481000,6968.9
482,1000,360.0,12.32,28,,986,0,4,17,438,0.6395,781.9,,,0,482000,6980.9
483,1000,370.0,4.056,32,,962,0,3,14,426,0.6548,772.6,,,0,483000,6992.5
484,1000,440.0,8.23,36,,988,0,4,29,751,0.6328,800.2,,,0,484000,7005.4
485,1000,370.0,9.0,29,,617,0,4,21,489,0.6055,829.3,,,0,485000,7017.1
486,1000,480.0,9.695,37,,929,0,5,23,478,0.652,874.0,,,0,486000,7028.7
487,1000,430.0,8.367,32,,912,0,5,29,522,0.604,891.0,,,0,487000,7042.2
488,1000,360.0,8.878,31,,914,0,3,22,439,0.651,822.8,,,0,488000,7054.1
489,1000,330.0,-0.819,28,,996,0,3,14,590,0.6435,775.2,,,0,489000,7066.0
490,1000,280.0,-3.495,26,,979,0,2,16,737,0.6428,871.2,,,0,490000,7079.6
491,1000,430.0,4.445,32,,992,0,5,23,489,0.635,762.2,,,0,491000,7091.8
492,1000,350.0,6.688,30,,998,0,3,18,337,0.6613,766.2,,,0,492000,7105.3
493,1000,380.0,6.116,30,,996,0,4,23,415,0.6355,818.2,,,0,493000,7117.3
494,1000,410.0,5.789,30,,813,0,5,22,712,0.646,888.0,,,0,494000,7129.7
495,1000,240.0,-4.585,22,,989,0,2,12,554,0.6522,745.4,,,0,495000,7143.8
496,1000,370.0,-7.073,29,,892,0,4,15,823,0.6395,815.7,,,0,496000,7155.7
497,1000,390.0,8.021,31,,971,0,4,11,317,0.6428,843.2,,,0,497000,7167.6
498,1000,360.0,4.827,31,,974,0,3,12,389,0.654,777.0,,,0,498000,7180.7
499,1000,360.0,1.882,28,,774,0,4,15,487,0.656,785.1,,,0,499000,7192.7
500,1000,360.0,3.834,28,,985,0,4,17,517,0.597,762.3,,,0,500000,7206.6
501,1000,350.0,3.745,30,,948,0,3,20,470,0.6255,885.2,,,0,501000,7259.9
502,1000,330.0,-1.57,28,,945,0,3,11,652,0.643,954.7,,,0,502000,7276.1
503,1000,340.0,-1.374,29,,960,0,3,5,572,0.638,808.8,,,0,503000,7290.0
504,1000,330.0,2.338,28,,948,0,3,13,573,0.6355,981.6,,,0,504000,7303.8
505,1000,360.0,-13.234,28,,961,0,4,11,988,0.5835,831.4,,,0,505000,7319.0
506,1000,350.0,-1.842,30,,949,0,3,17,776,0.6773,791.8,,,0,506000,7333.3
507,1000,340.0,-1.777,29,,920,0,3,16,577,0.654,856.4,,,0,507000,7347.4
508,1000,320.0,-0.951,27,,909,0,3,11,763,0.6635,883.9,,,0,508000,7359.3
509,1000,410.0,5.594,30,,796,0,5,15,448,0.617,795.2,,,0,509000,7371.5
510,1000,440.0,6.426,36,,994,0,4,16,441,0.6122,857.2,,,0,510000,7385.5
511,1000,340.0,5.421,29,,843,0,3,16,480,0.6472,845.1,,,0,511000,7397.3
512,1000,380.0,-0.342,30,,955,0,4,11,584,0.6445,804.6,,,0,512000,7411.2
513,1000,380.0,4.553,30,,986,0,4,16,519,0.6345,965.3,,,0,513000,7423.0
514,1000,350.0,4.426,27,,950,0,4,17,435,0.5817,870.7,,,0,514000,7435.3
515,1000,370.0,3.82,29,,750,0,4,15,478,0.6312,883.0,,,0,515000,7448.8
516,1000,400.0,10.048,32,,875,0,4,20,445,0.6132,805.2,,,0,516000,7460.2
517,1000,390.0,3.51,28,,880,0,5,19,538,0.628,781.2,,,0,517000,7472.5
518,1000,460.0,11.948,32,,920,0,6,18,382,0.6442,753.3,,,0,518000,7485.1
519,1000,460.0,4.983,35,,991,0,5,20,656,0.5952,892.3,,,0,519000,7496.9
520,1000,380.0,6.633,30,,900,0,4,16,638,0.6855,890.6,,,0,520000,7510.9
521,1000,390.0,5.551,31,,973,0,4,17,531,0.6442,921.8,,,0,521000,7523.3
522,1000,340.0,6.111,26,,793,0,4,15,414,0.6232,854.8,,,0,522000,7535.4
523,1000,410.0,1.671,33,,876,0,4,18,491,0.6332,945.0,,,0,523000,7548.8
524,1000,400.0,2.982,29,,855,0,5,14,509,0.6108,767.0,,,0,524000,7560.5
525,1000,270.0,-4.626,25,,655,0,2,11,607,0.645,791.4,,,0,525000,7572.1
526,1000,370.0,9.599,29,,968,0,4,17,337,0.664,758.8,,,0,526000,7585.2
527,1000,450.0,4.604,34,,994,0,5,22,573,0.636,883.3,,,0,527000,7596.9
528,1000,350.0,-3.216,27,,939,0,4,11,559,0.6332,783.1,,,0,528000,7608.8
529,1000,350.0,1.225,27,,975,0,4,17,556,0.5948,838.1,,,0,529000,7621.8
530,1000,450.0,2.056,34,,943,0,5,15,718,0.6368,809.9,,,0,530000,7634.0
531,1000,280.0,-3.148,26,,994,0,2,15,571,0.6562,781.7,,,0,531000,7647.1
532,1000,350.0,-0.929,30,,936,0,3,17,712,0.5885,820.5,,,0,532000,7659.7
533,1000,350.0,4.769,30,,951,0,3,13,458,0.6215,830.8,,,0,533000,7671.6
534,1000,360.0,1.795,28,,880,0,4,13,620,0.588,823.9,,,0,534000,7684.8
535,1000,370.0,8.663,29,,887,0,4,14,437,0.6408,781.7,,,0,535000,7696.5
536,1000,470.0,10.42,33,,749,0,6,18,400,0.6212,896.7,,,0,536000,7708.7
537,1000,400.0,5.53,32,,986,0,4,17,392,0.591,898.1,,,0,537000,7722.0
538,1000,330.0,-0.564,28,,991,0,3,11,493,0.6378,887.1,,,0,538000,7734.3
539,1000,330.0,8.24,28,,983,0,3,14,405,0.6138,833.0,,,0,539000,7747.2
540,1000,310.0,8.875,26,,851,0,3,15,276,0.6022,758.4,,,0,540000,7759.0
541,1000,340.0,0.439,29,,994,0,3,16,423,0.6152,923.2,,,0,541000,7770.4
542,1000,340.0,-13.07,29,,949,0,3,9,925,0.6558,920.0,,,0,542000,7784.2
543,1000,360.0,-6.568,28,,944,0,4,13,675,0.6412,970.7,,,0,543000,7795.8
544,1000,350.0,8.226,30,,931,0,3,38,471,0.6425,774.3,,,0,544000,7807.4
545,1000,220.0,-0.535,23,,955,0,1,17,589,0.6673,781.6,,,0,545000,7820.2
546,1000,350.0,1.931,27,,975,0,4,14,432,0.643,797.9,,,0,546000,7832.1
547,1000,300.0,-2.334,25,,975,0,3,13,526,0.6522,812.5,,,0,547000,7844.0
548,1000,360.0,-5.273,28,,964,0,4,14,963,0.6232,811.6,,,0,548000,7856.9
549,1000,290.0,-4.475,24,,874,0,3,15,672,0.5905,771.2,,,0,549000,7868.3
550,1000,340.0,6.053,26,,975,0,4,16,232,0.6448,811.4,,,0,550000,7880.0
551,1000,370.0,2.912,32,,988,0,3,15,678,0.6707,859.6,,,0,551000,7923.6
552,1000,370.0,2.256,32,,851,0,3,12,523,0.6382,828.2,,,0,552000,7934.4
553,1000,340.0,6.885,29,,897,0,3,18,404,0.6222,795.1,,,0,553000,7945.8
554,1000,320.0,1.2,27,,973,0,3,14,542,0.6328,774.2,,,0,554000,7959.4
555,1000,310.0,2.186,26,,955,0,3,11,536,0.6368,737.7,,,0,555000,7970.7
556,1000,330.0,3.681,25,,766,0,4,16,457,0.626,730.2,,,0,556000,7984.1
557,1000,450.0,11.456,31,,883,0,6,16,288,0.5657,787.8,,,0,557000,7996.3
558,1000,330.0,4.233,28,,954,0,3,7,450,0.6515,741.6,,,0,558000,8008.1
559,1000,380.0,9.285,33,,998,0,3,14,263,0.6455,867.5,,,0,559000,8022.0
560,1000,350.0,8.934,27,,997,0,4,21,373,0.5952,823.9,,,0,560000,8033.6
561,1000,410.0,6.432,33,,980,0,4,19,520,0.6138,804.8,,,0,561000,8045.2
562,1000,290.0,-6.256,24,,914,0,3,10,583,0.634,880.4,,,0,562000,8058.4
563,1000,350.0,-4.596,30,,997,0,3,11,699,0.6645,988.0,,,0,563000,8069.8
564,1000,370.0,2.122,32,,775,0,3,15,509,0.6285,914.3,,,0,564000,8081.2
565,1000,480.0,14.231,34,,956,0,6,20,341,0.5958,856.2,,,0,565000,8094.5
566,1000,350.0,-5.059,27,,808,0,4,14,798,0.6498,916.9,,,0,566000,8105.9
567,1000,370.0,-0.662,32,,995,0,3,15,454,0.6412,796.6,,,0,567000,8119.6
568,1000,390.0,3.901,31,,999,0,4,16,537,0.631,845.6,,,0,568000,8131.5
569,1000,340.0,3.072,29,,982,0,3,12,429,0.6385,766.7,,,0,569000,8143.0
570,1000,390.0,2.51,31,,985,0,4,18,500,0.6445,922.2,,,0,570000,8155.8
571,1000,390.0,4.323,31,,994,0,4,23,540,0.5807,934.1,,,0,571000,8167.7
572,1000,470.0,7.598,33,,961,0,6,21,620,0.6092,870.4,,,0,572000,8179.9
573,1000,410.0,3.116,33,,942,0,4,21,569,0.6565,878.7,,,0,573000,8192.7
574,1000,390.0,0.864,31,,888,0,4,17,608,0.6235,958.1,,,0,574000,8204.1
575,1000,300.0,-2.868,25,,957,0,3,10,598,0.6907,892.8,,,0,575000,8215.8
576,1000,400.0,3.587,32,,909,0,4,14,497,0.6042,1062.2,,,0,576000,8228.8
577,1000,450.0,13.618,31,,796,0,6,12,357,0.6255,789.0,,,0,577000,8240.4
578,1000,440.0,8.529,33,,911,0,5,16,253,0.601,908.0,,,0,578000,8254.1
579,1000,360.0,-2.433,31,,991,0,3,11,681,0.6348,946.2,,,0,579000,8266.2
580,1000,320.0,2.038,27,,929,0,3,10,530,0.6378,790.2,,,0,580000,8278.2
581,1000,330.0,7.208,28,,985,0,3,12,290,0.6218,723.0,,,0,581000,8291.5
582,1000,370.0,-2.997,29,,998,0,4,16,547,0.6312,850.3,,,0,582000,8302.8
583,1000,390.0,1.799,28,,846,0,5,15,642,0.626,981.1,,,0,583000,8315.2
584,1000,340.0,6.73,29,,854,0,3,20,691,0.6028,811.0,,,0,584000,8329.1
585,1000,350.0,1.403,30,,980,0,3,15,631,0.6492,873.2,,,0,585000,8341.8
586,1000,380.0,3.471,33,,971,0,3,15,412,0.6132,934.5,,,0,586000,8355.4
587,1000,370.0,0.898,29,,994,0,4,19,488,0.6555,737.0,,,0,587000,8367.5
588,1000,440.0,9.358,30,,822,0,6,18,615,0.6205,887.8,,,0,588000,8379.6
589,1000,390.0,3.248,31,,991,0,4,16,572,0.6432,852.5,,,0,589000,8393.5
590,1000,360.0,-0.295,31,,984,0,3,16,593,0.6258,797.6,,,0,590000,8405.2
