episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,6,57,1000,562.568,52,,9,0.4525,761.8,0.1769,8,step_limit,0.1444,2.7
2,3,50,1000,266.566,31,,5,0.4693,586.8,0.4386,164,step_limit,0.1744,4.3
3,6,72,1000,790.042,70,,12,0.4527,800.8,0.1631,4,step_limit,0.1512,6.9
4,3,46,1000,420.604,38,,7,0.3017,554.9,0.3643,79,step_limit,0.1628,11.3
5,4,58,1000,469.248,47,,8,0.6088,931.4,0.2399,16,step_limit,0.3575,47.7
6,3,61,1000,596.267,51,,9,0.4413,736.2,0.3656,135,step_limit,0.2827,102.0
7,3,30,555,374.06,30,555,5,0.4685,776.0,0.0189,7,complete,0.3676,133.0
8,3,69,1000,641.748,55,,9,0.488,774.4,0.4374,82,step_limit,0.2465,187.3
9,4,66,1000,668.055,58,,10,0.5467,925.4,0.3565,30,step_limit,0.3327,242.2
10,4,26,557,285.674,26,557,4,0.5539,814.8,0.4552,48,complete,0.2659,271.5
11,6,32,200,315.762,32,200,2,0.5108,689.5,0.0806,2,complete,0.1667,283.8
12,4,35,377,431.08,35,377,5,0.4755,705.7,0.1617,20,complete,0.192,304.7
13,4,23,339,257.483,23,339,3,0.4956,812.8,0.2633,15,complete,0.2381,323.9
14,3,61,1000,650.987,55,,9,0.4983,774.7,0.3093,31,step_limit,0.303,379.1
15,5,78,1000,845.859,73,,12,0.492,765.6,0.6115,167,step_limit,0.229,437.1
16,6,46,388,532.785,46,388,6,0.5571,878.0,0.266,7,complete,0.1476,461.1
17,5,74,776,966.957,74,776,13,0.5309,770.3,0.3733,23,complete,0.1728,505.4
18,4,24,311,233.043,24,311,2,0.5297,763.7,0.2907,21,complete,0.1974,522.1
19,5,24,372,241.358,24,372,3,0.6457,831.6,0.2475,8,complete,0.2,542.1
20,4,66,663,882.959,66,663,12,0.4061,623.7,0.2182,33,complete,0.1486,579.9
21,4,43,667,534.585,43,667,7,0.4307,623.2,0.4563,56,complete,0.1548,617.3
22,4,43,494,509.728,43,494,6,0.3689,496.8,0.2893,18,complete,0.0933,644.5
23,3,22,697,227.249,22,697,3,0.5825,780.7,0.4532,137,complete,0.2963,683.4
24,4,35,521,436.749,35,521,6,0.5091,777.8,0.2692,12,complete,0.2164,712.9
25,5,25,253,250.03,25,253,2,0.634,893.9,0.1382,5,complete,0.215,727.1
26,4,79,846,1072.545,79,846,15,0.4861,668.7,0.2355,17,complete,0.1269,774.3
27,6,63,580,797.933,63,580,11,0.6807,1122.3,0.2452,14,complete,0.1649,807.5
28,3,77,1000,576.665,49,,9,0.4797,711.0,0.6173,373,step_limit,0.2432,860.9
29,4,34,472,383.238,34,472,5,0.545,884.2,0.3032,11,complete,0.1423,887.4
30,4,25,471,244.536,25,471,3,0.6555,895.7,0.2292,19,complete,0.3036,913.6
31,6,68,561,877.19,68,561,12,0.5677,784.7,0.1474,4,complete,0.1593,946.5
32,4,79,1000,685.372,61,,11,0.4863,882.9,0.4034,34,step_limit,0.2596,1003.3
33,4,62,1000,634.226,57,,9,0.598,861.5,0.4156,39,step_limit,0.2583,1057.2
34,4,33,397,376.956,33,397,4,0.4169,633.7,0.2822,37,complete,0.1607,1080.0
35,4,26,341,304.745,26,341,4,0.5022,687.3,0.2703,21,complete,0.175,1100.1
36,4,57,838,720.206,57,838,10,0.5716,941.6,0.2527,13,complete,0.2477,1148.8
37,4,29,589,295.309,29,589,4,0.5726,960.7,0.3031,17,complete,0.2985,1180.0
38,5,63,764,768.102,63,764,11,0.5801,860.0,0.3142,15,complete,0.1983,1225.3
39,5,44,438,504.27,44,438,6,0.5858,895.8,0.1972,9,complete,0.1791,1250.8
40,6,56,727,569.619,56,727,7,0.6625,853.9,0.5122,30,complete,0.1891,1291.1
41,6,21,165,154.786,21,165,0,0.6626,932.2,0.075,1,complete,0.2312,1301.3
42,3,24,438,269.035,24,438,3,0.5403,798.4,0.2184,12,complete,0.2727,1324.0
43,4,52,894,641.432,52,894,9,0.5501,789.5,0.4571,128,complete,0.1181,1374.0
44,4,72,750,934.189,72,750,12,0.4413,752.0,0.1789,14,complete,0.1354,1417.1
45,4,52,1000,537.162,51,,7,0.633,955.5,0.363,28,step_limit,0.325,1474.4
46,6,72,474,970.31,72,474,13,0.4342,643.3,0.088,10,complete,0.1355,1504.1
47,4,69,679,908.811,69,679,12,0.4683,729.8,0.1866,21,complete,0.1216,1542.9
48,4,56,755,663.507,56,755,8,0.5073,729.4,0.3735,18,complete,0.1531,1583.0
49,6,78,670,1003.315,78,670,14,0.5831,869.4,0.2306,6,complete,0.1667,1621.5
50,5,40,816,379.0,40,816,6,0.7169,1177.7,0.2865,18,complete,0.3495,1665.7
