episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,4,50,1000,372.424,41,,6,0.6188,885.0,0.3259,27,step_limit,0.1713,4.5
2,4,50,1000,469.056,44,,8,0.5855,850.6,0.2622,15,step_limit,0.2079,10.7
3,4,50,1000,209.184,32,,5,0.6138,771.2,0.4305,60,step_limit,0.2024,16.5
4,4,50,1000,276.08,37,,5,0.5847,852.9,0.3707,39,step_limit,0.1593,22.9
5,4,50,1000,521.264,49,,8,0.56,898.6,0.2762,39,step_limit,0.3066,67.5
6,4,50,925,347.896,36,,6,0.6692,771.0,0.6068,180,no_progress,0.3359,131.8
7,4,50,949,569.696,50,949,8,0.656,931.3,0.2753,18,complete,0.4308,198.6
8,4,50,873,537.072,50,873,7,0.6082,916.2,0.2995,22,complete,0.4009,257.9
9,4,50,1000,410.912,45,,6,0.615,929.4,0.4599,78,step_limit,0.3761,326.1
10,4,50,762,566.92,50,762,7,0.607,951.3,0.2235,22,complete,0.3763,380.4
11,4,50,913,558.064,50,913,8,0.6388,917.4,0.347,34,complete,0.3585,442.8
12,4,50,892,543.424,50,892,8,0.5835,935.6,0.2835,26,complete,0.3773,505.4
13,4,50,787,547.856,50,787,7,0.6229,943.4,0.2108,11,complete,0.3763,559.1
14,4,50,1000,561.856,49,,8,0.587,985.1,0.4079,172,step_limit,0.3452,625.3
15,4,50,1000,552.6,49,,8,0.6305,920.4,0.3676,31,step_limit,0.3527,693.8
16,4,50,1000,463.992,46,,7,0.6128,928.6,0.3767,23,step_limit,0.3505,761.3
17,4,50,1000,545.912,48,,8,0.5955,873.0,0.4414,114,step_limit,0.3164,830.1
18,4,50,1000,410.448,42,,6,0.5543,850.7,0.3346,26,step_limit,0.27,897.1
19,4,50,942,573.48,50,942,8,0.6369,864.7,0.3849,93,complete,0.3096,961.9
20,4,50,1000,403.472,45,,7,0.6165,899.6,0.3708,35,step_limit,0.3113,1021.9
21,4,50,1000,422.016,45,,6,0.5803,837.8,0.3196,28,step_limit,0.2807,1081.3
22,4,50,1000,443.744,44,,7,0.5185,876.0,0.3551,19,step_limit,0.3058,1141.1
23,4,50,1000,514.44,48,,8,0.5737,921.4,0.2027,11,step_limit,0.3119,1208.0
24,4,50,949,564.784,50,949,8,0.6167,915.8,0.2116,10,complete,0.3208,1274.2
25,4,50,899,564.056,50,899,8,0.6237,870.1,0.319,13,complete,0.32,1333.9
26,4,50,848,576.944,50,848,8,0.5634,928.2,0.2768,21,complete,0.3269,1391.9
27,4,50,1000,504.904,47,,8,0.514,875.7,0.2242,20,step_limit,0.2977,1459.8
28,4,50,1000,431.68,43,,7,0.5887,917.7,0.3981,134,step_limit,0.3342,1528.6
29,4,50,982,547.752,50,982,8,0.5224,891.3,0.2136,12,complete,0.2617,1597.1
30,4,50,1000,549.672,47,,9,0.5865,947.3,0.2658,11,step_limit,0.3568,1665.1
31,4,50,809,590.856,50,809,8,0.5992,939.1,0.2586,18,complete,0.3592,1721.8
32,4,50,1000,481.008,48,,7,0.5218,951.5,0.2201,12,step_limit,0.306,1792.6
33,4,50,780,599.776,50,780,8,0.5683,968.4,0.1927,14,complete,0.3405,1850.9
34,4,50,896,571.736,50,896,8,0.6325,894.0,0.3471,21,complete,0.3264,1915.3
35,4,50,922,554.952,50,922,8,0.5911,925.7,0.2567,31,complete,0.3341,1978.5
36,4,50,1000,477.472,48,,7,0.5557,923.4,0.3126,20,step_limit,0.3403,2045.8
37,4,50,953,522.952,50,953,7,0.5462,941.7,0.228,32,complete,0.2759,2110.0
38,4,50,967,542.384,50,967,8,0.6143,908.6,0.2685,29,complete,0.3286,2175.8
39,4,50,885,583.112,50,885,8,0.6455,901.0,0.3236,29,complete,0.3028,2237.8
40,4,50,971,475.92,50,971,6,0.5602,942.0,0.2637,13,complete,0.3287,2303.2
41,4,50,818,539.64,50,818,7,0.5562,876.3,0.2438,15,complete,0.2791,2357.3
42,4,50,936,564.352,50,936,8,0.61,926.9,0.2716,58,complete,0.3176,2414.4
43,4,50,823,514.6,50,823,6,0.6206,941.4,0.2278,13,complete,0.2628,2462.5
44,4,50,1000,388.136,41,,7,0.6402,935.8,0.4035,24,step_limit,0.3317,2521.7
45,4,50,644,551.32,50,644,6,0.6168,962.9,0.1775,10,complete,0.2819,2563.0
46,4,50,1000,541.656,48,,9,0.5643,928.3,0.2649,29,step_limit,0.2591,2624.3
47,4,50,820,566.976,50,820,7,0.625,906.3,0.3254,40,complete,0.2658,2669.9
48,4,50,1000,492.336,49,,7,0.6458,952.7,0.2935,16,step_limit,0.3311,2721.5
49,4,50,1000,425.232,44,,7,0.5763,871.3,0.3913,38,step_limit,0.2548,2767.8
50,4,50,932,578.016,50,932,8,0.6379,990.2,0.2638,23,complete,0.2868,2809.3
51,4,50,1000,500.416,45,,8,0.6325,867.7,0.4529,50,step_limit,0.2804,3419.2
52,4,50,1000,589.296,49,,9,0.6482,897.4,0.3397,21,step_limit,0.2977,3478.4
53,4,50,1000,544.184,48,,8,0.6252,931.0,0.4534,40,step_limit,0.2451,3545.3
54,4,50,959,584.12,50,959,9,0.5852,906.8,0.2674,16,complete,0.2876,3611.0
55,4,50,1000,582.96,48,,9,0.6355,941.5,0.2764,20,step_limit,0.3242,3681.8
56,4,50,1000,186.032,34,,4,0.496,723.1,0.4124,21,step_limit,0.2396,3750.7
57,4,50,1000,521.136,49,,7,0.677,931.9,0.3149,22,step_limit,0.3211,3821.6
58,4,50,1000,492.576,49,,6,0.6318,945.9,0.3732,47,step_limit,0.292,3891.5
59,4,50,1000,515.728,47,,7,0.6305,911.2,0.4656,93,step_limit,0.2757,3958.4
60,4,50,1000,509.096,47,,8,0.6262,845.5,0.311,59,step_limit,0.275,4026.4
61,4,50,1000,432.304,42,,7,0.5867,833.0,0.3736,36,step_limit,0.2618,4097.2
62,4,50,1000,495.04,48,,7,0.6663,890.0,0.3273,30,step_limit,0.2885,4166.2
63,4,50,903,561.624,50,903,8,0.6412,938.2,0.3255,20,complete,0.3028,4229.6
64,4,50,805,553.256,50,805,7,0.6457,915.4,0.2585,13,complete,0.2825,4285.2
65,4,50,1000,561.136,49,,8,0.635,906.2,0.3418,34,step_limit,0.3036,4353.1
66,4,50,1000,503.32,48,,7,0.6567,897.3,0.4123,66,step_limit,0.294,4421.3
