episode,steps,reward,delivered,completion_rate,makespan,idle_drones,deliv_min,deliv_max,deliv_std,reloads,blocked,hop2plus,max_reach,t_last_deliv,comm_loss,alpha,loss_critic,loss_actor,env_steps,wall_sec
66,1000,-30.5972,6,0.12,,0,1,3,0.866,0,3480,0.4873,790.3,444,0,0.063308,3.096852,-43.180412,66000,717.1
67,1000,-36.3322,5,0.1,,1,0,2,0.8292,0,3547,0.487,703.9,155,0,0.06088,1.392775,-47.148125,67000,728.8
68,1000,1.153,9,0.18,,0,1,5,1.6394,0,3434,0.487,772.0,416,0,0.059935,3.332666,-47.335884,68000,741.2
69,1000,-18.4503,6,0.12,,2,0,5,2.0616,0,2807,0.4883,876.2,250,0,0.059374,2.073303,-49.304962,69000,752.5
70,1000,-31.4831,6,0.12,,2,0,3,1.5,0,3531,0.486,722.4,122,0,0.059708,3.752856,-47.728966,70000,764.3
71,1000,-35.35,6,0.12,,1,0,3,1.118,0,3620,0.486,770.7,672,0,0.058177,1.114925,-47.221016,71000,776.1
72,1000,-3.4873,7,0.14,,1,0,4,1.479,0,2900,0.4885,893.9,494,0,0.058554,1.688787,-45.832977,72000,787.8
73,1000,14.975,9,0.18,,1,0,5,1.7854,0,2911,0.585,865.4,604,0,0.057507,2.956961,-49.793613,73000,799.8
74,1000,-4.5376,7,0.14,,1,0,3,1.299,0,2715,0.5357,853.8,871,0,0.055933,2.002815,-50.575447,74000,811.4
75,1000,-5.3154,6,0.12,,2,0,4,1.6583,0,2732,0.4873,862.3,749,0,0.054639,4.154978,-51.579559,75000,823.7
76,1000,24.5625,8,0.16,,0,1,5,1.7321,0,2479,0.623,891.7,638,0,0.053017,1.474231,-51.043083,76000,835.2
77,1000,58.8432,13,0.26,,0,2,5,1.0897,0,2969,0.6472,778.4,681,0,0.053469,2.108828,-50.669098,77000,847.1
78,1000,138.1396,18,0.36,,0,4,5,0.5,0,1683,0.7295,860.1,860,0,0.053832,2.735153,-51.823502,78000,859.1
79,1000,31.5286,11,0.22,,0,1,5,1.479,0,3173,0.71,955.2,198,0,0.053461,1.411287,-51.63752,79000,870.8
80,1000,121.9325,14,0.28,,0,2,5,1.5,1,2320,0.5312,880.1,710,0,0.054608,2.75115,-53.790668,80000,883.3
81,1000,61.5687,13,0.26,,0,1,5,1.479,0,2668,0.7023,950.6,962,0,0.053558,2.171621,-51.222271,81000,895.4
82,1000,60.3728,13,0.26,,0,2,5,1.0897,0,2853,0.5443,753.6,990,0,0.053307,2.42835,-52.855202,82000,906.6
83,1000,7.9826,8,0.16,,1,0,4,1.5811,0,3055,0.7085,573.6,969,0,0.05371,9.538771,-52.994205,83000,917.8
84,1000,-31.9556,6,0.12,,0,1,2,0.5,0,3644,0.7192,535.4,98,0,0.052486,3.096915,-56.385319,84000,929.9
85,1000,101.497,15,0.3,,1,0,5,2.1651,0,1900,0.4893,773.5,962,0,0.050625,2.118794,-51.041771,85000,940.8
86,1000,-4.8581,8,0.16,,1,0,4,1.4142,0,2664,0.485,711.8,970,0,0.050029,1.439418,-51.508312,86000,952.2
87,1000,47.2595,12,0.24,,1,0,5,1.8708,0,2832,0.5275,897.2,587,0,0.050251,1.720744,-52.460915,87000,964.6
88,1000,-10.5274,6,0.12,,0,1,2,0.5,0,2683,0.487,800.0,966,0,0.048835,1.342466,-55.788673,88000,976.2
89,1000,41.2925,11,0.22,,1,0,5,2.2776,0,2610,0.713,939.3,529,0,0.04861,1.015056,-53.472828,89000,987.5
90,1000,22.3322,10,0.2,,0,1,5,1.5,0,3059,0.5893,777.7,800,0,0.047274,1.862583,-54.428181,90000,999.3
91,1000,40.2133,11,0.22,,0,2,4,0.8292,0,2832,0.7037,922.9,270,0,0.046504,3.399978,-57.747345,91000,1010.7
92,1000,56.4195,13,0.26,,0,2,5,1.299,0,2989,0.6388,890.6,705,0,0.046713,4.181909,-52.846115,92000,1022.6
93,1000,-4.1281,7,0.14,,1,0,4,1.479,0,2851,0.6552,686.6,205,0,0.046912,2.720758,-55.793587,93000,1033.9
94,1000,47.3597,10,0.2,,0,1,5,1.5,0,2365,0.7167,986.4,785,0,0.046864,2.253566,-56.351089,94000,1045.3
95,1000,22.763,9,0.18,,1,0,5,1.9203,0,2943,0.729,958.0,378,0,0.046705,1.591828,-56.12542,95000,1057.8
96,1000,8.7125,9,0.18,,0,1,4,1.299,0,3220,0.5725,840.3,712,0,0.046166,3.100312,-55.503868,96000,1069.4
97,1000,6.932,9,0.18,,0,2,3,0.433,0,3344,0.7265,686.0,353,0,0.045154,1.525828,-54.435684,97000,1081.5
98,1000,14.4029,8,0.16,,2,0,5,2.1213,0,2610,0.4858,847.3,620,0,0.044391,1.118341,-56.099533,98000,1093.3
99,1000,13.1914,9,0.18,,0,1,4,1.0897,0,2973,0.6325,872.2,530,0,0.043915,2.313051,-53.129349,99000,1105.6
100,1000,-18.8247,5,0.1,,2,0,3,1.299,0,2973,0.4858,759.1,389,0,0.043475,2.133251,-51.655964,100000,1117.6
101,1000,4.0587,9,0.18,,1,0,5,1.7854,0,3289,0.6727,993.3,379,0,0.043269,1.377352,-53.492668,101000,1146.7
102,1000,8.9623,7,0.14,,2,0,5,2.0463,0,2940,0.495,722.1,714,0,0.043655,0.948386,-55.575737,102000,1158.4
103,1000,123.5622,15,0.3,,0,2,5,1.299,1,2374,0.5925,923.9,880,0,0.042874,2.92139,-53.047974,103000,1168.2
104,1000,-35.6085,3,0.06,,2,0,2,0.8292,0,2807,0.4885,732.1,353,0,0.043116,11.05612,-56.086082,104000,1179.1
105,1000,40.583,8,0.16,,2,0,5,2.1213,0,1617,0.471,801.0,704,0,0.042669,0.687669,-57.070282,105000,1191.1
106,1000,19.4046,9,0.18,,1,0,5,1.9203,0,3105,0.4853,815.7,986,0,0.042582,2.895871,-50.857491,106000,1202.4
107,1000,38.8447,9,0.18,,0,1,4,1.0897,0,2252,0.725,982.2,771,0,0.042431,3.134452,-52.372963,107000,1213.7
108,1000,1.2352,8,0.16,,0,1,3,0.7071,0,3187,0.7315,996.9,316,0,0.042645,1.147263,-51.243576,108000,1225.9
109,1000,48.845,11,0.22,,1,0,5,1.7854,0,2468,0.7282,768.4,919,0,0.041616,2.106079,-53.867352,109000,1237.7
110,1000,32.0041,10,0.2,,1,0,5,2.0616,0,2719,0.7278,1045.2,627,0,0.041068,1.093336,-53.810181,110000,1249.5
111,1000,138.1054,20,0.4,,0,5,5,0.0,0,2076,0.6155,984.4,528,0,0.039975,1.262349,-53.915024,111000,1261.9
112,1000,42.5112,11,0.22,,0,1,4,1.0897,0,2782,0.7288,847.1,880,0,0.038727,3.196371,-52.410362,112000,1273.8
113,1000,111.9737,17,0.34,,0,4,5,0.433,0,2338,0.727,955.5,938,0,0.037835,1.449355,-51.934189,113000,1285.9
114,1000,24.6666,10,0.2,,0,2,3,0.5,0,2999,0.5992,830.6,780,0,0.036461,1.715065,-52.474854,114000,1297.6
115,1000,12.3534,7,0.14,,0,1,3,0.8292,0,2376,0.7255,992.2,673,0,0.036371,1.783897,-50.766857,115000,1309.1
116,1000,98.683,14,0.28,,1,0,5,2.0616,0,2050,0.6703,822.7,865,0,0.036158,2.229882,-53.627705,116000,1320.9
117,1000,51.2127,13,0.26,,0,1,5,1.479,0,3114,0.693,800.1,998,0,0.035936,0.82151,-50.335197,117000,1332.3
118,1000,55.5137,12,0.24,,0,2,5,1.2247,0,2723,0.7045,829.5,736,0,0.034496,0.580715,-51.484795,118000,1343.7
119,1000,50.8118,12,0.24,,0,1,5,1.5811,0,2835,0.6418,835.8,917,0,0.033576,1.752744,-51.928596,119000,1355.8
120,1000,62.7082,13,0.26,,0,2,5,1.299,0,2687,0.7218,877.9,680,0,0.033213,1.831007,-51.320702,120000,1367.7
121,1000,-8.4028,7,0.14,,1,0,4,1.479,0,3231,0.379,599.2,846,0,0.032619,0.766216,-50.713634,121000,1379.9
122,1000,62.0377,12,0.24,,0,2,5,1.2247,0,2004,0.7035,1013.7,924,0,0.031777,0.689367,-50.822212,122000,1391.7
123,1000,25.844,7,0.14,,1,0,4,1.479,0,1924,0.6955,966.9,979,0,0.031363,2.638176,-51.224678,123000,1403.8
124,1000,107.7071,16,0.32,,0,3,5,0.7071,0,2239,0.6843,999.6,977,0,0.031633,0.733002,-49.746864,124000,1415.9
125,1000,124.2494,17,0.34,,0,3,5,0.8292,0,1992,0.7163,987.0,677,0,0.031164,0.967199,-50.420868,125000,1428.4
126,1000,5.0711,7,0.14,,2,0,5,2.0463,0,2834,0.726,965.8,999,0,0.029863,0.840379,-51.116547,126000,1440.7
127,1000,108.9334,17,0.34,,0,2,5,1.299,0,2133,0.6637,848.1,487,0,0.029703,3.269603,-48.729195,127000,1453.7
128,1000,108.3509,15,0.3,,0,1,5,1.6394,0,1835,0.6925,955.2,966,0,0.029949,1.966189,-52.154343,128000,1465.5
129,1000,27.7364,10,0.2,,0,2,3,0.5,0,2770,0.7057,999.1,862,0,0.02994,0.436723,-49.663498,129000,1477.2
130,1000,161.422,20,0.4,,0,5,5,0.0,0,1850,0.684,880.1,893,0,0.029685,0.536203,-48.506023,130000,1489.4
131,1000,-5.3731,8,0.16,,0,1,3,1.0,0,3312,0.4833,599.6,814,0,0.02929,0.452519,-47.558975,131000,1501.7
132,1000,77.1667,14,0.28,,0,2,5,1.118,0,2512,0.7145,1014.4,915,0,0.028886,0.728139,-48.215134,132000,1513.4
133,1000,108.6892,17,0.34,,0,2,5,1.299,0,2491,0.7105,927.5,967,0,0.028796,0.915565,-48.009186,133000,1525.4
134,1000,112.8933,16,0.32,,0,2,5,1.2247,0,1797,0.575,810.9,857,0,0.028855,0.807662,-49.80653,134000,1536.7
135,1000,64.5047,11,0.22,,0,2,5,1.299,0,1769,0.5537,675.0,892,0,0.028444,1.019407,-46.398201,135000,1549.6
136,1000,60.4153,13,0.26,,0,1,5,1.479,0,2818,0.6058,721.0,882,0,0.028174,1.331867,-48.493866,136000,1561.8
137,1000,86.6651,14,0.28,,0,3,5,0.866,0,2245,0.5687,846.9,989,0,0.027466,2.277566,-47.452156,137000,1573.2
138,1000,122.8637,16,0.32,,0,2,5,1.2247,0,1620,0.5,670.3,896,0,0.027825,2.486043,-46.263268,138000,1585.3
139,1000,136.5749,18,0.36,,0,3,5,0.866,0,1892,0.6002,769.0,999,0,0.027606,0.838963,-46.908066,139000,1596.9
140,1000,103.1392,17,0.34,,0,3,5,0.8292,0,2837,0.7027,958.2,737,0,0.027396,0.412979,-46.339893,140000,1609.2
141,1000,53.4863,13,0.26,,0,1,5,1.7854,0,3120,0.6647,855.4,974,0,0.026291,0.544587,-45.962364,141000,1621.8
142,1000,193.5723,19,0.38,,0,4,5,0.433,1,1620,0.6967,905.1,736,0,0.025462,0.473025,-47.019817,142000,1633.2
143,1000,138.4832,17,0.34,,0,2,5,1.299,0,1663,0.6445,809.0,299,0,0.025524,0.561454,-45.650131,143000,1644.4
144,1000,158.0759,18,0.36,,0,4,5,0.5,1,2368,0.609,732.3,905,0,0.026123,0.621258,-42.950951,144000,1656.3
145,1000,139.5453,18,0.36,,0,3,5,0.866,0,1879,0.7075,881.7,922,0,0.025558,1.007066,-43.649902,145000,1667.5
146,1000,162.0333,17,0.34,,0,2,5,1.299,1,1726,0.4602,706.9,763,0,0.025133,1.042549,-45.693024,146000,1680.2
147,1000,150.5047,19,0.38,,0,4,5,0.433,0,1747,0.7155,814.5,904,0,0.024381,1.052723,-44.431412,147000,1692.0
148,1000,228.0008,23,0.46,,0,3,10,2.586,1,1440,0.646,772.6,997,0,0.023754,0.661114,-44.780296,148000,1703.2
149,1000,121.2825,18,0.36,,0,3,5,0.866,0,2395,0.6192,990.9,680,0,0.024127,0.473879,-45.50861,149000,1714.9
150,1000,189.5869,19,0.38,,0,4,5,0.433,1,1604,0.705,933.1,983,0,0.023404,2.428478,-44.755081,150000,1726.0
151,1000,330.9759,26,0.52,,0,5,9,1.6583,3,1296,0.6495,793.0,955,0,0.022369,0.636451,-43.408562,151000,1755.2
152,1000,200.4147,20,0.4,,0,5,5,0.0,1,1388,0.6178,823.7,920,0,0.02197,0.622973,-41.189159,152000,1766.8
153,1000,163.9005,20,0.4,,0,5,5,0.0,0,1784,0.7115,940.1,552,0,0.021483,1.685403,-42.415993,153000,1777.6
154,1000,318.7985,24,0.48,,0,5,9,1.7321,3,1180,0.6105,821.2,770,0,0.020929,0.744566,-43.173576,154000,1789.2
155,1000,120.9645,18,0.36,,0,4,5,0.5,0,2709,0.6895,829.5,585,0,0.021128,0.851704,-40.736057,155000,1800.6
156,1000,203.1682,20,0.4,,0,5,5,0.0,1,1386,0.5807,851.8,939,0,0.021778,0.848652,-39.968521,156000,1810.4
157,1000,108.9927,16,0.32,,0,2,5,1.2247,0,1915,0.594,868.3,991,0,0.021788,1.014933,-40.061317,157000,1821.6
158,1000,287.0335,22,0.44,,0,5,7,0.866,3,1448,0.6218,897.7,880,0,0.021968,1.708714,-38.491631,158000,1833.3
159,1000,26.2344,9,0.18,,0,1,5,1.6394,0,2849,0.5132,605.2,106,0,0.022034,1.053847,-38.564598,159000,1845.3
160,1000,269.8603,20,0.4,,0,4,6,0.7071,3,1634,0.6232,787.6,862,0,0.021932,1.619121,-38.813435,160000,1856.5
161,1000,54.0894,12,0.24,,0,2,5,1.2247,0,2499,0.6867,591.1,994,0,0.021603,0.642992,-39.67107,161000,1867.9
162,1000,68.1656,14,0.28,,1,0,5,2.0616,0,3115,0.716,812.2,924,0,0.021871,0.566664,-40.042915,162000,1879.7
163,1000,98.9981,17,0.34,,0,2,5,1.299,0,2711,0.7252,966.5,714,0,0.021784,0.781841,-40.90995,163000,1891.5
164,1000,9.9544,7,0.14,,1,0,3,1.0897,0,2274,0.4868,794.0,990,0,0.021893,0.808284,-38.25462,164000,1903.4
165,1000,131.164,19,0.38,,0,4,5,0.433,0,2345,0.6903,880.7,645,0,0.022258,0.500636,-37.934364,165000,1915.7
166,1000,128.5458,20,0.4,,0,5,5,0.0,0,2166,0.6997,1018.1,944,0,0.022151,0.879286,-37.536861,166000,1927.4
167,1000,140.2205,15,0.3,,0,1,5,1.6394,1,2078,0.532,850.9,721,0,0.021831,0.570379,-38.544678,167000,1939.6
168,1000,180.7499,19,0.38,,0,4,5,0.433,1,2029,0.6045,955.1,339,0,0.022207,0.636728,-36.843395,168000,1952.0
169,1000,102.7629,16,0.32,,0,2,5,1.2247,0,1938,0.71,958.6,320,0,0.022253,0.42496,-35.957664,169000,1963.8
170,1000,241.5658,20,0.4,,0,5,5,0.0,2,1327,0.5333,865.8,700,0,0.022711,1.044311,-35.258415,170000,1975.0
171,1000,270.5403,22,0.44,,0,5,6,0.5,2,1078,0.6275,779.0,923,0,0.022382,1.274837,-35.531105,171000,1987.6
172,1000,169.1228,18,0.36,,0,1,7,2.1794,1,2058,0.4715,724.8,790,0,0.022446,0.830074,-35.414085,172000,1999.1
173,1000,157.295,19,0.38,,0,4,5,0.433,0,1794,0.654,1058.2,964,0,0.022795,0.869686,-34.788494,173000,2010.8
174,1000,110.9119,14,0.28,,0,1,6,1.8028,1,2549,0.6585,686.6,802,0,0.02305,0.465621,-35.684425,174000,2022.5
175,1000,292.2752,22,0.44,,0,5,7,0.866,3,1207,0.5423,784.2,857,0,0.023064,2.132429,-33.855129,175000,2034.6
176,1000,85.4981,14,0.28,,0,2,5,1.5,0,2392,0.564,737.8,623,0,0.023229,0.689371,-33.645302,176000,2047.0
177,1000,151.7632,17,0.34,,0,2,5,1.299,1,2126,0.7077,925.4,258,0,0.023484,0.589175,-33.022282,177000,2058.6
178,1000,128.4772,15,0.3,,0,2,5,1.299,1,2307,0.661,854.5,863,0,0.023406,0.743048,-32.36137,178000,2070.0
179,1000,306.6033,23,0.46,,0,5,8,1.299,3,1369,0.5945,873.0,971,0,0.023577,0.632446,-33.432812,179000,2081.4
180,1000,264.1459,23,0.46,,0,5,7,0.8292,2,1533,0.6185,907.7,955,0,0.023512,0.585352,-32.283844,180000,2092.6
181,1000,260.3762,22,0.44,,0,4,8,1.5,2,1452,0.5288,833.3,655,0,0.023089,0.792136,-31.96369,181000,2103.8
182,1000,242.0572,20,0.4,,0,5,5,0.0,2,1001,0.5707,833.7,718,0,0.022933,1.137605,-31.519857,182000,2115.1
183,1000,352.4057,29,0.58,,0,4,10,2.7726,3,1607,0.6362,892.9,992,0,0.023355,0.748957,-32.049538,183000,2126.8
184,1000,108.6524,16,0.32,,0,3,5,1.0,0,2069,0.7087,807.4,878,0,0.024284,0.438491,-31.172432,184000,2138.4
185,1000,181.2578,19,0.38,,0,1,9,2.8614,1,1625,0.5857,779.9,603,0,0.024231,0.807237,-29.794907,185000,2150.4
186,1000,357.4379,24,0.48,,0,5,7,0.7071,4,1002,0.463,874.1,786,0,0.024283,0.422279,-29.361309,186000,2161.4
187,1000,270.23,20,0.4,,0,5,5,0.0,3,1527,0.6028,758.4,816,0,0.024375,1.772077,-28.215324,187000,2173.1
188,1000,339.9492,23,0.46,,0,5,6,0.433,4,910,0.5447,871.4,1000,0,0.024448,1.104691,-27.847164,188000,2184.8
189,1000,316.0065,25,0.5,,0,5,8,1.299,3,1510,0.6573,817.6,898,0,0.024433,0.600356,-28.409668,189000,2196.6
190,1000,93.343,15,0.3,,0,2,5,1.0897,0,2282,0.7105,1004.9,796,0,0.024003,0.717263,-29.427563,190000,2209.2
191,1000,310.5412,23,0.46,,0,5,8,1.299,3,941,0.5655,696.2,644,0,0.024807,0.493453,-29.81031,191000,2220.5
192,1000,257.8109,21,0.42,,0,5,6,0.433,2,1149,0.6262,762.2,932,0,0.024574,0.678944,-27.441662,192000,2231.8
193,1000,134.9944,17,0.34,,0,3,5,0.8292,0,1538,0.6995,947.1,655,0,0.024548,0.667403,-26.757809,193000,2244.2
194,1000,244.5075,22,0.44,,0,4,8,1.5,2,2144,0.688,940.3,634,0,0.024577,0.905727,-27.412291,194000,2255.8
195,1000,231.1527,21,0.42,,0,3,7,1.479,2,2125,0.6505,977.4,435,0,0.023656,0.943666,-26.186026,195000,2267.8
196,1000,298.6842,22,0.44,,0,5,7,0.866,3,1172,0.561,656.5,744,0,0.023097,1.363627,-25.812811,196000,2279.8
197,1000,259.4861,22,0.44,,0,4,8,1.5,2,983,0.6637,854.4,882,0,0.023265,0.603876,-26.72747,197000,2291.5
198,1000,359.4627,25,0.5,,0,5,10,2.1651,4,1500,0.5327,860.6,904,0,0.02394,0.564434,-25.609898,198000,2303.2
199,1000,316.2169,24,0.48,,0,5,7,0.7071,3,1456,0.613,896.4,834,0,0.023859,0.698484,-25.892311,199000,2315.1
200,1000,120.4552,18,0.36,,0,4,5,0.5,0,2501,0.7235,942.7,963,0,0.023604,0.703731,-26.893703,200000,2327.8
