episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
85,1000,370.0,3.556,29,,991,0,4,14,433,0.6368,740.0,0.1041,5,step_limit,0,85000,1634.8
86,1000,320.0,4.299,27,,718,0,3,13,559,0.6245,746.6,0.1235,5,step_limit,0,86000,1655.0
87,1000,300.0,-1.594,28,,996,0,2,12,585,0.6643,916.4,0.1341,5,step_limit,0,87000,1675.2
88,1000,320.0,9.76,27,,880,0,3,16,231,0.59,828.9,0.0468,3,step_limit,0,88000,1695.2
89,1000,270.0,2.4,25,,986,0,2,18,511,0.6435,725.7,0.1182,12,step_limit,0,89000,1715.4
90,1000,370.0,2.358,32,,938,0,3,18,643,0.6422,918.0,0.1529,13,step_limit,0,90000,1735.7
91,1000,370.0,6.939,29,,816,0,4,25,549,0.633,807.2,0.1313,8,step_limit,0,91000,1755.2
92,1000,400.0,9.766,32,,882,0,4,26,306,0.6202,887.9,0.0728,9,step_limit,0,92000,1776.2
93,1000,350.0,1.858,30,,970,0,3,21,642,0.651,868.2,0.1458,10,step_limit,0,93000,1796.1
94,1000,360.0,-1.738,31,,925,0,3,13,669,0.6212,933.9,0.1546,7,step_limit,0,94000,1816.8
95,1000,290.0,-1.938,27,,919,0,2,17,530,0.6685,808.3,0.1183,11,step_limit,0,95000,1836.7
96,1000,370.0,4.726,29,,975,0,4,14,508,0.6398,833.5,0.1155,8,step_limit,0,96000,1856.6
97,1000,310.0,-7.544,26,,850,0,3,23,805,0.5675,811.0,0.1906,7,step_limit,0,97000,1877.1
98,1000,310.0,-5.918,29,,790,0,2,20,788,0.6743,820.7,0.1859,66,step_limit,0,98000,1898.5
99,1000,260.0,7.591,24,,935,0,2,27,477,0.6102,716.4,0.1,5,step_limit,0,99000,1919.2
100,1000,350.0,-4.142,30,,660,0,3,24,832,0.6587,881.8,0.2022,11,step_limit,0,100000,1939.7
101,1000,290.0,-2.1,27,,867,0,2,17,622,0.618,884.3,0.1474,17,step_limit,0,101000,2014.3
