episode,delivered,delivered_sd,reloads,idle_drones,hop2plus,max_reach,comm_loss,is_best,wall_sec
50,38.3333,2.6562,5.8333,0.0,0.5325,820.2159,0,1,812.4
100,28.8333,3.9335,4.25,0.0,0.3638,706.1579,0,0,1714.7
150,13.1667,13.4402,2.0833,1.8333,0.1555,358.3874,0,0,2654.3
200,18.0,10.638,2.5,0.5833,0.1613,477.3918,0,0,3599.9
250,14.5,9.06,2.0833,0.9167,0.1324,453.771,0,0,4585.6
300,10.0,7.8951,1.0833,1.5833,0.0714,375.8048,0,0,5572.9
350,7.0833,7.2395,0.5833,1.8333,0.0351,318.1547,0,0,6573.1
