episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
1,1000,499.45,33.359,39,,977,0,5,46,1591,0.594,916.0,0.4177,36,step_limit,0,1000,2.8
2,1000,499.45,34.103,39,,956,0,5,33,1575,0.6727,871.8,0.4115,29,step_limit,0,2000,5.0
3,1000,469.15,21.446,33,,862,0,6,30,1725,0.6158,886.3,0.4618,40,step_limit,0,3000,7.5
4,1000,379.0,13.907,30,,920,0,4,26,1912,0.6162,855.8,0.4937,84,step_limit,0,4000,9.9
5,1000,549.55,45.668,41,,970,0,6,34,1332,0.6613,880.1,0.3431,18,step_limit,0,5000,12.3
6,1000,278.8,65.006,26,,844,0,2,349,2296,0.555,709.0,0.595,276,step_limit,0,6000,37.2
7,1000,328.9,-33.468,28,,480,0,3,79,2875,0.6305,701.4,0.7715,494,step_limit,0,7000,65.8
8,1000,429.1,-29.679,32,,431,0,5,57,2695,0.6525,889.9,0.7353,589,step_limit,0,8000,94.5
9,1000,579.55,52.039,41,,722,0,7,204,1849,0.605,863.1,0.5102,234,step_limit,0,9000,122.0
10,1000,389.05,-1.155,31,,669,0,4,108,2436,0.5493,733.0,0.6534,190,step_limit,0,10000,150.1
11,1000,549.55,147.977,41,,984,0,6,644,1910,0.4552,888.0,0.53,133,step_limit,0,11000,179.5
12,1000,328.9,-49.701,28,,583,0,3,31,2960,0.6703,692.2,0.798,387,step_limit,0,12000,207.3
13,1000,188.35,360.173,17,,207,0,2,1608,2126,0.2772,582.7,0.5567,11,step_limit,0,13000,239.6
14,1000,368.95,-36.262,29,,854,0,4,39,2769,0.6575,762.5,0.7443,197,step_limit,0,14000,268.7
15,1000,278.65,393.571,23,,631,0,3,1594,1263,0.349,676.4,0.3267,116,step_limit,0,15000,297.5
16,1000,168.4,695.534,18,,852,0,1,2695,202,0.1085,604.6,0.0475,9,step_limit,0,16000,328.1
17,1000,629.65,22.409,43,,953,0,8,48,1743,0.6085,889.4,0.4749,57,step_limit,0,17000,355.6
18,1000,449.2,-8.922,34,,922,0,5,36,2288,0.6018,866.9,0.6183,133,step_limit,0,18000,384.5
19,1000,519.25,-5.434,35,,934,0,7,39,2308,0.6567,863.2,0.6188,190,step_limit,0,19000,413.1
20,1000,368.95,-29.382,29,,875,0,4,30,2625,0.6575,791.4,0.6964,296,step_limit,0,20000,441.7
21,1000,609.7,28.87,44,,921,0,7,39,1616,0.6402,915.7,0.4382,34,step_limit,0,21000,470.5
22,1000,519.4,8.211,38,,864,0,6,34,1979,0.6402,864.1,0.524,110,step_limit,0,22000,499.1
23,1000,509.35,-12.0,37,,965,0,6,37,2329,0.6468,889.0,0.6299,238,step_limit,0,23000,527.9
24,1000,399.1,-17.83,32,,978,0,4,35,2453,0.6595,878.9,0.6571,251,step_limit,0,24000,555.6
25,1000,529.6,15.863,42,,998,0,5,50,1883,0.6282,897.9,0.5044,34,step_limit,0,25000,584.5
26,1000,559.6,21.168,42,,940,0,6,46,1791,0.6398,875.5,0.4821,79,step_limit,0,26000,613.6
27,1000,479.35,2.209,37,,1000,0,5,37,2149,0.6498,904.7,0.5658,73,step_limit,0,27000,642.5
28,1000,609.7,37.419,44,,969,0,7,43,1517,0.6395,907.4,0.3994,36,step_limit,0,28000,669.4
29,1000,389.05,-19.962,31,,991,0,4,33,2489,0.631,758.1,0.6632,239,step_limit,0,29000,696.9
30,1000,579.7,36.9,44,,982,0,6,52,1555,0.6398,902.8,0.4138,30,step_limit,0,30000,725.9
31,1000,609.7,17.907,44,,980,0,7,38,1818,0.6368,888.8,0.4877,48,step_limit,0,31000,754.0
32,1000,419.2,-4.419,34,,880,0,4,43,2267,0.6593,910.8,0.6007,91,step_limit,0,32000,782.8
33,1000,489.25,11.929,35,,954,0,6,34,1913,0.6368,780.5,0.5141,138,step_limit,0,33000,811.7
34,1000,399.1,6.854,32,,830,0,4,67,2153,0.6335,827.8,0.5771,81,step_limit,0,34000,840.4
35,1000,459.25,13.16,35,,885,0,5,33,1906,0.6522,841.2,0.5,95,step_limit,0,35000,869.2
36,1000,499.45,24.255,39,,845,0,5,38,1740,0.6637,910.5,0.4594,47,step_limit,0,36000,898.3
37,1000,509.35,61.33,37,,731,0,6,123,1403,0.5497,826.3,0.3689,20,step_limit,0,37000,927.0
38,1000,479.35,50.183,37,,998,0,5,94,1498,0.5387,812.4,0.4045,39,step_limit,0,38000,954.9
39,1000,549.55,55.155,41,,894,0,6,41,1190,0.6375,860.5,0.3064,19,step_limit,0,39000,983.9
40,1000,489.25,26.013,35,,915,0,6,62,1812,0.5855,886.8,0.48,59,step_limit,0,40000,1012.9
41,1000,489.25,14.1,35,,1000,0,6,33,1916,0.6198,828.2,0.5017,58,step_limit,0,41000,1042.3
42,1000,619.75,53.86,45,,937,0,7,61,1288,0.6155,955.4,0.3291,27,step_limit,0,42000,1070.1
43,1000,449.2,38.241,34,,986,0,5,39,1514,0.6382,888.4,0.3962,46,step_limit,0,43000,1099.0
44,1000,499.3,62.379,36,,994,0,6,90,1267,0.5857,868.2,0.3208,19,step_limit,0,44000,1127.8
45,1000,489.4,49.868,38,,967,0,5,58,1396,0.5787,880.3,0.359,22,step_limit,0,45000,1156.9
46,1000,499.45,17.178,39,,965,0,5,35,1833,0.6218,852.8,0.4921,99,step_limit,0,46000,1186.1
47,1000,549.55,24.647,41,,994,0,6,46,1676,0.63,896.0,0.4589,113,step_limit,0,47000,1215.2
48,1000,549.55,42.288,41,,986,0,6,47,1408,0.6282,886.0,0.3667,30,step_limit,0,48000,1244.2
49,1000,609.55,63.455,41,,911,0,8,57,1084,0.6098,961.6,0.2892,36,step_limit,0,49000,1272.3
50,1000,589.6,49.02,42,,844,0,7,50,1339,0.6355,970.1,0.3488,34,step_limit,0,50000,1300.4
51,1000,419.05,48.139,31,,903,0,5,81,1507,0.5817,807.2,0.39,74,step_limit,0,51000,1344.2
52,1000,499.45,48.953,39,,918,0,5,35,1279,0.6512,970.0,0.332,46,step_limit,0,52000,1373.1
53,1000,449.35,21.153,37,,996,0,4,31,1742,0.6082,890.7,0.469,38,step_limit,0,53000,1402.1
54,1000,429.25,26.643,35,,998,0,4,42,1705,0.6065,808.7,0.4506,53,step_limit,0,54000,1431.0
55,1000,549.55,61.457,41,,970,0,6,52,1099,0.5955,892.9,0.2882,18,step_limit,0,55000,1459.9
56,1000,629.65,41.831,43,,973,0,8,42,1448,0.62,893.2,0.3814,34,step_limit,0,56000,1489.0
57,1000,519.4,33.676,38,,978,0,6,40,1574,0.669,883.5,0.405,31,step_limit,0,57000,1517.2
58,1000,519.55,37.813,41,,986,0,5,42,1482,0.6315,968.1,0.3887,52,step_limit,0,58000,1546.2
59,1000,519.4,43.803,38,,984,0,6,38,1408,0.6255,807.1,0.3632,31,step_limit,0,59000,1575.1
60,1000,529.45,54.248,39,,934,0,6,92,1446,0.59,833.2,0.3733,57,step_limit,0,60000,1603.9
61,1000,499.45,50.761,39,,795,0,5,40,1261,0.6448,865.9,0.3331,27,step_limit,0,61000,1632.8
62,1000,619.75,38.704,45,,901,0,7,42,1431,0.6235,964.3,0.3854,37,step_limit,0,62000,1662.0
63,1000,539.35,55.907,37,,899,0,7,83,1392,0.599,812.2,0.3529,78,step_limit,0,63000,1691.0
64,1000,589.6,53.643,42,,975,0,7,46,1254,0.5985,887.0,0.3331,34,step_limit,0,64000,1719.4
65,1000,569.65,45.498,43,,969,0,6,38,1366,0.645,880.5,0.3607,45,step_limit,0,65000,1746.3
66,1000,529.45,31.419,39,,939,0,6,42,1652,0.6325,897.7,0.4285,64,step_limit,0,66000,1774.4
67,1000,439.15,59.922,33,,943,0,5,48,1151,0.5763,768.7,0.2883,40,step_limit,0,67000,1803.3
68,1000,479.35,40.917,37,,962,0,5,49,1505,0.575,886.5,0.3882,43,step_limit,0,68000,1832.2
69,1000,559.6,52.2,42,,930,0,6,56,1302,0.6062,851.3,0.3395,35,step_limit,0,69000,1861.5
70,1000,549.55,58.151,41,,982,0,6,63,1226,0.6192,874.8,0.3218,17,step_limit,0,70000,1890.7
71,1000,469.3,73.841,36,,1000,0,5,89,1061,0.5415,859.7,0.2739,35,step_limit,0,71000,1919.6
72,1000,419.05,51.089,31,,893,0,5,53,1349,0.5423,791.0,0.3474,28,step_limit,0,72000,1947.0
73,1000,459.25,97.203,35,,999,0,5,212,1138,0.576,782.8,0.2916,50,step_limit,0,73000,1975.0
74,1000,469.3,81.264,36,,937,0,5,117,1069,0.5373,813.4,0.2693,12,step_limit,0,74000,2003.7
75,1000,459.4,36.151,38,,982,0,4,54,1571,0.623,880.5,0.4173,26,step_limit,0,75000,2033.1
76,1000,509.35,68.027,37,,958,0,6,72,1117,0.5803,837.5,0.286,17,step_limit,0,76000,2062.1
77,1000,569.5,77.32,40,,918,0,7,119,1160,0.6145,962.9,0.289,24,step_limit,0,77000,2091.3
78,1000,469.3,50.989,36,,954,0,5,105,1505,0.5627,869.3,0.4004,26,step_limit,0,78000,2119.0
79,1000,328.9,70.946,28,,930,0,3,137,1389,0.5837,812.6,0.3399,43,step_limit,0,79000,2147.9
80,1000,579.55,78.446,41,,994,0,7,137,1139,0.5753,889.7,0.292,18,step_limit,0,80000,2174.2
81,1000,559.6,69.504,42,,967,0,6,98,1182,0.5857,893.2,0.3015,21,step_limit,0,81000,2203.1
82,1000,569.5,75.842,40,,966,0,7,56,872,0.5823,877.2,0.2219,22,step_limit,0,82000,2232.1
83,1000,479.35,74.964,37,,1000,0,5,76,1025,0.5952,910.7,0.257,46,step_limit,0,83000,2261.1
84,1000,449.2,70.426,34,,997,0,5,101,1208,0.564,806.1,0.3061,15,step_limit,0,84000,2290.0
85,1000,469.3,73.085,36,,992,0,5,124,1187,0.5587,809.2,0.3104,30,step_limit,0,85000,2318.8
86,1000,489.25,41.879,35,,991,0,6,40,1469,0.6048,872.3,0.379,28,step_limit,0,86000,2346.8
87,1000,489.25,36.582,35,,739,0,6,43,1557,0.5903,887.1,0.4054,27,step_limit,0,87000,2375.7
88,1000,459.25,43.448,35,,977,0,5,31,1370,0.6368,885.2,0.3514,24,step_limit,0,88000,2404.8
89,1000,569.65,45.652,43,,969,0,6,86,1508,0.6122,941.2,0.4053,38,step_limit,0,89000,2433.8
90,1000,459.25,56.316,35,,921,0,5,88,1381,0.558,791.2,0.364,76,step_limit,0,90000,2463.0
91,1000,539.5,63.156,40,,962,0,6,67,1128,0.5855,885.9,0.295,20,step_limit,0,91000,2491.9
92,1000,479.35,60.221,37,,966,0,5,79,1268,0.623,810.8,0.3326,53,step_limit,0,92000,2521.0
93,1000,489.25,43.634,35,,687,0,6,62,1496,0.6048,900.9,0.3857,34,step_limit,0,93000,2550.1
94,1000,459.25,67.294,35,,834,0,5,87,1164,0.5913,870.0,0.3043,84,step_limit,0,94000,2578.3
95,1000,489.25,75.312,35,,989,0,6,145,1281,0.5473,857.0,0.3303,39,step_limit,0,95000,2607.4
96,1000,569.5,66.636,40,,897,0,7,62,1093,0.5587,899.7,0.2851,18,step_limit,0,96000,2636.4
97,1000,419.05,56.841,31,,912,0,5,99,1467,0.5395,775.3,0.3774,18,step_limit,0,97000,2665.5
98,1000,419.2,42.908,34,,989,0,4,62,1496,0.579,804.1,0.3889,43,step_limit,0,98000,2694.6
99,1000,549.4,63.353,38,,834,0,7,41,1075,0.6058,806.6,0.2672,14,step_limit,0,99000,2723.9
100,1000,469.3,27.895,36,,919,0,5,47,1695,0.6278,851.0,0.447,73,step_limit,0,100000,2751.7
101,1000,419.05,69.256,31,,992,0,5,142,1374,0.519,766.0,0.3544,30,step_limit,0,101000,2796.0
102,1000,549.55,78.332,41,,920,0,6,67,875,0.6215,890.2,0.2227,17,step_limit,0,102000,2825.3
103,1000,298.75,-1.914,25,,521,0,3,38,2186,0.6275,697.2,0.572,118,step_limit,0,103000,2854.2
104,1000,449.2,85.882,34,,954,0,5,147,1073,0.4858,800.9,0.2785,38,step_limit,0,104000,2883.3
105,1000,358.9,24.408,28,,986,0,4,44,1779,0.626,732.8,0.4594,72,step_limit,0,105000,2912.5
106,1000,549.55,75.967,41,,972,0,6,109,1104,0.5895,880.5,0.2907,18,step_limit,0,106000,2940.6
107,1000,499.3,115.317,36,,955,0,6,215,809,0.522,753.9,0.207,27,step_limit,0,107000,2969.8
108,1000,439.15,56.518,33,,972,0,5,157,1673,0.6088,798.1,0.4417,80,step_limit,0,108000,2998.4
109,1000,499.3,106.656,36,,967,0,6,182,904,0.5,820.8,0.2282,13,step_limit,0,109000,3027.9
110,1000,509.5,92.641,40,,974,0,5,160,977,0.5407,906.7,0.2535,27,step_limit,0,110000,3057.1
111,1000,429.1,129.062,32,,999,0,5,274,910,0.505,850.9,0.2204,17,step_limit,0,111000,3085.8
112,1000,348.85,45.028,27,,733,0,4,160,1925,0.4708,811.6,0.5004,81,step_limit,0,112000,3115.4
113,1000,419.05,78.774,31,,828,0,5,164,1276,0.5198,892.8,0.329,19,step_limit,0,113000,3144.4
