episode,steps,reward,delivered,completion_rate,makespan,idle_drones,deliv_min,deliv_max,deliv_std,reloads,blocked,hop2plus,max_reach,t_last_deliv,comm_loss,alpha,loss_critic,loss_actor,env_steps,wall_sec
95,1000,176.2404,20,0.4,,0,5,5,0.0,0,477,0.6555,1073.5,655,0,0.023061,0.955562,-18.798637,95000,1249.5
96,1000,132.7681,17,0.34,,0,2,5,1.299,0,520,0.5445,980.7,887,0,0.022461,0.764311,-17.219425,96000,1262.9
97,1000,129.2314,16,0.32,,0,2,5,1.2247,0,273,0.2575,998.0,337,0,0.02219,1.323347,-18.623077,97000,1276.1
98,1000,157.6077,19,0.38,,0,4,5,0.433,0,448,0.559,992.2,753,0,0.022418,1.197829,-18.175945,98000,1289.2
99,1000,164.9256,19,0.38,,0,4,5,0.433,0,761,0.5857,975.8,990,0,0.022718,0.646033,-18.923544,99000,1302.6
100,1000,161.1782,19,0.38,,0,4,5,0.433,0,215,0.543,867.9,756,0,0.022432,0.763324,-18.017542,100000,1314.9
101,1000,135.7563,17,0.34,,0,2,5,1.299,0,842,0.677,1028.5,281,0,0.022177,0.675392,-18.095066,101000,1343.2
102,1000,185.7665,18,0.36,,0,3,5,0.866,1,529,0.313,856.6,879,0,0.021779,0.530157,-18.699039,102000,1357.0
103,1000,154.0656,19,0.38,,0,4,5,0.433,0,1023,0.6128,987.8,918,0,0.021141,1.713489,-18.882015,103000,1370.4
104,1000,176.9761,20,0.4,,0,5,5,0.0,0,368,0.4675,996.3,602,0,0.020374,1.044168,-21.26408,104000,1383.8
105,1000,126.9795,16,0.32,,0,3,5,1.0,0,854,0.5325,1002.9,875,0,0.019703,0.713816,-21.217602,105000,1397.8
106,1000,58.4437,10,0.2,,0,1,5,1.6583,0,376,0.4255,1073.5,300,0,0.01898,0.748206,-19.13393,106000,1411.9
107,1000,102.7781,13,0.26,,1,0,5,2.0463,0,450,0.5138,1073.5,968,0,0.018481,1.267945,-19.117283,107000,1425.7
108,1000,125.9446,17,0.34,,0,2,5,1.299,0,592,0.5583,1073.5,805,0,0.018458,1.511347,-18.728901,108000,1439.4
109,1000,173.8349,19,0.38,,0,4,5,0.433,0,809,0.582,1073.5,824,0,0.018142,0.445673,-19.683506,109000,1453.4
110,1000,154.4576,18,0.36,,0,3,5,0.866,0,240,0.601,1073.5,710,0,0.018412,0.661903,-18.489552,110000,1467.2
111,1000,165.4858,19,0.38,,0,4,5,0.433,0,784,0.5733,1020.3,707,0,0.018007,1.087498,-19.327633,111000,1480.6
112,1000,159.5746,18,0.36,,0,3,5,0.866,0,489,0.549,1049.7,937,0,0.017867,0.915195,-20.30002,112000,1493.8
113,1000,162.275,20,0.4,,0,5,5,0.0,0,626,0.5278,1073.5,948,0,0.017414,0.522082,-18.571066,113000,1507.2
114,1000,227.9009,22,0.44,,0,5,7,0.866,1,3,0.4318,969.2,930,0,0.017176,0.550274,-20.628248,114000,1520.6
115,1000,155.4346,18,0.36,,0,4,5,0.5,0,380,0.6182,1056.8,899,0,0.016877,1.161216,-17.862926,115000,1534.2
116,1000,135.5225,17,0.34,,0,2,5,1.299,0,710,0.5413,1073.5,499,0,0.016697,0.38533,-17.884892,116000,1548.3
117,1000,209.9934,19,0.38,,0,4,5,0.433,1,86,0.4075,859.3,999,0,0.016782,1.287743,-18.184675,117000,1561.5
118,1000,128.3844,17,0.34,,0,2,5,1.299,0,1127,0.6305,1073.5,977,0,0.016902,0.520314,-18.244783,118000,1575.5
119,1000,125.483,14,0.28,,0,1,5,1.6583,1,654,0.4662,783.7,973,0,0.017172,1.044081,-19.23946,119000,1588.6
120,1000,155.9487,19,0.38,,0,4,5,0.433,0,677,0.4557,1036.0,828,0,0.017316,0.987305,-19.839468,120000,1602.2
121,1000,139.8099,18,0.36,,0,3,5,0.866,0,1129,0.4883,852.7,260,0,0.017264,0.618976,-18.021372,121000,1615.6
122,1000,166.3268,20,0.4,,0,5,5,0.0,0,517,0.5427,1062.2,446,0,0.017301,0.501497,-16.655273,122000,1629.1
123,1000,170.209,20,0.4,,0,5,5,0.0,0,7,0.2885,954.0,541,0,0.017204,0.867067,-16.998083,123000,1642.2
124,1000,128.7469,15,0.3,,0,2,5,1.299,0,576,0.6245,953.7,762,0,0.017117,1.24537,-17.48313,124000,1655.3
125,1000,135.3421,18,0.36,,0,3,5,0.866,0,1075,0.2965,881.5,989,0,0.01729,0.377907,-18.792206,125000,1668.6
126,1000,94.7448,13,0.26,,0,2,5,1.0897,0,867,0.4143,1008.0,224,0,0.017229,1.024708,-16.692999,126000,1681.9
127,1000,179.1664,20,0.4,,0,5,5,0.0,0,235,0.4355,979.7,859,0,0.017193,0.975758,-17.466711,127000,1695.2
128,1000,128.3473,17,0.34,,0,3,5,0.8292,0,1483,0.4562,996.2,839,0,0.017152,0.379081,-17.749786,128000,1708.9
129,1000,151.8321,18,0.36,,0,3,5,0.866,0,604,0.6158,1073.5,871,0,0.017256,0.888805,-18.107605,129000,1722.3
130,1000,167.0598,19,0.38,,0,4,5,0.433,0,336,0.534,1014.8,902,0,0.017424,0.625827,-16.742722,130000,1735.8
131,1000,162.1357,19,0.38,,0,4,5,0.433,0,1255,0.45,971.0,818,0,0.017091,0.748752,-18.16453,131000,1749.7
132,1000,124.5695,15,0.3,,0,2,5,1.0897,0,487,0.4642,1071.7,885,0,0.017003,0.680413,-16.492666,132000,1762.8
133,1000,111.5826,15,0.3,,1,0,5,2.1651,0,216,0.5715,1041.7,550,0,0.016947,0.5104,-15.967949,133000,1776.4
134,1000,179.8936,20,0.4,,0,5,5,0.0,0,251,0.4928,898.0,574,0,0.016934,1.084435,-16.963566,134000,1789.8
135,1000,198.1321,18,0.36,,0,3,5,0.866,1,950,0.566,964.9,863,0,0.016926,0.339045,-15.365761,135000,1802.9
136,1000,108.5004,14,0.28,,0,1,5,1.6583,0,832,0.4675,1010.4,847,0,0.01717,0.721308,-16.538403,136000,1816.7
137,1000,198.8048,18,0.36,,0,3,5,0.866,1,602,0.397,869.4,805,0,0.017118,0.605385,-16.440456,137000,1831.4
138,1000,144.6659,17,0.34,,0,3,5,0.8292,0,542,0.329,931.5,950,0,0.017116,0.737344,-15.216805,138000,1845.0
139,1000,219.6617,21,0.42,,0,5,6,0.433,1,540,0.6342,884.8,944,0,0.016886,0.966991,-17.235765,139000,1858.1
140,1000,126.686,15,0.3,,0,2,5,1.299,0,527,0.505,1072.9,969,0,0.016936,1.258578,-16.90793,140000,1871.6
141,1000,166.563,19,0.38,,0,4,5,0.433,0,717,0.5178,952.8,819,0,0.017254,0.720105,-16.095577,141000,1885.7
142,1000,143.4854,17,0.34,,0,2,5,1.299,0,686,0.6448,955.9,826,0,0.017108,0.458105,-15.776524,142000,1899.5
143,1000,159.9369,19,0.38,,0,4,5,0.433,0,156,0.3425,944.1,673,0,0.01676,0.512643,-14.960341,143000,1913.3
144,1000,148.3997,16,0.32,,0,3,6,1.2247,1,1521,0.5543,1073.5,701,0,0.016853,0.569965,-16.516171,144000,1927.0
145,1000,180.0202,20,0.4,,0,5,5,0.0,0,960,0.5118,991.2,837,0,0.016878,0.383085,-16.074404,145000,1940.9
146,1000,168.0246,19,0.38,,0,4,5,0.433,0,618,0.539,1073.5,992,0,0.01684,0.508877,-15.704686,146000,1956.0
147,1000,192.8222,20,0.4,,0,5,5,0.0,1,490,0.3495,1056.6,917,0,0.017425,0.44703,-16.25918,147000,1970.1
148,1000,184.0502,18,0.36,,0,4,5,0.5,1,141,0.454,948.7,675,0,0.017428,0.908606,-16.197899,148000,1981.9
149,1000,212.21,21,0.42,,0,5,6,0.433,1,389,0.343,877.1,988,0,0.017475,0.522824,-14.880824,149000,1993.7
150,1000,151.3648,17,0.34,,0,3,5,0.8292,0,151,0.54,1031.1,990,0,0.017259,0.951626,-15.902339,150000,2007.2
151,1000,191.6221,19,0.38,,0,4,5,0.433,1,457,0.2715,629.4,776,0,0.017326,0.58389,-14.766685,151000,2035.8
152,1000,126.8847,16,0.32,,0,2,5,1.2247,0,542,0.408,908.4,653,0,0.017349,0.565783,-13.633745,152000,2049.9
153,1000,103.6522,14,0.28,,0,1,5,1.6583,0,196,0.341,814.6,709,0,0.017758,0.463062,-15.056481,153000,2063.4
154,1000,150.7343,17,0.34,,0,2,5,1.299,0,257,0.5158,1025.6,551,0,0.017584,0.844337,-15.490472,154000,2076.9
155,1000,150.9352,17,0.34,,0,3,5,0.8292,0,221,0.3837,992.3,727,0,0.017697,0.529475,-16.847706,155000,2091.2
156,1000,182.0671,19,0.38,,0,4,5,0.433,0,234,0.4397,1025.4,723,0,0.017759,0.482501,-14.274029,156000,2105.4
157,1000,154.1474,17,0.34,,0,2,5,1.299,0,64,0.4965,956.6,887,0,0.017442,0.936532,-16.021542,157000,2119.9
158,1000,168.0389,19,0.38,,0,4,5,0.433,0,536,0.4173,877.2,854,0,0.017325,0.545999,-14.873058,158000,2133.4
159,1000,250.6739,23,0.46,,0,5,8,1.299,1,163,0.337,905.8,902,0,0.017405,0.807324,-16.104355,159000,2147.5
160,1000,107.7333,13,0.26,,1,0,5,2.0463,0,304,0.323,648.3,368,0,0.017615,0.61677,-15.350796,160000,2160.9
161,1000,188.5672,19,0.38,,0,3,6,1.0897,1,352,0.2685,955.2,1000,0,0.017783,0.422379,-15.368568,161000,2174.1
162,1000,177.8509,20,0.4,,0,5,5,0.0,0,194,0.4843,992.6,886,0,0.017782,0.481937,-15.746631,162000,2187.0
163,1000,180.0351,20,0.4,,0,5,5,0.0,0,550,0.3713,920.6,378,0,0.017814,0.900424,-13.998129,163000,2200.1
164,1000,156.429,18,0.36,,0,4,5,0.5,0,438,0.6062,1073.5,657,0,0.018224,0.384307,-15.245428,164000,2213.8
165,1000,183.6911,20,0.4,,0,5,5,0.0,0,170,0.499,976.2,675,0,0.01823,0.49895,-14.520819,165000,2227.0
166,1000,148.5935,18,0.36,,0,4,5,0.5,0,883,0.3508,1033.8,950,0,0.018187,0.381967,-14.998871,166000,2240.7
167,1000,136.8668,17,0.34,,0,4,5,0.433,0,374,0.3095,751.1,923,0,0.018473,0.239408,-14.148039,167000,2254.5
168,1000,205.6149,19,0.38,,0,2,10,3.2692,1,256,0.4155,856.6,974,0,0.018689,0.518131,-14.61751,168000,2268.2
169,1000,206.923,20,0.4,,0,5,5,0.0,1,178,0.4365,765.0,971,0,0.018593,0.412783,-13.773683,169000,2282.1
170,1000,179.4764,17,0.34,,0,2,5,1.299,1,590,0.3857,889.6,321,0,0.018578,1.053722,-14.820016,170000,2295.7
171,1000,181.7784,20,0.4,,0,5,5,0.0,0,47,0.4472,970.6,917,0,0.018768,1.089234,-13.976248,171000,2309.5
172,1000,247.9124,23,0.46,,0,3,10,2.586,1,383,0.3257,690.8,923,0,0.01872,0.696654,-14.703465,172000,2323.3
173,1000,166.2914,19,0.38,,0,4,5,0.433,0,381,0.4258,891.7,500,0,0.018851,1.049722,-13.022036,173000,2336.9
174,1000,124.0862,16,0.32,,0,2,5,1.2247,0,778,0.3685,935.1,817,0,0.018771,0.66484,-12.584639,174000,2350.4
175,1000,206.9312,20,0.4,,0,5,5,0.0,1,228,0.3305,991.7,915,0,0.019012,1.586925,-13.669452,175000,2363.6
176,1000,108.5068,17,0.34,,0,3,5,0.8292,0,139,0.4835,767.3,790,0,0.018899,0.291442,-13.123451,176000,2377.0
177,1000,108.7045,12,0.24,,0,2,5,1.2247,1,429,0.395,830.0,865,0,0.018876,0.571548,-14.471939,177000,2390.3
178,1000,197.3295,18,0.36,,0,3,7,1.6583,1,108,0.2023,857.0,928,0,0.018707,0.687436,-13.84738,178000,2403.8
179,1000,151.2785,18,0.36,,0,4,5,0.5,0,126,0.529,969.8,442,0,0.018826,0.421967,-14.260594,179000,2417.0
180,1000,213.6832,21,0.42,,0,4,7,1.0897,1,329,0.4447,913.7,880,0,0.018747,0.548357,-13.178741,180000,2430.9
181,1000,159.7099,18,0.36,,0,3,5,0.866,0,351,0.4412,1043.1,610,0,0.018414,0.425128,-12.622124,181000,2444.5
182,1000,166.2786,18,0.36,,0,3,5,0.866,0,299,0.5473,971.5,891,0,0.018284,0.689054,-13.292217,182000,2457.8
183,1000,117.1907,15,0.3,,0,2,5,1.299,0,2,0.2795,770.4,922,0,0.018766,0.619303,-14.459863,183000,2471.6
184,1000,181.5803,20,0.4,,0,5,5,0.0,0,266,0.3503,971.5,925,0,0.018551,0.508378,-12.813874,184000,2484.8
185,1000,132.2989,18,0.36,,0,4,5,0.5,0,285,0.2935,773.7,987,0,0.01901,0.97103,-13.694808,185000,2498.1
186,1000,160.0065,18,0.36,,0,3,5,0.866,0,100,0.2765,1028.4,938,0,0.018597,0.841623,-11.878921,186000,2511.4
187,1000,146.4525,18,0.36,,0,3,5,0.866,0,385,0.4002,1073.5,863,0,0.018313,0.689596,-13.220016,187000,2524.7
188,1000,213.1727,20,0.4,,0,5,5,0.0,1,493,0.447,893.5,437,0,0.018241,0.582676,-12.629786,188000,2537.9
189,1000,65.6832,10,0.2,,1,0,4,1.6583,0,429,0.236,726.0,517,0,0.018297,0.256036,-12.928448,189000,2551.4
190,1000,193.6478,17,0.34,,0,2,5,1.299,1,11,0.1668,770.4,999,0,0.018327,0.647515,-12.112188,190000,2564.8
191,1000,145.4966,17,0.34,,0,2,5,1.299,0,663,0.416,784.6,867,0,0.018244,1.112885,-12.604725,191000,2578.6
192,1000,188.679,19,0.38,,0,4,5,0.433,1,101,0.2675,694.9,463,0,0.018246,0.768338,-13.407344,192000,2592.4
193,1000,130.9952,16,0.32,,0,2,5,1.2247,0,652,0.445,1031.4,605,0,0.018246,1.018562,-12.627074,193000,2606.4
194,1000,130.3762,17,0.34,,0,4,5,0.433,0,656,0.3498,869.8,575,0,0.018338,0.445377,-13.275411,194000,2619.7
195,1000,177.8662,16,0.32,,0,2,7,2.1213,1,261,0.2875,794.3,889,0,0.018471,1.206315,-13.537411,195000,2633.4
196,1000,101.4031,13,0.26,,0,2,5,1.0897,0,213,0.1412,664.4,250,0,0.018081,0.604563,-12.992989,196000,2647.5
197,1000,118.6832,16,0.32,,0,3,5,0.7071,0,944,0.5988,637.6,826,0,0.018575,0.562985,-12.851137,197000,2660.7
198,1000,151.7447,16,0.32,,0,1,5,1.7321,0,566,0.3422,961.8,600,0,0.018492,0.992567,-13.764186,198000,2673.0
199,1000,109.0484,15,0.3,,0,1,5,1.6394,0,41,0.3635,670.0,866,0,0.018475,0.608076,-13.489603,199000,2686.8
200,1000,134.5637,16,0.32,,0,1,5,1.7321,0,281,0.3718,744.5,480,0,0.01853,1.040608,-14.006628,200000,2700.2
201,1000,154.9471,18,0.36,,0,3,5,0.866,0,300,0.4088,807.1,587,0,0.018665,0.312196,-12.949509,201000,2728.9
202,1000,162.8747,18,0.36,,0,3,5,0.866,0,68,0.3053,889.7,840,0,0.018524,0.720825,-12.780537,202000,2742.2
