episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,4,43,1000,417.135,40,,6,0.642,836.3,0.4015,59,step_limit,0.0948,5.2
2,3,74,1000,734.374,58,,11,0.2527,522.7,0.1907,44,step_limit,0.0841,12.5
3,4,43,1000,401.312,39,,6,0.3847,556.5,0.2573,20,step_limit,0.0646,18.0
4,3,23,1000,63.457,18,,2,0.5837,755.2,0.5264,161,step_limit,0.1048,22.5
5,3,31,1000,122.171,22,,3,0.4053,634.2,0.5124,91,step_limit,0.2066,44.0
6,3,68,1000,859.101,67,,11,0.4503,743.0,0.3082,73,step_limit,0.2276,98.6
7,4,44,632,525.793,44,632,7,0.5676,842.3,0.3157,36,complete,0.2983,134.7
8,4,30,439,284.427,30,439,3,0.6042,770.9,0.3739,65,complete,0.3158,159.8
9,4,42,643,476.318,42,643,6,0.575,838.0,0.2568,14,complete,0.342,195.6
10,4,47,695,625.681,47,695,9,0.5565,848.3,0.2954,21,complete,0.3316,234.9
11,4,21,653,134.223,21,653,2,0.4081,587.6,0.4948,44,complete,0.2302,271.1
12,3,37,529,477.941,37,529,6,0.3756,751.7,0.1296,10,complete,0.219,302.2
13,4,28,370,302.957,28,370,3,0.4338,628.0,0.2251,15,complete,0.2037,324.5
14,3,41,757,517.249,41,757,7,0.4817,778.7,0.2301,72,complete,0.272,368.6
15,3,66,1000,687.586,58,,9,0.44,785.9,0.2065,52,step_limit,0.2849,425.9
16,3,71,1000,811.258,64,,11,0.4313,738.1,0.2802,33,step_limit,0.285,481.8
17,3,24,948,174.11,20,,3,0.5566,804.9,0.5557,266,no_progress,0.3158,534.9
18,4,49,744,603.424,49,744,8,0.4778,735.3,0.2244,23,complete,0.3081,576.0
19,4,34,566,390.901,34,566,5,0.5349,871.2,0.2445,11,complete,0.257,608.8
20,3,48,1000,600.938,47,,9,0.4047,752.3,0.2584,56,step_limit,0.265,667.8
21,3,63,1000,745.586,60,,10,0.473,767.2,0.251,40,step_limit,0.2889,723.3
22,4,46,820,510.687,46,820,7,0.5402,796.2,0.231,14,complete,0.3221,771.9
23,3,44,912,523.34,44,912,7,0.5175,768.4,0.2002,37,complete,0.3267,823.1
24,4,41,876,406.784,41,876,6,0.6007,836.0,0.4954,154,complete,0.3384,872.3
25,4,38,535,421.116,38,535,5,0.5584,881.1,0.1505,11,complete,0.2872,904.1
26,4,77,1000,506.961,51,,9,0.518,706.8,0.4247,72,step_limit,0.3242,958.8
27,3,41,907,496.614,41,907,7,0.5241,773.4,0.2814,55,complete,0.3265,1011.2
28,4,52,905,577.854,52,905,8,0.629,1008.8,0.2435,18,complete,0.4009,1062.1
29,4,72,1000,717.394,65,,10,0.5917,901.7,0.1867,25,step_limit,0.3962,1121.0
30,4,61,1000,617.069,56,,9,0.6162,981.4,0.2951,79,step_limit,0.3699,1181.4
31,4,45,788,540.498,45,788,8,0.5676,957.7,0.3195,16,complete,0.2775,1225.3
32,3,68,1000,686.556,56,,10,0.4887,790.2,0.2871,45,step_limit,0.2583,1282.3
33,3,35,644,400.949,35,644,5,0.4814,699.9,0.2454,28,complete,0.2458,1319.7
34,3,24,417,268.102,24,417,3,0.4548,656.9,0.2989,54,complete,0.1933,1343.6
35,3,58,1000,719.269,56,,10,0.4417,774.8,0.1705,22,step_limit,0.2446,1398.4
36,3,64,1000,650.43,55,,9,0.4943,781.1,0.2247,47,step_limit,0.3058,1454.2
37,4,58,1000,520.959,52,,7,0.6593,940.5,0.2564,13,step_limit,0.3825,1509.6
38,3,77,1000,535.391,51,,8,0.4677,701.4,0.3799,67,step_limit,0.2596,1566.6
39,3,28,605,347.146,28,605,5,0.5421,791.5,0.2175,37,complete,0.2769,1599.2
40,3,37,655,485.034,37,655,7,0.4041,702.7,0.2429,31,complete,0.2222,1635.2
