episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
1,1000,290.0,-36.994,24,,705,0,3,50,2832,0.6927,859.5,0.7499,149,step_limit,0,1000,2.1
2,1000,420.0,-18.242,34,,957,0,4,42,2417,0.6825,905.6,0.6575,153,step_limit,0,2000,3.9
3,1000,380.0,-20.655,30,,844,0,4,54,2544,0.6512,859.8,0.677,142,step_limit,0,3000,5.8
4,1000,340.0,-30.417,29,,994,0,3,48,2695,0.6673,878.3,0.7207,269,step_limit,0,4000,7.7
5,1000,80.0,-84.985,12,,566,0,0,7,3551,0.7212,917.6,0.9111,339,step_limit,0,5000,9.7
6,1000,570.0,-8.005,40,,944,0,7,65,2300,0.645,875.0,0.6371,97,step_limit,0,6000,13.2
7,1000,450.0,-11.586,34,,972,0,5,42,2335,0.6168,953.4,0.6283,89,step_limit,0,7000,18.3
8,1000,440.0,37.562,33,,994,0,5,248,2309,0.571,839.5,0.6289,141,step_limit,0,8000,28.8
9,1000,310.0,336.687,26,,936,0,3,1449,1803,0.3885,916.7,0.4771,139,step_limit,0,9000,41.7
10,1000,490.0,128.447,38,,971,0,5,433,1474,0.525,875.0,0.4001,33,step_limit,0,10000,56.3
11,1000,430.0,147.02,35,,852,0,4,653,1985,0.469,898.3,0.5468,188,step_limit,0,11000,71.4
12,1000,330.0,123.562,28,,806,0,3,591,2232,0.5317,888.9,0.5943,135,step_limit,0,12000,87.5
13,1000,190.0,81.745,20,,812,0,1,534,2731,0.4537,771.6,0.7144,109,step_limit,0,13000,102.5
14,1000,400.0,-36.995,32,,550,0,4,69,2871,0.6282,902.8,0.7769,451,step_limit,0,14000,117.0
15,794,288.24,-22.374,23,,295,0,3,90,2301,0.6571,930.6,0.7809,509,no_progress,0,14794,129.5
16,1000,400.0,-36.392,32,,952,0,4,63,2838,0.6042,899.5,0.7716,172,step_limit,0,15794,143.7
17,1000,280.0,-51.562,26,,975,0,2,36,3031,0.6667,912.8,0.8038,158,step_limit,0,16794,159.8
18,1000,350.0,-29.948,30,,991,0,3,72,2739,0.5142,894.6,0.7346,222,step_limit,0,17794,173.6
19,1000,490.0,-6.431,35,,573,0,6,114,2481,0.6205,960.9,0.6813,345,step_limit,0,18794,190.0
20,1000,510.0,-2.856,37,,961,0,6,97,2353,0.5585,937.5,0.649,121,step_limit,0,19794,204.7
21,1000,360.0,-39.356,28,,993,0,4,73,2940,0.5625,863.8,0.7906,330,step_limit,0,20794,220.0
22,1000,600.0,-3.53,43,,966,0,7,57,2209,0.6552,888.9,0.6106,212,step_limit,0,21794,236.2
23,1000,510.0,-8.836,40,,679,0,5,64,2349,0.641,902.8,0.6462,158,step_limit,0,22794,251.1
24,1000,320.0,-26.642,27,,974,0,3,80,2755,0.648,846.0,0.7395,112,step_limit,0,23794,268.0
25,1000,470.0,-9.879,36,,854,0,5,75,2381,0.6522,910.6,0.649,109,step_limit,0,24794,283.4
26,1000,550.0,16.263,41,,948,0,6,121,2113,0.6048,983.0,0.579,136,step_limit,0,25794,302.6
27,1000,270.0,-47.201,25,,992,0,2,31,2926,0.7115,914.9,0.7692,235,step_limit,0,26794,318.0
28,1000,510.0,-3.66,40,,994,0,5,53,2176,0.6255,890.2,0.5882,111,step_limit,0,27794,333.9
29,1000,490.0,-8.938,38,,948,0,5,72,2329,0.6045,885.4,0.6423,172,step_limit,0,28794,348.6
30,1000,440.0,5.005,33,,985,0,5,123,2316,0.5783,985.4,0.6353,119,step_limit,0,29794,369.5
31,1000,340.0,-29.039,29,,968,0,3,57,2686,0.6082,827.2,0.7201,162,step_limit,0,30794,415.0
32,1000,380.0,18.936,30,,914,0,4,180,2325,0.6128,889.8,0.6246,218,step_limit,0,31794,464.5
33,1000,430.0,4.855,32,,784,0,5,136,2436,0.6048,930.6,0.6523,219,step_limit,0,32794,512.7
34,1000,370.0,-17.299,29,,947,0,4,86,2602,0.6515,916.7,0.6943,105,step_limit,0,33794,562.2
35,1000,350.0,-33.513,27,,969,0,4,45,2724,0.6815,859.5,0.7252,246,step_limit,0,34794,609.7
36,1000,340.0,-2.998,29,,969,0,3,142,2601,0.599,893.6,0.6943,166,step_limit,0,35794,657.4
37,1000,420.0,-10.67,31,,994,0,5,75,2453,0.5567,956.1,0.6606,119,step_limit,0,36794,707.2
38,1000,520.0,4.098,41,,972,0,5,106,2267,0.5835,840.1,0.6211,143,step_limit,0,37794,755.4
39,1000,270.0,-35.738,22,,537,0,3,83,2945,0.664,809.4,0.7779,387,step_limit,0,38794,805.2
40,1000,340.0,-17.539,29,,993,0,3,94,2633,0.5915,894.3,0.6978,162,step_limit,0,39794,853.3
41,1000,280.0,-39.474,23,,996,0,3,34,2823,0.6635,896.3,0.7298,133,step_limit,0,40794,902.4
42,1000,320.0,2.938,27,,918,0,3,154,2517,0.6178,835.9,0.6733,264,step_limit,0,41794,949.4
43,1000,310.0,-21.567,26,,855,0,3,72,2619,0.6322,827.6,0.6908,273,step_limit,0,42794,996.8
44,1000,340.0,-40.936,26,,820,0,4,33,2809,0.656,894.9,0.7501,144,step_limit,0,43794,1046.4
45,1000,250.0,-51.973,20,,984,0,3,15,2955,0.6983,916.7,0.7753,271,step_limit,0,44794,1094.4
46,1000,140.0,-44.576,18,,722,0,0,69,3087,0.5865,815.4,0.7969,133,step_limit,0,45794,1144.1
47,1000,100.0,-86.12,14,,992,0,0,12,3586,0.7292,803.6,0.9208,630,step_limit,0,46794,1187.0
48,1000,400.0,-27.526,32,,783,0,4,52,2615,0.6585,900.4,0.7003,178,step_limit,0,47794,1230.6
49,1000,260.0,-49.299,24,,1000,0,2,18,2922,0.7135,915.8,0.7685,148,step_limit,0,48794,1279.0
50,1000,110.0,-71.899,15,,910,0,0,10,3325,0.7342,943.5,0.8556,314,step_limit,0,49794,1326.6
51,1000,310.0,-42.357,26,,956,0,3,16,2766,0.7093,897.3,0.7342,140,step_limit,0,50794,1393.7
52,1000,320.0,-34.88,27,,990,0,3,34,2735,0.6765,778.9,0.7241,96,step_limit,0,51794,1441.8
53,1000,400.0,-2.732,29,,961,0,5,85,2376,0.615,959.7,0.627,135,step_limit,0,52794,1489.4
54,1000,500.0,-7.363,36,,963,0,6,53,2262,0.6182,870.5,0.6173,112,step_limit,0,53794,1530.4
55,1000,110.0,-69.234,15,,969,0,0,26,3345,0.7127,877.1,0.8626,173,step_limit,0,54794,1580.7
56,1000,360.0,-20.043,25,,877,0,5,43,2498,0.618,863.3,0.6654,151,step_limit,0,55794,1629.0
