episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
77,4163,503.48,-4.529,46,,3164,0,7,27,2302,0.5076,965.9,0.1216,15,no_progress,0,323433,5722.1
78,3837,436.52,-48.497,41,,2838,0,6,26,4099,0.636,917.2,0.2428,28,no_progress,0,327270,5784.9
79,5769,489.24,-68.798,48,,4770,0,8,41,5633,0.6507,1073.5,0.2168,94,no_progress,0,333039,5880.8
80,3739,490.44,5.49,43,,2740,0,7,36,2920,0.6163,968.2,0.1678,17,no_progress,0,336778,5939.2
81,3319,447.24,7.459,40,,2320,0,6,30,2424,0.5626,881.6,0.1598,21,no_progress,0,340097,5993.8
82,3699,532.04,15.869,44,,2700,0,8,35,1889,0.5711,903.1,0.1078,7,no_progress,0,343796,6056.0
83,4590,476.4,10.08,45,,3591,0,7,29,2864,0.575,940.2,0.1383,24,no_progress,0,348386,6132.2
84,4766,479.36,-52.494,43,,3767,0,8,24,4494,0.5738,962.1,0.2117,20,no_progress,0,353152,6211.6
85,3186,552.56,12.113,44,,2187,0,8,30,2039,0.6018,990.2,0.1431,10,no_progress,0,356338,6266.5
86,3313,467.48,-11.559,39,,2314,0,7,29,2352,0.5587,881.2,0.1481,22,no_progress,0,359651,6321.3
87,3860,495.6,-10.041,44,,2861,0,7,23,3063,0.6159,1011.8,0.1752,98,no_progress,0,363511,6382.5
88,2502,379.92,16.581,33,,1503,0,5,19,1359,0.6407,899.6,0.1205,9,no_progress,0,366013,6425.6
89,2929,362.84,-11.695,33,,1930,0,5,21,2550,0.5481,854.8,0.207,27,no_progress,0,368942,6475.9
90,4856,475.76,-40.26,46,,3857,0,7,29,4048,0.6625,953.3,0.1831,11,no_progress,0,373798,6560.1
91,5431,482.76,-2.193,46,,4432,0,8,33,3359,0.5941,917.7,0.134,15,no_progress,0,379229,6648.1
92,3472,371.12,7.988,36,,2473,0,5,18,2196,0.628,880.4,0.1354,16,no_progress,0,382701,6708.1
93,6228,490.88,-75.73,50,6228,6228,0,8,35,6587,0.6191,1070.9,0.2399,32,complete,0,388929,6810.5
94,3900,534.0,1.579,45,,2901,0,8,25,2113,0.5754,960.7,0.1167,18,no_progress,0,392829,6873.6
95,4192,382.32,-52.37,40,,3193,0,5,24,3807,0.654,879.7,0.2021,18,no_progress,0,397021,6944.7
96,2955,371.8,-14.695,34,,1956,0,5,35,2230,0.5712,783.4,0.167,27,no_progress,0,399976,6992.2
97,2978,410.88,-15.374,35,,1979,0,6,27,2178,0.6097,815.6,0.1577,8,no_progress,0,402954,7041.6
