episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,8,57,756,719.52,57,756,7,0.5311,798.7,0.1472,3,complete,0.1409,2.4
2,3,50,1000,520.0,37,,6,0.484,740.7,0.3313,37,step_limit,0.1746,3.8
3,7,72,1000,940.0,68,,11,0.5859,810.3,0.1764,4,step_limit,0.1429,6.3
4,3,46,1000,620.0,44,,7,0.3003,543.4,0.1263,19,step_limit,0.1443,9.1
5,5,58,1000,180.0,20,,1,0.1038,601.4,0.0992,3,step_limit,0.0088,34.9
6,3,61,1000,370.0,28,,4,0.393,559.0,0.5084,336,step_limit,0.08,62.3
7,3,30,1000,250.0,22,,2,0.314,628.9,0.2913,82,step_limit,0.1784,87.9
8,3,69,1000,530.0,38,,6,0.338,588.9,0.4038,220,step_limit,0.0853,115.3
9,5,66,1000,830.0,61,,9,0.6132,981.7,0.4123,26,step_limit,0.1732,143.1
10,4,26,735,350.6,26,735,4,0.5503,815.1,0.3431,46,complete,0.1098,163.8
11,8,32,171,306.32,32,171,0,0.5497,699.8,0.086,1,complete,0.0143,168.6
12,5,35,921,423.95,35,921,4,0.5281,701.6,0.6281,80,complete,0.1235,192.3
13,5,23,258,247.1,23,258,1,0.5481,820.4,0.1509,7,complete,0.0857,200.5
14,4,61,1000,700.0,50,,8,0.4993,769.3,0.4538,78,step_limit,0.1019,226.5
15,7,78,491,1105.63,78,491,12,0.4836,758.6,0.1226,2,complete,0.0616,241.7
16,7,46,320,617.6,46,320,6,0.5089,884.3,0.1349,3,complete,0.0632,250.5
17,6,74,695,1088.3,74,695,13,0.4578,762.4,0.341,10,complete,0.1126,271.4
18,5,24,213,229.35,24,213,0,0.6066,759.6,0.1102,7,complete,0.0452,277.1
19,6,24,278,253.32,24,278,1,0.7098,840.3,0.2465,6,complete,0.0381,284.4
20,5,66,473,936.35,66,473,10,0.4258,621.6,0.2402,10,complete,0.086,299.2
21,5,43,360,592.0,43,360,6,0.435,622.8,0.1908,11,complete,0.0897,309.1
22,5,43,879,596.05,43,879,7,0.5069,488.2,0.7198,343,complete,0.0702,333.7
23,3,22,582,292.54,22,582,3,0.5928,784.9,0.3748,96,complete,0.2242,348.7
24,5,35,487,445.65,35,487,4,0.538,779.7,0.3797,16,complete,0.1062,361.8
25,7,25,186,236.98,25,186,0,0.6482,894.5,0.1624,0,complete,0.0714,368.5
26,4,79,953,661.88,49,,7,0.4244,493.8,0.7286,499,no_progress,0.0931,393.5
27,7,63,720,819.6,63,720,8,0.706,1122.9,0.4858,31,complete,0.1169,414.3
28,4,77,1000,1020.0,70,,12,0.4973,882.2,0.4165,100,step_limit,0.1444,442.6
29,5,34,449,437.55,34,449,4,0.6027,877.7,0.449,13,complete,0.1167,454.8
30,5,25,541,312.95,25,541,3,0.7213,892.3,0.3806,11,complete,0.1789,470.7
31,7,68,409,921.37,68,409,9,0.5424,788.3,0.1536,3,complete,0.1052,482.3
32,5,79,1000,1100.0,76,,13,0.5896,829.4,0.341,19,step_limit,0.2112,511.0
33,5,62,1000,850.0,60,,10,0.6282,884.9,0.2508,10,step_limit,0.2321,539.4
34,5,33,327,433.65,33,327,4,0.4581,649.2,0.3373,10,complete,0.0936,548.1
35,5,26,293,275.35,26,293,1,0.587,678.8,0.3251,20,complete,0.0976,556.0
36,5,57,784,240.8,25,,1,0.7105,585.3,0.8623,239,no_progress,0.2123,578.0
37,5,29,363,391.85,29,363,4,0.6171,967.6,0.1395,10,complete,0.1962,587.7
38,6,63,526,868.44,63,526,9,0.6128,859.9,0.2758,17,complete,0.1141,602.1
39,6,44,647,521.18,44,647,4,0.6273,885.5,0.4389,61,complete,0.1027,620.5
40,8,56,320,744.4,56,320,7,0.6145,848.1,0.1656,3,complete,0.0387,629.8
41,8,21,180,195.6,21,180,0,0.6931,938.7,0.2774,2,complete,0.0134,634.9
42,3,24,895,223.15,19,,2,0.5933,699.0,0.7422,512,no_progress,0.2063,659.5
43,5,52,1000,650.0,46,,8,0.6686,776.7,0.7041,275,step_limit,0.11,687.3
44,5,72,562,1021.9,72,562,11,0.4278,747.7,0.1318,9,complete,0.049,702.9
45,4,52,1000,590.0,45,,6,0.6455,871.2,0.5156,95,step_limit,0.1763,730.5
46,8,72,400,988.0,72,400,10,0.495,640.6,0.0601,1,complete,0.0742,743.5
