episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,4,43,1000,485.2,42,,8,0.5288,849.2,0.3799,35,step_limit,0.0944,3.9
2,3,74,1000,737.873,61,,10,0.2783,522.5,0.2936,43,step_limit,0.0698,7.7
3,4,43,1000,421.907,41,,6,0.2767,586.7,0.1592,15,step_limit,0.0591,12.1
4,3,23,1000,131.022,21,,2,0.5433,796.6,0.3484,51,step_limit,0.108,16.5
5,3,31,1000,237.884,28,,4,0.521,723.1,0.3949,130,step_limit,0.2048,49.8
6,3,68,1000,713.326,59,,10,0.3913,740.6,0.4309,79,step_limit,0.2124,119.1
7,4,44,638,495.507,44,638,6,0.5376,826.5,0.2199,23,complete,0.3568,165.5
8,4,30,381,339.2,30,381,4,0.5702,762.4,0.1127,10,complete,0.2931,192.8
9,4,42,786,465.912,42,786,6,0.605,829.6,0.3092,31,complete,0.3596,247.3
10,4,47,886,394.373,37,,6,0.5937,691.7,0.7012,458,no_progress,0.3269,304.8
11,4,21,411,184.57,21,411,2,0.4434,581.1,0.4456,24,complete,0.2794,333.9
12,3,37,563,478.721,37,563,6,0.405,749.7,0.1208,25,complete,0.2489,374.6
13,4,28,450,312.986,28,450,4,0.4289,626.9,0.3799,32,complete,0.2541,405.3
14,3,41,645,532.023,41,645,7,0.4853,783.4,0.0561,9,complete,0.3295,452.0
15,3,66,1000,797.782,64,,10,0.4917,784.5,0.1951,34,step_limit,0.2821,523.2
16,3,71,1000,608.679,54,,9,0.3497,638.4,0.3922,180,step_limit,0.2778,594.7
17,3,24,791,193.982,24,791,2,0.5474,801.9,0.3882,85,complete,0.403,649.1
18,4,49,651,532.523,49,651,6,0.4332,739.9,0.3097,23,complete,0.3098,694.5
19,4,34,487,401.791,34,487,5,0.5724,869.1,0.2382,19,complete,0.3239,727.9
20,3,48,1000,157.519,24,,4,0.327,479.5,0.7186,442,step_limit,0.2132,794.2
