episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,4,43,1000,480.0,34,,6,0.601,776.2,0.4603,31,step_limit,0.0671,6.0
2,3,74,1000,790.0,55,,9,0.264,508.8,0.3571,117,step_limit,0.0893,13.7
3,4,43,999,600.04,43,999,7,0.3118,590.3,0.2101,35,complete,0.0909,20.3
4,3,23,1000,270.0,21,,3,0.5307,783.1,0.3382,40,step_limit,0.0892,25.6
5,3,31,992,430.24,31,992,5,0.453,711.3,0.3613,45,complete,0.1767,49.2
6,3,68,1000,830.0,59,,9,0.4803,692.7,0.3888,218,step_limit,0.259,117.8
7,4,44,677,592.92,44,677,6,0.5244,830.3,0.2445,16,complete,0.3304,164.0
8,4,30,622,365.12,30,622,3,0.6568,771.4,0.5122,181,complete,0.3674,205.8
9,4,42,789,568.44,42,789,6,0.5447,835.3,0.4087,41,complete,0.3803,259.2
10,4,47,1000,630.0,46,,7,0.618,855.1,0.5962,427,step_limit,0.3585,327.7
11,4,21,921,233.16,21,921,2,0.3966,588.2,0.6415,114,complete,0.2358,390.4
12,3,37,670,529.9,37,670,6,0.4229,746.9,0.3291,54,complete,0.2265,438.9
13,4,28,451,351.96,28,451,3,0.4473,628.5,0.453,31,complete,0.2212,469.5
14,3,41,704,568.88,41,704,6,0.4815,775.8,0.1775,29,complete,0.3178,517.9
15,3,66,1000,660.0,48,,7,0.525,749.0,0.608,288,step_limit,0.2019,584.8
16,3,71,1000,1020.0,69,,12,0.4317,746.1,0.1437,47,step_limit,0.2672,654.9
17,3,24,544,283.68,24,544,2,0.5478,804.8,0.2686,55,complete,0.3212,692.9
18,4,49,912,693.52,49,912,8,0.5639,725.2,0.4438,165,complete,0.2659,759.9
19,4,34,856,455.76,34,856,5,0.5975,855.0,0.3377,44,complete,0.3333,819.0
20,3,48,1000,700.0,46,,9,0.4443,719.9,0.4226,135,step_limit,0.2484,887.5
21,3,63,1000,690.0,48,,8,0.4063,718.7,0.4836,145,step_limit,0.2222,950.1
22,4,46,909,433.64,35,,4,0.6463,757.5,0.4801,34,no_progress,0.3125,1005.3
23,3,44,1000,540.0,39,,6,0.4583,776.7,0.4176,120,step_limit,0.2536,1061.7
24,4,41,717,621.32,41,717,8,0.5035,835.7,0.321,24,complete,0.2647,1105.7
25,4,38,525,509.0,38,525,5,0.5662,874.2,0.2591,17,complete,0.2887,1140.9
26,4,77,1000,1020.0,70,,12,0.5433,789.7,0.277,31,step_limit,0.261,1211.6
27,3,41,1000,540.0,39,,6,0.55,784.4,0.5188,114,step_limit,0.2899,1278.8
28,4,52,882,724.72,52,882,8,0.6392,998.6,0.2236,14,complete,0.4033,1338.3
29,4,72,1000,360.0,28,,4,0.6657,583.7,0.7826,296,step_limit,0.2952,1405.2
30,4,61,1000,800.0,57,,9,0.6192,980.1,0.3217,25,step_limit,0.3803,1474.1
31,4,45,985,620.6,45,985,7,0.6256,963.7,0.5366,254,complete,0.2827,1542.1
32,3,68,1000,830.0,56,,10,0.5143,793.9,0.3368,132,step_limit,0.2319,1611.1
33,3,35,1000,380.0,26,,5,0.396,554.9,0.5762,154,step_limit,0.2016,1678.9
34,3,24,511,344.67,24,511,4,0.4749,651.4,0.2807,60,complete,0.2593,1713.7
35,3,58,1000,860.0,56,,11,0.4583,744.7,0.2392,71,step_limit,0.2268,1783.4
36,3,64,1000,760.0,52,,9,0.443,756.7,0.3052,118,step_limit,0.2583,1853.6
37,4,58,1000,760.0,50,,10,0.6042,883.3,0.3656,75,step_limit,0.344,1923.5
38,3,77,1000,610.0,43,,7,0.529,626.6,0.4701,160,step_limit,0.2095,1991.8
39,3,28,961,271.17,21,,3,0.5931,735.3,0.6916,499,no_progress,0.4054,2057.4
40,3,37,1000,470.0,35,,5,0.4967,696.0,0.4956,205,step_limit,0.2862,2125.3
41,4,59,840,856.4,59,840,10,0.3327,630.7,0.2256,21,complete,0.1843,2185.3
42,4,58,1000,730.0,50,,9,0.548,836.2,0.3165,25,step_limit,0.3159,2247.0
43,4,20,328,276.88,20,328,3,0.5716,887.1,0.1714,21,complete,0.2798,2265.5
44,4,30,538,398.48,30,538,4,0.381,662.8,0.3624,29,complete,0.1953,2298.6
45,4,39,521,549.16,39,521,6,0.5499,835.1,0.1496,10,complete,0.2664,2330.7
46,4,32,713,441.48,32,713,5,0.5694,823.6,0.4166,54,complete,0.3045,2372.9
47,4,35,752,499.92,35,752,6,0.5512,885.2,0.319,28,complete,0.3364,2419.8
48,4,39,750,510.0,39,750,5,0.6563,1057.2,0.367,183,complete,0.3605,2464.8
49,4,47,706,681.76,47,706,8,0.4958,830.7,0.2098,20,complete,0.269,2508.1
50,3,72,1000,700.0,49,,8,0.447,667.7,0.5272,149,step_limit,0.1914,2568.0
51,3,71,1000,780.0,54,,9,0.2763,536.6,0.3433,52,step_limit,0.1386,3132.0
52,3,45,1000,630.0,42,,8,0.4357,621.1,0.3082,53,step_limit,0.2109,3192.2
53,4,64,913,963.48,64,913,12,0.3946,574.7,0.3454,96,complete,0.1783,3246.8
54,4,24,653,303.88,24,653,3,0.6796,989.0,0.3952,37,complete,0.35,3280.6
55,4,60,1000,790.0,56,,9,0.5982,958.2,0.2781,38,step_limit,0.2832,3333.9
56,4,20,310,277.6,20,310,3,0.6032,825.6,0.1517,7,complete,0.2812,3350.0
57,4,61,1000,820.0,56,,10,0.5258,776.9,0.4387,99,step_limit,0.213,3402.0
58,4,77,1000,1090.0,74,,13,0.4985,792.3,0.2888,24,step_limit,0.1929,3469.1
59,4,40,1000,520.0,38,,6,0.6518,1039.7,0.3583,32,step_limit,0.3315,3536.2
60,3,76,1000,710.0,47,,9,0.322,696.4,0.3264,48,step_limit,0.1795,3603.8
61,4,66,1000,840.0,58,,10,0.5275,852.8,0.3738,16,step_limit,0.2193,3673.5
62,4,43,669,613.24,43,669,7,0.5392,840.9,0.1868,21,complete,0.2921,3720.8
63,4,57,904,833.84,57,904,10,0.4848,786.4,0.2636,19,complete,0.1969,3783.7
64,3,52,1000,680.0,47,,8,0.4297,767.6,0.3172,66,step_limit,0.2349,3854.3
65,4,42,719,601.24,42,719,7,0.5605,825.0,0.2186,14,complete,0.2443,3906.3
66,3,41,845,594.65,41,845,7,0.4667,780.2,0.2796,30,complete,0.2717,3965.7
67,4,23,386,304.56,23,386,3,0.4942,741.6,0.0995,11,complete,0.2273,3992.5
68,4,77,1000,1030.0,71,,12,0.3503,611.2,0.2386,15,step_limit,0.142,4064.1
69,3,48,963,691.11,48,963,8,0.3427,603.3,0.3215,42,complete,0.1587,4127.5
70,3,69,1000,720.0,48,,9,0.413,680.9,0.295,58,step_limit,0.1865,4196.1
71,4,34,604,465.84,34,604,5,0.3911,647.0,0.2665,33,complete,0.1679,4239.1
72,4,61,1000,760.0,53,,9,0.6012,994.9,0.3133,23,step_limit,0.2894,4307.9
73,4,50,957,701.72,50,957,8,0.6304,979.6,0.2588,25,complete,0.3205,4373.4
74,3,70,1000,790.0,55,,9,0.39,747.8,0.3377,87,step_limit,0.1637,4442.9
75,4,21,364,285.44,21,364,3,0.4279,750.5,0.1676,25,complete,0.2056,4468.5
76,3,49,1000,610.0,43,,7,0.4757,751.5,0.3336,116,step_limit,0.2604,4536.7
77,3,67,1000,770.0,53,,9,0.514,784.6,0.2764,77,step_limit,0.2654,4602.8
78,3,34,834,494.98,34,834,6,0.3865,645.6,0.2233,62,complete,0.2073,4652.1
79,4,31,483,410.68,31,483,4,0.5937,841.8,0.3545,20,complete,0.2198,4680.9
