episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,comm_loss,env_steps,wall_sec
158,1000,530.0,5.44,36,,845,0,7,41,1104,0.6168,861.8,0,158000,1527.3
159,1000,360.0,-9.298,31,,956,0,3,34,1288,0.6498,829.8,0,159000,1536.1
160,1000,430.0,2.542,32,,925,0,5,37,864,0.5262,809.3,0,160000,1545.2
161,1000,510.0,8.77,37,,906,0,6,44,777,0.5797,836.8,0,161000,1553.9
162,1000,520.0,9.408,38,,909,0,6,44,949,0.613,877.5,0,162000,1564.8
163,1000,380.0,-10.021,30,,959,0,4,35,1423,0.6342,741.5,0,163000,1573.5
164,1000,490.0,6.964,38,,977,0,5,42,1064,0.5805,876.2,0,164000,1582.1
165,1000,520.0,4.496,38,,983,0,6,44,1120,0.5455,933.8,0,165000,1592.9
166,1000,410.0,1.261,33,,960,0,4,40,996,0.544,814.8,0,166000,1602.9
167,1000,540.0,17.669,40,,931,0,6,46,804,0.6025,871.6,0,167000,1611.5
168,1000,430.0,-2.565,32,,945,0,5,41,1066,0.6165,764.0,0,168000,1620.3
169,1000,470.0,-1.626,36,,969,0,5,39,1225,0.64,867.1,0,169000,1631.9
170,1000,490.0,7.209,38,,903,0,5,45,985,0.607,887.6,0,170000,1641.0
171,1000,530.0,12.826,36,,864,0,7,41,867,0.5713,896.3,0,171000,1650.2
172,1000,430.0,-3.73,35,,1000,0,4,39,1260,0.5923,953.1,0,172000,1661.1
173,1000,480.0,8.12,37,,950,0,5,42,795,0.609,960.4,0,173000,1669.9
174,1000,450.0,1.507,34,,975,0,5,40,1023,0.6228,801.0,0,174000,1678.8
175,1000,460.0,12.76,35,,960,0,5,42,716,0.561,738.1,0,175000,1687.7
176,1000,530.0,13.308,39,,976,0,6,48,857,0.564,896.5,0,176000,1698.7
177,1000,520.0,17.115,38,,966,0,6,44,662,0.6098,886.8,0,177000,1707.5
178,1000,550.0,18.484,41,,963,0,6,48,798,0.5915,875.1,0,178000,1715.9
179,1000,470.0,3.196,36,,932,0,5,41,1011,0.646,799.9,0,179000,1724.9
180,1000,380.0,0.876,33,,965,0,3,40,779,0.5337,827.0,0,180000,1736.1
181,1000,480.0,10.803,37,,979,0,5,43,712,0.6308,827.2,0,181000,1744.6
182,1000,500.0,9.487,36,,749,0,6,42,899,0.6248,793.8,0,182000,1753.6
183,1000,460.0,-4.156,35,,930,0,5,40,1290,0.5825,785.4,0,183000,1764.5
184,1000,490.0,11.877,35,,947,0,6,43,805,0.6068,801.2,0,184000,1773.3
185,1000,420.0,-2.88,31,,892,0,5,35,1132,0.6355,818.8,0,185000,1782.9
186,1000,340.0,1.577,29,,977,0,3,34,797,0.5855,738.4,0,186000,1792.1
187,1000,490.0,1.869,38,,841,0,5,44,1316,0.6332,892.0,0,187000,1803.3
188,1000,350.0,-25.822,30,,982,0,3,32,1819,0.6115,868.0,0,188000,1812.4
189,1000,510.0,4.823,37,,855,0,6,47,1251,0.6352,875.5,0,189000,1822.0
190,1000,370.0,-14.226,29,,933,0,4,34,1489,0.5873,739.9,0,190000,1834.0
191,1000,590.0,21.834,42,,945,0,7,49,701,0.6172,940.3,0,191000,1843.5
192,1000,530.0,16.252,39,,935,0,6,47,783,0.6418,906.8,0,192000,1852.2
193,1000,520.0,15.991,38,,873,0,6,46,783,0.5925,818.1,0,193000,1861.1
194,1000,520.0,2.307,38,,998,0,6,42,1050,0.6278,815.4,0,194000,1872.4
195,1000,570.0,18.036,40,,889,0,7,54,989,0.5958,806.6,0,195000,1880.9
196,1000,520.0,18.319,38,,900,0,6,44,617,0.5845,771.3,0,196000,1889.5
197,1000,450.0,2.396,34,,963,0,5,37,801,0.6408,800.6,0,197000,1898.7
198,1000,450.0,7.689,34,,967,0,5,42,726,0.5988,816.2,0,198000,1909.5
199,1000,540.0,18.983,40,,854,0,6,47,446,0.5948,853.4,0,199000,1917.7
200,1000,450.0,4.677,34,,998,0,5,39,876,0.604,788.1,0,200000,1926.5
201,1000,570.0,18.696,40,,916,0,7,47,682,0.6112,805.0,0,201000,1946.2
202,1000,580.0,20.682,41,,982,0,7,50,610,0.599,899.1,0,202000,1954.7
203,1000,340.0,-4.249,29,,631,0,3,35,1040,0.5773,941.7,0,203000,1963.9
204,1000,510.0,15.523,37,,653,0,6,46,713,0.5463,802.3,0,204000,1974.7
205,1000,600.0,18.183,43,,995,0,7,51,785,0.608,876.1,0,205000,1982.9
206,1000,550.0,15.887,38,,751,0,7,46,798,0.5885,871.3,0,206000,1991.6
207,1000,500.0,5.791,36,,996,0,6,39,907,0.6355,798.8,0,207000,2000.9
208,1000,430.0,-5.909,32,,998,0,5,35,1195,0.5575,806.5,0,208000,2011.6
209,1000,410.0,-3.741,30,,951,0,5,38,1094,0.607,719.7,0,209000,2020.3
210,1000,350.0,-12.435,30,,813,0,3,33,1329,0.6188,797.2,0,210000,2030.3
211,1000,550.0,20.959,38,,853,0,7,45,591,0.6068,836.2,0,211000,2041.5
212,1000,420.0,-5.21,31,,868,0,5,36,1179,0.5643,726.4,0,212000,2050.4
213,1000,390.0,-0.499,31,,846,0,4,34,904,0.606,809.4,0,213000,2059.3
214,1000,440.0,-1.289,33,,992,0,5,36,992,0.6653,891.8,0,214000,2068.5
215,1000,460.0,6.533,35,,913,0,5,39,794,0.5933,777.0,0,215000,2079.4
216,1000,390.0,6.881,31,,971,0,4,34,565,0.5865,770.8,0,216000,2088.2
217,1000,510.0,17.183,37,,913,0,6,44,547,0.5923,949.3,0,217000,2097.4
218,1000,390.0,-16.507,31,,614,0,4,36,1732,0.6663,844.1,0,218000,2106.3
219,1000,310.0,-30.205,26,,853,0,3,27,1797,0.4963,735.4,0,219000,2117.7
220,1000,510.0,8.288,40,,770,0,5,46,1057,0.6202,845.8,0,220000,2126.5
221,1000,470.0,8.584,33,,886,0,6,40,729,0.5625,950.4,0,221000,2135.6
222,1000,520.0,13.234,38,,911,0,6,45,837,0.6182,849.7,0,222000,2146.4
223,1000,380.0,-5.456,30,,941,0,4,34,1167,0.5755,725.5,0,223000,2155.1
224,1000,470.0,1.722,36,,964,0,5,40,970,0.5817,944.5,0,224000,2164.0
225,1000,450.0,6.766,34,,933,0,5,40,865,0.6462,794.5,0,225000,2172.7
226,1000,440.0,7.967,33,,968,0,5,38,603,0.5705,796.8,0,226000,2183.2
227,1000,490.0,14.453,35,,969,0,6,41,620,0.5627,792.8,0,227000,2192.0
228,1000,480.0,13.843,37,,977,0,5,45,696,0.5952,869.0,0,228000,2200.9
229,1000,550.0,19.721,38,,912,0,7,46,518,0.6118,781.0,0,229000,2209.8
230,1000,440.0,4.781,33,,874,0,5,38,641,0.568,870.6,0,230000,2220.4
231,1000,530.0,15.007,36,,869,0,7,45,680,0.6125,793.3,0,231000,2228.8
232,1000,460.0,5.733,32,,890,0,6,37,754,0.5805,862.7,0,232000,2237.5
233,1000,570.0,20.392,40,,956,0,7,46,661,0.6125,906.3,0,233000,2248.4
234,1000,340.0,-1.175,29,,951,0,3,34,870,0.551,751.4,0,234000,2257.3
235,1000,410.0,-6.891,30,,854,0,5,36,1070,0.579,868.3,0,235000,2266.4
236,1000,490.0,14.196,35,,937,0,6,41,461,0.5988,824.4,0,236000,2275.2
237,1000,470.0,-1.294,36,,981,0,5,41,1207,0.6335,955.5,0,237000,2286.6
238,1000,500.0,5.841,36,,831,0,6,41,967,0.6325,1073.5,0,238000,2295.6
239,1000,550.0,18.942,41,,948,0,6,46,631,0.6488,832.8,0,239000,2304.2
240,1000,390.0,-5.706,31,,993,0,4,36,1109,0.6105,733.2,0,240000,2312.9
241,1000,440.0,-7.402,33,,997,0,5,37,1239,0.5917,745.7,0,241000,2323.6
242,1000,430.0,9.264,32,,951,0,5,37,601,0.5733,752.5,0,242000,2332.2
243,1000,550.0,19.223,41,,972,0,6,49,701,0.6275,879.2,0,243000,2340.7
244,1000,530.0,11.996,39,,928,0,6,45,775,0.604,957.7,0,244000,2351.5
245,1000,590.0,24.314,42,,987,0,7,49,650,0.5885,892.7,0,245000,2360.0
246,1000,340.0,3.316,29,,931,0,3,31,567,0.594,701.0,0,246000,2368.7
247,1000,390.0,6.961,31,,992,0,4,35,588,0.583,776.0,0,247000,2377.5
248,1000,510.0,14.186,37,,985,0,6,44,703,0.5853,816.4,0,248000,2388.2
249,1000,370.0,-3.741,26,,884,0,5,30,877,0.4878,694.4,0,249000,2396.8
250,1000,570.0,17.751,40,,998,0,7,45,709,0.6075,856.8,0,250000,2405.6
251,1000,450.0,19.838,34,,933,0,5,42,265,0.559,749.6,0,251000,2425.4
252,1000,320.0,0.639,24,,942,0,4,30,775,0.539,642.7,0,252000,2433.9
253,1000,500.0,21.843,36,,980,0,6,42,255,0.5823,836.7,0,253000,2442.6
254,1000,550.0,21.057,38,,818,0,7,45,455,0.539,809.2,0,254000,2451.4
255,1000,540.0,19.663,40,,872,0,6,46,525,0.6112,846.6,0,255000,2462.0
256,1000,580.0,21.491,41,,999,0,7,51,612,0.6,897.5,0,256000,2470.7
257,1000,440.0,9.857,33,,800,0,5,39,612,0.62,730.6,0,257000,2479.7
258,1000,470.0,10.93,33,,962,0,6,39,608,0.6202,806.5,0,258000,2490.6
259,1000,530.0,18.628,39,,972,0,6,46,400,0.6098,905.2,0,259000,2499.1
260,1000,480.0,10.739,37,,981,0,5,43,821,0.6395,805.1,0,260000,2507.8
261,1000,540.0,10.731,40,,996,0,6,45,889,0.597,960.3,0,261000,2516.9
262,1000,490.0,12.985,35,,993,0,6,37,642,0.619,808.5,0,262000,2528.3
263,1000,420.0,-13.846,31,,634,0,5,35,1572,0.625,818.4,0,263000,2538.5
264,1000,460.0,15.493,35,,862,0,5,39,574,0.5763,764.6,0,264000,2548.1
265,1000,330.0,2.263,25,,990,0,4,32,595,0.5703,780.4,0,265000,2558.8
266,1000,380.0,2.874,30,,960,0,4,35,582,0.5917,776.2,0,266000,2567.7
267,1000,410.0,5.95,33,,982,0,4,37,669,0.5865,964.0,0,267000,2577.0
268,1000,490.0,13.15,38,,998,0,5,42,598,0.6388,857.3,0,268000,2586.2
269,1000,460.0,1.908,35,,933,0,5,40,1025,0.581,865.2,0,269000,2597.2
270,1000,460.0,18.059,35,,933,0,5,42,530,0.6278,906.1,0,270000,2606.3
271,1000,380.0,-0.658,30,,987,0,4,34,806,0.5473,772.9,0,271000,2615.4
272,1000,450.0,4.503,34,,889,0,5,41,901,0.633,899.4,0,272000,2626.5
273,1000,570.0,24.313,40,,994,0,7,48,613,0.5998,894.4,0,273000,2635.1
274,1000,440.0,10.019,30,,887,0,6,36,686,0.5527,794.5,0,274000,2643.8
275,1000,540.0,21.758,37,,870,0,7,46,512,0.5763,789.2,0,275000,2652.3
276,1000,590.0,30.282,42,,949,0,7,53,438,0.624,857.0,0,276000,2663.2
277,1000,390.0,-4.589,31,,923,0,4,37,1128,0.6198,797.6,0,277000,2672.2
278,1000,490.0,15.176,35,,983,0,6,42,572,0.627,745.3,0,278000,2680.7
279,1000,350.0,-1.041,27,,954,0,4,33,842,0.6212,765.8,0,279000,2689.6
280,1000,410.0,3.235,33,,978,0,4,38,759,0.6418,821.8,0,280000,2700.1
281,1000,250.0,-27.384,23,,754,0,2,24,1709,0.6118,619.5,0,281000,2708.8
282,1000,410.0,6.901,33,,850,0,4,39,803,0.6518,803.7,0,282000,2717.5
283,1000,470.0,4.502,36,,974,0,5,41,1031,0.5723,930.9,0,283000,2726.3
284,1000,410.0,5.672,30,,912,0,5,34,734,0.5925,771.3,0,284000,2737.2
285,1000,320.0,-24.371,27,,866,0,3,31,1579,0.675,897.4,0,285000,2746.8
286,1000,490.0,12.895,35,,968,0,6,39,592,0.6232,934.6,0,286000,2755.6
287,1000,380.0,-8.214,30,,856,0,4,34,1164,0.6335,827.8,0,287000,2766.3
288,1000,460.0,8.039,35,,970,0,5,37,816,0.6192,1006.3,0,288000,2775.1
289,1000,530.0,13.82,39,,872,0,6,47,766,0.6132,1050.8,0,289000,2784.0
290,1000,500.0,3.57,36,,769,0,6,42,1146,0.6165,1050.7,0,290000,2792.7
291,1000,510.0,7.572,37,,1000,0,6,43,790,0.6102,940.9,0,291000,2803.4
292,1000,460.0,10.009,35,,973,0,5,40,793,0.6208,1073.5,0,292000,2812.0
293,1000,470.0,16.93,36,,955,0,5,40,435,0.594,874.9,0,293000,2820.4
294,1000,450.0,11.203,34,,875,0,5,41,563,0.5865,849.2,0,294000,2828.9
295,1000,490.0,8.91,35,,981,0,6,47,888,0.6212,964.8,0,295000,2839.6
296,1000,570.0,14.908,40,,986,0,7,43,839,0.5978,1012.3,0,296000,2848.1
297,1000,510.0,18.419,37,,975,0,6,44,546,0.59,866.2,0,297000,2856.5
298,1000,550.0,17.061,41,,979,0,6,50,761,0.6015,888.7,0,298000,2867.3
299,1000,510.0,16.3,37,,856,0,6,45,685,0.629,955.7,0,299000,2876.3
