episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,comm_loss,env_steps,wall_sec
53,2829,376.84,-14.965,34,,1830,0,5,25,2045,0.5708,779.7,0.1583,27,no_progress,0,214811,2631.2
54,4100,506.0,24.38,43,,3101,0,8,33,2176,0.6041,899.6,0.1137,15,no_progress,0,218911,2682.8
55,5206,431.76,-53.229,43,,4207,0,7,39,4811,0.6228,874.6,0.2058,22,no_progress,0,224117,2747.9
56,4652,463.92,4.791,44,,3653,0,7,31,2456,0.567,899.8,0.1138,12,no_progress,0,228769,2804.2
57,4523,539.08,-43.168,48,,3524,0,8,44,4761,0.6365,1010.5,0.2354,28,no_progress,0,233292,2862.9
58,4818,437.28,-23.327,42,,3819,0,7,50,4301,0.6046,892.9,0.2044,25,no_progress,0,238110,2923.5
59,5544,428.24,-33.947,44,,4545,0,7,39,5013,0.6325,934.3,0.2007,20,no_progress,0,243654,2991.7
60,3239,460.44,-4.231,38,,2240,0,7,41,1669,0.582,853.3,0.1065,10,no_progress,0,246893,3031.9
61,3213,521.48,23.883,41,,2214,0,8,50,1384,0.5713,886.9,0.0895,8,no_progress,0,250106,3071.1
62,4675,463.0,-22.112,41,,3676,0,8,24,3104,0.6297,888.3,0.1476,15,no_progress,0,254781,3128.7
63,5375,415.0,22.064,42,,4376,0,7,31,3008,0.5942,931.1,0.118,12,no_progress,0,260156,3197.1
64,5101,355.96,-15.581,41,,4102,0,5,22,3656,0.6451,873.9,0.1599,27,no_progress,0,265257,3260.6
65,2496,340.16,1.519,29,,1497,0,5,23,1381,0.548,732.0,0.1205,26,no_progress,0,267753,3291.1
66,3495,330.2,48.117,32,,2496,0,5,38,1221,0.6025,802.1,0.0691,5,no_progress,0,271248,3333.0
67,3139,364.44,19.543,34,,2140,0,5,23,1228,0.5509,786.2,0.0833,5,no_progress,0,274387,3374.7
68,4242,440.32,33.512,40,,3243,0,7,28,2112,0.5939,919.2,0.1066,12,no_progress,0,278629,3426.8
69,4845,446.2,2.064,43,,3846,0,7,46,3075,0.6265,909.6,0.1356,11,no_progress,0,283474,3486.8
70,3841,486.36,48.464,43,,2842,0,7,213,2668,0.488,872.7,0.1568,14,no_progress,0,287315,3534.1
71,5476,360.96,-33.775,40,,4477,0,6,110,5410,0.5507,858.8,0.2216,44,no_progress,0,292791,3602.2
72,3203,431.88,10.467,38,,2204,0,6,42,2191,0.6214,881.6,0.1523,10,no_progress,0,295994,3640.9
73,6071,447.16,21.59,45,,5072,0,8,42,3776,0.5616,962.5,0.1304,26,no_progress,0,302065,3716.8
74,4671,453.16,10.74,46,,3672,0,6,31,2831,0.5913,972.8,0.1301,14,no_progress,0,306736,3772.8
75,5057,487.72,12.46,45,,4058,0,8,56,2986,0.5655,1009.4,0.126,15,no_progress,0,311793,3836.0
76,7285,408.6,-10.973,46,,6286,0,8,37,6337,0.6385,963.6,0.1928,16,no_progress,0,319078,3925.2
77,4293,438.28,16.963,43,,3294,0,6,28,2250,0.5754,882.4,0.1147,8,no_progress,0,323371,3979.8
78,5367,485.32,3.749,46,,4368,0,8,54,4038,0.5619,932.2,0.167,30,no_progress,0,328738,4048.7
79,3240,310.4,18.898,32,,2241,0,4,31,1733,0.5498,760.3,0.1164,14,no_progress,0,331978,4092.0
80,6430,262.8,-2.302,37,,5431,0,5,29,4368,0.6221,796.4,0.1446,15,no_progress,0,338408,4184.8
81,5177,432.92,-22.308,43,,4178,0,7,35,3445,0.6138,899.4,0.1366,10,no_progress,0,343585,4253.3
82,3215,491.4,-14.074,41,,2216,0,7,28,2463,0.6707,870.0,0.1714,15,no_progress,0,346800,4297.4
83,4331,426.76,-7.277,42,,3332,0,6,32,2953,0.6492,856.9,0.1425,19,no_progress,0,351131,4354.2
84,4044,448.24,-18.74,40,,3045,0,7,39,2882,0.6347,917.0,0.1491,8,no_progress,0,355175,4408.9
85,2546,438.16,-1.109,36,,1547,0,6,40,1833,0.6005,845.3,0.1645,6,no_progress,0,357721,4442.5
86,2616,285.36,3.104,27,,1617,0,4,24,1667,0.5464,893.7,0.1402,20,no_progress,0,360337,4476.4
87,4877,424.92,35.67,41,,3878,0,7,36,2929,0.6259,855.7,0.1305,14,no_progress,0,365214,4537.2
88,5312,417.52,-0.172,42,,4313,0,7,40,3602,0.6214,916.5,0.1432,13,no_progress,0,370526,4602.8
89,5252,439.92,-46.682,41,,4253,0,8,39,4483,0.5894,812.8,0.1886,10,no_progress,0,375778,4665.8
90,3011,369.56,14.084,34,,2012,0,5,34,1848,0.5565,862.2,0.1308,10,no_progress,0,378789,4701.9
91,4783,378.68,9.08,39,,3784,0,6,24,2968,0.5403,875.6,0.136,43,no_progress,0,383572,4757.9
92,6029,338.84,-6.452,40,,5030,0,6,30,4617,0.5652,906.7,0.1696,15,no_progress,0,389601,4829.8
93,5469,401.24,-10.317,41,,4470,0,7,21,3819,0.5987,893.8,0.1542,21,no_progress,0,395070,4898.6
94,6099,386.04,8.371,42,,5100,0,7,37,3766,0.5789,958.0,0.1299,8,no_progress,0,401169,4976.7
95,6743,410.28,-6.696,44,,5744,0,8,25,4534,0.6659,890.0,0.1393,18,no_progress,0,407912,5060.6
96,5267,409.32,-62.075,41,,4268,0,7,33,5077,0.6258,825.7,0.2196,34,no_progress,0,413179,5128.7
97,2939,312.44,-21.457,28,,1940,0,5,18,2336,0.5898,806.1,0.1679,9,no_progress,0,416118,5165.4
98,4858,455.68,1.229,44,,3859,0,7,29,3419,0.5735,951.5,0.1534,19,no_progress,0,420976,5224.2
99,7052,347.92,-51.789,42,,6053,0,7,29,6141,0.6612,944.6,0.1879,21,no_progress,0,428028,5310.7
100,6894,334.24,-67.519,43,,5895,0,6,39,6759,0.6355,893.8,0.2178,35,no_progress,0,434922,5393.0
101,3479,350.84,-8.459,34,,2480,0,5,48,2153,0.5776,753.6,0.1297,8,no_progress,0,438401,5448.8
102,4534,398.64,-30.332,40,,3535,0,6,35,3007,0.5517,898.9,0.1406,18,no_progress,0,442935,5504.9
103,4364,255.44,-12.633,31,,3365,0,4,81,3015,0.492,709.4,0.1523,17,no_progress,0,447299,5557.9
104,2779,408.84,-0.472,37,,1780,0,5,47,2328,0.6003,855.2,0.1801,23,no_progress,0,450078,5592.0
105,5267,489.32,0.576,46,,4268,0,8,90,3810,0.5763,989.7,0.1588,11,no_progress,0,455345,5657.7
106,6717,361.32,-25.466,42,,5718,0,7,163,5516,0.5743,921.5,0.1806,34,no_progress,0,462062,5739.5
107,3697,412.12,4.813,38,,2698,0,6,54,2355,0.5722,863.9,0.136,9,no_progress,0,465759,5784.5
108,5844,336.24,-20.681,39,,4845,0,6,43,4217,0.5891,825.1,0.1554,34,no_progress,0,471603,5857.3
109,2769,389.24,-4.635,35,,1770,0,5,25,1856,0.6146,838.9,0.1386,10,no_progress,0,474372,5891.3
110,4436,392.56,19.549,39,,3437,0,6,47,2362,0.5763,841.3,0.1139,5,no_progress,0,478808,5943.9
111,5614,305.44,-34.904,38,,4615,0,5,49,3664,0.5705,910.7,0.1357,12,no_progress,0,484422,6013.1
112,6160,333.6,-113.231,40,,5161,0,6,41,7230,0.5916,890.5,0.2607,33,no_progress,0,490582,6089.2
