episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,4,57,1000,670.0,47,,8,0.4078,797.6,0.2856,26,step_limit,0.1535,7.4
2,3,50,1000,490.0,37,,5,0.494,760.4,0.4356,120,step_limit,0.2063,13.0
3,4,72,1000,700.0,50,,8,0.456,648.4,0.2578,17,step_limit,0.1542,20.1
4,3,46,1000,550.0,40,,6,0.2733,526.8,0.1617,23,step_limit,0.1398,27.1
5,3,58,940,301.8,24,,3,0.3791,585.9,0.5071,404,no_progress,0.21,82.2
6,3,61,1000,530.0,38,,6,0.4883,619.1,0.5687,348,step_limit,0.3617,148.0
7,3,30,668,429.96,30,668,5,0.4591,779.4,0.2189,42,complete,0.347,193.8
8,3,69,1000,830.0,56,,10,0.5167,717.1,0.4934,192,step_limit,0.2464,261.8
9,3,66,1000,730.0,52,,8,0.4853,752.2,0.4488,231,step_limit,0.2708,330.2
10,3,26,510,364.7,26,510,4,0.4471,725.1,0.1877,32,complete,0.3277,365.4
11,4,32,343,426.28,32,343,4,0.4322,688.6,0.1243,5,complete,0.1538,389.9
12,3,35,599,512.03,35,599,6,0.4285,699.6,0.272,90,complete,0.1691,431.1
13,3,23,375,308.75,23,375,3,0.4427,665.2,0.2094,24,complete,0.237,457.1
14,3,61,1000,730.0,52,,8,0.4993,750.4,0.4969,157,step_limit,0.2273,525.8
15,4,78,924,1133.04,78,924,13,0.4802,762.5,0.3167,34,complete,0.1586,590.9
16,4,46,1000,590.0,42,,7,0.5827,668.9,0.6649,480,step_limit,0.2191,660.1
17,4,74,981,1090.76,74,981,13,0.4493,773.4,0.3687,28,complete,0.2198,730.0
18,3,24,471,285.87,24,471,2,0.5166,765.6,0.2745,33,complete,0.3,761.3
19,4,24,404,313.84,24,404,3,0.6052,840.2,0.1531,14,complete,0.3009,789.8
20,3,66,1000,920.0,62,,11,0.3803,597.0,0.3886,241,step_limit,0.1694,859.0
21,3,43,585,622.45,43,585,7,0.4028,625.4,0.1502,32,complete,0.2281,900.2
22,3,43,540,593.8,43,540,6,0.3735,498.1,0.1529,21,complete,0.1532,937.9
23,3,22,590,322.3,22,590,4,0.5311,778.6,0.2311,31,complete,0.2994,974.8
24,3,35,702,508.94,35,702,6,0.4601,776.7,0.3269,78,complete,0.2176,1017.1
25,4,25,493,350.28,25,493,4,0.6156,893.5,0.2583,35,complete,0.3871,1046.9
26,3,79,1000,1040.0,68,,13,0.416,609.4,0.2507,83,step_limit,0.1841,1108.2
27,4,63,1000,780.0,52,,10,0.6202,871.2,0.3992,35,step_limit,0.3072,1168.7
28,3,77,1000,940.0,64,,11,0.4547,779.3,0.1836,31,step_limit,0.2373,1238.0
29,3,34,672,469.84,34,672,5,0.5064,774.3,0.2093,29,complete,0.3514,1283.7
30,3,25,577,322.69,25,577,3,0.5638,797.6,0.1831,22,complete,0.3103,1323.2
31,4,68,851,975.96,68,851,11,0.5326,792.3,0.1649,17,complete,0.2519,1384.6
32,3,79,1000,980.0,65,,12,0.469,699.7,0.2222,28,step_limit,0.273,1455.1
33,3,62,1000,790.0,55,,9,0.4763,770.2,0.2289,34,step_limit,0.2684,1523.8
34,3,33,1000,410.0,32,,4,0.244,649.6,0.1418,38,step_limit,0.1222,1590.2
35,3,26,534,363.98,26,534,4,0.4463,683.3,0.1556,23,complete,0.2751,1626.9
36,3,57,1000,740.0,50,,9,0.4863,768.9,0.2313,43,step_limit,0.2708,1693.7
37,3,29,582,422.54,29,582,5,0.5115,759.9,0.1019,30,complete,0.3532,1733.7
38,4,63,1000,780.0,55,,9,0.5112,761.8,0.3655,49,step_limit,0.2874,1801.6
39,4,44,777,648.92,44,777,8,0.5898,897.3,0.2913,38,complete,0.34,1855.8
40,4,56,910,853.6,56,910,11,0.5382,855.4,0.3638,47,complete,0.2652,1917.9
