episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
67,3,53,1000,447.726,41,,7,0.531,761.4,0.4631,93,step_limit,0.1875,1017.5
68,3,44,1000,382.691,36,,6,0.4147,618.9,0.554,121,step_limit,0.1685,1037.3
69,4,34,1000,272.059,30,,5,0.6118,697.3,0.4989,122,step_limit,0.1156,1054.6
70,4,31,1000,134.8,25,,3,0.7007,1011.8,0.536,49,step_limit,0.2184,1075.8
71,5,71,824,895.666,71,824,12,0.3718,589.5,0.2123,23,complete,0.0566,1091.5
72,3,53,1000,433.142,40,,7,0.5243,737.6,0.4331,67,step_limit,0.186,1112.7
73,4,21,880,122.0,21,880,3,0.6727,1057.5,0.4036,48,complete,0.2109,1128.4
74,5,45,701,523.061,45,701,7,0.5869,866.6,0.2291,11,complete,0.085,1144.1
75,5,40,665,423.388,40,665,6,0.5639,794.9,0.3597,22,complete,0.1184,1157.1
76,4,75,1000,601.547,57,,9,0.633,942.5,0.3986,71,step_limit,0.1986,1178.0
77,5,24,318,231.683,24,318,2,0.5465,907.2,0.1052,4,complete,0.0684,1184.0
78,4,64,1000,639.462,56,,9,0.5913,835.5,0.5064,50,step_limit,0.1298,1202.2
79,3,41,1000,414.11,39,,6,0.5333,773.6,0.3378,33,step_limit,0.2852,1223.0
80,3,69,1000,640.604,51,,10,0.3067,609.8,0.4468,110,step_limit,0.1478,1243.7
81,6,47,715,526.56,47,715,7,0.5371,823.2,0.2491,6,complete,0.0781,1256.7
82,6,69,870,834.53,69,870,12,0.6716,906.8,0.3989,12,complete,0.1216,1272.6
83,5,31,825,254.992,31,825,4,0.6713,906.8,0.3987,41,complete,0.1342,1290.3
84,3,33,1000,329.609,31,,5,0.5543,785.9,0.4076,66,step_limit,0.1456,1308.6
85,4,38,464,470.082,38,464,6,0.4483,547.7,0.1529,12,complete,0.0437,1319.0
86,6,24,548,157.17,24,548,2,0.7597,820.6,0.3496,9,complete,0.098,1327.2
87,3,30,926,283.96,30,926,4,0.4827,735.9,0.3208,58,complete,0.1814,1342.8
88,4,38,702,414.152,38,702,5,0.6222,931.5,0.3727,95,complete,0.1076,1358.0
89,3,57,1000,357.479,38,,6,0.461,674.7,0.5374,93,step_limit,0.2447,1375.9
90,6,21,335,162.243,21,335,1,0.6607,980.5,0.2738,8,complete,0.1491,1384.6
91,6,77,1000,795.397,72,,12,0.6045,897.8,0.4711,25,step_limit,0.1336,1399.1
92,4,69,1000,675.38,55,,11,0.5357,732.9,0.4307,67,step_limit,0.1262,1414.3
93,6,60,501,740.74,60,501,9,0.5183,744.8,0.0888,8,complete,0.0382,1426.5
94,6,45,467,507.953,45,467,6,0.6299,767.5,0.3494,7,complete,0.0273,1436.0
95,4,71,1000,754.389,64,,10,0.5042,650.7,0.3707,32,step_limit,0.0665,1459.7
96,3,74,1000,746.049,59,,11,0.4587,796.2,0.307,44,step_limit,0.1131,1478.1
97,6,47,478,556.111,47,478,7,0.5823,803.2,0.2668,11,complete,0.0671,1489.8
98,6,50,940,506.828,50,940,7,0.6661,960.0,0.246,6,complete,0.0885,1506.8
