episode,steps,team_reward,worker_reward,delivered,makespan,t_last_deliv,idle_drones,reloads,arrivals,blocked,hop2plus,max_reach,comm_loss,env_steps,wall_sec
162,1000,50.0,9.974,9,,974,0,0,45,177,0.1153,474.7,0,162000,2177.6
163,1000,50.0,15.279,9,,975,0,0,59,69,0.0825,461.0,0,163000,2190.9
164,1000,60.0,12.69,10,,557,0,0,81,286,0.133,549.8,0,164000,2204.4
165,1000,30.0,28.478,7,,459,0,0,108,46,0.1742,551.3,0,165000,2218.3
166,1000,50.0,1.312,9,,717,0,0,35,329,0.1298,494.0,0,166000,2232.0
167,1000,60.0,7.957,10,,797,0,0,72,329,0.1527,526.0,0,167000,2245.6
168,1000,40.0,13.576,8,,917,0,0,66,207,0.131,502.7,0,168000,2258.9
169,1000,50.0,-7.418,9,,995,0,0,14,455,0.2815,589.9,0,169000,2272.4
170,1000,50.0,6.166,9,,986,0,0,19,48,0.0973,555.7,0,170000,2285.7
171,1000,40.0,12.121,8,,308,0,0,58,150,0.1103,518.8,0,171000,2298.9
172,1000,40.0,21.755,8,,790,0,0,85,60,0.0575,475.2,0,172000,2312.1
173,1000,30.0,16.598,7,,612,0,0,67,106,0.0315,416.6,0,173000,2325.5
174,1000,80.0,-6.455,12,,634,0,0,33,483,0.1948,529.2,0,174000,2339.0
175,1000,40.0,0.043,8,,435,0,0,26,13,0.0315,367.1,0,175000,2352.7
176,1000,40.0,0.898,8,,228,0,0,23,65,0.0663,482.5,0,176000,2366.0
177,1000,40.0,14.999,8,,650,0,0,81,63,0.0862,423.3,0,177000,2379.5
178,1000,80.0,20.089,12,,858,0,0,69,70,0.1832,598.9,0,178000,2393.0
179,1000,60.0,5.365,10,,915,0,0,30,70,0.1258,531.9,0,179000,2406.3
180,1000,30.0,21.604,7,,147,0,0,124,47,0.0498,439.1,0,180000,2419.7
181,1000,50.0,-4.938,9,,596,0,0,15,214,0.1075,489.8,0,181000,2433.3
182,1000,30.0,11.473,7,,415,0,0,66,33,0.0083,313.4,0,182000,2446.7
183,1000,50.0,8.396,9,,496,0,0,79,0,0.0478,471.2,0,183000,2460.1
184,1000,30.0,2.935,7,,622,0,0,50,145,0.0688,522.9,0,184000,2473.7
185,1000,90.0,4.55,13,,983,0,0,48,234,0.1265,535.2,0,185000,2486.8
186,1000,40.0,14.82,8,,691,0,0,84,63,0.0403,498.3,0,186000,2500.1
187,1000,30.0,-0.147,7,,342,0,0,29,236,0.0795,427.1,0,187000,2513.7
188,1000,110.0,7.737,12,,979,0,1,51,235,0.1192,531.3,0,188000,2527.0
189,1000,40.0,20.6,8,,959,0,0,120,230,0.093,474.8,0,189000,2540.2
190,1000,30.0,3.022,7,,444,0,0,61,287,0.1165,476.1,0,190000,2553.5
191,1000,30.0,5.213,7,,798,0,0,39,1,0.0688,614.6,0,191000,2566.8
192,1000,20.0,9.456,6,,864,0,0,38,15,0.0297,500.8,0,192000,2580.0
193,1000,20.0,18.069,6,,439,0,0,102,348,0.0907,469.7,0,193000,2593.2
194,1000,20.0,15.389,6,,574,0,0,85,0,0.0173,381.7,0,194000,2606.7
195,1000,10.0,-1.524,5,,152,0,0,31,6,0.0232,409.3,0,195000,2620.2
196,1000,90.0,2.035,13,,790,0,0,45,83,0.119,523.6,0,196000,2633.4
197,1000,40.0,13.083,8,,620,0,0,85,4,0.0548,506.7,0,197000,2646.6
198,1000,110.0,-4.828,12,,862,0,1,27,214,0.2095,565.6,0,198000,2659.9
199,1000,30.0,2.309,7,,538,0,0,31,16,0.0862,441.1,0,199000,2673.3
200,1000,70.0,1.176,11,,339,0,0,34,67,0.088,559.4,0,200000,2686.8
201,1000,60.0,6.335,10,,511,0,0,72,229,0.089,525.9,0,201000,2721.6
202,1000,50.0,-1.323,9,,973,0,0,14,23,0.0915,532.7,0,202000,2734.9
203,1000,10.0,4.396,5,,553,0,0,24,10,0.1205,469.8,0,203000,2748.5
204,1000,20.0,5.347,6,,950,0,0,32,26,0.0695,440.1,0,204000,2762.0
205,1000,20.0,15.967,6,,738,0,0,70,0,0.0747,477.6,0,205000,2775.0
206,1000,10.0,6.484,5,,76,0,0,46,28,0.0777,446.7,0,206000,2788.4
207,1000,10.0,1.308,5,,922,0,0,17,0,0.0338,431.8,0,207000,2802.1
208,1000,20.0,5.867,6,,264,0,0,47,2,0.0408,402.3,0,208000,2815.5
209,1000,50.0,22.287,9,,967,0,0,129,76,0.056,424.6,0,209000,2828.7
210,1000,10.0,10.792,5,,109,0,0,43,14,0.0272,428.0,0,210000,2842.1
211,1000,50.0,3.104,9,,637,0,0,49,3,0.0372,419.5,0,211000,2855.7
212,1000,100.0,6.186,11,,925,0,1,37,63,0.1105,566.3,0,212000,2869.4
213,1000,20.0,0.61,6,,176,0,0,24,27,0.069,511.5,0,213000,2882.9
214,1000,100.0,1.678,11,,1000,0,1,39,36,0.1032,557.9,0,214000,2896.3
215,1000,20.0,0.819,6,,229,0,0,15,10,0.0442,401.3,0,215000,2910.0
216,1000,10.0,11.191,5,,115,0,0,56,0,0.02,401.6,0,216000,2923.6
217,1000,110.0,-0.474,12,,863,0,1,47,146,0.2225,707.5,0,217000,2936.9
218,1000,50.0,15.728,9,,850,0,0,116,329,0.1217,389.5,0,218000,2950.3
219,1000,40.0,-8.2,8,,390,0,0,51,450,0.173,667.5,0,219000,2964.0
220,1000,100.0,0.973,11,,910,0,1,35,188,0.107,544.4,0,220000,2977.3
221,1000,50.0,36.233,9,,388,0,0,183,0,0.0488,429.9,0,221000,2990.8
222,1000,40.0,3.585,8,,240,0,0,33,4,0.0555,485.7,0,222000,3004.4
223,1000,90.0,-4.871,10,,763,0,1,13,57,0.1552,444.5,0,223000,3018.0
224,1000,40.0,14.656,8,,813,0,0,84,0,0.0328,434.3,0,224000,3031.2
225,1000,40.0,48.23,8,,418,0,0,222,5,0.0127,350.5,0,225000,3044.8
226,1000,40.0,8.293,8,,711,0,0,66,32,0.0683,431.1,0,226000,3058.0
227,1000,160.0,-7.422,17,,999,0,1,17,240,0.3485,690.0,0,227000,3071.3
228,1000,70.0,12.26,11,,609,0,0,68,55,0.0727,603.9,0,228000,3084.8
229,1000,50.0,20.62,9,,384,0,0,93,32,0.0545,487.6,0,229000,3098.1
230,1000,40.0,3.498,8,,905,0,0,42,105,0.1883,473.7,0,230000,3111.2
231,1000,110.0,3.019,15,,1000,0,0,29,109,0.2425,654.0,0,231000,3124.8
232,1000,120.0,4.491,13,,725,0,1,58,347,0.1845,707.5,0,232000,3138.3
233,1000,70.0,-2.904,11,,844,0,0,37,196,0.4417,794.1,0,233000,3151.8
234,1000,90.0,-2.808,10,,740,0,1,6,194,0.3157,514.5,0,234000,3165.5
235,1000,150.0,-17.405,16,,862,0,1,8,620,0.361,839.3,0,235000,3179.3
236,1000,40.0,18.889,8,,504,0,0,116,185,0.0683,433.2,0,236000,3192.8
237,1000,150.0,-21.49,16,,964,0,1,20,1045,0.4078,949.0,0,237000,3206.6
238,1000,80.0,3.538,12,,985,0,0,71,492,0.2495,684.9,0,238000,3219.9
239,1000,170.0,-19.709,18,,850,0,1,19,791,0.4437,969.5,0,239000,3233.6
240,1000,220.0,2.421,20,,996,0,2,31,230,0.2807,743.5,0,240000,3247.3
241,1000,60.0,4.914,10,,453,0,0,51,62,0.1772,554.2,0,241000,3260.4
242,1000,60.0,7.083,10,,901,0,0,64,5,0.0473,471.5,0,242000,3273.6
243,1000,180.0,-22.427,19,,984,0,1,4,820,0.5367,934.5,0,243000,3287.2
244,1000,60.0,18.569,10,,332,0,0,108,117,0.1113,466.6,0,244000,3300.4
245,1000,60.0,19.796,10,,403,0,0,106,107,0.0897,448.9,0,245000,3313.8
