episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,8,57,475,802.0,57,475,9,0.4687,791.7,0.2474,6,complete,0.135,2.2
2,3,50,1000,260.0,23,,2,0.6123,763.9,0.7327,263,step_limit,0.0729,3.4
3,7,72,558,1010.94,72,558,11,0.5399,805.6,0.2003,5,complete,0.1391,4.8
4,3,46,1000,420.0,30,,5,0.326,613.3,0.6079,231,step_limit,0.1481,6.3
5,5,58,1000,220.0,24,,1,0.7356,1055.6,0.7219,140,step_limit,0.1242,8.6
6,3,61,1000,270.0,21,,3,0.4283,760.4,0.6588,182,step_limit,0.1029,18.1
7,3,30,1000,180.0,18,,1,0.3667,712.2,0.5822,124,step_limit,0.0872,45.4
8,3,69,1000,520.0,37,,6,0.4093,770.2,0.5979,238,step_limit,0.2835,73.1
9,5,66,1000,530.0,43,,5,0.5828,758.0,0.6344,147,step_limit,0.1957,100.8
10,4,26,517,329.32,26,517,3,0.5527,815.0,0.3468,64,complete,0.2028,114.5
11,8,32,189,394.88,32,189,3,0.3571,694.4,0.0322,2,complete,0.1047,119.8
12,5,35,494,475.3,35,494,5,0.4741,702.1,0.3481,11,complete,0.1475,134.5
13,5,23,241,247.95,23,241,1,0.5154,809.4,0.2901,4,complete,0.2571,141.1
14,4,61,1000,730.0,50,,9,0.507,759.8,0.5415,162,step_limit,0.195,168.6
15,7,78,521,1103.53,78,521,12,0.5053,753.3,0.2844,9,complete,0.1388,183.1
16,7,46,550,601.5,46,550,6,0.5364,881.7,0.5616,11,complete,0.1097,199.2
17,6,74,524,1038.56,74,524,11,0.4911,764.0,0.135,7,complete,0.138,213.7
18,5,24,320,254.0,24,320,1,0.5312,751.8,0.3706,13,complete,0.1211,222.1
19,6,24,414,305.16,24,414,3,0.6586,837.6,0.5022,26,complete,0.1136,234.7
20,5,66,621,928.95,66,621,10,0.3807,621.3,0.3039,112,complete,0.1298,251.5
21,5,43,1000,370.0,33,,3,0.6794,607.3,0.7532,324,step_limit,0.1146,279.6
22,5,43,720,574.0,43,720,6,0.3881,490.4,0.6038,164,complete,0.0571,298.4
23,3,22,500,295.0,22,500,3,0.5693,787.9,0.304,29,complete,0.2296,313.1
24,5,35,612,469.4,35,612,5,0.5614,774.8,0.53,128,complete,0.0677,329.5
25,7,25,194,236.42,25,194,0,0.651,888.4,0.1541,2,complete,0.0804,336.2
26,4,79,1000,790.0,56,,9,0.4175,625.5,0.6278,106,step_limit,0.0981,362.8
27,7,63,757,877.01,63,757,10,0.7301,1126.9,0.4732,26,complete,0.1444,384.5
28,4,77,1000,520.0,41,,5,0.5685,638.3,0.8291,492,step_limit,0.1994,412.0
29,5,34,556,462.2,34,556,5,0.7025,885.8,0.4321,109,complete,0.0613,426.9
30,5,25,567,51.65,8,,0,0.7654,748.3,0.8951,487,no_progress,0.0,443.1
31,7,68,407,891.51,68,407,8,0.5781,778.6,0.0772,2,complete,0.1837,454.6
32,5,79,1000,970.0,66,,12,0.6094,850.3,0.604,130,step_limit,0.1748,482.8
33,5,62,1000,740.0,55,,8,0.6164,922.7,0.5641,54,step_limit,0.1296,510.8
34,5,33,424,428.8,33,424,4,0.4349,646.7,0.2449,35,complete,0.0885,522.1
35,5,26,450,327.5,26,450,3,0.5711,685.7,0.5363,88,complete,0.1038,534.0
36,5,57,772,801.4,57,772,9,0.6205,936.2,0.357,18,complete,0.2263,556.2
37,5,29,694,375.3,29,694,4,0.6631,969.2,0.54,116,complete,0.2758,575.8
38,6,63,484,870.96,63,484,9,0.5844,860.5,0.2012,10,complete,0.138,589.4
39,6,44,863,598.22,44,863,7,0.6665,880.9,0.5179,50,complete,0.2222,613.5
40,8,56,369,770.48,56,369,8,0.5579,852.8,0.0866,1,complete,0.1367,623.9
41,8,21,176,195.92,21,176,0,0.6605,941.0,0.2111,2,complete,0.1389,628.7
42,3,24,1000,230.0,20,,2,0.5557,785.6,0.6252,163,step_limit,0.2415,655.9
