episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
1,5,43,979,424.434,43,979,7,0.5604,852.0,0.2364,20,complete,0.1089,1.3
2,4,74,1000,769.865,63,,12,0.4012,503.4,0.4922,167,step_limit,0.068,2.4
3,5,43,797,445.848,43,797,6,0.4271,589.6,0.2137,10,complete,0.0962,3.2
4,4,23,1000,43.809,18,,3,0.665,952.2,0.5182,36,step_limit,0.0522,4.1
5,4,31,1000,204.0,26,,4,0.4562,814.3,0.3541,36,step_limit,0.0567,8.8
6,3,68,1000,457.215,44,,8,0.2257,578.0,0.322,97,step_limit,0.0903,21.8
7,6,44,515,453.677,44,515,5,0.523,827.6,0.0408,1,complete,0.2016,33.6
8,6,30,422,286.62,30,422,3,0.6185,768.7,0.3344,10,complete,0.2678,40.6
9,6,42,632,399.409,42,632,5,0.5902,830.5,0.4609,19,complete,0.3077,50.9
10,6,47,445,560.109,47,445,7,0.5712,848.2,0.2208,8,complete,0.248,61.8
11,5,21,330,185.381,21,330,2,0.46,580.9,0.3071,11,complete,0.2902,67.3
12,3,37,1000,430.481,35,,6,0.5047,632.2,0.6163,433,step_limit,0.3558,83.5
13,6,28,259,262.403,28,259,2,0.5611,627.4,0.0929,2,complete,0.1364,87.9
14,3,41,867,545.712,41,867,8,0.4983,772.7,0.2968,39,complete,0.2234,105.6
15,3,66,1000,456.859,43,,7,0.4447,677.4,0.6239,231,step_limit,0.1287,121.7
16,4,71,817,915.382,71,817,12,0.4979,841.3,0.2682,22,complete,0.1783,139.0
17,4,24,1000,212.0,23,,4,0.6318,927.5,0.5098,143,step_limit,0.3448,155.8
18,5,49,1000,459.173,48,,6,0.3466,743.3,0.2552,26,step_limit,0.225,175.5
19,6,34,397,421.233,34,397,6,0.5949,860.1,0.136,7,complete,0.1958,182.1
20,3,48,885,595.025,48,885,8,0.4245,742.1,0.1812,30,complete,0.1551,196.8
21,4,63,764,777.624,63,764,10,0.5275,942.9,0.2323,22,complete,0.2061,212.0
22,6,46,425,511.209,46,425,6,0.6451,800.0,0.1386,8,complete,0.14,219.9
23,3,44,1000,247.302,30,,4,0.4883,625.4,0.617,381,step_limit,0.149,239.5
24,5,41,457,409.333,41,457,4,0.5392,838.1,0.4423,46,complete,0.1356,247.2
25,5,38,367,404.111,38,367,4,0.6245,871.5,0.1681,4,complete,0.0983,253.5
26,5,77,1000,905.506,76,,12,0.6394,861.0,0.2689,20,step_limit,0.0984,273.3
27,3,41,939,485.367,41,939,7,0.5488,773.4,0.4525,100,complete,0.1348,289.2
28,5,52,874,574.963,52,874,8,0.6664,1009.5,0.2394,14,complete,0.16,306.6
29,5,72,1000,618.514,61,,10,0.6832,852.4,0.385,14,step_limit,0.1051,323.9
30,5,61,1000,550.508,54,,8,0.7072,911.0,0.6751,273,step_limit,0.0846,343.4
31,5,45,648,497.878,45,648,6,0.6614,963.9,0.4496,17,complete,0.1026,354.6
32,3,68,1000,576.859,52,,8,0.497,684.4,0.3798,68,step_limit,0.1961,371.7
33,3,35,907,414.204,35,907,6,0.466,706.7,0.4254,96,complete,0.1704,389.3
34,3,24,403,268.66,24,403,3,0.4392,652.5,0.3059,42,complete,0.1111,396.0
35,3,58,1000,536.991,46,,8,0.4747,670.8,0.3542,48,step_limit,0.1787,415.0
36,4,64,1000,705.95,60,,10,0.5807,883.8,0.4452,68,step_limit,0.1581,433.1
37,6,58,1000,541.724,55,,8,0.7728,1161.4,0.63,170,step_limit,0.0483,454.0
38,3,77,1000,475.506,46,,8,0.475,704.8,0.3354,93,step_limit,0.1531,471.0
39,3,28,626,309.809,28,626,4,0.5181,789.3,0.3019,49,complete,0.2275,484.0
40,3,37,785,407.293,37,785,5,0.442,690.9,0.3616,100,complete,0.0649,497.8
41,5,59,534,706.359,59,534,8,0.4277,629.7,0.2097,12,complete,0.0635,506.7
42,6,58,559,708.657,58,559,10,0.5891,993.8,0.2732,13,complete,0.1439,519.3
43,6,20,246,154.82,20,246,1,0.5949,891.7,0.2641,10,complete,0.0333,523.5
44,6,30,236,381.76,30,236,5,0.4018,654.6,0.0678,3,complete,0.072,527.9
45,6,39,362,412.326,39,362,4,0.6372,833.3,0.3219,8,complete,0.1212,534.4
46,6,32,264,389.06,32,264,5,0.6105,813.8,0.0745,1,complete,0.1074,539.0
47,5,35,517,384.721,35,517,5,0.6015,891.6,0.3362,21,complete,0.0903,550.7
48,5,39,663,401.196,39,663,5,0.7053,1055.6,0.5109,40,complete,0.0493,562.4
49,5,47,593,508.988,47,593,6,0.4847,836.6,0.2413,17,complete,0.0274,572.2
50,4,72,1000,660.278,58,,10,0.5363,652.2,0.5206,91,step_limit,0.0894,592.2
51,4,71,872,924.106,71,872,13,0.4054,712.1,0.2675,21,complete,0.0855,631.3
52,4,45,693,510.538,45,693,7,0.4387,624.7,0.2576,13,complete,0.1322,641.6
53,6,64,511,780.274,64,511,9,0.4097,573.2,0.1166,8,complete,0.0651,649.1
54,5,24,487,200.692,24,487,3,0.6973,1073.1,0.4584,29,complete,0.0745,660.1
55,6,60,738,666.63,60,738,9,0.6707,1019.5,0.4708,49,complete,0.0798,672.7
56,6,20,182,137.66,20,182,0,0.7234,820.0,0.1264,0,complete,0.0064,675.2
57,5,61,1000,656.91,59,,10,0.599,833.4,0.4457,27,step_limit,0.0713,693.4
58,5,77,990,954.234,77,990,13,0.4956,805.2,0.3029,18,complete,0.0839,707.1
59,5,40,969,184.913,31,,3,0.7319,1053.9,0.6911,426,no_progress,0.1398,725.2
60,3,76,1000,550.292,49,,9,0.4017,696.4,0.3062,38,step_limit,0.1314,739.5
61,5,66,756,861.836,66,756,12,0.6048,941.5,0.3477,25,complete,0.1175,751.6
62,5,43,864,485.626,43,864,7,0.6282,837.3,0.4482,53,complete,0.1268,766.8
63,5,57,773,633.403,57,773,9,0.5239,783.3,0.3194,25,complete,0.1617,780.3
64,3,52,1000,524.694,45,,8,0.494,776.7,0.4708,132,step_limit,0.1044,799.9
65,5,42,612,470.352,42,612,6,0.5647,834.5,0.3538,13,complete,0.0904,810.3
66,4,41,904,480.357,41,904,7,0.6142,893.7,0.3006,21,complete,0.1737,824.9
67,5,23,355,252.337,23,355,3,0.4659,749.6,0.1331,3,complete,0.1317,833.0
68,5,77,771,1015.736,77,771,14,0.4664,684.5,0.1567,7,complete,0.0961,846.9
69,4,48,671,599.277,48,671,8,0.4661,610.1,0.2781,15,complete,0.1136,857.9
70,3,69,1000,398.213,39,,7,0.404,620.4,0.5122,243,step_limit,0.1873,877.5
71,5,34,417,388.371,34,417,5,0.4336,642.8,0.1253,8,complete,0.1475,884.5
72,5,61,1000,552.025,52,,9,0.703,981.6,0.407,53,step_limit,0.1714,903.9
73,6,50,533,513.14,50,533,6,0.6901,988.6,0.2587,9,complete,0.1922,913.0
74,4,70,1000,802.971,63,,12,0.4778,729.3,0.2281,33,step_limit,0.0833,930.0
75,6,21,264,157.103,21,264,1,0.4918,752.2,0.2719,4,complete,0.1325,937.1
76,3,49,1000,397.549,39,,6,0.4753,735.2,0.4139,79,step_limit,0.234,954.7
77,4,67,1000,511.051,51,,8,0.6258,888.5,0.4394,111,step_limit,0.2052,975.5
78,3,34,1000,357.591,33,,5,0.3483,633.3,0.2219,37,step_limit,0.1032,992.1
79,5,31,663,280.253,31,663,3,0.5125,831.3,0.3236,15,complete,0.1,1005.9
80,3,44,1000,418.548,36,,7,0.55,742.2,0.478,96,step_limit,0.1667,1023.6
81,6,71,1000,810.369,68,,12,0.705,979.7,0.2931,13,step_limit,0.1349,1043.7
82,4,59,786,747.34,59,786,10,0.4816,681.7,0.2573,17,complete,0.0876,1057.3
83,6,21,200,183.114,21,200,1,0.3733,639.1,0.1098,3,complete,0.1198,1061.0
84,4,41,821,479.999,41,821,7,0.6148,927.5,0.3134,41,complete,0.1477,1078.3
85,5,38,656,406.924,38,656,6,0.6826,1047.9,0.4365,29,complete,0.1744,1089.7
86,5,64,772,800.916,64,772,11,0.5013,769.4,0.1645,9,complete,0.0958,1103.0
87,5,24,616,203.346,24,616,3,0.6646,954.7,0.2981,22,complete,0.1965,1115.8
88,5,66,1000,765.0,64,,11,0.5656,807.3,0.3255,20,step_limit,0.1448,1133.1
89,6,20,255,159.8,20,255,1,0.6,811.7,0.2807,5,complete,0.0882,1137.8
90,6,37,274,467.479,37,274,6,0.4416,663.9,0.0643,3,complete,0.0544,1145.7
91,4,60,1000,732.487,58,,11,0.586,826.9,0.3262,48,step_limit,0.1557,1162.7
92,3,37,1000,247.646,27,,5,0.552,736.1,0.5379,189,step_limit,0.1905,1183.2
93,4,27,796,217.597,27,796,3,0.5581,703.7,0.3833,50,complete,0.1464,1197.5
94,4,76,1000,856.984,69,,12,0.564,828.0,0.3187,27,step_limit,0.1208,1218.0
95,5,30,703,304.983,30,703,4,0.6467,788.6,0.3811,28,complete,0.1352,1230.3
96,6,34,500,374.606,34,500,5,0.6593,1021.1,0.2323,10,complete,0.1808,1239.2
97,5,35,865,329.493,35,865,5,0.6185,958.2,0.3603,11,complete,0.1439,1257.8
98,5,39,666,420.469,39,666,5,0.4778,689.8,0.1972,10,complete,0.0971,1269.6
99,5,69,1000,650.036,60,,10,0.6626,1006.7,0.3439,37,step_limit,0.1375,1292.7
100,6,80,1000,937.497,77,,14,0.5707,735.0,0.3061,11,step_limit,0.1153,1310.8
101,3,62,1000,657.094,53,,10,0.4037,627.1,0.2823,54,step_limit,0.1577,1359.5
102,4,30,849,279.013,30,849,4,0.4476,662.3,0.3954,50,complete,0.113,1373.2
103,5,75,988,940.52,75,988,13,0.5903,813.3,0.2873,11,complete,0.1496,1391.8
104,4,39,786,435.288,39,786,6,0.5245,795.5,0.2834,24,complete,0.1676,1402.0
105,5,24,563,206.787,24,563,2,0.6146,855.6,0.2308,12,complete,0.0755,1408.7
106,5,73,1000,918.384,72,,13,0.6448,940.0,0.2416,10,step_limit,0.135,1425.3
107,5,25,257,239.01,25,257,2,0.6226,798.8,0.1815,10,complete,0.0824,1429.8
108,3,69,1000,648.696,55,,9,0.513,794.3,0.2404,53,step_limit,0.2446,1447.4
109,4,25,355,268.152,25,355,3,0.5225,711.7,0.0973,10,complete,0.0756,1453.9
110,3,26,1000,104.096,19,,2,0.4623,760.4,0.3784,65,step_limit,0.1143,1474.2
111,3,21,424,206.994,21,424,2,0.5322,753.9,0.3118,22,complete,0.1473,1482.3
112,6,31,406,339.156,31,406,4,0.3703,645.8,0.0872,6,complete,0.0513,1489.7
113,4,57,1000,571.179,51,,9,0.5933,879.8,0.3648,43,step_limit,0.2273,1510.7
114,6,64,679,803.757,64,679,12,0.6708,940.2,0.2447,18,complete,0.1054,1523.3
115,5,57,795,721.004,57,795,10,0.5648,907.5,0.3063,17,complete,0.1313,1540.8
116,3,78,1000,718.981,60,,10,0.4657,707.8,0.249,47,step_limit,0.2111,1555.2
117,6,76,1000,812.363,74,,12,0.6843,1028.7,0.3627,17,step_limit,0.2281,1573.9
118,3,59,1000,649.905,52,,9,0.4703,577.7,0.2822,38,step_limit,0.098,1590.7
119,4,73,1000,767.058,64,,11,0.6282,864.6,0.4094,33,step_limit,0.1777,1611.8
120,4,68,1000,729.453,61,,11,0.5385,808.9,0.329,26,step_limit,0.1565,1629.6
