/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
단계=manager 장치=cuda 반경=300.0 상위주기=20 시드=1 교착관측=True
상한=1000 교착한도=1000000000 무배송한도=500 (초반 300ep까지 500) gamma=0.997 미완료페널티=0.0 도달보너스=매스텝 중계정박=0.02 인스턴스=무작위 목표유지=150 하위=직진
worker_obs=16 manager_obs=49 state=66 상위행동=7
하위 가중치 로드: weights/v4_26_09_14_03_w/best_worker.pth
Ep 1 |  1000스텝 | 배송 33/50 | 재적재  3 | 정지 0.63 교착최장 137 | step_limit
Ep 2 |  1000스텝 | 배송 29/50 | 재적재  4 | 정지 0.72 교착최장 338 | step_limit
Ep 3 |  1000스텝 | 배송 38/50 | 재적재  5 | 정지 0.59 교착최장  84 | step_limit
Ep 4 |  1000스텝 | 배송 26/50 | 재적재  4 | 정지 0.71 교착최장 249 | step_limit
Ep 5 |  1000스텝 | 배송 37/50 | 재적재  4 | 정지 0.63 교착최장  99 | step_limit
Ep 6 |  1000스텝 | 배송 34/50 | 재적재  4 | 정지 0.66 교착최장 114 | step_limit
Ep 7 |  1000스텝 | 배송 26/50 | 재적재  3 | 정지 0.63 교착최장 154 | step_limit
Ep 8 |   811스텝 | 배송 25/50 | 재적재  4 | 정지 0.72 교착최장 386 | no_progress
Ep 9 |  1000스텝 | 배송 32/50 | 재적재  4 | 정지 0.70 교착최장 195 | step_limit
Ep 10 |  1000스텝 | 배송 33/50 | 재적재  4 | 정지 0.77 교착최장 419 | step_limit
Ep 11 |  1000스텝 | 배송 42/50 | 재적재  6 | 정지 0.56 교착최장 153 | step_limit
