episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
68,4,44,964,618.64,44,964,7,0.3763,678.2,0.3178,15,complete,0.0302,905.0
69,5,34,664,524.0,34,664,5,0.4958,733.4,0.1381,6,complete,0.0646,918.2
70,5,31,752,442.0,31,752,4,0.6652,1016.6,0.4234,30,complete,0.0448,935.1
71,7,71,536,1095.28,71,536,11,0.3905,581.8,0.0721,2,complete,0.026,945.6
72,3,53,1000,610.0,43,,7,0.4887,739.5,0.3397,74,step_limit,0.0461,967.2
73,4,21,1000,250.0,20,,3,0.6735,1057.6,0.4817,160,step_limit,0.0607,985.9
74,7,45,461,675.53,45,461,5,0.5888,853.9,0.1377,8,complete,0.0227,997.2
75,6,40,470,597.8,40,470,4,0.5301,793.8,0.1649,4,complete,0.0301,1006.3
76,5,75,1000,780.0,56,,9,0.6684,892.6,0.3801,18,step_limit,0.0608,1025.4
77,6,24,248,405.52,24,248,1,0.541,918.9,0.0232,1,complete,0.0376,1032.2
78,5,64,983,924.25,64,983,11,0.6354,927.7,0.2803,15,complete,0.0654,1050.6
79,3,41,1000,570.0,39,,7,0.528,778.4,0.2953,121,step_limit,0.0749,1071.3
80,3,69,1000,770.0,53,,9,0.295,607.7,0.2396,34,step_limit,0.0333,1089.7
81,7,47,602,687.46,47,602,6,0.5121,820.9,0.1237,2,complete,0.0476,1103.4
82,8,69,512,1046.64,69,512,10,0.5859,903.8,0.1926,8,complete,0.0201,1113.6
83,6,31,499,500.26,31,499,4,0.7191,909.9,0.1929,5,complete,0.0409,1122.8
84,4,33,550,548.0,33,550,5,0.515,822.2,0.2536,17,complete,0.0524,1135.6
85,5,38,354,671.5,38,354,6,0.4904,557.4,0.1281,6,complete,0.0167,1142.7
86,8,24,193,385.96,24,193,0,0.7688,823.9,0.274,6,complete,0.0444,1146.6
87,3,30,917,409.09,30,917,4,0.3977,725.1,0.242,48,complete,0.0563,1166.6
88,5,38,1000,450.0,35,,5,0.6156,925.0,0.2648,37,step_limit,0.0554,1185.5
89,4,57,1000,700.0,50,,8,0.615,770.2,0.4971,204,step_limit,0.0598,1204.1
90,7,21,198,356.54,21,198,0,0.6782,981.4,0.2012,2,complete,0.0212,1208.1
91,8,77,932,1069.04,77,932,12,0.6351,897.9,0.2334,6,complete,0.0505,1227.1
92,5,69,1000,900.0,62,,11,0.5934,814.2,0.4383,30,step_limit,0.0574,1250.9
93,8,60,470,968.4,60,470,10,0.4186,742.1,0.0189,2,complete,0.0328,1260.7
94,7,45,534,715.82,45,534,7,0.5746,761.5,0.1843,6,complete,0.0476,1271.6
95,5,71,1000,1000.0,69,,12,0.5142,679.4,0.1775,15,step_limit,0.0639,1289.4
96,3,74,1000,640.0,46,,7,0.4817,662.5,0.4261,95,step_limit,0.0609,1306.8
97,8,47,336,755.92,47,336,6,0.5368,796.1,0.1551,4,complete,0.0271,1315.6
98,8,50,497,770.84,50,497,7,0.7098,966.7,0.1947,4,complete,0.0634,1325.8
99,7,35,386,595.78,35,386,5,0.5533,798.5,0.1305,2,complete,0.0831,1333.0
100,4,40,660,621.6,40,660,6,0.5254,728.1,0.1726,20,complete,0.0567,1347.2
101,3,23,772,342.44,23,772,3,0.4525,717.3,0.3075,29,complete,0.076,1384.8
102,3,21,1000,210.0,18,,2,0.459,720.0,0.3236,51,step_limit,0.0597,1403.5
103,8,72,534,1100.48,72,534,11,0.4672,711.5,0.1237,3,complete,0.0147,1415.9
104,3,27,1000,250.0,19,,3,0.576,719.5,0.5169,99,step_limit,0.0798,1433.8
105,5,63,1000,830.0,58,,10,0.5086,735.4,0.3552,11,step_limit,0.054,1455.3
106,6,58,579,929.46,58,579,10,0.4663,725.3,0.0535,6,complete,0.0353,1466.0
107,7,75,1000,1000.0,71,,12,0.7381,1064.1,0.3806,8,step_limit,0.0424,1486.9
108,5,55,1000,750.0,53,,9,0.6416,913.8,0.2979,12,step_limit,0.0515,1505.9
109,6,64,1000,850.0,61,,10,0.6503,926.6,0.3291,17,step_limit,0.0472,1527.3
110,5,55,701,844.75,55,701,9,0.5635,849.8,0.2613,11,complete,0.0273,1540.5
111,6,67,951,982.74,67,951,12,0.6519,962.3,0.3428,31,complete,0.0654,1561.4
112,4,46,1000,580.0,44,,6,0.5643,927.3,0.356,33,step_limit,0.0597,1579.7
113,6,43,393,707.82,43,393,6,0.3885,651.7,0.0793,2,complete,0.0376,1589.6
114,4,80,1000,860.0,60,,10,0.435,757.9,0.293,12,step_limit,0.0379,1607.1
115,7,78,769,1132.37,78,769,12,0.5272,716.4,0.3023,26,complete,0.0334,1623.3
116,7,72,527,1107.71,72,527,11,0.5993,863.6,0.1349,3,complete,0.0141,1632.5
117,4,54,1000,740.0,51,,9,0.4263,699.0,0.2559,31,step_limit,0.0361,1649.0
118,3,63,1000,740.0,50,,9,0.502,744.3,0.3738,80,step_limit,0.0851,1670.0
119,7,66,602,1027.46,66,602,11,0.5479,788.9,0.2105,3,complete,0.0394,1681.6
120,7,70,542,1113.66,70,542,12,0.5617,876.8,0.2433,8,complete,0.0365,1694.7
121,7,45,440,741.2,45,440,7,0.6107,802.7,0.1588,5,complete,0.03,1703.3
122,6,26,364,455.36,26,364,3,0.6534,1018.7,0.2101,5,complete,0.0265,1710.2
123,8,30,296,447.12,30,296,1,0.7099,825.6,0.2169,2,complete,0.0224,1715.9
124,3,80,1000,860.0,56,,11,0.453,723.7,0.3649,58,step_limit,0.0561,1736.8
